,area,axis,height,metamer,organ,plant,species
11978,0.292168116784,MS,26.25,3,internode,922,Soissons
11979,15.8336269741,MS,33.4,3,sheath,922,Soissons
11983,34.6,MS,64.7035609378,4,blade,922,Soissons
11981,3.75734481369,MS,42.7,4,internode,922,Soissons
11982,18.6767683256,MS,52.25,4,sheath,922,Soissons
11984,8.1367249728,MS,63.2,5,internode,922,Soissons
11985,47.1238898038,MS,71.4,6,internode,922,Soissons
11988,16.0,MS,22.0071477952,1,blade,923,Soissons
11986,3.14159265359,MS,2.5,1,internode,923,Soissons
11987,6.22035345411,MS,10.5,1,sheath,923,Soissons
11990,22.8,MS,36.0717814967,2,blade,923,Soissons
11989,10.1536274564,MS,21.05,2,sheath,923,Soissons
11993,34.0,MS,38.760353583,3,blade,923,Soissons
11991,0.292168116784,MS,26.25,3,internode,923,Soissons
11992,15.8336269741,MS,33.4,3,sheath,923,Soissons
11996,34.6,MS,60.0186156492,4,blade,923,Soissons
11994,3.75734481369,MS,42.7,4,internode,923,Soissons
11995,18.6767683256,MS,52.25,4,sheath,923,Soissons
11997,8.1367249728,MS,63.2,5,internode,923,Soissons
11998,47.1238898038,MS,71.4,6,internode,923,Soissons
12001,16.0,MS,23.6483487184,1,blade,924,Soissons
11999,3.14159265359,MS,2.5,1,internode,924,Soissons
12000,6.22035345411,MS,10.5,1,sheath,924,Soissons
12003,22.8,MS,37.0078279864,2,blade,924,Soissons
12002,10.1536274564,MS,21.05,2,sheath,924,Soissons
12006,34.0,MS,47.1464156482,3,blade,924,Soissons
12004,0.292168116784,MS,26.25,3,internode,924,Soissons
12005,15.8336269741,MS,33.4,3,sheath,924,Soissons
12009,34.6,MS,62.0827321211,4,blade,924,Soissons
12007,3.75734481369,MS,42.7,4,internode,924,Soissons
12008,18.6767683256,MS,52.25,4,sheath,924,Soissons
12010,8.1367249728,MS,63.2,5,internode,924,Soissons
12011,47.1238898038,MS,71.4,6,internode,924,Soissons
12014,16.0,MS,25.7483203047,1,blade,925,Soissons
12012,3.14159265359,MS,2.5,1,internode,925,Soissons
12013,6.22035345411,MS,10.5,1,sheath,925,Soissons
12016,22.8,MS,34.3084936023,2,blade,925,Soissons
12015,10.1536274564,MS,21.05,2,sheath,925,Soissons
12019,34.0,MS,50.9464911537,3,blade,925,Soissons
12017,0.292168116784,MS,26.25,3,internode,925,Soissons
12018,15.8336269741,MS,33.4,3,sheath,925,Soissons
12022,34.6,MS,66.1988597543,4,blade,925,Soissons
12020,3.75734481369,MS,42.7,4,internode,925,Soissons
12021,18.6767683256,MS,52.25,4,sheath,925,Soissons
12023,8.1367249728,MS,63.2,5,internode,925,Soissons
12024,47.1238898038,MS,71.4,6,internode,925,Soissons
12027,16.0,MS,23.0165270993,1,blade,926,Soissons
12025,3.14159265359,MS,2.5,1,internode,926,Soissons
12026,6.22035345411,MS,10.5,1,sheath,926,Soissons
12029,22.8,MS,35.2464212503,2,blade,926,Soissons
12028,10.1536274564,MS,21.05,2,sheath,926,Soissons
12032,34.0,MS,47.9498926896,3,blade,926,Soissons
12030,0.292168116784,MS,26.25,3,internode,926,Soissons
12031,15.8336269741,MS,33.4,3,sheath,926,Soissons
12035,34.6,MS,66.1988597543,4,blade,926,Soissons
12033,3.75734481369,MS,42.7,4,internode,926,Soissons
12034,18.6767683256,MS,52.25,4,sheath,926,Soissons
12036,8.1367249728,MS,63.2,5,internode,926,Soissons
12037,47.1238898038,MS,71.4,6,internode,926,Soissons
12040,16.0,MS,24.2963155489,1,blade,927,Soissons
12038,3.14159265359,MS,2.5,1,internode,927,Soissons
12039,6.22035345411,MS,10.5,1,sheath,927,Soissons
12042,22.8,MS,30.5218428592,2,blade,927,Soissons
12041,10.1536274564,MS,21.05,2,sheath,927,Soissons
12045,34.0,MS,49.5032848884,3,blade,927,Soissons
12043,0.292168116784,MS,26.25,3,internode,927,Soissons
12044,15.8336269741,MS,33.4,3,sheath,927,Soissons
12048,34.6,MS,66.1988597543,4,blade,927,Soissons
12046,3.75734481369,MS,42.7,4,internode,927,Soissons
12047,18.6767683256,MS,52.25,4,sheath,927,Soissons
12049,8.1367249728,MS,63.2,5,internode,927,Soissons
12050,47.1238898038,MS,71.4,6,internode,927,Soissons
12053,16.0,MS,24.1587480975,1,blade,928,Soissons
12051,3.14159265359,MS,2.5,1,internode,928,Soissons
12052,6.22035345411,MS,10.5,1,sheath,928,Soissons
12055,22.8,MS,24.2379240015,2,blade,928,Soissons
12054,10.1536274564,MS,21.05,2,sheath,928,Soissons
12058,34.0,MS,40.6633120358,3,blade,928,Soissons
12056,0.292168116784,MS,26.25,3,internode,928,Soissons
12057,15.8336269741,MS,33.4,3,sheath,928,Soissons
12061,34.6,MS,67.1671821531,4,blade,928,Soissons
12059,3.75734481369,MS,42.7,4,internode,928,Soissons
12060,18.6767683256,MS,52.25,4,sheath,928,Soissons
12062,8.1367249728,MS,63.2,5,internode,928,Soissons
12063,47.1238898038,MS,71.4,6,internode,928,Soissons
12066,16.0,MS,25.3043769025,1,blade,929,Soissons
12064,3.14159265359,MS,2.5,1,internode,929,Soissons
12065,6.22035345411,MS,10.5,1,sheath,929,Soissons
12068,22.8,MS,33.7770384667,2,blade,929,Soissons
12067,10.1536274564,MS,21.05,2,sheath,929,Soissons
12071,34.0,MS,49.5508340605,3,blade,929,Soissons
12069,0.292168116784,MS,26.25,3,internode,929,Soissons
12070,15.8336269741,MS,33.4,3,sheath,929,Soissons
12074,34.6,MS,66.1988597543,4,blade,929,Soissons
12072,3.75734481369,MS,42.7,4,internode,929,Soissons
12073,18.6767683256,MS,52.25,4,sheath,929,Soissons
12075,8.1367249728,MS,63.2,5,internode,929,Soissons
12076,47.1238898038,MS,71.4,6,internode,929,Soissons
12079,16.0,MS,22.8021892111,1,blade,930,Soissons
12077,3.14159265359,MS,2.5,1,internode,930,Soissons
12078,6.22035345411,MS,10.5,1,sheath,930,Soissons
12081,22.8,MS,36.4290910639,2,blade,930,Soissons
12080,10.1536274564,MS,21.05,2,sheath,930,Soissons
12084,34.0,MS,51.2776126713,3,blade,930,Soissons
12082,0.292168116784,MS,26.25,3,internode,930,Soissons
12083,15.8336269741,MS,33.4,3,sheath,930,Soissons
12087,34.6,MS,58.603700885,4,blade,930,Soissons
12085,3.75734481369,MS,42.7,4,internode,930,Soissons
12086,18.6767683256,MS,52.25,4,sheath,930,Soissons
12088,8.1367249728,MS,63.2,5,internode,930,Soissons
12089,47.1238898038,MS,71.4,6,internode,930,Soissons
12092,16.0,MS,23.7479191815,1,blade,931,Soissons
12090,3.14159265359,MS,2.5,1,internode,931,Soissons
12091,6.22035345411,MS,10.5,1,sheath,931,Soissons
12094,22.8,MS,36.9378953704,2,blade,931,Soissons
12093,10.1536274564,MS,21.05,2,sheath,931,Soissons
12097,34.0,MS,49.3652139021,3,blade,931,Soissons
12095,0.292168116784,MS,26.25,3,internode,931,Soissons
12096,15.8336269741,MS,33.4,3,sheath,931,Soissons
12100,34.6,MS,58.9115635031,4,blade,931,Soissons
12098,3.75734481369,MS,42.7,4,internode,931,Soissons
12099,18.6767683256,MS,52.25,4,sheath,931,Soissons
12101,8.1367249728,MS,63.2,5,internode,931,Soissons
12102,47.1238898038,MS,71.4,6,internode,931,Soissons
12105,16.0,MS,23.5698823711,1,blade,932,Soissons
12103,3.14159265359,MS,2.5,1,internode,932,Soissons
12104,6.22035345411,MS,10.5,1,sheath,932,Soissons
12107,22.8,MS,37.4894223497,2,blade,932,Soissons
12106,10.1536274564,MS,21.05,2,sheath,932,Soissons
12110,34.0,MS,51.3199432164,3,blade,932,Soissons
12108,0.292168116784,MS,26.25,3,internode,932,Soissons
12109,15.8336269741,MS,33.4,3,sheath,932,Soissons
12113,34.6,MS,66.9804811676,4,blade,932,Soissons
12111,3.75734481369,MS,42.7,4,internode,932,Soissons
12112,18.6767683256,MS,52.25,4,sheath,932,Soissons
12114,8.1367249728,MS,63.2,5,internode,932,Soissons
12115,47.1238898038,MS,71.4,6,internode,932,Soissons
12118,16.0,MS,24.7142884214,1,blade,933,Soissons
12116,3.14159265359,MS,2.5,1,internode,933,Soissons
12117,6.22035345411,MS,10.5,1,sheath,933,Soissons
12120,22.8,MS,30.771457565,2,blade,933,Soissons
12119,10.1536274564,MS,21.05,2,sheath,933,Soissons
12123,34.0,MS,49.9999484258,3,blade,933,Soissons
12121,0.292168116784,MS,26.25,3,internode,933,Soissons
12122,15.8336269741,MS,33.4,3,sheath,933,Soissons
12126,34.6,MS,67.1671821531,4,blade,933,Soissons
12124,3.75734481369,MS,42.7,4,internode,933,Soissons
12125,18.6767683256,MS,52.25,4,sheath,933,Soissons
12127,8.1367249728,MS,63.2,5,internode,933,Soissons
12128,47.1238898038,MS,71.4,6,internode,933,Soissons
12131,16.0,MS,22.6505111032,1,blade,934,Soissons
12129,3.14159265359,MS,2.5,1,internode,934,Soissons
12130,6.22035345411,MS,10.5,1,sheath,934,Soissons
12133,22.8,MS,34.8077422808,2,blade,934,Soissons
12132,10.1536274564,MS,21.05,2,sheath,934,Soissons
12136,34.0,MS,46.7509907978,3,blade,934,Soissons
12134,0.292168116784,MS,26.25,3,internode,934,Soissons
12135,15.8336269741,MS,33.4,3,sheath,934,Soissons
12139,34.6,MS,62.0827321211,4,blade,934,Soissons
12137,3.75734481369,MS,42.7,4,internode,934,Soissons
12138,18.6767683256,MS,52.25,4,sheath,934,Soissons
12140,8.1367249728,MS,63.2,5,internode,934,Soissons
12141,47.1238898038,MS,71.4,6,internode,934,Soissons
12144,16.0,MS,24.0935920453,1,blade,935,Soissons
12142,3.14159265359,MS,2.5,1,internode,935,Soissons
12143,6.22035345411,MS,10.5,1,sheath,935,Soissons
12146,22.8,MS,36.9378953704,2,blade,935,Soissons
12145,10.1536274564,MS,21.05,2,sheath,935,Soissons
12149,34.0,MS,51.3199432164,3,blade,935,Soissons
12147,0.292168116784,MS,26.25,3,internode,935,Soissons
12148,15.8336269741,MS,33.4,3,sheath,935,Soissons
12152,34.6,MS,58.603700885,4,blade,935,Soissons
12150,3.75734481369,MS,42.7,4,internode,935,Soissons
12151,18.6767683256,MS,52.25,4,sheath,935,Soissons
12153,8.1367249728,MS,63.2,5,internode,935,Soissons
12154,47.1238898038,MS,71.4,6,internode,935,Soissons
12157,16.0,MS,24.3026618089,1,blade,936,Soissons
12155,3.14159265359,MS,2.5,1,internode,936,Soissons
12156,6.22035345411,MS,10.5,1,sheath,936,Soissons
12159,22.8,MS,29.3869495669,2,blade,936,Soissons
12158,10.1536274564,MS,21.05,2,sheath,936,Soissons
12162,34.0,MS,40.6633120358,3,blade,936,Soissons
12160,0.292168116784,MS,26.25,3,internode,936,Soissons
12161,15.8336269741,MS,33.4,3,sheath,936,Soissons
12165,34.6,MS,67.0060920447,4,blade,936,Soissons
12163,3.75734481369,MS,42.7,4,internode,936,Soissons
12164,18.6767683256,MS,52.25,4,sheath,936,Soissons
12166,8.1367249728,MS,63.2,5,internode,936,Soissons
12167,47.1238898038,MS,71.4,6,internode,936,Soissons
12170,16.0,MS,24.412135298,1,blade,937,Soissons
12168,3.14159265359,MS,2.5,1,internode,937,Soissons
12169,6.22035345411,MS,10.5,1,sheath,937,Soissons
12172,22.8,MS,36.4290910639,2,blade,937,Soissons
12171,10.1536274564,MS,21.05,2,sheath,937,Soissons
12175,34.0,MS,49.5508340605,3,blade,937,Soissons
12173,0.292168116784,MS,26.25,3,internode,937,Soissons
12174,15.8336269741,MS,33.4,3,sheath,937,Soissons
12178,34.6,MS,67.4177282347,4,blade,937,Soissons
12176,3.75734481369,MS,42.7,4,internode,937,Soissons
12177,18.6767683256,MS,52.25,4,sheath,937,Soissons
12179,8.1367249728,MS,63.2,5,internode,937,Soissons
12180,47.1238898038,MS,71.4,6,internode,937,Soissons
12183,16.0,MS,24.3938400782,1,blade,938,Soissons
12181,3.14159265359,MS,2.5,1,internode,938,Soissons
12182,6.22035345411,MS,10.5,1,sheath,938,Soissons
12185,22.8,MS,34.5610070054,2,blade,938,Soissons
12184,10.1536274564,MS,21.05,2,sheath,938,Soissons
12188,34.0,MS,46.7509907978,3,blade,938,Soissons
12186,0.292168116784,MS,26.25,3,internode,938,Soissons
12187,15.8336269741,MS,33.4,3,sheath,938,Soissons
12191,34.6,MS,66.9543607563,4,blade,938,Soissons
12189,3.75734481369,MS,42.7,4,internode,938,Soissons
12190,18.6767683256,MS,52.25,4,sheath,938,Soissons
12192,8.1367249728,MS,63.2,5,internode,938,Soissons
12193,47.1238898038,MS,71.4,6,internode,938,Soissons
12196,16.0,MS,22.194383965,1,blade,939,Soissons
12194,3.14159265359,MS,2.5,1,internode,939,Soissons
12195,6.22035345411,MS,10.5,1,sheath,939,Soissons
12198,22.8,MS,37.0078279864,2,blade,939,Soissons
12197,10.1536274564,MS,21.05,2,sheath,939,Soissons
12201,34.0,MS,47.9498926896,3,blade,939,Soissons
12199,0.292168116784,MS,26.25,3,internode,939,Soissons
12200,15.8336269741,MS,33.4,3,sheath,939,Soissons
12204,34.6,MS,64.7035609378,4,blade,939,Soissons
12202,3.75734481369,MS,42.7,4,internode,939,Soissons
12203,18.6767683256,MS,52.25,4,sheath,939,Soissons
12205,8.1367249728,MS,63.2,5,internode,939,Soissons
12206,47.1238898038,MS,71.4,6,internode,939,Soissons
12209,16.0,MS,24.0638720158,1,blade,940,Soissons
12207,3.14159265359,MS,2.5,1,internode,940,Soissons
12208,6.22035345411,MS,10.5,1,sheath,940,Soissons
12211,22.8,MS,31.8804487602,2,blade,940,Soissons
12210,10.1536274564,MS,21.05,2,sheath,940,Soissons
12214,34.0,MS,49.5032848884,3,blade,940,Soissons
12212,0.292168116784,MS,26.25,3,internode,940,Soissons
12213,15.8336269741,MS,33.4,3,sheath,940,Soissons
12217,34.6,MS,66.9804811676,4,blade,940,Soissons
12215,3.75734481369,MS,42.7,4,internode,940,Soissons
12216,18.6767683256,MS,52.25,4,sheath,940,Soissons
12218,8.1367249728,MS,63.2,5,internode,940,Soissons
12219,47.1238898038,MS,71.4,6,internode,940,Soissons
12222,16.0,MS,24.1003343409,1,blade,941,Soissons
12220,3.14159265359,MS,2.5,1,internode,941,Soissons
12221,6.22035345411,MS,10.5,1,sheath,941,Soissons
12224,22.8,MS,34.5610070054,2,blade,941,Soissons
12223,10.1536274564,MS,21.05,2,sheath,941,Soissons
12227,34.0,MS,49.6296353898,3,blade,941,Soissons
12225,0.292168116784,MS,26.25,3,internode,941,Soissons
12226,15.8336269741,MS,33.4,3,sheath,941,Soissons
12230,34.6,MS,67.1671821531,4,blade,941,Soissons
12228,3.75734481369,MS,42.7,4,internode,941,Soissons
12229,18.6767683256,MS,52.25,4,sheath,941,Soissons
12231,8.1367249728,MS,63.2,5,internode,941,Soissons
12232,47.1238898038,MS,71.4,6,internode,941,Soissons
12235,16.0,MS,21.9700087644,1,blade,942,Soissons
12233,3.14159265359,MS,2.5,1,internode,942,Soissons
12234,6.22035345411,MS,10.5,1,sheath,942,Soissons
12237,22.8,MS,36.0589670434,2,blade,942,Soissons
12236,10.1536274564,MS,21.05,2,sheath,942,Soissons
12240,34.0,MS,52.3358386849,3,blade,942,Soissons
12238,0.292168116784,MS,26.25,3,internode,942,Soissons
12239,15.8336269741,MS,33.4,3,sheath,942,Soissons
12243,34.6,MS,67.1671821531,4,blade,942,Soissons
12241,3.75734481369,MS,42.7,4,internode,942,Soissons
12242,18.6767683256,MS,52.25,4,sheath,942,Soissons
12244,8.1367249728,MS,63.2,5,internode,942,Soissons
12245,47.1238898038,MS,71.4,6,internode,942,Soissons
12248,16.0,MS,23.8069001752,1,blade,943,Soissons
12246,3.14159265359,MS,2.5,1,internode,943,Soissons
12247,6.22035345411,MS,10.5,1,sheath,943,Soissons
12250,22.8,MS,33.7770384667,2,blade,943,Soissons
12249,10.1536274564,MS,21.05,2,sheath,943,Soissons
12253,34.0,MS,46.7509907978,3,blade,943,Soissons
12251,0.292168116784,MS,26.25,3,internode,943,Soissons
12252,15.8336269741,MS,33.4,3,sheath,943,Soissons
12256,34.6,MS,58.9115635031,4,blade,943,Soissons
12254,3.75734481369,MS,42.7,4,internode,943,Soissons
12255,18.6767683256,MS,52.25,4,sheath,943,Soissons
12257,8.1367249728,MS,63.2,5,internode,943,Soissons
12258,47.1238898038,MS,71.4,6,internode,943,Soissons
12261,16.0,MS,24.0935920453,1,blade,944,Soissons
12259,3.14159265359,MS,2.5,1,internode,944,Soissons
12260,6.22035345411,MS,10.5,1,sheath,944,Soissons
12263,22.8,MS,31.8804487602,2,blade,944,Soissons
12262,10.1536274564,MS,21.05,2,sheath,944,Soissons
12266,34.0,MS,49.3652139021,3,blade,944,Soissons
12264,0.292168116784,MS,26.25,3,internode,944,Soissons
12265,15.8336269741,MS,33.4,3,sheath,944,Soissons
12269,34.6,MS,63.3348996245,4,blade,944,Soissons
12267,3.75734481369,MS,42.7,4,internode,944,Soissons
12268,18.6767683256,MS,52.25,4,sheath,944,Soissons
12270,8.1367249728,MS,63.2,5,internode,944,Soissons
12271,47.1238898038,MS,71.4,6,internode,944,Soissons
12274,16.0,MS,24.3815424923,1,blade,945,Soissons
12272,3.14159265359,MS,2.5,1,internode,945,Soissons
12273,6.22035345411,MS,10.5,1,sheath,945,Soissons
12276,22.8,MS,34.3084936023,2,blade,945,Soissons
12275,10.1536274564,MS,21.05,2,sheath,945,Soissons
12279,34.0,MS,38.760353583,3,blade,945,Soissons
12277,0.292168116784,MS,26.25,3,internode,945,Soissons
12278,15.8336269741,MS,33.4,3,sheath,945,Soissons
12282,34.6,MS,61.5847214771,4,blade,945,Soissons
12280,3.75734481369,MS,42.7,4,internode,945,Soissons
12281,18.6767683256,MS,52.25,4,sheath,945,Soissons
12283,8.1367249728,MS,63.2,5,internode,945,Soissons
12284,47.1238898038,MS,71.4,6,internode,945,Soissons
12287,16.0,MS,23.7479191815,1,blade,946,Soissons
12285,3.14159265359,MS,2.5,1,internode,946,Soissons
12286,6.22035345411,MS,10.5,1,sheath,946,Soissons
12289,22.8,MS,34.5610070054,2,blade,946,Soissons
12288,10.1536274564,MS,21.05,2,sheath,946,Soissons
12292,34.0,MS,40.6633120358,3,blade,946,Soissons
12290,0.292168116784,MS,26.25,3,internode,946,Soissons
12291,15.8336269741,MS,33.4,3,sheath,946,Soissons
12295,34.6,MS,66.9542846314,4,blade,946,Soissons
12293,3.75734481369,MS,42.7,4,internode,946,Soissons
12294,18.6767683256,MS,52.25,4,sheath,946,Soissons
12296,8.1367249728,MS,63.2,5,internode,946,Soissons
12297,47.1238898038,MS,71.4,6,internode,946,Soissons
12300,16.0,MS,23.3631473781,1,blade,947,Soissons
12298,3.14159265359,MS,2.5,1,internode,947,Soissons
12299,6.22035345411,MS,10.5,1,sheath,947,Soissons
12302,22.8,MS,35.2464212503,2,blade,947,Soissons
12301,10.1536274564,MS,21.05,2,sheath,947,Soissons
12305,34.0,MS,51.3199432164,3,blade,947,Soissons
12303,0.292168116784,MS,26.25,3,internode,947,Soissons
12304,15.8336269741,MS,33.4,3,sheath,947,Soissons
12308,34.6,MS,61.5847214771,4,blade,947,Soissons
12306,3.75734481369,MS,42.7,4,internode,947,Soissons
12307,18.6767683256,MS,52.25,4,sheath,947,Soissons
12309,8.1367249728,MS,63.2,5,internode,947,Soissons
12310,47.1238898038,MS,71.4,6,internode,947,Soissons
12313,16.0,MS,12.672595127,1,blade,948,Soissons
12311,3.14159265359,MS,2.5,1,internode,948,Soissons
12312,6.22035345411,MS,10.5,1,sheath,948,Soissons
12315,22.8,MS,31.8804487602,2,blade,948,Soissons
12314,10.1536274564,MS,21.05,2,sheath,948,Soissons
12318,34.0,MS,40.6633120358,3,blade,948,Soissons
12316,0.292168116784,MS,26.25,3,internode,948,Soissons
12317,15.8336269741,MS,33.4,3,sheath,948,Soissons
12321,34.6,MS,66.9804811676,4,blade,948,Soissons
12319,3.75734481369,MS,42.7,4,internode,948,Soissons
12320,18.6767683256,MS,52.25,4,sheath,948,Soissons
12322,8.1367249728,MS,63.2,5,internode,948,Soissons
12323,47.1238898038,MS,71.4,6,internode,948,Soissons
12326,16.0,MS,22.194383965,1,blade,949,Soissons
12324,3.14159265359,MS,2.5,1,internode,949,Soissons
12325,6.22035345411,MS,10.5,1,sheath,949,Soissons
12328,22.8,MS,36.4290910639,2,blade,949,Soissons
12327,10.1536274564,MS,21.05,2,sheath,949,Soissons
12331,34.0,MS,49.5508340605,3,blade,949,Soissons
12329,0.292168116784,MS,26.25,3,internode,949,Soissons
12330,15.8336269741,MS,33.4,3,sheath,949,Soissons
12334,34.6,MS,63.3348996245,4,blade,949,Soissons
12332,3.75734481369,MS,42.7,4,internode,949,Soissons
12333,18.6767683256,MS,52.25,4,sheath,949,Soissons
12335,8.1367249728,MS,63.2,5,internode,949,Soissons
12336,47.1238898038,MS,71.4,6,internode,949,Soissons
12339,16.0,MS,22.9669207042,1,blade,950,Soissons
12337,3.14159265359,MS,2.5,1,internode,950,Soissons
12338,6.22035345411,MS,10.5,1,sheath,950,Soissons
12341,22.8,MS,36.0589670434,2,blade,950,Soissons
12340,10.1536274564,MS,21.05,2,sheath,950,Soissons
12344,34.0,MS,48.3173664836,3,blade,950,Soissons
12342,0.292168116784,MS,26.25,3,internode,950,Soissons
12343,15.8336269741,MS,33.4,3,sheath,950,Soissons
12347,34.6,MS,66.9542846314,4,blade,950,Soissons
12345,3.75734481369,MS,42.7,4,internode,950,Soissons
12346,18.6767683256,MS,52.25,4,sheath,950,Soissons
12348,8.1367249728,MS,63.2,5,internode,950,Soissons
12349,47.1238898038,MS,71.4,6,internode,950,Soissons
12352,16.0,MS,23.8788511329,1,blade,951,Soissons
12350,3.14159265359,MS,2.5,1,internode,951,Soissons
12351,6.22035345411,MS,10.5,1,sheath,951,Soissons
12354,22.8,MS,30.5218428592,2,blade,951,Soissons
12353,10.1536274564,MS,21.05,2,sheath,951,Soissons
12357,34.0,MS,47.1464156482,3,blade,951,Soissons
12355,0.292168116784,MS,26.25,3,internode,951,Soissons
12356,15.8336269741,MS,33.4,3,sheath,951,Soissons
12360,34.6,MS,66.9543607563,4,blade,951,Soissons
12358,3.75734481369,MS,42.7,4,internode,951,Soissons
12359,18.6767683256,MS,52.25,4,sheath,951,Soissons
12361,8.1367249728,MS,63.2,5,internode,951,Soissons
12362,47.1238898038,MS,71.4,6,internode,951,Soissons
12365,16.0,MS,19.1777896104,1,blade,952,Soissons
12363,3.14159265359,MS,2.5,1,internode,952,Soissons
12364,6.22035345411,MS,10.5,1,sheath,952,Soissons
12367,22.8,MS,37.0078279864,2,blade,952,Soissons
12366,10.1536274564,MS,21.05,2,sheath,952,Soissons
12370,34.0,MS,49.6296353898,3,blade,952,Soissons
12368,0.292168116784,MS,26.25,3,internode,952,Soissons
12369,15.8336269741,MS,33.4,3,sheath,952,Soissons
12373,34.6,MS,67.7183142731,4,blade,952,Soissons
12371,3.75734481369,MS,42.7,4,internode,952,Soissons
12372,18.6767683256,MS,52.25,4,sheath,952,Soissons
12374,8.1367249728,MS,63.2,5,internode,952,Soissons
12375,47.1238898038,MS,71.4,6,internode,952,Soissons
12378,16.0,MS,24.1003343409,1,blade,953,Soissons
12376,3.14159265359,MS,2.5,1,internode,953,Soissons
12377,6.22035345411,MS,10.5,1,sheath,953,Soissons
12380,22.8,MS,30.5218428592,2,blade,953,Soissons
12379,10.1536274564,MS,21.05,2,sheath,953,Soissons
12383,34.0,MS,51.779545412,3,blade,953,Soissons
12381,0.292168116784,MS,26.25,3,internode,953,Soissons
12382,15.8336269741,MS,33.4,3,sheath,953,Soissons
12386,34.6,MS,67.1671821531,4,blade,953,Soissons
12384,3.75734481369,MS,42.7,4,internode,953,Soissons
12385,18.6767683256,MS,52.25,4,sheath,953,Soissons
12387,8.1367249728,MS,63.2,5,internode,953,Soissons
12388,47.1238898038,MS,71.4,6,internode,953,Soissons
12391,16.0,MS,24.7142884214,1,blade,954,Soissons
12389,3.14159265359,MS,2.5,1,internode,954,Soissons
12390,6.22035345411,MS,10.5,1,sheath,954,Soissons
12393,22.8,MS,36.0717814967,2,blade,954,Soissons
12392,10.1536274564,MS,21.05,2,sheath,954,Soissons
12396,34.0,MS,49.2657236946,3,blade,954,Soissons
12394,0.292168116784,MS,26.25,3,internode,954,Soissons
12395,15.8336269741,MS,33.4,3,sheath,954,Soissons
12399,34.6,MS,67.4177282347,4,blade,954,Soissons
12397,3.75734481369,MS,42.7,4,internode,954,Soissons
12398,18.6767683256,MS,52.25,4,sheath,954,Soissons
12400,8.1367249728,MS,63.2,5,internode,954,Soissons
12401,47.1238898038,MS,71.4,6,internode,954,Soissons
12404,16.0,MS,22.0071477952,1,blade,955,Soissons
12402,3.14159265359,MS,2.5,1,internode,955,Soissons
12403,6.22035345411,MS,10.5,1,sheath,955,Soissons
12406,22.8,MS,29.3869495669,2,blade,955,Soissons
12405,10.1536274564,MS,21.05,2,sheath,955,Soissons
12409,34.0,MS,52.3358386849,3,blade,955,Soissons
12407,0.292168116784,MS,26.25,3,internode,955,Soissons
12408,15.8336269741,MS,33.4,3,sheath,955,Soissons
12412,34.6,MS,66.1988597543,4,blade,955,Soissons
12410,3.75734481369,MS,42.7,4,internode,955,Soissons
12411,18.6767683256,MS,52.25,4,sheath,955,Soissons
12413,8.1367249728,MS,63.2,5,internode,955,Soissons
12414,47.1238898038,MS,71.4,6,internode,955,Soissons
12417,16.0,MS,24.8129491893,1,blade,956,Soissons
12415,3.14159265359,MS,2.5,1,internode,956,Soissons
12416,6.22035345411,MS,10.5,1,sheath,956,Soissons
12419,22.8,MS,35.5388411642,2,blade,956,Soissons
12418,10.1536274564,MS,21.05,2,sheath,956,Soissons
12422,34.0,MS,49.2657236946,3,blade,956,Soissons
12420,0.292168116784,MS,26.25,3,internode,956,Soissons
12421,15.8336269741,MS,33.4,3,sheath,956,Soissons
12425,34.6,MS,66.1988597543,4,blade,956,Soissons
12423,3.75734481369,MS,42.7,4,internode,956,Soissons
12424,18.6767683256,MS,52.25,4,sheath,956,Soissons
12426,8.1367249728,MS,63.2,5,internode,956,Soissons
12427,47.1238898038,MS,71.4,6,internode,956,Soissons
12430,16.0,MS,24.2048561342,1,blade,957,Soissons
12428,3.14159265359,MS,2.5,1,internode,957,Soissons
12429,6.22035345411,MS,10.5,1,sheath,957,Soissons
12432,22.8,MS,29.3869495669,2,blade,957,Soissons
12431,10.1536274564,MS,21.05,2,sheath,957,Soissons
12435,34.0,MS,51.3199432164,3,blade,957,Soissons
12433,0.292168116784,MS,26.25,3,internode,957,Soissons
12434,15.8336269741,MS,33.4,3,sheath,957,Soissons
12438,34.6,MS,58.9115635031,4,blade,957,Soissons
12436,3.75734481369,MS,42.7,4,internode,957,Soissons
12437,18.6767683256,MS,52.25,4,sheath,957,Soissons
12439,8.1367249728,MS,63.2,5,internode,957,Soissons
12440,47.1238898038,MS,71.4,6,internode,957,Soissons
12443,16.0,MS,18.6911561116,1,blade,958,Soissons
12441,3.14159265359,MS,2.5,1,internode,958,Soissons
12442,6.22035345411,MS,10.5,1,sheath,958,Soissons
12445,22.8,MS,36.0589670434,2,blade,958,Soissons
12444,10.1536274564,MS,21.05,2,sheath,958,Soissons
12448,34.0,MS,52.3358386849,3,blade,958,Soissons
12446,0.292168116784,MS,26.25,3,internode,958,Soissons
12447,15.8336269741,MS,33.4,3,sheath,958,Soissons
12451,34.6,MS,61.5847214771,4,blade,958,Soissons
12449,3.75734481369,MS,42.7,4,internode,958,Soissons
12450,18.6767683256,MS,52.25,4,sheath,958,Soissons
12452,8.1367249728,MS,63.2,5,internode,958,Soissons
12453,47.1238898038,MS,71.4,6,internode,958,Soissons
12456,16.0,MS,24.4667996798,1,blade,959,Soissons
12454,3.14159265359,MS,2.5,1,internode,959,Soissons
