t,plant,axis,Total_Transpiration,mstruct
562,1,MS,0.031249012651412725,2.194416789121736
563,1,MS,0.031249012651412725,2.194416789121736
564,1,MS,0.03711655958944449,2.193605672416228
565,1,MS,0.03711655958944449,2.193605672416228
566,1,MS,0.027042345170731785,2.192802780016999
567,1,MS,0.027042345170731785,2.192802780016999
568,1,MS,0.021326093143409063,2.192014688419042
569,1,MS,0.021326093143409063,2.192014688419042
570,1,MS,0.012687772376911422,2.1912435929209777
571,1,MS,0.012687772376911422,2.1912435929209777
572,1,MS,0.004701389194067165,2.1904883758574503
573,1,MS,0.004701389194067165,2.1904883758574503
574,1,MS,0.00493917726648083,2.1897455987193073
575,1,MS,0.00493917726648083,2.1897455987193073
576,1,MS,0.002845730973705457,2.189010511838303
577,1,MS,0.002845730973705457,2.189010511838303
578,1,MS,0.0015087019535647238,2.1882780924946976
579,1,MS,0.0015087019535647238,2.1882780924946976
580,1,MS,0.0015436714613250818,2.1875435158670227
581,1,MS,0.0015436714613250818,2.1875435158670227
582,1,MS,0.011874078296916198,2.186802415486207
583,1,MS,0.011874078296916198,2.186802415486207
584,1,MS,0.024337651818894166,2.186051699892425
585,1,MS,0.024337651818894166,2.186051699892425
586,1,MS,0.033350055196768605,2.1852920875578445
587,1,MS,0.033350055196768605,2.1852920875578445
588,1,MS,0.03251083621332772,2.184529612325135
589,1,MS,0.03251083621332772,2.184529612325135
590,1,MS,0.03454851354663764,2.183772291992171
591,1,MS,0.03454851354663764,2.183772291992171
592,1,MS,0.021588334818437624,2.1810101809659024
593,1,MS,0.021588334818437624,2.1810101809659024
594,1,MS,0.013055695168480597,2.177946504817261
595,1,MS,0.013055695168480597,2.177946504817261
596,1,MS,0.005841522571614705,2.174896411884014
597,1,MS,0.005841522571614705,2.174896411884014
598,1,MS,0.004730305451640716,2.1718568707864345
599,1,MS,0.004730305451640716,2.1718568707864345
600,1,MS,0.0007918122129440434,2.1688235852714253
601,1,MS,0.0007918122129440434,2.1688235852714253
602,1,MS,0.00041409439365424727,2.1657919471502276
603,1,MS,0.00041409439365424727,2.1657919471502276
604,1,MS,0.0009230541047188763,2.1627574706885095
605,1,MS,0.0009230541047188763,2.1627574706885095
606,1,MS,0.009507720217980221,2.1597160472246104
607,1,MS,0.009507720217980221,2.1597160472246104
608,1,MS,0.022312805438385153,2.1566648263327886
609,1,MS,0.022312805438385153,2.1566648263327886
610,1,MS,0.030354195641245155,2.1536047058325805
611,1,MS,0.030354195641245155,2.1536047058325805
612,1,MS,0.03347424872728818,2.150541059199187
613,1,MS,0.03347424872728818,2.150541059199187
614,1,MS,0.03055940861929253,2.1474810115160703
615,1,MS,0.03055940861929253,2.1474810115160703
616,1,MS,0.022849840918973404,2.1386704369413105
617,1,MS,0.022849840918973404,2.1386704369413105
618,1,MS,0.010451972032485926,2.135632687422549
619,1,MS,0.010451972032485926,2.135632687422549
620,1,MS,0.0033182359432280604,2.132607984375304
621,1,MS,0.0033182359432280604,2.132607984375304
622,1,MS,0.0017946637243818,2.129593751627943
623,1,MS,0.0017946637243818,2.129593751627943
624,1,MS,0.0011289376078898149,2.126585926561233
625,1,MS,0.0011289376078898149,2.126585926561233
626,1,MS,0.0006516321182641442,2.123580038986688
627,1,MS,0.0006516321182641442,2.123580038986688
628,1,MS,0.0007891315080965213,2.1205716485731183
629,1,MS,0.0007891315080965213,2.1205716485731183
630,1,MS,0.007586354471029738,2.1175565756763444
631,1,MS,0.007586354471029738,2.1175565756763444
632,1,MS,0.017913600199877183,2.1145315007492655
633,1,MS,0.017913600199877183,2.1145315007492655
634,1,MS,0.016655046002584314,2.100839941639454
635,1,MS,0.016655046002584314,2.100839941639454
636,1,MS,0.018830405492734098,2.097797187231821
637,1,MS,0.018830405492734098,2.097797187231821
638,1,MS,0.009023097956381704,2.0889906370914173
639,1,MS,0.009023097956381704,2.0889906370914173
640,1,MS,0.01088734138895534,2.085942650257546
641,1,MS,0.01088734138895534,2.085942650257546
642,1,MS,0.008606225369132064,2.082893376877534
643,1,MS,0.008606225369132064,2.082893376877534
644,1,MS,0.004146885620197075,2.079460890531281
645,1,MS,0.004146885620197075,2.079460890531281
646,1,MS,0.003299247733065102,2.071848750141207
647,1,MS,0.003299247733065102,2.071848750141207
648,1,MS,0.00464980845273978,2.068406425679886
649,1,MS,0.00464980845273978,2.068406425679886
650,1,MS,0.0018224902245756805,2.0607791381220673
651,1,MS,0.0018224902245756805,2.0607791381220673
652,1,MS,0.0024178843479885936,2.0510381361926413
653,1,MS,0.0024178843479885936,2.0510381361926413
654,1,MS,0.013345835880988146,2.041284196286472
655,1,MS,0.013345835880988146,2.041284196286472
656,1,MS,0.025139467141961237,2.027139565180444
657,1,MS,0.025139467141961237,2.027139565180444
658,1,MS,0.017026125404977444,2.0236416463183406
659,1,MS,0.017026125404977444,2.0236416463183406
660,1,MS,0.011142313061401005,2.020141260243306
661,1,MS,0.011142313061401005,2.020141260243306
662,1,MS,0.018648932771786614,2.0111706223943875
663,1,MS,0.018648932771786614,2.0111706223943875
664,1,MS,0.011312029887434065,1.9933497672566667
665,1,MS,0.011312029887434065,1.9933497672566667
666,1,MS,0.009541098155469215,1.9756124455388875
667,1,MS,0.009541098155469215,1.9756124455388875
668,1,MS,0.00405241026290792,1.9575907940416588
669,1,MS,0.00405241026290792,1.9575907940416588
670,1,MS,0.0025750251259658305,1.9322097804865792
671,1,MS,0.0025750251259658305,1.9322097804865792
672,1,MS,0.001853624060707275,1.919910414841244
673,1,MS,0.001853624060707275,1.919910414841244
674,1,MS,0.0022696783543603577,1.9076077380197216
675,1,MS,0.0022696783543603577,1.9076077380197216
676,1,MS,0.002866853183237907,1.9041123412582066
677,1,MS,0.002866853183237907,1.9041123412582066
678,1,MS,0.0049453007795315,1.900609568380967
679,1,MS,0.0049453007795315,1.900609568380967
680,1,MS,0.006465545463159448,1.8916264085150816
681,1,MS,0.006465545463159448,1.8916264085150816
682,1,MS,0.007221051346806655,1.8750251460521485
683,1,MS,0.007221051346806655,1.8750251460521485
684,1,MS,0.013145953149860772,1.8602622646127813
685,1,MS,0.013145953149860772,1.8602622646127813
686,1,MS,0.01216244813891875,1.8561541330845577
687,1,MS,0.01216244813891875,1.8561541330845577
688,1,MS,0.009307307866928523,1.8412136147622735
689,1,MS,0.009307307866928523,1.8412136147622735
690,1,MS,0.00823686687928679,1.83128667189457
691,1,MS,0.00823686687928679,1.83128667189457
692,1,MS,0.0020163176735788113,1.8183144393436168
693,1,MS,0.0020163176735788113,1.8183144393436168
694,1,MS,0.001094489172703566,1.8084418241718387
695,1,MS,0.001094489172703566,1.8084418241718387
696,1,MS,0.000748277371198367,1.7841939005301641
697,1,MS,0.000748277371198367,1.7841939005301641
698,1,MS,0.0006776871022157236,1.7701771234121688
699,1,MS,0.0006776871022157236,1.7701771234121688
700,1,MS,0.0010408296152391203,1.760333613980196
701,1,MS,0.0010408296152391203,1.760333613980196
702,1,MS,0.008461003248781138,1.7504853152951716
703,1,MS,0.008461003248781138,1.7504853152951716
704,1,MS,0.019785899205535324,1.7437638274448328
705,1,MS,0.019785899205535324,1.7437638274448328
706,1,MS,0.025734761806145454,1.7396684835269853
707,1,MS,0.025734761806145454,1.7396684835269853
708,1,MS,0.02651350709261294,1.7301060207182222
709,1,MS,0.02651350709261294,1.7301060207182222
710,1,MS,0.02581739414532822,1.7077709310651326
711,1,MS,0.02581739414532822,1.7077709310651326
712,1,MS,0.01806505920572744,1.6828363850767536
713,1,MS,0.01806505920572744,1.6828363850767536
714,1,MS,0.0082632520862887,1.6756976160715042
715,1,MS,0.0082632520862887,1.6756976160715042
716,1,MS,0.003936109579497138,1.6685762052655129
717,1,MS,0.003936109579497138,1.6685762052655129
718,1,MS,0.0017000165358127773,1.664203385501693
719,1,MS,0.0017000165358127773,1.664203385501693
720,1,MS,0.001253804004809005,1.6541156788534863
721,1,MS,0.001253804004809005,1.6541156788534863
722,1,MS,0.0007500908673525733,1.6467978675765433
723,1,MS,0.0007500908673525733,1.6467978675765433
724,1,MS,0.0011575377174837952,1.624384324344263
725,1,MS,0.0011575377174837952,1.624384324344263
726,1,MS,0.008933620724377037,1.6112650760558895
727,1,MS,0.008933620724377037,1.6112650760558895
728,1,MS,0.015776697847480495,1.5984529293944056
729,1,MS,0.015776697847480495,1.5984529293944056
730,1,MS,0.022825277564549443,1.578541292888777
731,1,MS,0.022825277564549443,1.578541292888777
732,1,MS,0.02476079325156703,1.5741442752412544
733,1,MS,0.02476079325156703,1.5741442752412544
734,1,MS,0.01916662915316349,1.5584510960662306
735,1,MS,0.01916662915316349,1.5584510960662306
736,1,MS,0.010128792461319409,1.5513331463148292
737,1,MS,0.010128792461319409,1.5513331463148292
738,1,MS,0.006343189493915658,1.544334181994177
739,1,MS,0.006343189493915658,1.544334181994177
740,1,MS,0.003146132833075481,1.5306403154701727
741,1,MS,0.003146132833075481,1.5306403154701727
742,1,MS,0.0028325577981214243,1.5174685329995872
743,1,MS,0.0028325577981214243,1.5174685329995872
744,1,MS,0.0010491252798562702,1.5131081570401548
745,1,MS,0.0010491252798562702,1.5131081570401548
746,1,MS,0.0009137852252505786,1.501472414900601
747,1,MS,0.0009137852252505786,1.501472414900601
748,1,MS,0.001157299149058392,1.4889966570431923
749,1,MS,0.001157299149058392,1.4889966570431923
750,1,MS,0.009218561720225012,1.4789216667812626
751,1,MS,0.009218561720225012,1.4789216667812626
752,1,MS,0.019442132180543015,1.4658113667172499
753,1,MS,0.019442132180543015,1.4658113667172499
754,1,MS,0.024603797339874795,1.4554004504966918
755,1,MS,0.024603797339874795,1.4554004504966918
756,1,MS,0.02580721545481408,1.4338785633237832
757,1,MS,0.02580721545481408,1.4338785633237832
758,1,MS,0.022606772715136735,1.429476491554482
759,1,MS,0.022606772715136735,1.429476491554482
760,1,MS,0.015349782771122757,1.4189380515180063
761,1,MS,0.015349782771122757,1.4189380515180063
762,1,MS,0.007547586327469687,1.4145568188603008
763,1,MS,0.007547586327469687,1.4145568188603008
764,1,MS,0.004032045336821785,1.4016884273188623
765,1,MS,0.004032045336821785,1.4016884273188623
766,1,MS,0.001989372337333031,1.3931442775119343
767,1,MS,0.001989372337333031,1.3931442775119343
768,1,MS,0.0008694715775908536,1.3806749815386328
769,1,MS,0.0008694715775908536,1.3806749815386328
770,1,MS,0.0006867811151647149,1.3702952703309585
771,1,MS,0.0006867811151647149,1.3702952703309585
772,1,MS,0.0010450966966214657,1.3629597192307028
773,1,MS,0.0010450966966214657,1.3629597192307028
774,1,MS,0.006688795558111429,1.3406981745990634
775,1,MS,0.006688795558111429,1.3406981745990634
776,1,MS,0.014622014651415044,1.3309306580672762
777,1,MS,0.014622014651415044,1.3309306580672762
778,1,MS,0.022769437304123372,1.3234682467747176
779,1,MS,0.022769437304123372,1.3234682467747176
780,1,MS,0.020777368071875087,1.3135864018910322
781,1,MS,0.020777368071875087,1.3135864018910322
782,1,MS,0.02404269889759513,1.3062296943116085
783,1,MS,0.02404269889759513,1.3062296943116085
784,1,MS,0.021158923298376188,1.2976569150110413
785,1,MS,0.021158923298376188,1.2976569150110413
786,1,MS,0.012782673027993383,1.2844563677983456
787,1,MS,0.012782673027993383,1.2844563677983456
788,1,MS,0.003443145530826457,1.2743551233359585
789,1,MS,0.003443145530826457,1.2743551233359585
790,1,MS,0.004260819983453968,1.2582286228928006
791,1,MS,0.004260819983453968,1.2582286228928006
792,1,MS,0.0008800627273838568,1.2481634063359783
793,1,MS,0.0008800627273838568,1.2481634063359783
794,1,MS,0.0012380104182298584,1.2401090212048749
795,1,MS,0.0012380104182298584,1.2401090212048749
796,1,MS,0.0013228145601934306,1.2346821194557163
797,1,MS,0.0013228145601934306,1.2346821194557163
798,1,MS,0.003595257819480984,1.2239112374739494
799,1,MS,0.003595257819480984,1.2239112374739494
800,1,MS,0.005342556519148513,1.2215200137436153
801,1,MS,0.005342556519148513,1.2215200137436153
802,1,MS,0.007985572293996261,1.2191221614953336
803,1,MS,0.007985572293996261,1.2191221614953336
804,1,MS,0.012922475405449543,1.2051023134352645
805,1,MS,0.012922475405449543,1.2051023134352645
806,1,MS,0.010158692418466363,1.1955727226110031
807,1,MS,0.010158692418466363,1.1955727226110031
808,1,MS,0.009497671453792761,1.178581127632138
809,1,MS,0.009497671453792761,1.178581127632138
810,1,MS,0.004417220986211315,1.1704304464303519
811,1,MS,0.004417220986211315,1.1704304464303519
812,1,MS,0.0019024755684209046,1.16804587979566
813,1,MS,0.0019024755684209046,1.16804587979566
814,1,MS,0.0011313166352995602,1.1544032030947144
815,1,MS,0.0011313166352995602,1.1544032030947144
816,1,MS,0.00041202409463116975,1.1520203289179836
817,1,MS,0.00041202409463116975,1.1520203289179836
818,1,MS,0.00043795270971481044,1.1496338367508703
819,1,MS,0.00043795270971481044,1.1496338367508703
820,1,MS,0.0005937207114979989,1.1385690593892146
821,1,MS,0.0005937207114979989,1.1385690593892146
822,1,MS,0.004640088658749871,1.124407681190029
823,1,MS,0.004640088658749871,1.124407681190029
824,1,MS,0.010404890641284224,1.1192709892309323
825,1,MS,0.010404890641284224,1.1192709892309323
826,1,MS,0.015191608459642188,1.1168691394680539
827,1,MS,0.015191608459642188,1.1168691394680539
828,1,MS,0.017126244165661778,1.1027200592795312
829,1,MS,0.017126244165661778,1.1027200592795312
830,1,MS,0.01674684790718664,1.1003286952693243
831,1,MS,0.01674684790718664,1.1003286952693243
832,1,MS,0.013011257248614272,1.0956788293384598
833,1,MS,0.013011257248614272,1.0956788293384598
834,1,MS,0.006100950800017305,1.082117743159328
835,1,MS,0.006100950800017305,1.082117743159328
836,1,MS,0.001562915523646388,1.071014883077803
837,1,MS,0.001562915523646388,1.071014883077803
838,1,MS,0.0010906603533418601,1.0660614181232348
839,1,MS,0.0010906603533418601,1.0660614181232348
840,1,MS,0.00029010535347143856,1.0585866747134622
841,1,MS,0.00029010535347143856,1.0585866747134622
842,1,MS,0.000543793021706721,1.0538437986997227
843,1,MS,0.000543793021706721,1.0538437986997227
844,1,MS,0.0003394298056958092,1.0492035682770866
845,1,MS,0.0003394298056958092,1.0492035682770866
846,1,MS,0.0019126096228737532,1.0471858125430966
847,1,MS,0.0019126096228737532,1.0471858125430966
848,1,MS,0.004797896490781735,1.0331247484533728
849,1,MS,0.004797896490781735,1.0331247484533728
850,1,MS,0.011073684241617632,1.0281472875191748
851,1,MS,0.011073684241617632,1.0281472875191748
852,1,MS,0.011638935090736727,1.0204343629962866
853,1,MS,0.011638935090736727,1.0204343629962866
854,1,MS,0.01107165365232266,1.0067957864357822
855,1,MS,0.01107165365232266,1.0067957864357822
856,1,MS,0.00809802293313392,1.00215465959476
857,1,MS,0.00809802293313392,1.00215465959476
858,1,MS,0.0037903670393190066,1.0001493880788062
859,1,MS,0.0037903670393190066,1.0001493880788062
860,1,MS,0.0011245740255700558,0.9981500179025988
861,1,MS,0.0011245740255700558,0.9981500179025988
862,1,MS,0.0004429084713084786,0.9876567823729745
863,1,MS,0.0004429084713084786,0.9876567823729745
864,1,MS,0.0011588329741468672,0.9826053470974857
865,1,MS,0.0011588329741468672,0.9826053470974857
866,1,MS,0.001158699728064984,0.9776512922643209
867,1,MS,0.001158699728064984,0.9776512922643209
868,1,MS,0.0009984651196325623,0.9672211107900245
869,1,MS,0.0009984651196325623,0.9672211107900245
870,1,MS,0.00399843244544598,0.9625829270922742
871,1,MS,0.00399843244544598,0.9625829270922742
872,1,MS,0.005218903109314966,0.9605696037129657
873,1,MS,0.005218903109314966,0.9605696037129657
874,1,MS,0.007067892777379129,0.9558192055528462
875,1,MS,0.007067892777379129,0.9558192055528462
876,1,MS,0.009214390538117642,0.9449933877916549
877,1,MS,0.009214390538117642,0.9449933877916549
878,1,MS,0.009505274250033568,0.9429841752265321
879,1,MS,0.009505274250033568,0.9429841752265321
880,1,MS,0.005390655601708177,0.9409805540051112
881,1,MS,0.005390655601708177,0.9409805540051112
882,1,MS,0.0021904995447959773,0.9389827473938698
883,1,MS,0.0021904995447959773,0.9389827473938698
884,1,MS,0.0012819322195968918,0.9258286018068498
885,1,MS,0.0012819322195968918,0.9258286018068498
886,1,MS,0.0011852820991491832,0.9182552425472356
887,1,MS,0.0011852820991491832,0.9182552425472356
888,1,MS,0.0001234844655909862,0.9132077166210526
889,1,MS,0.0001234844655909862,0.9132077166210526
890,1,MS,0.0001407815287974935,0.9112106386131849
891,1,MS,0.0001407815287974935,0.9112106386131849
892,1,MS,0.000379638678729045,0.903450999635023
893,1,MS,0.000379638678729045,0.903450999635023
894,1,MS,0.00386229847965348,0.9014490641990992
895,1,MS,0.00386229847965348,0.9014490641990992
896,1,MS,0.006690549242213477,0.8967097540543667
897,1,MS,0.006690549242213477,0.8967097540543667
898,1,MS,0.006913402881546633,0.8947073066231458
899,1,MS,0.006913402881546633,0.8947073066231458
900,1,MS,0.007988096306613894,0.8842841560933112
901,1,MS,0.007988096306613894,0.8842841560933112
902,1,MS,0.0074382128823349035,0.873658523267952
903,1,MS,0.0074382128823349035,0.873658523267952
904,1,MS,0.0031361058807572056,0.8719963904256033
905,1,MS,0.0031361058807572056,0.8719963904256033
906,1,MS,0.003655356363590208,0.8703538433490509
907,1,MS,0.003655356363590208,0.8703538433490509
908,1,MS,0.0006451943488817049,0.8687312175333807
909,1,MS,0.0006451943488817049,0.8687312175333807
910,1,MS,0.00048571009501025664,0.8586313015468875
911,1,MS,0.00048571009501025664,0.8586313015468875
912,1,MS,0.0002847924683874619,0.8570440951164727
913,1,MS,0.0002847924683874619,0.8570440951164727
914,1,MS,0.00023755050417919373,0.8554711529421991
915,1,MS,0.00023755050417919373,0.8554711529421991
916,1,MS,0.0003898870329607181,0.8539101968220494
917,1,MS,0.0003898870329607181,0.8539101968220494
918,1,MS,0.0028605046702291073,0.8523592194232453
919,1,MS,0.0028605046702291073,0.8523592194232453
920,1,MS,0.0044717297529184375,0.8508167192278889
921,1,MS,0.0044717297529184375,0.8508167192278889
922,1,MS,0.0100313459384146,0.8407574253549642
923,1,MS,0.0100313459384146,0.8407574253549642
924,1,MS,0.00533178500313758,0.8362797711229359
925,1,MS,0.00533178500313758,0.8362797711229359
926,1,MS,0.009074323958428965,0.8347645071681559
927,1,MS,0.009074323958428965,0.8347645071681559
928,1,MS,0.0048356698305552556,0.83326079749289
929,1,MS,0.0048356698305552556,0.83326079749289
930,1,MS,0.0018250302311761696,0.8317695350292097
931,1,MS,0.0018250302311761696,0.8317695350292097
932,1,MS,0.0005062515544784756,0.8275547518106553
933,1,MS,0.0005062515544784756,0.8275547518106553
934,1,MS,0.000227904702600645,0.8260877494980324
935,1,MS,0.000227904702600645,0.8260877494980324
936,1,MS,0.0006517369278418792,0.8246312374289009
937,1,MS,0.0006517369278418792,0.8246312374289009
938,1,MS,0.0008164358664851034,0.8231838072753226
939,1,MS,0.0008164358664851034,0.8231838072753226
940,1,MS,0.0007524559042470839,0.8217441098941778
941,1,MS,0.0007524559042470839,0.8217441098941778
942,1,MS,0.003587124488196713,0.8145509046936465
943,1,MS,0.003587124488196713,0.8145509046936465
944,1,MS,0.0039216522425879535,0.8131232754554912
945,1,MS,0.0039216522425879535,0.8131232754554912
946,1,MS,0.0027272054280688207,0.8117007351487665
947,1,MS,0.0027272054280688207,0.8117007351487665
948,1,MS,0.005330283370857155,0.8102833100169662
949,1,MS,0.005330283370857155,0.8102833100169662
950,1,MS,0.005735969298182673,0.8088712413538585
951,1,MS,0.005735969298182673,0.8088712413538585
952,1,MS,0.0025933762255730547,0.8074650295243623
953,1,MS,0.0025933762255730547,0.8074650295243623
954,1,MS,0.002289124222343233,0.8060651632971082
955,1,MS,0.002289124222343233,0.8060651632971082
956,1,MS,0.0010398999162486494,0.8046717480176323
957,1,MS,0.0010398999162486494,0.8046717480176323
958,1,MS,0.0005336424709608317,0.8032844909351471
959,1,MS,0.0005336424709608317,0.8032844909351471
960,1,MS,9.363210818335713e-05,0.8019027859847164
961,1,MS,9.363210818335713e-05,0.8019027859847164
962,1,MS,0.0001724419956624422,0.8005259136050537
963,1,MS,0.0001724419956624422,0.8005259136050537
964,1,MS,0.00018326608475076605,0.7991531421969974
965,1,MS,0.00018326608475076605,0.7991531421969974
966,1,MS,0.002107893706841287,0.7977837688894772
967,1,MS,0.002107893706841287,0.7977837688894772
968,1,MS,0.0045315362011994756,0.7964172094402303
969,1,MS,0.0045315362011994756,0.7964172094402303
970,1,MS,0.006955926570756863,0.795053271623733
971,1,MS,0.006955926570756863,0.795053271623733
972,1,MS,0.00823792057931871,0.7936922675889972
973,1,MS,0.00823792057931871,0.7936922675889972
974,1,MS,0.007552237852934041,0.7923348630501656
975,1,MS,0.007552237852934041,0.7923348630501656
976,1,MS,0.006302387663097671,0.7909818072686784
977,1,MS,0.006302387663097671,0.7909818072686784
978,1,MS,0.002973949158805324,0.7896337021592675
979,1,MS,0.002973949158805324,0.7896337021592675
980,1,MS,0.0006607879944118517,0.7882908374838655
981,1,MS,0.0006607879944118517,0.7882908374838655
982,1,MS,0.00035704703484617243,0.7869530747485691
983,1,MS,0.00035704703484617243,0.7869530747485691
984,1,MS,0.00023017107690968632,0.7856199626218459
985,1,MS,0.00023017107690968632,0.7856199626218459
986,1,MS,0.00012157370043637307,0.7842909421653335
987,1,MS,0.00012157370043637307,0.7842909421653335
988,1,MS,0.00013488244144607288,0.7829654374060713
989,1,MS,0.00013488244144607288,0.7829654374060713
990,1,MS,0.002173641429614828,0.7816428877754192
991,1,MS,0.002173641429614828,0.7816428877754192
992,1,MS,0.004485508326349076,0.7803228037764803
993,1,MS,0.004485508326349076,0.7803228037764803
994,1,MS,0.006633542046561753,0.7790049527996564
995,1,MS,0.006633542046561753,0.7790049527996564
996,1,MS,0.008162395458627972,0.7776894595660483
997,1,MS,0.008162395458627972,0.7776894595660483
998,1,MS,0.00755652936624223,0.776376710468568
999,1,MS,0.00755652936624223,0.776376710468568
1000,1,MS,0.006450644869708178,0.7750671606775769
1001,1,MS,0.006450644869708178,0.7750671606775769
1002,1,MS,0.0026976162595988497,0.7737611749431373
1003,1,MS,0.0026976162595988497,0.7737611749431373
1004,1,MS,0.0007844673047433807,0.7724588978059873
1005,1,MS,0.0007844673047433807,0.7724588978059873
1006,1,MS,0.00039170967422726306,0.7711601866744009
1007,1,MS,0.00039170967422726306,0.7711601866744009
1008,1,MS,0.0006488161588466431,0.7698646947591489
1009,1,MS,0.0006488161588466431,0.7698646947591489
1010,1,MS,0.00045406239546707085,0.7685720042197445
1011,1,MS,0.00045406239546707085,0.7685720042197445
1012,1,MS,0.0006344920937399474,0.7672816871715099
1013,1,MS,0.0006344920937399474,0.7672816871715099
1014,1,MS,0.0015352451153758525,0.7659933239504824
1015,1,MS,0.0015352451153758525,0.7659933239504824
1016,1,MS,0.0042928071823892956,0.7647065256008326
1017,1,MS,0.0042928071823892956,0.7647065256008326
1018,1,MS,0.005173827191642725,0.7634210467320345
1019,1,MS,0.005173827191642725,0.7634210467320345
1020,1,MS,0.006121383710222056,0.7621369351161948
1021,1,MS,0.006121383710222056,0.7621369351161948
1022,1,MS,0.0049706933779406805,0.7608544622573714
1023,1,MS,0.0049706933779406805,0.7608544622573714
1024,1,MS,0.004071018125751162,0.7595739800748813
1025,1,MS,0.004071018125751162,0.7595739800748813
1026,1,MS,0.001766738211384243,0.7582957716825972
1027,1,MS,0.001766738211384243,0.7582957716825972
1028,1,MS,0.0007563187765539432,0.7570199672796364
1029,1,MS,0.0007563187765539432,0.7570199672796364
1030,1,MS,0.0006963546795401897,0.7557464547477505
1031,1,MS,0.0006963546795401897,0.7557464547477505
1032,1,MS,0.00039324363971274837,0.7544749707660232
1033,1,MS,0.00039324363971274837,0.7544749707660232
1034,1,MS,0.0001624165446074328,0.7532051976713255
1035,1,MS,0.0001624165446074328,0.7532051976713255
1036,1,MS,0.00012081393461689748,0.7519368023502173
1037,1,MS,0.00012081393461689748,0.7519368023502173
1038,1,MS,0.0015578007597014732,0.7506694526131474
1039,1,MS,0.0015578007597014732,0.7506694526131474
1040,1,MS,0.0035428842175722476,0.7494028594427976
1041,1,MS,0.0035428842175722476,0.7494028594427976
1042,1,MS,0.004942971138632623,0.7481369100683216
1043,1,MS,0.004942971138632623,0.7481369100683216
1044,1,MS,0.0053544059360668105,0.746871711660087
1045,1,MS,0.0053544059360668105,0.746871711660087
1046,1,MS,0.004992122427261609,0.7456075175367585
1047,1,MS,0.004992122427261609,0.7456075175367585
1048,1,MS,0.00399456172993874,0.7443446143072848
1049,1,MS,0.00399456172993874,0.7443446143072848
1050,1,MS,0.0019386472183515473,0.7430832353719246
1051,1,MS,0.0019386472183515473,0.7430832353719246
1052,1,MS,0.0008246822027374259,0.7418234782755624
1053,1,MS,0.0008246822027374259,0.7418234782755624
1054,1,MS,0.00036790854795612325,0.7405652463245714
1055,1,MS,0.00036790854795612325,0.7405652463245714
1056,1,MS,7.64980819583772e-05,0.7393083115830948
1057,1,MS,7.64980819583772e-05,0.7393083115830948
1058,1,MS,4.3036441946866926e-05,0.7380523955148183
1059,1,MS,4.3036441946866926e-05,0.7380523955148183
1060,1,MS,2.2945408058824088e-05,0.7367972036752964
1061,1,MS,2.2945408058824088e-05,0.7367972036752964
1062,1,MS,0.0008852795260473801,0.7355424421630012
1063,1,MS,0.0008852795260473801,0.7355424421630012
1064,1,MS,0.0028980158814343932,0.7342878473186694
1065,1,MS,0.0028980158814343932,0.7342878473186694
1066,1,MS,0.003918667164265059,0.7330332870357554
1067,1,MS,0.003918667164265059,0.7330332870357554
1068,1,MS,0.004319066338726883,0.7317788175564922
1069,1,MS,0.004319066338726883,0.7317788175564922
1070,1,MS,0.003930468548183636,0.7305246280119572
1071,1,MS,0.003930468548183636,0.7305246280119572
1072,1,MS,0.0026863167667330197,0.7292709426314413
1073,1,MS,0.0026863167667330197,0.7292709426314413
1074,1,MS,0.001056598108938771,0.7280179413916481
1075,1,MS,0.001056598108938771,0.7280179413916481
1076,1,MS,0.000269813679587992,0.7267656863341563
1077,1,MS,0.000269813679587992,0.7267656863341563
1078,1,MS,0.0001266311136007404,0.7255140702378616
1079,1,MS,0.0001266311136007404,0.7255140702378616
1080,1,MS,0.0004874475861610242,0.7242628776273897
1081,1,MS,0.0004874475861610242,0.7242628776273897
1082,1,MS,0.0005262939219530104,0.7230118547712127
1083,1,MS,0.0005262939219530104,0.7230118547712127
1084,1,MS,0.0006589201843186865,0.7217607427909055
1085,1,MS,0.0006589201843186865,0.7217607427909055
1086,1,MS,0.0016119271648692907,0.7205092842940342
1087,1,MS,0.0016119271648692907,0.7205092842940342
1088,1,MS,0.0022822058595484127,0.7192572441786308
1089,1,MS,0.0022822058595484127,0.7192572441786308
1090,1,MS,0.0031409871268610295,0.7180044939681655
1091,1,MS,0.0031409871268610295,0.7180044939681655
1092,1,MS,0.0014637036939516004,0.7167510392232617
1093,1,MS,0.0014637036939516004,0.7167510392232617
1094,1,MS,0.003425222911085234,0.7154969448884856
1095,1,MS,0.003425222911085234,0.7154969448884856
1096,1,MS,0.002851733580560378,0.7142422092254584
1097,1,MS,0.002851733580560378,0.7142422092254584
1098,1,MS,0.0015060908581612398,0.7129868895348971
1099,1,MS,0.0015060908581612398,0.7129868895348971
1100,1,MS,0.000807278483561819,0.711731011427146
1101,1,MS,0.000807278483561819,0.711731011427146
1102,1,MS,0.0006629930408172814,0.7104744786858167
1103,1,MS,0.0006629930408172814,0.7104744786858167
1104,1,MS,0.00022328191441502493,0.7092171028259839
1105,1,MS,0.00022328191441502493,0.7092171028259839
1106,1,MS,0.00017046230287748345,0.7079586574879423
1107,1,MS,0.00017046230287748345,0.7079586574879423
1108,1,MS,0.0001376535538849378,0.7066988998140923
1109,1,MS,0.0001376535538849378,0.7066988998140923
