t,species,metamer,organ,Eabs_diffuse,Eabs_direct,plant
649,Caphorn,2,blade,0.0,0.0,1
649,Caphorn,2,sheath,0.0,0.0,1
649,Caphorn,3,blade,0.0,0.0,1
649,Caphorn,3,sheath,0.0,0.0,1
649,Caphorn,4,blade,0.0,0.0,1
649,Caphorn,4,internode,0.0,0.0,1
649,Caphorn,4,sheath,0.0,0.0,1
649,Caphorn,5,internode,0.0,0.0,1
649,Caphorn,6,internode,0.0,0.0,1
649,Soissons,1,blade,0.0,0.0,2
649,Soissons,1,sheath,0.0,0.0,2
649,Soissons,2,blade,0.0,0.0,2
649,Soissons,2,sheath,0.0,0.0,2
649,Soissons,3,blade,0.0,0.0,2
649,Soissons,3,sheath,0.0,0.0,2
649,Soissons,4,blade,0.0,0.0,2
649,Soissons,4,internode,0.0,0.0,2
649,Soissons,4,sheath,0.0,0.0,2
649,Soissons,5,internode,0.0,0.0,2
649,Soissons,6,internode,0.0,0.0,2
650,Caphorn,1,blade,0.0,0.0,1
650,Caphorn,1,sheath,0.0,0.0,1
650,Caphorn,2,blade,0.0,0.0,1
650,Caphorn,2,sheath,0.0,0.0,1
650,Caphorn,3,blade,0.0,0.0,1
650,Caphorn,3,sheath,0.0,0.0,1
650,Caphorn,4,blade,0.0,0.0,1
650,Caphorn,4,internode,0.0,0.0,1
650,Caphorn,4,sheath,0.0,0.0,1
650,Caphorn,5,internode,0.0,0.0,1
650,Caphorn,6,internode,0.0,0.0,1
650,Soissons,1,blade,0.0,0.0,2
650,Soissons,1,sheath,0.0,0.0,2
650,Soissons,2,blade,0.0,0.0,2
650,Soissons,2,sheath,0.0,0.0,2
650,Soissons,3,blade,0.0,0.0,2
650,Soissons,3,sheath,0.0,0.0,2
650,Soissons,4,blade,0.0,0.0,2
650,Soissons,4,internode,0.0,0.0,2
650,Soissons,4,sheath,0.0,0.0,2
650,Soissons,5,internode,0.0,0.0,2
650,Soissons,6,internode,0.0,0.0,2
651,Caphorn,1,blade,0.0,0.0,1
651,Caphorn,1,sheath,0.0,0.0,1
651,Caphorn,2,blade,0.0,0.0,1
651,Caphorn,2,sheath,0.0,0.0,1
651,Caphorn,3,blade,0.0,0.0,1
651,Caphorn,3,sheath,0.0,0.0,1
651,Caphorn,4,blade,0.0,0.0,1
651,Caphorn,4,internode,0.0,0.0,1
651,Caphorn,4,sheath,0.0,0.0,1
651,Caphorn,5,internode,0.0,0.0,1
651,Caphorn,6,internode,0.0,0.0,1
651,Soissons,1,blade,0.0,0.0,2
651,Soissons,1,sheath,0.0,0.0,2
651,Soissons,2,blade,0.0,0.0,2
651,Soissons,2,sheath,0.0,0.0,2
651,Soissons,3,blade,0.0,0.0,2
651,Soissons,3,sheath,0.0,0.0,2
651,Soissons,4,blade,0.0,0.0,2
651,Soissons,4,internode,0.0,0.0,2
651,Soissons,4,sheath,0.0,0.0,2
651,Soissons,5,internode,0.0,0.0,2
651,Soissons,6,internode,0.0,0.0,2
652,Caphorn,1,blade,0.0,0.0,1
652,Caphorn,1,sheath,0.0,0.0,1
652,Caphorn,2,blade,0.0,0.0,1
652,Caphorn,2,sheath,0.0,0.0,1
652,Caphorn,3,blade,0.0,0.0,1
652,Caphorn,3,sheath,0.0,0.0,1
652,Caphorn,4,blade,0.0,0.0,1
652,Caphorn,4,internode,0.0,0.0,1
652,Caphorn,4,sheath,0.0,0.0,1
652,Caphorn,5,internode,0.0,0.0,1
652,Caphorn,6,internode,0.0,0.0,1
652,Soissons,1,blade,0.0,0.0,2
652,Soissons,1,sheath,0.0,0.0,2
652,Soissons,2,blade,0.0,0.0,2
652,Soissons,2,sheath,0.0,0.0,2
652,Soissons,3,blade,0.0,0.0,2
652,Soissons,3,sheath,0.0,0.0,2
652,Soissons,4,blade,0.0,0.0,2
652,Soissons,4,internode,0.0,0.0,2
652,Soissons,4,sheath,0.0,0.0,2
652,Soissons,5,internode,0.0,0.0,2
652,Soissons,6,internode,0.0,0.0,2
653,Caphorn,1,blade,0.0743121358236,0.000109874868715,1
653,Caphorn,1,sheath,0.0327928706447,0.0,1
653,Caphorn,2,blade,0.0983305564204,0.000461957627158,1
653,Caphorn,2,sheath,0.0283792903689,0.0,1
653,Caphorn,3,blade,0.165936168886,0.0097881975777,1
653,Caphorn,3,sheath,0.0446174034927,0.0,1
653,Caphorn,4,blade,0.341832494353,0.447598675017,1
653,Caphorn,4,internode,0.0539218444116,0.000354982471728,1
653,Caphorn,4,sheath,0.0913390274092,0.00509050868163,1
653,Caphorn,5,internode,0.117624825731,0.0523203373709,1
653,Caphorn,6,internode,0.263113181729,0.780326811134,1
653,Soissons,1,blade,0.0728061190779,0.0,2
653,Soissons,1,sheath,0.0336636086289,0.0,2
653,Soissons,2,blade,0.117904486223,7.7065145131e-06,2
653,Soissons,2,sheath,0.0286672573804,0.0,2
653,Soissons,3,blade,0.202341865132,0.00436060559864,2
653,Soissons,3,sheath,0.0434628955007,0.000155666982835,2
653,Soissons,4,blade,0.367511031877,0.227226053162,2
653,Soissons,4,internode,0.0559941980709,0.00218915745348,2
653,Soissons,4,sheath,0.0866336004102,0.00630892822326,2
653,Soissons,5,internode,0.129851860008,0.0591470333511,2
653,Soissons,6,internode,0.267304236884,0.802285758373,2
654,Caphorn,1,blade,0.0743121358236,0.00812449679535,1
654,Caphorn,1,sheath,0.0327928706447,0.00384787142949,1
654,Caphorn,2,blade,0.0983305564204,0.0273389985514,1
654,Caphorn,2,sheath,0.0283792903689,0.00431260772307,1
654,Caphorn,3,blade,0.165936168886,0.0950077583818,1
654,Caphorn,3,sheath,0.0446174034927,0.0128420701821,1
654,Caphorn,4,blade,0.341832494353,0.528889550457,1
654,Caphorn,4,internode,0.0539218444116,0.0165126828578,1
654,Caphorn,4,sheath,0.0913390274092,0.0535717961018,1
654,Caphorn,5,internode,0.117624825731,0.135173957162,1
654,Caphorn,6,internode,0.263113181729,0.578716202565,1
654,Soissons,1,blade,0.0728061190779,0.00785830682672,2
654,Soissons,1,sheath,0.0336636086289,0.00401042132094,2
654,Soissons,2,blade,0.117904486223,0.0191952379071,2
654,Soissons,2,sheath,0.0286672573804,0.00400416990542,2
654,Soissons,3,blade,0.202341865132,0.0566709391053,2
654,Soissons,3,sheath,0.0434628955007,0.0138783680576,2
654,Soissons,4,blade,0.367511031877,0.318618138577,2
654,Soissons,4,internode,0.0559941980709,0.0311425781615,2
654,Soissons,4,sheath,0.0866336004102,0.0619814430084,2
654,Soissons,5,internode,0.129851860008,0.170319721531,2
654,Soissons,6,internode,0.267304236884,0.603665284872,2
655,Caphorn,1,blade,0.0743121358236,0.0348274171962,1
655,Caphorn,1,sheath,0.0327928706447,0.020246014655,1
655,Caphorn,2,blade,0.0983305564204,0.0656167105569,1
655,Caphorn,2,sheath,0.0283792903689,0.017774061397,1
655,Caphorn,3,blade,0.165936168886,0.163635941514,1
655,Caphorn,3,sheath,0.0446174034927,0.0337173271235,1
655,Caphorn,4,blade,0.341832494353,0.491933030965,1
655,Caphorn,4,internode,0.0539218444116,0.0418466244934,1
655,Caphorn,4,sheath,0.0913390274092,0.0973987419585,1
655,Caphorn,5,internode,0.117624825731,0.168491876159,1
655,Caphorn,6,internode,0.263113181729,0.437350033001,1
655,Soissons,1,blade,0.0728061190779,0.0326343395995,2
655,Soissons,1,sheath,0.0336636086289,0.0150236319771,2
655,Soissons,2,blade,0.117904486223,0.0552123342634,2
655,Soissons,2,sheath,0.0286672573804,0.0190880858482,2
655,Soissons,3,blade,0.202341865132,0.117451719927,2
655,Soissons,3,sheath,0.0434628955007,0.0296489022673,2
655,Soissons,4,blade,0.367511031877,0.359208567648,2
655,Soissons,4,internode,0.0559941980709,0.0415119437603,2
655,Soissons,4,sheath,0.0866336004102,0.0985104117872,2
655,Soissons,5,internode,0.129851860008,0.19119563977,2
655,Soissons,6,internode,0.267304236884,0.448755789371,2
656,Caphorn,1,blade,0.0743121358236,0.0613957506084,1
656,Caphorn,1,sheath,0.0327928706447,0.0263762070058,1
656,Caphorn,2,blade,0.0983305564204,0.0987773417771,1
656,Caphorn,2,sheath,0.0283792903689,0.0311815652528,1
656,Caphorn,3,blade,0.165936168886,0.187885759001,1
656,Caphorn,3,sheath,0.0446174034927,0.0477387075753,1
656,Caphorn,4,blade,0.341832494353,0.419166253808,1
656,Caphorn,4,internode,0.0539218444116,0.0611907779004,1
656,Caphorn,4,sheath,0.0913390274092,0.113061348005,1
656,Caphorn,5,internode,0.117624825731,0.157222759255,1
656,Caphorn,6,internode,0.263113181729,0.334551384584,1
656,Soissons,1,blade,0.0728061190779,0.0576074487475,2
656,Soissons,1,sheath,0.0336636086289,0.0310631476217,2
656,Soissons,2,blade,0.117904486223,0.0955210703575,2
656,Soissons,2,sheath,0.0286672573804,0.0312631359484,2
656,Soissons,3,blade,0.202341865132,0.164402726659,2
656,Soissons,3,sheath,0.0434628955007,0.0480450529756,2
656,Soissons,4,blade,0.367511031877,0.373888907452,2
656,Soissons,4,internode,0.0559941980709,0.0746833801521,2
656,Soissons,4,sheath,0.0866336004102,0.118335028991,2
656,Soissons,5,internode,0.129851860008,0.190838249295,2
656,Soissons,6,internode,0.267304236884,0.337436422504,2
657,Caphorn,1,blade,0.0743121358236,0.0781854059723,1
657,Caphorn,1,sheath,0.0327928706447,0.0418134159577,1
657,Caphorn,2,blade,0.0983305564204,0.120070840347,1
657,Caphorn,2,sheath,0.0283792903689,0.0379690768959,1
657,Caphorn,3,blade,0.165936168886,0.180553726249,1
657,Caphorn,3,sheath,0.0446174034927,0.0551630714607,1
657,Caphorn,4,blade,0.341832494353,0.364306969966,1
657,Caphorn,4,internode,0.0539218444116,0.0687342128727,1
657,Caphorn,4,sheath,0.0913390274092,0.101313821898,1
657,Caphorn,5,internode,0.117624825731,0.158597931643,1
657,Caphorn,6,internode,0.263113181729,0.250887473068,1
657,Soissons,1,blade,0.0728061190779,0.073310163951,2
657,Soissons,1,sheath,0.0336636086289,0.0377608588408,2
657,Soissons,2,blade,0.117904486223,0.117891467574,2
657,Soissons,2,sheath,0.0286672573804,0.0373070498965,2
657,Soissons,3,blade,0.202341865132,0.195994993071,2
657,Soissons,3,sheath,0.0434628955007,0.0550019213499,2
657,Soissons,4,blade,0.367511031877,0.398939477451,2
657,Soissons,4,internode,0.0559941980709,0.0728953618371,2
657,Soissons,4,sheath,0.0866336004102,0.106774121058,2
657,Soissons,5,internode,0.129851860008,0.186337063212,2
657,Soissons,6,internode,0.267304236884,0.249672969924,2
658,Caphorn,1,blade,0.0743121358236,0.0918712512822,1
658,Caphorn,1,sheath,0.0327928706447,0.0379821884993,1
658,Caphorn,2,blade,0.0983305564204,0.133762765037,1
658,Caphorn,2,sheath,0.0283792903689,0.0374240673401,1
658,Caphorn,3,blade,0.165936168886,0.173072462894,1
658,Caphorn,3,sheath,0.0446174034927,0.0687498680657,1
658,Caphorn,4,blade,0.341832494353,0.289726360634,1
658,Caphorn,4,internode,0.0539218444116,0.043692712016,1
658,Caphorn,4,sheath,0.0913390274092,0.115784528403,1
658,Caphorn,5,internode,0.117624825731,0.124569290762,1
658,Caphorn,6,internode,0.263113181729,0.187556103642,1
658,Soissons,1,blade,0.0728061190779,0.0892215732498,2
658,Soissons,1,sheath,0.0336636086289,0.0391497083702,2
658,Soissons,2,blade,0.117904486223,0.158097585523,2
658,Soissons,2,sheath,0.0286672573804,0.0418513389519,2
658,Soissons,3,blade,0.202341865132,0.210300862948,2
658,Soissons,3,sheath,0.0434628955007,0.0646963354497,2
658,Soissons,4,blade,0.367511031877,0.390981344537,2
658,Soissons,4,internode,0.0559941980709,0.0411128583063,2
658,Soissons,4,sheath,0.0866336004102,0.109822693269,2
658,Soissons,5,internode,0.129851860008,0.137378679576,2
658,Soissons,6,internode,0.267304236884,0.186250809661,2
659,Caphorn,1,blade,0.0743121358236,0.0995451909927,1
659,Caphorn,1,sheath,0.0327928706447,0.029827990465,1
659,Caphorn,2,blade,0.0983305564204,0.139812030498,1
659,Caphorn,2,sheath,0.0283792903689,0.0399620657358,1
659,Caphorn,3,blade,0.165936168886,0.178991157401,1
659,Caphorn,3,sheath,0.0446174034927,0.0714704240334,1
659,Caphorn,4,blade,0.341832494353,0.23201624127,1
659,Caphorn,4,internode,0.0539218444116,0.0717449207211,1
659,Caphorn,4,sheath,0.0913390274092,0.0945682199352,1
659,Caphorn,5,internode,0.117624825731,0.0794332286398,1
659,Caphorn,6,internode,0.263113181729,0.144857930447,1
659,Soissons,1,blade,0.0728061190779,0.0823376583252,2
659,Soissons,1,sheath,0.0336636086289,0.0258447704828,2
659,Soissons,2,blade,0.117904486223,0.179559329644,2
659,Soissons,2,sheath,0.0286672573804,0.0335149167866,2
659,Soissons,3,blade,0.202341865132,0.270683589533,2
659,Soissons,3,sheath,0.0434628955007,0.06792075262,2
659,Soissons,4,blade,0.367511031877,0.36351299831,2
659,Soissons,4,internode,0.0559941980709,0.0758354400192,2
659,Soissons,4,sheath,0.0866336004102,0.0903830972378,2
659,Soissons,5,internode,0.129851860008,0.0833719210673,2
659,Soissons,6,internode,0.267304236884,0.143400536187,2
660,Caphorn,1,blade,0.0743121358236,0.0731163048428,1
660,Caphorn,1,sheath,0.0327928706447,0.00998890996513,1
660,Caphorn,2,blade,0.0983305564204,0.0756019068855,1
660,Caphorn,2,sheath,0.0283792903689,0.0106149784675,1
660,Caphorn,3,blade,0.165936168886,0.137095581894,1
660,Caphorn,3,sheath,0.0446174034927,0.0156122976256,1
660,Caphorn,4,blade,0.341832494353,0.21019926868,1
660,Caphorn,4,internode,0.0539218444116,0.0230443552231,1
660,Caphorn,4,sheath,0.0913390274092,0.0340487232287,1
660,Caphorn,5,internode,0.117624825731,0.0513663430778,1
660,Caphorn,6,internode,0.263113181729,0.127886209175,1
660,Soissons,1,blade,0.0728061190779,0.0601334741812,2
660,Soissons,1,sheath,0.0336636086289,0.00993326551931,2
660,Soissons,2,blade,0.117904486223,0.156623517388,2
660,Soissons,2,sheath,0.0286672573804,0.00941745375812,2
660,Soissons,3,blade,0.202341865132,0.249693588349,2
660,Soissons,3,sheath,0.0434628955007,0.0162838061039,2
660,Soissons,4,blade,0.367511031877,0.352841677399,2
660,Soissons,4,internode,0.0559941980709,0.023021288258,2
660,Soissons,4,sheath,0.0866336004102,0.0329810053094,2
660,Soissons,5,internode,0.129851860008,0.0549633653473,2
660,Soissons,6,internode,0.267304236884,0.127886081763,2
661,Caphorn,1,blade,0.0743121358236,0.104988236544,1
661,Caphorn,1,sheath,0.0327928706447,0.0292100820644,1
661,Caphorn,2,blade,0.0983305564204,0.144571882289,1
661,Caphorn,2,sheath,0.0283792903689,0.0394696079817,1
661,Caphorn,3,blade,0.165936168886,0.181064376069,1
661,Caphorn,3,sheath,0.0446174034927,0.0707206461406,1
661,Caphorn,4,blade,0.341832494353,0.233061580975,1
661,Caphorn,4,internode,0.0539218444116,0.0763121343158,1
661,Caphorn,4,sheath,0.0913390274092,0.0909699313057,1
661,Caphorn,5,internode,0.117624825731,0.0770450531059,1
661,Caphorn,6,internode,0.263113181729,0.144368691542,1
661,Soissons,1,blade,0.0728061190779,0.0991665888232,2
661,Soissons,1,sheath,0.0336636086289,0.0264295279792,2
661,Soissons,2,blade,0.117904486223,0.179577535775,2
661,Soissons,2,sheath,0.0286672573804,0.036913970563,2
661,Soissons,3,blade,0.202341865132,0.259328198467,2
661,Soissons,3,sheath,0.0434628955007,0.068704939183,2
661,Soissons,4,blade,0.367511031877,0.360426465902,2
661,Soissons,4,internode,0.0559941980709,0.0806640851052,2
661,Soissons,4,sheath,0.0866336004102,0.0909163776263,2
661,Soissons,5,internode,0.129851860008,0.0856341430456,2
661,Soissons,6,internode,0.267304236884,0.145277076508,2
662,Caphorn,1,blade,0.0743121358236,0.0947347648758,1
662,Caphorn,1,sheath,0.0327928706447,0.0451087321059,1
662,Caphorn,2,blade,0.0983305564204,0.122302148761,1
662,Caphorn,2,sheath,0.0283792903689,0.0451662224564,1
662,Caphorn,3,blade,0.165936168886,0.178118647315,1
662,Caphorn,3,sheath,0.0446174034927,0.0669217726155,1
662,Caphorn,4,blade,0.341832494353,0.295169528019,1
662,Caphorn,4,internode,0.0539218444116,0.0463150386024,1
662,Caphorn,4,sheath,0.0913390274092,0.11521398068,1
662,Caphorn,5,internode,0.117624825731,0.118229248156,1
662,Caphorn,6,internode,0.263113181729,0.18516398806,1
662,Soissons,1,blade,0.0728061190779,0.102656340574,2
662,Soissons,1,sheath,0.0336636086289,0.0402155128161,2
662,Soissons,2,blade,0.117904486223,0.154926818931,2
662,Soissons,2,sheath,0.0286672573804,0.0390831001315,2
662,Soissons,3,blade,0.202341865132,0.22771308365,2
662,Soissons,3,sheath,0.0434628955007,0.0636516336919,2
662,Soissons,4,blade,0.367511031877,0.368881986343,2
662,Soissons,4,internode,0.0559941980709,0.0505712497533,2
662,Soissons,4,sheath,0.0866336004102,0.109081671925,2
662,Soissons,5,internode,0.129851860008,0.130263171542,2
662,Soissons,6,internode,0.267304236884,0.185818713572,2
663,Caphorn,1,blade,0.0743121358236,0.0841956005583,1
663,Caphorn,1,sheath,0.0327928706447,0.0415500521896,1
663,Caphorn,2,blade,0.0983305564204,0.120568929111,1
663,Caphorn,2,sheath,0.0283792903689,0.041417735495,1
663,Caphorn,3,blade,0.165936168886,0.185811232441,1
663,Caphorn,3,sheath,0.0446174034927,0.0561811367709,1
663,Caphorn,4,blade,0.341832494353,0.377739229289,1
663,Caphorn,4,internode,0.0539218444116,0.0708330937282,1
663,Caphorn,4,sheath,0.0913390274092,0.111251326354,1
663,Caphorn,5,internode,0.117624825731,0.151010865357,1
663,Caphorn,6,internode,0.263113181729,0.24619701524,1
663,Soissons,1,blade,0.0728061190779,0.0857520560659,2
663,Soissons,1,sheath,0.0336636086289,0.0312656439572,2
663,Soissons,2,blade,0.117904486223,0.119712597129,2
663,Soissons,2,sheath,0.0286672573804,0.0416375142159,2
663,Soissons,3,blade,0.202341865132,0.209133943054,2
663,Soissons,3,sheath,0.0434628955007,0.0645240658405,2
663,Soissons,4,blade,0.367511031877,0.36166337008,2
663,Soissons,4,internode,0.0559941980709,0.0775317697599,2
663,Soissons,4,sheath,0.0866336004102,0.110214490311,2
663,Soissons,5,internode,0.129851860008,0.180729333293,2
663,Soissons,6,internode,0.267304236884,0.250215756007,2
664,Caphorn,1,blade,0.0743121358236,0.0677544817426,1
664,Caphorn,1,sheath,0.0327928706447,0.0259969902554,1
664,Caphorn,2,blade,0.0983305564204,0.0967635320607,1
664,Caphorn,2,sheath,0.0283792903689,0.0317091263511,1
664,Caphorn,3,blade,0.165936168886,0.193021084069,1
664,Caphorn,3,sheath,0.0446174034927,0.0503899434524,1
664,Caphorn,4,blade,0.341832494353,0.422958507154,1
664,Caphorn,4,internode,0.0539218444116,0.0727840609598,1
664,Caphorn,4,sheath,0.0913390274092,0.118235074187,1
664,Caphorn,5,internode,0.117624825731,0.157898294721,1
664,Caphorn,6,internode,0.263113181729,0.329590747384,1
664,Soissons,1,blade,0.0728061190779,0.0607461581419,2
664,Soissons,1,sheath,0.0336636086289,0.0303248579086,2
664,Soissons,2,blade,0.117904486223,0.0894674186234,2
664,Soissons,2,sheath,0.0286672573804,0.0324844215888,2
664,Soissons,3,blade,0.202341865132,0.180072741134,2
664,Soissons,3,sheath,0.0434628955007,0.0480708059095,2
664,Soissons,4,blade,0.367511031877,0.347630894646,2
664,Soissons,4,internode,0.0559941980709,0.0768452894825,2
664,Soissons,4,sheath,0.0866336004102,0.117173809932,2
664,Soissons,5,internode,0.129851860008,0.178919600115,2
664,Soissons,6,internode,0.267304236884,0.34074092831,2
665,Caphorn,1,blade,0.0743121358236,0.0386588136982,1
665,Caphorn,1,sheath,0.0327928706447,0.0184840631158,1
665,Caphorn,2,blade,0.0983305564204,0.0741240555229,1
665,Caphorn,2,sheath,0.0283792903689,0.0190309190679,1
665,Caphorn,3,blade,0.165936168886,0.158628816749,1
665,Caphorn,3,sheath,0.0446174034927,0.0338144414838,1
665,Caphorn,4,blade,0.341832494353,0.504919137826,1
665,Caphorn,4,internode,0.0539218444116,0.0456605780239,1
665,Caphorn,4,sheath,0.0913390274092,0.10135773373,1
665,Caphorn,5,internode,0.117624825731,0.17099924803,1
665,Caphorn,6,internode,0.263113181729,0.438982512253,1
665,Soissons,1,blade,0.0728061190779,0.033946103971,2
665,Soissons,1,sheath,0.0336636086289,0.0118874896268,2
665,Soissons,2,blade,0.117904486223,0.0505106277969,2
665,Soissons,2,sheath,0.0286672573804,0.0138301916021,2
665,Soissons,3,blade,0.202341865132,0.126969773092,2
665,Soissons,3,sheath,0.0434628955007,0.0287896415122,2
665,Soissons,4,blade,0.367511031877,0.341864632154,2
665,Soissons,4,internode,0.0559941980709,0.0408366894867,2
665,Soissons,4,sheath,0.0866336004102,0.0945038949645,2
665,Soissons,5,internode,0.129851860008,0.184518806766,2
665,Soissons,6,internode,0.267304236884,0.447302756246,2
666,Caphorn,1,blade,0.0743121358236,0.00984590035866,1
666,Caphorn,1,sheath,0.0327928706447,0.00431222899634,1
666,Caphorn,2,blade,0.0983305564204,0.0272535372284,1
666,Caphorn,2,sheath,0.0283792903689,0.00534721033392,1
666,Caphorn,3,blade,0.165936168886,0.0961372149071,1
666,Caphorn,3,sheath,0.0446174034927,0.0136516047251,1
666,Caphorn,4,blade,0.341832494353,0.53069976898,1
666,Caphorn,4,internode,0.0539218444116,0.018090184518,1
666,Caphorn,4,sheath,0.0913390274092,0.0616762646247,1
666,Caphorn,5,internode,0.117624825731,0.140492290527,1
666,Caphorn,6,internode,0.263113181729,0.576864657584,1
666,Soissons,1,blade,0.0728061190779,0.00763895907705,2
666,Soissons,1,sheath,0.0336636086289,0.00227697491841,2
666,Soissons,2,blade,0.117904486223,0.0172488581416,2
666,Soissons,2,sheath,0.0286672573804,0.00529516652837,2
666,Soissons,3,blade,0.202341865132,0.063082771335,2
666,Soissons,3,sheath,0.0434628955007,0.0102595649036,2
666,Soissons,4,blade,0.367511031877,0.32030088464,2
666,Soissons,4,internode,0.0559941980709,0.0181468040884,2
666,Soissons,4,sheath,0.0866336004102,0.0577634649653,2
666,Soissons,5,internode,0.129851860008,0.146762422953,2
666,Soissons,6,internode,0.267304236884,0.59930303171,2
667,Caphorn,1,blade,0.0743121358236,2.35224482013e-05,1
667,Caphorn,1,sheath,0.0327928706447,0.0,1
667,Caphorn,2,blade,0.0983305564204,0.000174000431328,1
667,Caphorn,2,sheath,0.0283792903689,0.0,1
667,Caphorn,3,blade,0.165936168886,0.0102681785442,1
667,Caphorn,3,sheath,0.0446174034927,4.30543176445e-05,1
667,Caphorn,4,blade,0.341832494353,0.415568952142,1
667,Caphorn,4,internode,0.0539218444116,0.0019507798912,1
667,Caphorn,4,sheath,0.0913390274092,0.00746013645228,1
667,Caphorn,5,internode,0.117624825731,0.0382250538963,1
667,Caphorn,6,internode,0.263113181729,0.815143818101,1
667,Soissons,1,blade,0.0728061190779,0.000111115056439,2
667,Soissons,1,sheath,0.0336636086289,0.0,2
667,Soissons,2,blade,0.117904486223,0.000265320950879,2
667,Soissons,2,sheath,0.0286672573804,4.29758727364e-05,2
667,Soissons,3,blade,0.202341865132,0.00313825353945,2
667,Soissons,3,sheath,0.0434628955007,0.0,2
667,Soissons,4,blade,0.367511031877,0.211331390524,2
667,Soissons,4,internode,0.0559941980709,0.0,2
667,Soissons,4,sheath,0.0866336004102,0.00647769048,2
667,Soissons,5,internode,0.129851860008,0.0594206623866,2
667,Soissons,6,internode,0.267304236884,0.811511183333,2
668,Caphorn,1,blade,0.0,0.0,1
668,Caphorn,1,sheath,0.0,0.0,1
668,Caphorn,2,blade,0.0,0.0,1
668,Caphorn,2,sheath,0.0,0.0,1
668,Caphorn,3,blade,0.0,0.0,1
668,Caphorn,3,sheath,0.0,0.0,1
668,Caphorn,4,blade,0.0,0.0,1
668,Caphorn,4,internode,0.0,0.0,1
668,Caphorn,4,sheath,0.0,0.0,1
668,Caphorn,5,internode,0.0,0.0,1
668,Caphorn,6,internode,0.0,0.0,1
668,Soissons,1,blade,0.0,0.0,2
668,Soissons,1,sheath,0.0,0.0,2
668,Soissons,2,blade,0.0,0.0,2
668,Soissons,2,sheath,0.0,0.0,2
668,Soissons,3,blade,0.0,0.0,2
668,Soissons,3,sheath,0.0,0.0,2
668,Soissons,4,blade,0.0,0.0,2
668,Soissons,4,internode,0.0,0.0,2
668,Soissons,4,sheath,0.0,0.0,2
668,Soissons,5,internode,0.0,0.0,2
668,Soissons,6,internode,0.0,0.0,2
669,Caphorn,1,blade,0.0,0.0,1
669,Caphorn,1,sheath,0.0,0.0,1
669,Caphorn,2,blade,0.0,0.0,1
669,Caphorn,2,sheath,0.0,0.0,1
669,Caphorn,3,blade,0.0,0.0,1
669,Caphorn,3,sheath,0.0,0.0,1
669,Caphorn,4,blade,0.0,0.0,1
669,Caphorn,4,internode,0.0,0.0,1
669,Caphorn,4,sheath,0.0,0.0,1
669,Caphorn,5,internode,0.0,0.0,1
669,Caphorn,6,internode,0.0,0.0,1
669,Soissons,1,blade,0.0,0.0,2
669,Soissons,1,sheath,0.0,0.0,2
669,Soissons,2,blade,0.0,0.0,2
669,Soissons,2,sheath,0.0,0.0,2
669,Soissons,3,blade,0.0,0.0,2
669,Soissons,3,sheath,0.0,0.0,2
669,Soissons,4,blade,0.0,0.0,2
669,Soissons,4,internode,0.0,0.0,2
669,Soissons,4,sheath,0.0,0.0,2
669,Soissons,5,internode,0.0,0.0,2
669,Soissons,6,internode,0.0,0.0,2
670,Caphorn,1,blade,0.0,0.0,1
670,Caphorn,1,sheath,0.0,0.0,1
670,Caphorn,2,blade,0.0,0.0,1
670,Caphorn,2,sheath,0.0,0.0,1
670,Caphorn,3,blade,0.0,0.0,1
670,Caphorn,3,sheath,0.0,0.0,1
670,Caphorn,4,blade,0.0,0.0,1
670,Caphorn,4,internode,0.0,0.0,1
670,Caphorn,4,sheath,0.0,0.0,1
670,Caphorn,5,internode,0.0,0.0,1
670,Caphorn,6,internode,0.0,0.0,1
670,Soissons,1,blade,0.0,0.0,2
670,Soissons,1,sheath,0.0,0.0,2
670,Soissons,2,blade,0.0,0.0,2
670,Soissons,2,sheath,0.0,0.0,2
670,Soissons,3,blade,0.0,0.0,2
670,Soissons,3,sheath,0.0,0.0,2
670,Soissons,4,blade,0.0,0.0,2
670,Soissons,4,internode,0.0,0.0,2
670,Soissons,4,sheath,0.0,0.0,2
670,Soissons,5,internode,0.0,0.0,2
670,Soissons,6,internode,0.0,0.0,2
671,Caphorn,1,blade,0.0,0.0,1
671,Caphorn,1,sheath,0.0,0.0,1
671,Caphorn,2,blade,0.0,0.0,1
671,Caphorn,2,sheath,0.0,0.0,1
671,Caphorn,3,blade,0.0,0.0,1
671,Caphorn,3,sheath,0.0,0.0,1
671,Caphorn,4,blade,0.0,0.0,1
671,Caphorn,4,internode,0.0,0.0,1
671,Caphorn,4,sheath,0.0,0.0,1
671,Caphorn,5,internode,0.0,0.0,1
671,Caphorn,6,internode,0.0,0.0,1
671,Soissons,1,blade,0.0,0.0,2
671,Soissons,1,sheath,0.0,0.0,2
671,Soissons,2,blade,0.0,0.0,2
671,Soissons,2,sheath,0.0,0.0,2
671,Soissons,3,blade,0.0,0.0,2
671,Soissons,3,sheath,0.0,0.0,2
671,Soissons,4,blade,0.0,0.0,2
671,Soissons,4,internode,0.0,0.0,2
671,Soissons,4,sheath,0.0,0.0,2
671,Soissons,5,internode,0.0,0.0,2
671,Soissons,6,internode,0.0,0.0,2
672,Caphorn,1,blade,0.0,0.0,1
672,Caphorn,1,sheath,0.0,0.0,1
672,Caphorn,2,blade,0.0,0.0,1
672,Caphorn,2,sheath,0.0,0.0,1
672,Caphorn,3,blade,0.0,0.0,1
