t,species,metamer,organ,Eabs_diffuse,Eabs_direct,plant
542,Soissons,2,sheath,0.00461994415031,0.00818400069636,2
542,Soissons,3,blade,0.0854530427094,0.0940670885342,2
542,Soissons,3,sheath,0.0109606692747,0.0215297392137,2
542,Soissons,4,blade,0.234673593512,0.261951316962,2
542,Soissons,4,internode,0.0182415869887,0.0108929189177,2
542,Soissons,4,sheath,0.0380783281145,0.0621670286956,2
542,Soissons,5,internode,0.0733933517519,0.0912579740189,2
542,Soissons,6,internode,0.192393980322,0.149868893792,2
543,Caphorn,1,blade,0.0174869550714,0.0117068278329,1
543,Caphorn,1,sheath,0.00760363804634,0.00506589362408,1
543,Caphorn,2,blade,0.0271128196312,0.0205470826734,1
543,Caphorn,2,sheath,0.00512673906836,0.00557559559142,1
543,Caphorn,3,blade,0.0665935156806,0.0678070266112,1
543,Caphorn,3,sheath,0.0112972974836,0.0109537915293,1
543,Caphorn,4,blade,0.212030365484,0.25840736253,1
543,Caphorn,4,internode,0.0181358413242,0.0162899046778,1
543,Caphorn,4,sheath,0.0404365471646,0.0418362709665,1
543,Caphorn,5,internode,0.0641657366143,0.106125148991,1
543,Caphorn,6,internode,0.192153755381,0.197838596411,1
543,Soissons,1,blade,0.0165471880799,0.0122339164532,2
543,Soissons,1,sheath,0.00676865504899,0.00525521296213,2
543,Soissons,2,blade,0.0342091651941,0.0224624486635,2
543,Soissons,2,sheath,0.00461994415031,0.00446444945502,2
543,Soissons,3,blade,0.0854530427094,0.0682285056633,2
543,Soissons,3,sheath,0.0109606692747,0.00847879774625,2
543,Soissons,4,blade,0.234673593512,0.23123135455,2
543,Soissons,4,internode,0.0182415869887,0.018998008364,2
543,Soissons,4,sheath,0.0380783281145,0.0369976594907,2
543,Soissons,5,internode,0.0733933517519,0.115832487643,2
543,Soissons,6,internode,0.192393980322,0.197668299899,2
544,Caphorn,1,blade,0.0174869550714,0.00507102567253,1
544,Caphorn,1,sheath,0.00760363804634,0.0012979690867,1
544,Caphorn,2,blade,0.0271128196312,0.0102131869884,1
544,Caphorn,2,sheath,0.00512673906836,0.00238771445471,1
544,Caphorn,3,blade,0.0665935156806,0.0478681022454,1
544,Caphorn,3,sheath,0.0112972974836,0.00617263809307,1
544,Caphorn,4,blade,0.212030365484,0.25831078169,1
544,Caphorn,4,internode,0.0181358413242,0.0121582287881,1
544,Caphorn,4,sheath,0.0404365471646,0.0343359298854,1
544,Caphorn,5,internode,0.0641657366143,0.0831753896664,1
544,Caphorn,6,internode,0.192153755381,0.26124643971,1
544,Soissons,1,blade,0.0165471880799,0.00513947830023,2
544,Soissons,1,sheath,0.00676865504899,0.00231056347239,2
544,Soissons,2,blade,0.0342091651941,0.013464837627,2
544,Soissons,2,sheath,0.00461994415031,0.00303033971139,2
544,Soissons,3,blade,0.0854530427094,0.0405883747044,2
544,Soissons,3,sheath,0.0109606692747,0.00709547847464,2
544,Soissons,4,blade,0.234673593512,0.190561035954,2
544,Soissons,4,internode,0.0182415869887,0.0151918252935,2
544,Soissons,4,sheath,0.0380783281145,0.032149780482,2
544,Soissons,5,internode,0.0733933517519,0.0817173053065,2
544,Soissons,6,internode,0.192393980322,0.261214805483,2
545,Caphorn,1,blade,0.0174869550714,0.00101318305315,1
545,Caphorn,1,sheath,0.00760363804634,6.63893512748e-06,1
545,Caphorn,2,blade,0.0271128196312,0.00363205261106,1
545,Caphorn,2,sheath,0.00512673906836,0.000340636066125,1
545,Caphorn,3,blade,0.0665935156806,0.0279732049322,1
545,Caphorn,3,sheath,0.0112972974836,0.00175539650778,1
545,Caphorn,4,blade,0.212030365484,0.247594592796,1
545,Caphorn,4,internode,0.0181358413242,0.00311250336446,1
545,Caphorn,4,sheath,0.0404365471646,0.0188188450156,1
545,Caphorn,5,internode,0.0641657366143,0.0582569200951,1
545,Caphorn,6,internode,0.192153755381,0.323232029513,1
545,Soissons,1,blade,0.0165471880799,0.00112204200174,2
545,Soissons,1,sheath,0.00676865504899,0.000614130280001,2
545,Soissons,2,blade,0.0342091651941,0.00466489986571,2
545,Soissons,2,sheath,0.00461994415031,0.000757332615136,2
545,Soissons,3,blade,0.0854530427094,0.014747468542,2
545,Soissons,3,sheath,0.0109606692747,0.00154982187432,2
545,Soissons,4,blade,0.234673593512,0.15979340306,2
545,Soissons,4,internode,0.0182415869887,0.00464432202573,2
545,Soissons,4,sheath,0.0380783281145,0.0202527333233,2
545,Soissons,5,internode,0.0733933517519,0.0563997716759,2
545,Soissons,6,internode,0.192393980322,0.316979971321,2
546,Caphorn,1,blade,0.0174869550714,1.15405122282e-05,1
546,Caphorn,1,sheath,0.00760363804634,0.0,1
546,Caphorn,2,blade,0.0271128196312,0.000208868493445,1
546,Caphorn,2,sheath,0.00512673906836,0.0,1
546,Caphorn,3,blade,0.0665935156806,0.00545551345466,1
546,Caphorn,3,sheath,0.0112972974836,1.32478153898e-05,1
546,Caphorn,4,blade,0.212030365484,0.217192163759,1
546,Caphorn,4,internode,0.0181358413242,0.000308995744025,1
546,Caphorn,4,sheath,0.0404365471646,0.00379976319734,1
546,Caphorn,5,internode,0.0641657366143,0.0277948382972,1
546,Caphorn,6,internode,0.192153755381,0.387624745216,1
546,Soissons,1,blade,0.0165471880799,0.0,2
546,Soissons,1,sheath,0.00676865504899,0.0,2
546,Soissons,2,blade,0.0342091651941,0.000218229091936,2
546,Soissons,2,sheath,0.00461994415031,0.0,2
546,Soissons,3,blade,0.0854530427094,0.00196692943318,2
546,Soissons,3,sheath,0.0109606692747,1.98740671185e-05,2
546,Soissons,4,blade,0.234673593512,0.119634871186,2
546,Soissons,4,internode,0.0182415869887,0.000226790200971,2
546,Soissons,4,sheath,0.0380783281145,0.00373689926306,2
546,Soissons,5,internode,0.0733933517519,0.0230967571313,2
546,Soissons,6,internode,0.192393980322,0.374639029372,2
547,Caphorn,1,blade,0.0174869550714,0.0,1
547,Caphorn,1,sheath,0.00760363804634,0.0,1
547,Caphorn,2,blade,0.0271128196312,0.0,1
547,Caphorn,2,sheath,0.00512673906836,0.0,1
547,Caphorn,3,blade,0.0665935156806,2.86378449911e-06,1
547,Caphorn,3,sheath,0.0112972974836,0.0,1
547,Caphorn,4,blade,0.212030365484,0.160029472123,1
547,Caphorn,4,internode,0.0181358413242,0.0,1
547,Caphorn,4,sheath,0.0404365471646,0.0,1
547,Caphorn,5,internode,0.0641657366143,0.00092239950608,1
547,Caphorn,6,internode,0.192153755381,0.434322179165,1
547,Soissons,1,blade,0.0165471880799,0.0,2
547,Soissons,1,sheath,0.00676865504899,0.0,2
547,Soissons,2,blade,0.0342091651941,0.0,2
547,Soissons,2,sheath,0.00461994415031,0.0,2
547,Soissons,3,blade,0.0854530427094,0.0,2
547,Soissons,3,sheath,0.0109606692747,9.93555271875e-06,2
547,Soissons,4,blade,0.234673593512,0.0745024030214,2
547,Soissons,4,internode,0.0182415869887,0.0,2
547,Soissons,4,sheath,0.0380783281145,0.0,2
547,Soissons,5,internode,0.0733933517519,0.00240500968625,2
547,Soissons,6,internode,0.192393980322,0.43618670565,2
548,Caphorn,1,blade,0.0,0.0,1
548,Caphorn,1,sheath,0.0,0.0,1
548,Caphorn,2,blade,0.0,0.0,1
548,Caphorn,2,sheath,0.0,0.0,1
548,Caphorn,3,blade,0.0,0.0,1
548,Caphorn,3,sheath,0.0,0.0,1
548,Caphorn,4,blade,0.0,0.0,1
548,Caphorn,4,internode,0.0,0.0,1
548,Caphorn,4,sheath,0.0,0.0,1
548,Caphorn,5,internode,0.0,0.0,1
548,Caphorn,6,internode,0.0,0.0,1
548,Soissons,1,blade,0.0,0.0,2
548,Soissons,1,sheath,0.0,0.0,2
548,Soissons,2,blade,0.0,0.0,2
548,Soissons,2,sheath,0.0,0.0,2
548,Soissons,3,blade,0.0,0.0,2
548,Soissons,3,sheath,0.0,0.0,2
548,Soissons,4,blade,0.0,0.0,2
548,Soissons,4,internode,0.0,0.0,2
548,Soissons,4,sheath,0.0,0.0,2
548,Soissons,5,internode,0.0,0.0,2
548,Soissons,6,internode,0.0,0.0,2
549,Caphorn,1,blade,0.0,0.0,1
549,Caphorn,1,sheath,0.0,0.0,1
549,Caphorn,2,blade,0.0,0.0,1
549,Caphorn,2,sheath,0.0,0.0,1
549,Caphorn,3,blade,0.0,0.0,1
549,Caphorn,3,sheath,0.0,0.0,1
549,Caphorn,4,blade,0.0,0.0,1
549,Caphorn,4,internode,0.0,0.0,1
549,Caphorn,4,sheath,0.0,0.0,1
549,Caphorn,5,internode,0.0,0.0,1
549,Caphorn,6,internode,0.0,0.0,1
549,Soissons,1,blade,0.0,0.0,2
549,Soissons,1,sheath,0.0,0.0,2
549,Soissons,2,blade,0.0,0.0,2
549,Soissons,2,sheath,0.0,0.0,2
549,Soissons,3,blade,0.0,0.0,2
549,Soissons,3,sheath,0.0,0.0,2
549,Soissons,4,blade,0.0,0.0,2
549,Soissons,4,internode,0.0,0.0,2
549,Soissons,4,sheath,0.0,0.0,2
549,Soissons,5,internode,0.0,0.0,2
549,Soissons,6,internode,0.0,0.0,2
550,Caphorn,1,blade,0.0,0.0,1
550,Caphorn,1,sheath,0.0,0.0,1
550,Caphorn,2,blade,0.0,0.0,1
550,Caphorn,2,sheath,0.0,0.0,1
550,Caphorn,3,blade,0.0,0.0,1
550,Caphorn,3,sheath,0.0,0.0,1
550,Caphorn,4,blade,0.0,0.0,1
550,Caphorn,4,internode,0.0,0.0,1
550,Caphorn,4,sheath,0.0,0.0,1
550,Caphorn,5,internode,0.0,0.0,1
550,Caphorn,6,internode,0.0,0.0,1
550,Soissons,1,blade,0.0,0.0,2
550,Soissons,1,sheath,0.0,0.0,2
550,Soissons,2,blade,0.0,0.0,2
550,Soissons,2,sheath,0.0,0.0,2
550,Soissons,3,blade,0.0,0.0,2
550,Soissons,3,sheath,0.0,0.0,2
550,Soissons,4,blade,0.0,0.0,2
550,Soissons,4,internode,0.0,0.0,2
550,Soissons,4,sheath,0.0,0.0,2
550,Soissons,5,internode,0.0,0.0,2
550,Soissons,6,internode,0.0,0.0,2
551,Caphorn,1,blade,0.0,0.0,1
551,Caphorn,1,sheath,0.0,0.0,1
551,Caphorn,2,blade,0.0,0.0,1
551,Caphorn,2,sheath,0.0,0.0,1
551,Caphorn,3,blade,0.0,0.0,1
551,Caphorn,3,sheath,0.0,0.0,1
551,Caphorn,4,blade,0.0,0.0,1
551,Caphorn,4,internode,0.0,0.0,1
551,Caphorn,4,sheath,0.0,0.0,1
551,Caphorn,5,internode,0.0,0.0,1
551,Caphorn,6,internode,0.0,0.0,1
551,Soissons,1,blade,0.0,0.0,2
551,Soissons,1,sheath,0.0,0.0,2
551,Soissons,2,blade,0.0,0.0,2
551,Soissons,2,sheath,0.0,0.0,2
551,Soissons,3,blade,0.0,0.0,2
551,Soissons,3,sheath,0.0,0.0,2
551,Soissons,4,blade,0.0,0.0,2
551,Soissons,4,internode,0.0,0.0,2
551,Soissons,4,sheath,0.0,0.0,2
551,Soissons,5,internode,0.0,0.0,2
551,Soissons,6,internode,0.0,0.0,2
552,Caphorn,1,blade,0.0,0.0,1
552,Caphorn,1,sheath,0.0,0.0,1
552,Caphorn,2,blade,0.0,0.0,1
552,Caphorn,2,sheath,0.0,0.0,1
552,Caphorn,3,blade,0.0,0.0,1
552,Caphorn,3,sheath,0.0,0.0,1
552,Caphorn,4,blade,0.0,0.0,1
552,Caphorn,4,internode,0.0,0.0,1
552,Caphorn,4,sheath,0.0,0.0,1
552,Caphorn,5,internode,0.0,0.0,1
552,Caphorn,6,internode,0.0,0.0,1
552,Soissons,1,blade,0.0,0.0,2
552,Soissons,1,sheath,0.0,0.0,2
552,Soissons,2,blade,0.0,0.0,2
552,Soissons,2,sheath,0.0,0.0,2
552,Soissons,3,blade,0.0,0.0,2
552,Soissons,3,sheath,0.0,0.0,2
552,Soissons,4,blade,0.0,0.0,2
552,Soissons,4,internode,0.0,0.0,2
552,Soissons,4,sheath,0.0,0.0,2
552,Soissons,5,internode,0.0,0.0,2
552,Soissons,6,internode,0.0,0.0,2
553,Caphorn,1,blade,0.0,0.0,1
553,Caphorn,1,sheath,0.0,0.0,1
553,Caphorn,2,blade,0.0,0.0,1
553,Caphorn,2,sheath,0.0,0.0,1
553,Caphorn,3,blade,0.0,0.0,1
553,Caphorn,3,sheath,0.0,0.0,1
553,Caphorn,4,blade,0.0,0.0,1
553,Caphorn,4,internode,0.0,0.0,1
553,Caphorn,4,sheath,0.0,0.0,1
553,Caphorn,5,internode,0.0,0.0,1
553,Caphorn,6,internode,0.0,0.0,1
553,Soissons,1,blade,0.0,0.0,2
553,Soissons,1,sheath,0.0,0.0,2
553,Soissons,2,blade,0.0,0.0,2
553,Soissons,2,sheath,0.0,0.0,2
553,Soissons,3,blade,0.0,0.0,2
553,Soissons,3,sheath,0.0,0.0,2
553,Soissons,4,blade,0.0,0.0,2
553,Soissons,4,internode,0.0,0.0,2
553,Soissons,4,sheath,0.0,0.0,2
553,Soissons,5,internode,0.0,0.0,2
553,Soissons,6,internode,0.0,0.0,2
554,Caphorn,1,blade,0.0,0.0,1
554,Caphorn,1,sheath,0.0,0.0,1
554,Caphorn,2,blade,0.0,0.0,1
554,Caphorn,2,sheath,0.0,0.0,1
554,Caphorn,3,blade,0.0,0.0,1
554,Caphorn,3,sheath,0.0,0.0,1
554,Caphorn,4,blade,0.0,0.0,1
554,Caphorn,4,internode,0.0,0.0,1
554,Caphorn,4,sheath,0.0,0.0,1
554,Caphorn,5,internode,0.0,0.0,1
554,Caphorn,6,internode,0.0,0.0,1
554,Soissons,1,blade,0.0,0.0,2
554,Soissons,1,sheath,0.0,0.0,2
554,Soissons,2,blade,0.0,0.0,2
554,Soissons,2,sheath,0.0,0.0,2
554,Soissons,3,blade,0.0,0.0,2
554,Soissons,3,sheath,0.0,0.0,2
554,Soissons,4,blade,0.0,0.0,2
554,Soissons,4,internode,0.0,0.0,2
554,Soissons,4,sheath,0.0,0.0,2
554,Soissons,5,internode,0.0,0.0,2
554,Soissons,6,internode,0.0,0.0,2
555,Caphorn,1,blade,0.0,0.0,1
555,Caphorn,1,sheath,0.0,0.0,1
555,Caphorn,2,blade,0.0,0.0,1
555,Caphorn,2,sheath,0.0,0.0,1
555,Caphorn,3,blade,0.0,0.0,1
555,Caphorn,3,sheath,0.0,0.0,1
555,Caphorn,4,blade,0.0,0.0,1
555,Caphorn,4,internode,0.0,0.0,1
555,Caphorn,4,sheath,0.0,0.0,1
555,Caphorn,5,internode,0.0,0.0,1
555,Caphorn,6,internode,0.0,0.0,1
555,Soissons,1,blade,0.0,0.0,2
555,Soissons,1,sheath,0.0,0.0,2
555,Soissons,2,blade,0.0,0.0,2
555,Soissons,2,sheath,0.0,0.0,2
555,Soissons,3,blade,0.0,0.0,2
555,Soissons,3,sheath,0.0,0.0,2
555,Soissons,4,blade,0.0,0.0,2
555,Soissons,4,internode,0.0,0.0,2
555,Soissons,4,sheath,0.0,0.0,2
555,Soissons,5,internode,0.0,0.0,2
555,Soissons,6,internode,0.0,0.0,2
556,Caphorn,1,blade,0.0,0.0,1
556,Caphorn,1,sheath,0.0,0.0,1
556,Caphorn,2,blade,0.0,0.0,1
556,Caphorn,2,sheath,0.0,0.0,1
556,Caphorn,3,blade,0.0,0.0,1
556,Caphorn,3,sheath,0.0,0.0,1
556,Caphorn,4,blade,0.0,0.0,1
556,Caphorn,4,internode,0.0,0.0,1
556,Caphorn,4,sheath,0.0,0.0,1
556,Caphorn,5,internode,0.0,0.0,1
556,Caphorn,6,internode,0.0,0.0,1
556,Soissons,1,blade,0.0,0.0,2
556,Soissons,1,sheath,0.0,0.0,2
556,Soissons,2,blade,0.0,0.0,2
556,Soissons,2,sheath,0.0,0.0,2
556,Soissons,3,blade,0.0,0.0,2
556,Soissons,3,sheath,0.0,0.0,2
556,Soissons,4,blade,0.0,0.0,2
556,Soissons,4,internode,0.0,0.0,2
556,Soissons,4,sheath,0.0,0.0,2
556,Soissons,5,internode,0.0,0.0,2
556,Soissons,6,internode,0.0,0.0,2
557,Caphorn,1,blade,0.0174869550714,0.0,1
557,Caphorn,1,sheath,0.00760363804634,0.0,1
557,Caphorn,2,blade,0.0271128196312,0.0,1
557,Caphorn,2,sheath,0.00512673906836,0.0,1
557,Caphorn,3,blade,0.0665935156806,3.9296177373e-05,1
557,Caphorn,3,sheath,0.0112972974836,0.0,1
557,Caphorn,4,blade,0.212030365484,0.154386104814,1
557,Caphorn,4,internode,0.0181358413242,0.0,1
557,Caphorn,4,sheath,0.0404365471646,0.0,1
557,Caphorn,5,internode,0.0641657366143,0.000909238669169,1
557,Caphorn,6,internode,0.192153755381,0.438733533231,1
557,Soissons,1,blade,0.0165471880799,0.0,2
557,Soissons,1,sheath,0.00676865504899,0.0,2
557,Soissons,2,blade,0.0342091651941,0.0,2
557,Soissons,2,sheath,0.00461994415031,0.0,2
557,Soissons,3,blade,0.0854530427094,2.31027104167e-05,2
557,Soissons,3,sheath,0.0109606692747,0.0,2
557,Soissons,4,blade,0.234673593512,0.0791407650179,2
557,Soissons,4,internode,0.0182415869887,0.0,2
557,Soissons,4,sheath,0.0380783281145,0.0,2
557,Soissons,5,internode,0.0733933517519,0.00198652867616,2
557,Soissons,6,internode,0.192393980322,0.432136869945,2
558,Caphorn,1,blade,0.0174869550714,0.0,1
558,Caphorn,1,sheath,0.00760363804634,0.0,1
558,Caphorn,2,blade,0.0271128196312,0.000131948787968,1
558,Caphorn,2,sheath,0.00512673906836,0.0,1
558,Caphorn,3,blade,0.0665935156806,0.00611684909299,1
558,Caphorn,3,sheath,0.0112972974836,4.96810271729e-05,1
558,Caphorn,4,blade,0.212030365484,0.21494993177,1
558,Caphorn,4,internode,0.0181358413242,1.97229118933e-05,1
558,Caphorn,4,sheath,0.0404365471646,0.00390986608846,1
558,Caphorn,5,internode,0.0641657366143,0.0259891742329,1
558,Caphorn,6,internode,0.192153755381,0.379966980886,1
558,Soissons,1,blade,0.0165471880799,3.71326050258e-06,2
558,Soissons,1,sheath,0.00676865504899,0.0,2
558,Soissons,2,blade,0.0342091651941,0.000270791317776,2
558,Soissons,2,sheath,0.00461994415031,0.0,2
558,Soissons,3,blade,0.0854530427094,0.00285498625863,2
558,Soissons,3,sheath,0.0109606692747,0.0,2
558,Soissons,4,blade,0.234673593512,0.125166074884,2
558,Soissons,4,internode,0.0182415869887,0.000124896343227,2
558,Soissons,4,sheath,0.0380783281145,0.00375100480571,2
558,Soissons,5,internode,0.0733933517519,0.0275638797212,2
558,Soissons,6,internode,0.192393980322,0.37564930088,2
559,Caphorn,1,blade,0.0174869550714,0.000851572538491,1
559,Caphorn,1,sheath,0.00760363804634,3.98388172184e-05,1
559,Caphorn,2,blade,0.0271128196312,0.0034067049452,1
559,Caphorn,2,sheath,0.00512673906836,0.000304252045281,1
559,Caphorn,3,blade,0.0665935156806,0.0238008225366,1
559,Caphorn,3,sheath,0.0112972974836,0.00199695099589,1
559,Caphorn,4,blade,0.212030365484,0.244092025611,1
559,Caphorn,4,internode,0.0181358413242,0.00407248080698,1
559,Caphorn,4,sheath,0.0404365471646,0.0199660803138,1
559,Caphorn,5,internode,0.0641657366143,0.0612995650588,1
559,Caphorn,6,internode,0.192153755381,0.324679323783,1
559,Soissons,1,blade,0.0165471880799,0.000788032115784,2
559,Soissons,1,sheath,0.00676865504899,0.000136140008379,2
559,Soissons,2,blade,0.0342091651941,0.00342843591556,2
559,Soissons,2,sheath,0.00461994415031,0.00046631619424,2
559,Soissons,3,blade,0.0854530427094,0.0192149309241,2
559,Soissons,3,sheath,0.0109606692747,0.00175526910992,2
559,Soissons,4,blade,0.234673593512,0.161701426818,2
559,Soissons,4,internode,0.0182415869887,0.00393125871012,2
559,Soissons,4,sheath,0.0380783281145,0.0172011200714,2
559,Soissons,5,internode,0.0733933517519,0.0586763022473,2
559,Soissons,6,internode,0.192393980322,0.318405882663,2
560,Caphorn,1,blade,0.0174869550714,0.0062585465424,1
560,Caphorn,1,sheath,0.00760363804634,0.00159357928313,1
560,Caphorn,2,blade,0.0271128196312,0.0127272342662,1
560,Caphorn,2,sheath,0.00512673906836,0.00298633556494,1
560,Caphorn,3,blade,0.0665935156806,0.0462595240563,1
560,Caphorn,3,sheath,0.0112972974836,0.00424381920299,1
560,Caphorn,4,blade,0.212030365484,0.249780146018,1
560,Caphorn,4,internode,0.0181358413242,0.0140135382969,1
560,Caphorn,4,sheath,0.0404365471646,0.0363048317019,1
560,Caphorn,5,internode,0.0641657366143,0.0744901160279,1
560,Caphorn,6,internode,0.192153755381,0.261592214508,1
560,Soissons,1,blade,0.0165471880799,0.00627752580361,2
560,Soissons,1,sheath,0.00676865504899,0.00218776148342,2
560,Soissons,2,blade,0.0342091651941,0.0126277545863,2
560,Soissons,2,sheath,0.00461994415031,0.00230845209041,2
560,Soissons,3,blade,0.0854530427094,0.0403427317446,2
560,Soissons,3,sheath,0.0109606692747,0.00624144981722,2
560,Soissons,4,blade,0.234673593512,0.195432737803,2
560,Soissons,4,internode,0.0182415869887,0.0139150442337,2
560,Soissons,4,sheath,0.0380783281145,0.0277876498735,2
560,Soissons,5,internode,0.0733933517519,0.0926452539773,2
560,Soissons,6,internode,0.192393980322,0.264216368234,2
561,Caphorn,1,blade,0.0174869550714,0.0133851363583,1
561,Caphorn,1,sheath,0.00760363804634,0.00345259715236,1
561,Caphorn,2,blade,0.0271128196312,0.0216257796478,1
561,Caphorn,2,sheath,0.00512673906836,0.00471756914485,1
561,Caphorn,3,blade,0.0665935156806,0.0697938653416,1
561,Caphorn,3,sheath,0.0112972974836,0.0112685082,1
561,Caphorn,4,blade,0.212030365484,0.253040982593,1
561,Caphorn,4,internode,0.0181358413242,0.0234284838751,1
561,Caphorn,4,sheath,0.0404365471646,0.0432139922498,1
561,Caphorn,5,internode,0.0641657366143,0.107532969401,1
561,Caphorn,6,internode,0.192153755381,0.197468157778,1
561,Soissons,1,blade,0.0165471880799,0.0119407632813,2
561,Soissons,1,sheath,0.00676865504899,0.00438356371063,2
561,Soissons,2,blade,0.0342091651941,0.0214946735422,2
561,Soissons,2,sheath,0.00461994415031,0.00550953041129,2
561,Soissons,3,blade,0.0854530427094,0.063985526191,2
561,Soissons,3,sheath,0.0109606692747,0.0104661302268,2
561,Soissons,4,blade,0.234673593512,0.234514352718,2
561,Soissons,4,internode,0.0182415869887,0.021417321248,2
561,Soissons,4,sheath,0.0380783281145,0.037070563054,2
561,Soissons,5,internode,0.0733933517519,0.126098961852,2
561,Soissons,6,internode,0.192393980322,0.198448948731,2
562,Caphorn,1,blade,0.0174869550714,0.0241728445408,1
562,Caphorn,1,sheath,0.00760363804634,0.00697576839021,1
562,Caphorn,2,blade,0.0271128196312,0.0424212531771,1
562,Caphorn,2,sheath,0.00512673906836,0.0102324435071,1
562,Caphorn,3,blade,0.0665935156806,0.0785355956141,1
562,Caphorn,3,sheath,0.0112972974836,0.0226044701463,1
562,Caphorn,4,blade,0.212030365484,0.200266505434,1
562,Caphorn,4,internode,0.0181358413242,0.0132932600144,1
562,Caphorn,4,sheath,0.0404365471646,0.0678663044179,1
562,Caphorn,5,internode,0.0641657366143,0.0829927527213,1
562,Caphorn,6,internode,0.192153755381,0.149895390382,1
562,Soissons,1,blade,0.0165471880799,0.0233030959667,2
562,Soissons,1,sheath,0.00676865504899,0.00633616046939,2
562,Soissons,2,blade,0.0342091651941,0.0444154543576,2
562,Soissons,2,sheath,0.00461994415031,0.00946991591148,2
562,Soissons,3,blade,0.0854530427094,0.0969162049737,2
562,Soissons,3,sheath,0.0109606692747,0.0201557606191,2
562,Soissons,4,blade,0.234673593512,0.263977498108,2
562,Soissons,4,internode,0.0182415869887,0.0125333955773,2
562,Soissons,4,sheath,0.0380783281145,0.0651328608875,2
562,Soissons,5,internode,0.0733933517519,0.0989513484194,2
562,Soissons,6,internode,0.192393980322,0.147431339633,2
563,Caphorn,1,blade,0.0174869550714,0.0255525459297,1
563,Caphorn,1,sheath,0.00760363804634,0.00571807246945,1
563,Caphorn,2,blade,0.0271128196312,0.0559557915779,1
563,Caphorn,2,sheath,0.00512673906836,0.009156779877,1
563,Caphorn,3,blade,0.0665935156806,0.110348929633,1
563,Caphorn,3,sheath,0.0112972974836,0.0312828364193,1
563,Caphorn,4,blade,0.212030365484,0.151974811591,1
563,Caphorn,4,internode,0.0181358413242,0.0374833952667,1
563,Caphorn,4,sheath,0.0404365471646,0.0541249471238,1
563,Caphorn,5,internode,0.0641657366143,0.0443489923545,1
563,Caphorn,6,internode,0.192153755381,0.117196503757,1
563,Soissons,1,blade,0.0165471880799,0.0275523765286,2
563,Soissons,1,sheath,0.00676865504899,0.00583089801366,2
563,Soissons,2,blade,0.0342091651941,0.0654609307355,2
563,Soissons,2,sheath,0.00461994415031,0.00913384641436,2
563,Soissons,3,blade,0.0854530427094,0.151557947705,2
563,Soissons,3,sheath,0.0109606692747,0.0313886389394,2
563,Soissons,4,blade,0.234673593512,0.265656046487,2
563,Soissons,4,internode,0.0182415869887,0.0380093323882,2
563,Soissons,4,sheath,0.0380783281145,0.052521380288,2
563,Soissons,5,internode,0.0733933517519,0.0501178653445,2
563,Soissons,6,internode,0.192393980322,0.113404924538,2
564,Caphorn,1,blade,0.0174869550714,0.0275871597966,1
564,Caphorn,1,sheath,0.00760363804634,0.000879749048771,1
564,Caphorn,2,blade,0.0271128196312,0.0277138341315,1
564,Caphorn,2,sheath,0.00512673906836,0.00147106557379,1
564,Caphorn,3,blade,0.0665935156806,0.0853132463899,1
564,Caphorn,3,sheath,0.0112972974836,0.00235766683253,1
564,Caphorn,4,blade,0.212030365484,0.133876523314,1
564,Caphorn,4,internode,0.0181358413242,0.00429142414508,1
564,Caphorn,4,sheath,0.0404365471646,0.0113858566797,1
564,Caphorn,5,internode,0.0641657366143,0.0232753973474,1
564,Caphorn,6,internode,0.192153755381,0.101616647289,1
564,Soissons,1,blade,0.0165471880799,0.0248104918672,2
564,Soissons,1,sheath,0.00676865504899,0.00103913892999,2
564,Soissons,2,blade,0.0342091651941,0.0752650559491,2
564,Soissons,2,sheath,0.00461994415031,0.00100806870456,2
564,Soissons,3,blade,0.0854530427094,0.14563144839,2
564,Soissons,3,sheath,0.0109606692747,0.00249132166981,2
564,Soissons,4,blade,0.234673593512,0.267414044045,2
564,Soissons,4,internode,0.0182415869887,0.00356695011817,2
564,Soissons,4,sheath,0.0380783281145,0.011486318748,2
564,Soissons,5,internode,0.0733933517519,0.025070950228,2
564,Soissons,6,internode,0.192393980322,0.101102402956,2
565,Caphorn,1,blade,0.0174869550714,0.0287102623201,1
565,Caphorn,1,sheath,0.00760363804634,0.00503427335771,1
565,Caphorn,2,blade,0.0271128196312,0.056067817613,1
565,Caphorn,2,sheath,0.00512673906836,0.0097322850585,1
565,Caphorn,3,blade,0.0665935156806,0.105046347727,1
565,Caphorn,3,sheath,0.0112972974836,0.0336635040522,1
565,Caphorn,4,blade,0.212030365484,0.151524688405,1
565,Caphorn,4,internode,0.0181358413242,0.038968784288,1
565,Caphorn,4,sheath,0.0404365471646,0.0555242788036,1
565,Caphorn,5,internode,0.0641657366143,0.0469227095693,1
565,Caphorn,6,internode,0.192153755381,0.115829785688,1
565,Soissons,1,blade,0.0165471880799,0.0282674484408,2
565,Soissons,1,sheath,0.00676865504899,0.00475714500282,2
565,Soissons,2,blade,0.0342091651941,0.0667342985043,2
565,Soissons,2,sheath,0.00461994415031,0.0102992697358,2
565,Soissons,3,blade,0.0854530427094,0.145275014482,2
565,Soissons,3,sheath,0.0109606692747,0.0308054214563,2
565,Soissons,4,blade,0.234673593512,0.269282180843,2
565,Soissons,4,internode,0.0182415869887,0.0381795613736,2
565,Soissons,4,sheath,0.0380783281145,0.0528147287599,2
