C_N_ratio_shoot,Cont_WSC_DM,mstruct,sum_N_g,NS_laminae,C_N_ratio,Cont_WSC_DM_shoot,axis,sum_C_g,mstruct_shoot,NS_shoot,Total_Photosynthesis,N_content_total_DM_shoot,N_content_mstruct_roots,sum_dry_mass,plant,N_content_mstruct,sum_dry_mass_laminae,NS_roots,N_content_roots,sum_NSC_g,shoot_roots_mstruct_ratio,NS_stem,N_content,Tillers_Photosynthesis_An,Cont_WSC_DM_laminae,Cont_WSC_DM_stem,sum_dry_mass_stem,sum_N_g_shoot,mstruct_laminae,sum_dry_mass_roots,senesced_mstruct,N_content_shoot,sum_dry_mass_shoot,NS,shoot_roots_ratio,Cont_WSC_DM_roots,N_content_mstruct_shoot,t,Tillers_Photosynthesis,Total_Transpiration,dry_mass_phloem,C_respired_roots,C_exudated,mstruct_stem,NNI,C_respired_shoot
10.24675102,10.362361677598424,0.05772580,0.00204296,40.69102726,16.00588762,11.532272517718853,MS,0.03269944,0.02100333,39.71847834,22.80865899,4.10647623,1.66704942,0.07766118,1,3.53908142,0.02316427,14.23811939,1.42969294,0.00730009,0.57194765,37.78931441,2.63061053,22.86460481,10.332132223801842,13.912890414564124,0.01167780,0.00143078,0.01373849,0.04281911,0.00000000,4.10647623,0.03484207,25.66968033,0.81370384,9.410400729801788,6.81216419,47.00000000,22.80865899,0.00066223,0.00431773,NA,NA,0.00726484,0.93329005,NA
10.34784710,11.145126420127056,0.05779143,0.00203938,41.48685484,16.19365493,12.516652282968396,MS,0.03302503,0.02103272,40.42964095,29.60949854,4.06603602,1.64252376,0.07840794,1,3.52886309,0.02351080,14.71411962,1.40084085,0.00759679,0.57218329,38.32259079,2.60098718,29.67962865,11.460491157632685,14.621604248204173,0.01179656,0.00143561,0.01375691,0.04310058,0.00000000,4.06603602,0.03530736,26.29390510,0.81918519,10.021592742369496,6.82560268,48.00000000,29.60949854,0.00113053,0.00476248,NA,NA,0.00727581,0.92409910,NA
10.39874767,11.79176698795133,0.05786097,0.00204255,42.02434778,16.31568283,13.186550161557287,MS,0.03332562,0.02106374,40.96809287,27.31410060,4.04560392,1.62784153,0.07910334,1,3.53010207,0.02376243,15.25550641,1.37950606,0.00786679,0.57242736,38.86237394,2.58213030,27.38077543,12.133935093098835,15.28501281152765,0.01191953,0.00144355,0.01377642,0.04342138,0.00000000,4.04560392,0.03568196,26.85394783,0.82176011,10.645589809285386,6.85324956,49.00000000,27.31410060,0.00100587,0.00520837,NA,NA,0.00728732,0.91945544,NA
10.42483626,12.23340214039308,0.05793305,0.00204721,42.25474726,16.38931168,13.545944620608068,MS,0.03355238,0.02109553,41.26108424,21.27419694,4.03517533,1.62338656,0.07963105,1,3.53375272,0.02389201,15.73636783,1.36792448,0.00806183,0.57266427,39.28633001,2.57087004,21.33005144,12.40558401691148,15.812237991579456,0.01202206,0.00144920,0.01379650,0.04371699,0.00000000,4.03517533,0.03591406,27.24816253,0.82151281,11.155131678555517,6.86967963,50.00000000,21.27419694,0.00071363,0.00555525,NA,NA,0.00729903,0.91708530,NA
10.44341065,12.529610306424802,0.05800619,0.00205043,42.31563600,16.44428157,13.731271060417487,MS,0.03371787,0.02112726,41.39778394,16.38293961,4.02792564,1.62229274,0.08001589,1,3.53484915,0.02395207,16.11545321,1.36085292,0.00819515,0.57288168,39.58087248,2.56252996,16.42209669,12.485975331999539,16.196365601485475,0.01209991,0.00145215,0.01381660,0.04396391,0.00000000,4.02792564,0.03605198,27.50666728,0.82003588,11.54420537345035,6.87333332,51.00000000,16.38293961,0.00054867,0.00579413,NA,NA,0.00731066,0.91543765,NA
10.38341407,12.355252841157082,0.05808002,0.00205589,41.80463206,16.39263629,13.236126673784234,MS,0.03370149,0.02115871,41.05576182,1.16041119,4.05100563,1.62978266,0.07998053,1,3.53975763,0.02377607,16.24854075,1.36496676,0.00814628,0.57307575,39.58669560,2.57049072,0.72666705,11.731569442079131,16.187631614839912,0.01212007,0.00145415,0.01383657,0.04408438,0.00000000,4.05100563,0.03589615,27.38229596,0.81425992,11.637992585745161,6.87260665,52.00000000,1.16041119,0.00015385,0.00581015,NA,NA,0.00732214,0.92068310,NA
10.35157745,12.180463254717164,0.05815203,0.00205795,41.43246100,16.36134644,12.877490122529947,MS,0.03367088,0.02118890,40.76948517,0.00000000,4.06331107,1.63503382,0.07991168,1,3.53891889,0.02365776,16.25567229,1.36924808,0.00808399,0.57324419,39.47494058,2.57528422,0.00000000,11.239023118385546,16.076805269536358,0.01211586,0.00145359,0.01385577,0.04413807,0.00000000,4.06331107,0.03577362,27.22963411,0.81049354,11.615527481347694,6.86016503,53.00000000,0.00000000,0.00009334,0.00573655,NA,NA,0.00733313,0.92347979,NA
10.32761191,12.017198705748546,0.05821923,0.00205960,41.15351498,16.33420098,12.590908836197823,MS,0.03364190,0.02121565,40.53894924,0.00000000,4.07270710,1.63892376,0.07984573,1,3.53766092,0.02357340,16.21669888,1.37314443,0.00802544,0.57334064,39.34228738,2.57947285,0.00000000,10.878001832366682,15.926224024462254,0.01210652,0.00145314,0.01387212,0.04416581,0.00000000,4.07270710,0.03567992,27.08535632,0.80786281,11.553719625119472,6.84936955,54.00000000,0.00000000,0.00007282,0.00563866,NA,NA,0.00734354,0.92561525,NA
10.30758975,11.856990887418826,0.05828650,0.00206137,40.92465760,16.30685662,12.340610973742052,MS,0.03361446,0.02124325,40.33581847,0.00000000,4.08062266,1.64261104,0.07978372,1,3.53661602,0.02351180,16.15194886,1.37729735,0.00796840,0.57347148,39.19095870,2.58369722,0.00000000,10.583729484682515,15.756455524803851,0.01209289,0.00145289,0.01388968,0.04417903,0.00000000,4.08062266,0.03560469,26.94436700,0.80591847,11.467232525157542,6.83931725,55.00000000,0.00000000,0.00004272,0.00553218,NA,NA,0.00735357,0.92741424,NA
10.29047686,11.701883571597794,0.05835185,0.00206275,40.72159484,16.28288944,12.1125709172123,MS,0.03358756,0.02126987,40.14937156,0.00000000,4.08748633,1.64535521,0.07972198,1,3.53502381,0.02345984,16.07320934,1.38089382,0.00791275,0.57359055,39.03794594,2.58743171,0.00000000,10.32735772097503,15.579979099727817,0.01207842,0.00145262,0.01390662,0.04418372,0.00000000,4.08748633,0.03553826,26.80581936,0.80432930,11.371555705473792,6.82947939,56.00000000,0.00000000,0.00004794,0.00542411,NA,NA,0.00736325,0.92897417,NA
10.27403860,11.550405660894581,0.05841615,0.00206415,40.54097173,16.25929277,11.902330422651845,MS,0.03356168,0.02129593,39.97891127,0.00000000,4.09406466,1.64748295,0.07966275,1,3.53353286,0.02341646,15.98339478,1.38415925,0.00785858,0.57370151,38.88796596,2.59111553,0.00000000,10.098846240844367,15.402848204199579,0.01206428,0.00145260,0.01392320,0.04418201,0.00000000,4.09406466,0.03548074,26.67068268,0.80305864,11.267789441935856,6.82104364,57.00000000,0.00000000,0.00005233,0.00531796,NA,NA,0.00737273,0.93046924,NA
10.25825907,11.401718300476123,0.05847982,0.00206562,40.37721810,16.23569298,11.706312485564187,MS,0.03353678,0.02132163,39.82086629,0.00000000,4.10037049,1.64929410,0.07960600,1,3.53219325,0.02337959,15.88550280,1.38729544,0.00780566,0.57380705,38.74148551,2.59480481,0.00000000,9.89100261339902,15.228203782083582,0.01205068,0.00145277,0.01393956,0.04417573,0.00000000,4.10037049,0.03543027,26.53842438,0.80203035,11.157424518642253,6.81360837,58.00000000,0.00000000,0.00005236,0.00521531,NA,NA,0.00738207,0.93190238,NA
10.24363790,11.256936398249774,0.05854244,0.00206727,40.22865017,16.21135702,11.525930588803144,MS,0.03351325,0.02134628,39.67551559,0.00000000,4.10621742,1.65139006,0.07955303,1,3.53123339,0.02334714,15.78343087,1.39074405,0.00775458,0.57388403,38.60279213,2.59860628,0.00000000,9.702802775360489,15.06161987939047,0.01203862,0.00145302,0.01395490,0.04416727,0.00000000,4.10621742,0.03538577,26.41080332,0.80117625,11.041424641008826,6.80688357,59.00000000,0.00000000,0.00003867,0.00511880,NA,NA,0.00739138,0.93323123,NA
10.23105754,11.112602409484698,0.05860599,0.00206889,40.08987887,16.18763568,11.355040962033659,MS,0.03349041,0.02137187,39.53497745,0.00000000,4.11130872,1.65362129,0.07950149,1,3.53016502,0.02332027,15.67530534,1.39441110,0.00770377,0.57398636,38.45890014,2.60232609,0.00000000,9.526886044300799,14.900240061823938,0.01202558,0.00145318,0.01397120,0.04415564,0.00000000,4.11130872,0.03534584,26.28316023,0.80048304,10.918534460718304,6.79948265,60.00000000,0.00000000,0.00002925,0.00502574,NA,NA,0.00740067,0.93438835,NA
10.21984539,10.970853820605116,0.05866892,0.00207045,39.95875640,16.16475361,11.193152555062483,MS,0.03346825,0.02139724,39.40038403,0.00000000,4.11588876,1.65583783,0.07945141,1,3.52903346,0.02329624,15.56454243,1.39811425,0.00765392,0.57408827,38.31755451,2.60592701,0.00000000,9.361594812218915,14.745020278414689,0.01201295,0.00145329,0.01398735,0.04414222,0.00000000,4.11588876,0.03530919,26.15748657,0.79989626,10.79303789455116,6.79193869,61.00000000,0.00000000,0.00002508,0.00493679,NA,NA,0.00740988,0.93542926,NA
10.20949539,10.83214164106631,0.05873082,0.00207195,39.83427175,16.14264895,11.038995677105422,MS,0.03344675,0.02142223,39.27151940,0.00000000,4.12013943,1.65793672,0.07940277,1,3.52787391,0.02327450,15.45245862,1.40174473,0.00760519,0.57419007,38.18012189,2.60941674,0.00000000,9.205071088741363,14.595694683843465,0.01200092,0.00145340,0.01400327,0.04412736,0.00000000,4.12013943,0.03527542,26.03429685,0.79940019,10.666782485231577,6.78452580,62.00000000,0.00000000,0.00002475,0.00485165,NA,NA,0.00741896,0.93639533,NA
10.19963146,10.696550080865745,0.05879147,0.00207348,39.71559461,16.12070967,10.891494627069747,MS,0.03342597,0.02144677,39.14809603,0.00000000,4.12419702,1.66004809,0.07935594,1,3.52683863,0.02325461,15.34066492,1.40538568,0.00755773,0.57429206,38.04739527,2.61288614,0.00000000,9.05587355842436,14.451802199939658,0.01198959,0.00145354,0.01401890,0.04411174,0.00000000,4.12419702,0.03524420,25.91421357,0.79897556,10.540794152828965,6.77743300,63.00000000,0.00000000,0.00002108,0.00476998,NA,NA,0.00742787,0.93731750,NA
10.19041207,10.56357725807746,0.05885106,0.00207500,39.60119587,16.09918552,10.749617776718196,MS,0.03340574,0.02147095,39.02883552,0.00000000,4.12800952,1.66216825,0.07931036,1,3.52584262,0.02323606,15.22907975,1.40903532,0.00751128,0.57439502,37.91859646,2.61629834,0.00000000,8.912753223877834,14.312685609333581,0.01197886,0.00145368,0.01403430,0.04409544,0.00000000,4.12800952,0.03521492,25.79650808,0.79860693,10.41500401149158,6.77042920,64.00000000,0.00000000,0.00001758,0.00469124,NA,NA,0.00743665,0.93818398,NA
10.18190732,10.432863719978604,0.05890989,0.00207646,39.49110698,16.07832522,10.613212096383217,MS,0.03338600,0.02149490,38.91335154,0.00000000,4.13154837,1.66422263,0.07926582,1,3.52480698,0.02321900,15.11690210,1.41264372,0.00746565,0.57449985,37.79250639,2.61961586,0.00000000,8.775499077370474,14.178374075511607,0.01196856,0.00145379,0.01404956,0.04407825,0.00000000,4.13154837,0.03518756,25.68058682,0.79829763,10.288892038557236,6.76342291,65.00000000,0.00000000,0.00001734,0.00461544,NA,NA,0.00744534,0.93898827,NA
10.17374414,10.303875059843875,0.05896794,0.00207790,39.38349750,16.05781194,10.481169444193561,MS,0.03336657,0.02151863,38.80136463,0.00000000,4.13495140,1.66618134,0.07922198,1,3.52378408,0.02320272,15.00390283,1.41618911,0.00742068,0.57460698,37.67193892,2.62288682,0.00000000,8.641495072260383,14.05041562547271,0.01195923,0.00145393,0.01406468,0.04406003,0.00000000,4.13495140,0.03516195,25.56618798,0.79804641,10.16238591374725,6.75660720,66.00000000,0.00000000,0.00001748,0.00454144,NA,NA,0.00745396,0.93976168,NA
10.16639055,10.177500235921958,0.05902497,0.00207929,39.27841859,16.03797758,10.357429203097135,MS,0.03334764,0.02154205,38.69546958,0.00000000,4.13802664,1.66799686,0.07917918,1,3.52273259,0.02318712,14.88846161,1.41965779,0.00737665,0.57471626,37.56456307,2.62605914,0.00000000,8.51008108022721,13.941238425184824,0.01195228,0.00145408,0.01407959,0.04403977,0.00000000,4.13802664,0.03513941,25.45391764,0.79790164,10.033934617808196,6.74995243,67.00000000,0.00000000,0.00002055,0.00446837,NA,NA,0.00746246,0.94046060,NA
10.15864783,10.053842302360415,0.05908080,0.00208070,39.17965626,16.01828362,10.233742085879081,MS,0.03332926,0.02156508,38.59058255,0.00000000,4.14124975,1.66976165,0.07913777,1,3.52178901,0.02317359,14.77742890,1.42301381,0.00733371,0.57482761,37.44760248,2.62921391,0.00000000,8.387040617856746,13.81689799935544,0.01194330,0.00145428,0.01409426,0.04402088,0.00000000,4.14124975,0.03511689,25.34436606,0.79773248,9.910330401465618,6.74367210,68.00000000,0.00000000,0.00002056,0.00440013,NA,NA,0.00747082,0.94119312,NA
10.17090247,9.965050193431505,0.05913541,0.00208187,39.14950663,16.01234638,10.17344779665656,MS,0.03333560,0.02158771,38.54260200,2.36007912,4.13823753,1.67322889,0.07913891,1,3.52051134,0.02318580,14.68878565,1.42745189,0.00731602,0.57494104,37.36412832,2.63065102,2.12173981,8.354779545157264,13.704896651492371,0.01194050,0.00145361,0.01410867,0.04401261,0.00000000,4.13823753,0.03512630,25.27645094,0.79809624,9.79872884979338,6.73350591,69.00000000,2.36007912,0.00003778,0.00435241,NA,NA,0.00747904,0.94050853,NA
10.19232388,9.980411360001671,0.05918923,0.00208299,39.25690072,16.02065682,10.28042396461124,MS,0.03337092,0.02161015,38.60000406,4.52012188,4.13008216,1.67482166,0.07922012,1,3.51920996,0.02325033,14.64040801,1.42962094,0.00732766,0.57505793,37.32142669,2.62937395,4.39657439,8.54154430354301,13.664962704190872,0.01194536,0.00145361,0.01412297,0.04402444,0.00000000,4.13008216,0.03519568,25.28510720,0.79945788,9.740563919646977,6.72651863,70.00000000,4.52012188,0.00005687,0.00433801,NA,NA,0.00748718,0.93865504,NA
10.23844875,10.155083399468733,0.05924303,0.00208361,39.55436927,16.05954750,10.631312618466188,MS,0.03346188,0.02163270,38.82191656,9.14599097,4.11154845,1.67443564,0.07943570,1,3.51706008,0.02338853,14.66837782,1.42882309,0.00739495,0.57517970,37.39095683,2.62301829,9.13483212,9.009151461346924,13.8004554488769,0.01197168,0.00145385,0.01413734,0.04407549,0.00000000,4.11154845,0.03536021,25.42014555,0.80226470,9.773021510266268,6.72062317,71.00000000,9.14599097,0.00011318,0.00438688,NA,NA,0.00749535,0.93444283,NA
10.28330869,10.373347935440353,0.05929827,0.00208441,39.85525091,16.10600461,10.993776034265121,MS,0.03357149,0.02165597,39.06047028,10.74898626,4.09362907,1.67275418,0.07969476,1,3.51512525,0.02353021,14.75531178,1.42593408,0.00748025,0.57530925,37.50288010,2.61549003,10.75373235,9.46941765885234,13.981173504955596,0.01200660,0.00145475,0.01415219,0.04415795,0.00000000,4.09362907,0.03553681,25.59326211,0.80476593,9.874048538576831,6.71752652,72.00000000,10.74898626,0.00015631,0.00448255,NA,NA,0.00750378,0.93037024,NA
10.32821148,10.629215689084447,0.05935574,0.00208498,40.15672580,16.16190229,11.367650632551987,MS,0.03369724,0.02168027,39.31171706,12.20647141,4.07581899,1.66934864,0.07999057,1,3.51268424,0.02367469,14.88960852,1.42078917,0.00758071,0.57544791,37.65142631,2.60653182,12.22220331,9.922535272384954,14.207043355269306,0.01204929,0.00145604,0.01416771,0.04426659,0.00000000,4.07581899,0.03572398,25.79658048,0.80701900,10.033284662644268,6.71598997,73.00000000,12.20647141,0.00021753,0.00461662,NA,NA,0.00751256,0.92632250,NA
10.35551303,10.827968214542324,0.05941437,0.00208646,40.33512792,16.20225680,11.608650456424852,MS,0.03380533,0.02170514,39.47902458,10.76304780,4.06503556,1.66691557,0.08024519,1,3.51170660,0.02377213,15.03364169,1.41631746,0.00766301,0.57559212,37.79593450,2.60010380,10.76672653,10.180353647418135,14.416666794325813,0.01209169,0.00145788,0.01418361,0.04438137,0.00000000,4.06503556,0.03586382,25.95896826,0.80808292,10.197112229557133,6.71673835,74.00000000,10.76304780,0.00020828,0.00474868,NA,NA,0.00752152,0.92387172,NA
10.37794581,10.99899393916999,0.05947319,0.00208771,40.46051169,16.23925641,11.795852424659607,MS,0.03390283,0.02173011,39.60575027,9.96918483,4.05623793,1.66456105,0.08047430,1,3.51033575,0.02384906,15.17240627,1.41200708,0.00773463,0.57573779,37.92537529,2.59425506,9.96607680,10.364766054470596,14.609224306149352,0.01213137,0.00145945,0.01419961,0.04449386,0.00000000,4.05623793,0.03598044,26.09666866,0.80866063,10.354605857843772,6.71626512,75.00000000,9.96918483,0.00021456,0.00486895,NA,NA,0.00753050,0.92187226,NA
10.37328698,11.030615676550106,0.05953019,0.00208983,40.38699645,16.24453296,11.752970833103896,MS,0.03394831,0.02175431,39.57530805,5.53957743,4.05807205,1.66462978,0.08058171,1,3.51053784,0.02384568,15.26150213,1.41058227,0.00775503,0.57587826,37.98315726,2.59342948,5.44804937,10.252366451070024,14.696450652518077,0.01215667,0.00146100,0.01421512,0.04457936,0.00000000,4.05807205,0.03600235,26.12444020,0.80760128,10.447240728680653,6.71591681,76.00000000,5.53957743,0.00015065,0.00493470,NA,NA,0.00753919,0.92228910,NA
10.34281308,10.9065452889393,0.05958353,0.00209223,40.12013450,16.21672686,11.487365489216513,MS,0.03392918,0.02177691,39.38021306,0.00000000,4.06969839,1.66702135,0.08054129,1,3.51142871,0.02376363,15.26508402,1.41254914,0.00771242,0.57600773,37.93424046,2.59771513,0.00000000,9.867011274203543,14.65390136836133,0.01216013,0.00146199,0.01422963,0.04461753,0.00000000,4.06969839,0.03592376,26.02113428,0.80514910,10.438898426781893,6.71348184,77.00000000,0.00000000,0.00006068,0.00491859,NA,NA,0.00754728,0.92493145,NA
10.32417067,10.79317465973588,0.05963158,0.00209349,39.91533202,16.19767907,11.27882459825415,MS,0.03390972,0.02179721,39.21638135,0.00000000,4.07701304,1.66901645,0.08049745,1,3.51071130,0.02370433,15.24009695,1.41465672,0.00767183,0.57612207,37.85342098,2.60069445,0.00000000,9.589115232431944,14.573773740371346,0.01215601,0.00146203,0.01424267,0.04463711,0.00000000,4.07701304,0.03586034,25.92115327,0.80337518,10.403015550840662,6.70742073,78.00000000,0.00000000,0.00005496,0.00487681,NA,NA,0.00755454,0.92659387,NA
10.30895818,10.689734803278776,0.05967466,0.00209477,39.75365865,16.17925107,11.106748342974557,MS,0.03389181,0.02181537,39.08044979,0.00000000,4.08299046,1.67104515,0.08045750,1,3.51031713,0.02366008,15.20375134,1.41698360,0.00763496,0.57622221,37.76949409,2.60357334,0.00000000,9.373141674616935,14.482642007180571,0.01215005,0.00146212,0.01425433,0.04464737,0.00000000,4.08299046,0.03581012,25.83082274,0.80206570,10.355262546087085,6.70226627,79.00000000,0.00000000,0.00004551,0.00482485,NA,NA,0.00756104,0.92795238,NA
10.29591404,10.594254825284517,0.05971361,0.00209602,39.61536396,16.16154638,10.95595287722633,MS,0.03387499,0.02183173,38.96078617,0.00000000,4.08813957,1.67317533,0.08042025,1,3.51012778,0.02362330,15.16484597,1.41944087,0.00760100,0.57631059,37.68739885,2.60633874,0.00000000,9.192032895527586,14.387406508338477,0.01214343,0.00146219,0.01426484,0.04465352,0.00000000,4.08813957,0.03576673,25.74803800,0.80098341,10.304540687841387,6.69756262,80.00000000,0.00000000,0.00003590,0.00476940,NA,NA,0.00756689,0.92912263,NA
10.28456883,10.506661050430559,0.05974853,0.00209717,39.49397455,16.14515487,10.821632311178663,MS,0.03385913,0.02184635,38.85382201,0.00000000,4.09264354,1.67522604,0.08038516,1,3.50999423,0.02359143,15.12618218,1.42182830,0.00756978,0.57638783,37.60948131,2.60890169,0.00000000,9.036511112434914,14.291584877891022,0.01213664,0.00146222,0.01427424,0.04465709,0.00000000,4.09264354,0.03572807,25.67219432,0.80005386,10.254667076813325,6.69321236,81.00000000,0.00000000,0.00003269,0.00471334,NA,NA,0.00757211,0.93014626,NA
10.27438687,10.426104118619019,0.05978009,0.00209836,39.38733939,16.12904850,10.70144370942122,MS,0.03384449,0.02185953,38.75820885,0.00000000,4.09669157,1.67742955,0.08035317,1,3.51012520,0.02356390,15.08934024,1.42431650,0.00754125,0.57645582,37.53604283,2.61141642,0.00000000,8.901431253485494,14.198196611134486,0.01212991,0.00146227,0.01428270,0.04465936,0.00000000,4.09669157,0.03569381,25.60332549,0.79924580,10.206040107685443,6.68937255,82.00000000,0.00000000,0.00002562,0.00465915,NA,NA,0.00757682,0.93106627,NA
10.26517461,10.350568896067024,0.05980906,0.00209947,39.28877519,16.11378852,10.590300891454453,MS,0.03383043,0.02187158,38.66959789,0.00000000,4.10037535,1.67960470,0.08032252,1,3.51028973,0.02353840,15.05387406,1.42675912,0.00751445,0.57651665,37.46743294,2.61380133,0.00000000,8.779002617003883,14.107030712540414,0.01212350,0.00146227,0.01429045,0.04466063,0.00000000,4.10037535,0.03566190,25.53887210,0.79850864,10.159140825559227,6.68571412,83.00000000,0.00000000,0.00002295,0.00460637,NA,NA,0.00758113,0.93190349,NA
10.25660528,10.277648762714579,0.05983687,0.00210064,39.19722030,16.09843599,10.486376873248576,MS,0.03381695,0.02188313,38.58672770,0.00000000,4.10381088,1.68189656,0.08029338,1,3.51060467,0.02351515,15.01779291,1.42931282,0.00748873,0.57657361,37.40200118,2.61620066,0.00000000,8.666684458715878,14.017685682454164,0.01211742,0.00146229,0.01429787,0.04466081,0.00000000,4.10381088,0.03563257,25.47720676,0.79784867,10.111115317390151,6.68228663,84.00000000,0.00000000,0.00001696,0.00455474,NA,NA,0.00758526,0.93268429,NA
10.24915574,10.206581924448155,0.05986434,0.00210174,39.11259525,16.08377528,10.389900628289002,MS,0.03380395,0.02189450,38.50867966,0.00000000,4.10682210,1.68416270,0.08026522,1,3.51084167,0.02349447,14.97902364,1.43189157,0.00746364,0.57662861,37.33716274,2.61849690,0.00000000,8.564081843194852,13.931749291421012,0.01211137,0.00146227,0.01430517,0.04465938,0.00000000,4.10682210,0.03560583,25.41683310,0.79727557,10.06042639979007,6.67870210,85.00000000,0.00000000,0.00001628,0.00450514,NA,NA,0.00758933,0.93336866,NA
10.24201529,10.136890011360455,0.05989125,0.00210287,39.03203701,16.06909772,10.297867685308344,MS,0.03379128,0.02190562,38.43434405,0.00000000,4.10971119,1.68642942,0.08023791,1,3.51115275,0.02347514,14.93913703,1.43449142,0.00743913,0.57668162,37.27531611,2.62079773,0.00000000,8.46720374905583,13.847835283150472,0.01210577,0.00146227,0.01431231,0.04465701,0.00000000,4.10971119,0.03558091,25.35791186,0.79675975,10.008629480190022,6.67533079,86.00000000,0.00000000,0.00001415,0.00445673,NA,NA,0.00759331,0.93402527,NA
10.23537535,10.068683610813117,0.05991765,0.00210401,38.95551600,16.05453854,10.21043113105193,MS,0.03377897,0.02191651,38.36342349,0.00000000,4.11240749,1.68873645,0.08021151,1,3.51150952,0.02345717,14.89844190,1.43714103,0.00741521,0.57673293,37.21563195,2.62308246,0.00000000,8.375990292232808,13.766557355549459,0.01210047,0.00146227,0.01431931,0.04465387,0.00000000,4.11240749,0.03555764,25.30043148,0.79629457,9.955810830450591,6.67202451,87.00000000,0.00000000,0.00001172,0.00440995,NA,NA,0.00759720,0.93463807,NA
10.22947407,10.002532185284903,0.05994350,0.00210517,38.88442471,16.04016522,10.128709846384051,MS,0.03376725,0.02192717,38.29637694,0.00000000,4.11481710,1.69115694,0.08018651,1,3.51192087,0.02344108,14.85749140,1.43989344,0.00739211,0.57678268,37.15671111,2.62533975,0.00000000,8.291518826909973,13.689277441754491,0.01209519,0.00146225,0.01432615,0.04465024,0.00000000,4.11481710,0.03553627,25.24490573,0.79588072,9.902109817178568,6.66867989,88.00000000,0.00000000,0.00000881,0.00436584,NA,NA,0.00760101,0.93518571,NA
10.22415605,9.938319690837744,0.05996867,0.00210632,38.81712744,16.02605181,10.05144212536821,MS,0.03375595,0.02193753,38.23240561,0.00000000,4.11700279,1.69364535,0.08016254,1,3.51236333,0.02342618,14.81679956,1.44270131,0.00736974,0.57683085,37.09942687,2.62755851,0.00000000,8.212128464220088,13.615364596729584,0.01209007,0.00146220,0.01433281,0.04464629,0.00000000,4.11700279,0.03551625,25.19115320,0.79550286,9.848330470143676,6.66531185,89.00000000,0.00000000,0.00000639,0.00432376,NA,NA,0.00760473,0.93568245,NA
10.21899715,9.875183303368049,0.05999314,0.00210742,38.75036564,16.01231208,9.97612051847863,MS,0.03374468,0.02194761,38.17016129,0.00000000,4.11913146,1.69602358,0.08013852,1,3.51276973,0.02341121,14.77585223,1.44542165,0.00734770,0.57687760,37.04623739,2.62972272,0.00000000,8.134699801499682,13.543168529769464,0.01208559,0.00146216,0.01433928,0.04464172,0.00000000,4.11913146,0.03549680,25.13819795,0.79514847,9.794923231138853,6.66204464,90.00000000,0.00000000,0.00000675,0.00428192,NA,NA,0.00760833,0.93616624,NA
10.21433065,9.813563854038689,0.06001721,0.00210854,38.68678122,15.99869353,9.905933322839111,MS,0.03373384,0.02195752,38.11169100,0.00000000,4.12106043,1.69842409,0.08011556,1,3.51322123,0.02339731,14.73376194,1.44818233,0.00732627,0.57692348,36.99800165,2.63186972,0.00000000,8.060558693337862,13.479588326882633,0.01208197,0.00146212,0.01434564,0.04463629,0.00000000,4.12106043,0.03547928,25.08670687,0.79485279,9.74014372434172,6.65886739,91.00000000,0.00000000,0.00000643,0.00424152,NA,NA,0.00761188,0.93660464,NA
10.22070094,9.76360993331184,0.06004045,0.00210959,38.65190681,15.99150857,9.857233748320846,MS,0.03373548,0.02196710,38.07717655,1.23198053,4.11980941,1.70220382,0.08011156,1,3.51360947,0.02339402,14.70374943,1.45191604,0.00731768,0.57696785,36.96424557,2.63331121,1.00775507,8.019506558029896,13.41588321416863,0.01208094,0.00146150,0.01435179,0.04463660,0.00000000,4.11980941,0.03547496,25.05395845,0.79475049,9.689202360097292,6.65313560,92.00000000,1.23198053,0.00001060,0.00421252,NA,NA,0.00761531,0.93632032,NA
10.28993999,10.0752133624506,0.06006276,0.00210850,39.16372449,16.05939063,10.423487821106995,MS,0.03386117,0.02197630,38.45790505,11.65077435,4.09228315,1.69920689,0.08040646,1,3.51048893,0.02360054,14.78983416,1.44789701,0.00743356,0.57701074,37.08223758,2.62229735,11.63663196,8.810161918545708,13.567918016532731,0.01210883,0.00146133,0.01435769,0.04469709,0.00000000,4.09228315,0.03570937,25.30107914,0.79891952,9.796970100682996,6.64956750,93.00000000,11.65077435,0.00016161,0.00429318,NA,NA,0.00761860,0.93006435,NA
10.40977098,10.753036208437642,0.06008447,0.00210367,40.11663899,16.22003195,11.500696375092389,MS,0.03412158,0.02198525,39.21242735,23.41212080,4.04495057,1.68170857,0.08101097,1,3.50118598,0.02398570,15.03983704,1.42878234,0.00768441,0.57705253,37.43203092,2.59677051,23.42696641,10.220762808236476,14.02089083358514,0.01218164,0.00146295,0.01436345,0.04484363,0.00000000,4.04495057,0.03616735,25.83168876,0.80652138,10.15003230094418,6.65423933,94.00000000,23.41212080,0.00058693,0.00454745,NA,NA,0.00762181,0.91930695,NA
10.50730967,11.527924991834476,0.06010617,0.00210162,41.04862282,16.38611310,12.550566040323407,MS,0.03443745,0.02199419,40.00948883,27.96003302,4.00684146,1.65985856,0.08174334,1,3.49652014,0.02437466,15.45806289,1.40327658,0.00799074,0.57709374,37.94826713,2.57100370,27.97935541,11.497863542838157,14.638702195983061,0.01228812,0.00146902,0.01436920,0.04508056,0.00000000,4.00684146,0.03666278,26.46964404,0.81327233,10.69623932229129,6.67912539,95.00000000,27.96003302,0.00084766,0.00494342,NA,NA,0.00762499,0.91064579,NA
