t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
844,1,MS,phloem,NA,1.5235034563,NA,2.5030461155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75416459974,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5590950409,NA
844,1,MS,roots,0.62987041674,0.15337179209,9.23926970833e-05,10.5807165728,2.00602367573e-13,NA,2.32457849383e-06,3.9895990512e-11,1.73243782378e-17,0.000519262726079,0.000890197228957,0.00652215509017,NA,NA,1.91366827011e-05,3.80534527969e-06,NA,NA,NA,3.50857250767,0.343593598349,0.88403249651,2.95129114536e-05,NA,6.95965242557e-15,NA,NA,0.18689617966,3.1493520837,9.58525259369e-06,NA,0.0587652739204,6.56939635731e-14,0.327483490687,3.02570829549e-05,NA,1.14870017764e-07,1.53477863977e-08,0.000366268605708,NA,NA,41.5801199667,465.926986
845,1,MS,grains,NA,NA,NA,NA,NA,1.59231086952,NA,NA,NA,NA,NA,NA,0.0284132092718,1.24023263354e-07,NA,NA,7.26055798914,0.0,NA,NA,NA,NA,NA,1.15196256232,NA,79.7838310956,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2029.51494798,NA,NA,NA,38983.4025705,7129.604533,NA,NA
845,1,MS,phloem,NA,1.49773670084,NA,2.253367736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72449671149,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.610580867,NA
845,1,MS,roots,0.568695165131,0.310228341897,9.22652021792e-05,10.6924537404,1.9892378581e-13,NA,4.70197369363e-06,3.98409370755e-11,1.71794129229e-17,0.000521818414299,0.00160874882741,0.00652215509017,NA,NA,1.92579519067e-05,3.86320309892e-06,NA,NA,NA,3.50857250767,0.347007963927,0.88403249651,2.96999348464e-05,NA,7.72308404566e-15,NA,NA,0.184271239138,2.84347582566,9.73099017361e-06,NA,0.118865752568,6.51442557577e-14,0.327483490687,3.02153304786e-05,NA,1.14870017764e-07,1.53477863977e-08,0.000366268605708,NA,NA,42.0192248992,465.987086479
846,1,MS,grains,NA,NA,NA,NA,NA,1.59274340992,NA,NA,NA,NA,NA,NA,0.0284295219638,1.22773028435e-07,NA,NA,7.18583792156,0.0,NA,NA,NA,NA,NA,1.15529590752,NA,78.9627573901,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2030.68014027,NA,NA,NA,38993.8223752,7129.604533,NA,NA
846,1,MS,phloem,NA,1.50102632539,NA,2.2286273608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71422281259,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.1042850756,NA
846,1,MS,roots,0.562613930335,0.156901933015,9.19114881496e-05,9.7737194809,1.70827883759e-13,NA,1.05613046329e-05,1.7625926591e-10,6.55195514611e-17,0.000523457056607,0.000880609813371,0.00650777658456,NA,NA,1.79098889282e-05,3.55183711091e-06,NA,NA,NA,3.50083298718,0.318404643889,0.82293008889,2.76819930177e-05,NA,3.13651960235e-15,NA,NA,0.184729371302,2.81306965167,8.94669297459e-06,NA,0.0599852541562,5.58199069605e-14,0.326761098552,3.00330988373e-05,NA,1.14619221741e-07,1.42869807099e-08,0.00163023161421,NA,NA,38.3240557742,464.901169866
847,1,MS,grains,NA,NA,NA,NA,NA,1.59317875883,NA,NA,NA,NA,NA,NA,0.0284453146896,1.29198734996e-07,NA,NA,7.57020767838,0.0,NA,NA,NA,NA,NA,1.09617484616,NA,83.1864674414,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2031.80819212,NA,NA,NA,39004.4632393,7129.604533,NA,NA
847,1,MS,phloem,NA,1.42932452384,NA,2.35626305386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63233693101,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.5993032989,NA
847,1,MS,roots,0.593949372026,0.30425003804,9.16797783575e-05,9.8839991684,1.47443540973e-13,NA,2.04795267628e-05,1.75814914517e-10,5.65506898395e-17,0.000526203085034,0.00178259212749,0.00650777658456,NA,NA,1.80152927406e-05,3.60959632372e-06,NA,NA,NA,3.50083298718,0.321798043511,0.82293008889,2.78449079086e-05,NA,3.50274857913e-15,NA,NA,0.175643110373,2.96974686013,9.09218217561e-06,NA,0.116317979697,4.81788134228e-14,0.326761098552,2.99573850911e-05,NA,1.14619221741e-07,1.42869807099e-08,0.00163023161421,NA,NA,38.7564771162,464.957502591
848,1,MS,grains,NA,NA,NA,NA,NA,1.59364142753,NA,NA,NA,NA,NA,NA,0.0284604545519,1.49154828414e-07,NA,NA,8.76931403561,0.0,NA,NA,NA,NA,NA,1.05664751445,NA,96.3630441197,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2032.88961085,NA,NA,NA,39016.1747789,7129.604533,NA,NA
848,1,MS,phloem,NA,1.39338553335,NA,2.76039829641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58802062344,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.2665086726,NA
848,1,MS,roots,0.69255452254,0.144656639236,9.13042151931e-05,9.06611121553,1.09015528924e-13,NA,2.41981718958e-05,4.35138888252e-10,1.0390954231e-16,0.000527989835729,0.00107739737748,0.0064932880458,NA,NA,1.67714680755e-05,3.33008493167e-06,NA,NA,NA,3.49303461696,0.296098668286,0.764423291719,2.59802930234e-05,NA,1.47246345085e-15,NA,NA,0.170422972595,3.4627726127,8.38812325358e-06,NA,0.0551805566638,3.5542683216e-14,0.326033213495,2.97682066851e-05,NA,1.14366384493e-07,1.32712377035e-08,0.00406043651478,NA,NA,35.470240482,463.861469542
849,1,MS,grains,NA,NA,NA,NA,NA,1.59416829527,NA,NA,NA,NA,NA,NA,0.0284747848108,1.81143881845e-07,NA,NA,10.7086065765,0.0,NA,NA,NA,NA,NA,0.98900010338,NA,117.673277956,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2033.91320077,NA,NA,NA,39030.2247183,7129.604533,NA,NA
849,1,MS,phloem,NA,1.32850951039,NA,3.43373093076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51408239174,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.1371457883,NA
849,1,MS,roots,0.854801170624,0.275107218216,9.10719973744e-05,9.24648361801,8.11534142811e-14,NA,4.60199531204e-05,4.34032181369e-10,7.73524122483e-17,0.000530891409231,0.00247967694905,0.0064932880458,NA,NA,1.69815230047e-05,3.41320431871e-06,NA,NA,NA,3.49303461696,0.301654957611,0.764423291719,2.63056842525e-05,NA,1.78988858292e-15,NA,NA,0.161227134548,4.27400585312,8.59749198668e-06,NA,0.104942085781,2.64587084442e-14,0.326033213495,2.96924959634e-05,NA,1.14366384493e-07,1.32712377035e-08,0.00406043651478,NA,NA,36.1759292101,463.911231071
850,1,MS,grains,NA,NA,NA,NA,NA,1.59479135995,NA,NA,NA,NA,NA,NA,0.0284884310081,2.26460040884e-07,NA,NA,13.4926208643,0.0,NA,NA,NA,NA,NA,0.952304983295,NA,148.265875113,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2034.88792915,NA,NA,NA,39047.648885,7129.604533,NA,NA
850,1,MS,phloem,NA,1.3144188761,NA,4.44548361562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4949300267,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8562940124,NA
850,1,MS,roots,1.09391365064,0.131493016274,9.07735343917e-05,8.59981757381,5.15016467749e-14,NA,5.18493202389e-05,1.01974716958e-09,1.15713591807e-16,0.000532774950651,0.00163080151556,0.0064787188233,NA,NA,1.59757415306e-05,3.19178467444e-06,NA,NA,NA,3.48519311889,0.281120631169,0.717545352147,2.48033323415e-05,NA,8.64877192847e-16,NA,NA,0.157678483789,5.4695682532,8.03975988524e-06,NA,0.0500465739441,1.67535528008e-14,0.325301302966,2.95287490124e-05,NA,1.14111624723e-07,1.24573845859e-08,0.00959279048841,NA,NA,33.5703823444,462.81567681
851,1,MS,grains,NA,NA,NA,NA,NA,1.59554328322,NA,NA,NA,NA,NA,NA,0.0285013639068,2.78793356596e-07,NA,NA,16.76261221,0.0,NA,NA,NA,NA,NA,0.894370690696,NA,184.198710799,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2035.81170763,NA,NA,NA,39069.5431659,7129.604533,NA,NA
851,1,MS,phloem,NA,1.2756871037,NA,5.70733376906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45087916087,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5756987417,NA
851,1,MS,roots,1.38451803455,0.247819797509,9.06635074154e-05,8.93898610301,3.31606028885e-14,NA,9.7718406701e-05,1.01851112982e-09,7.45050441491e-17,0.000535754799119,0.00374240658438,0.0064787188233,NA,NA,1.64380571877e-05,3.33291556372e-06,NA,NA,NA,3.48519311889,0.291566478985,0.717545352147,2.5521106153e-05,NA,1.27226031642e-15,NA,NA,0.150863483384,6.92259017275,8.39525330912e-06,NA,0.0943208405457,1.07871873268e-14,0.325301302966,2.94929570937e-05,NA,1.14111624723e-07,1.24573845859e-08,0.00959279048841,NA,NA,34.8943659181,462.859951076
852,1,MS,grains,NA,NA,NA,NA,NA,1.59643519302,NA,NA,NA,NA,NA,NA,0.0285137691639,3.29636237226e-07,NA,NA,19.9972805359,0.0,NA,NA,NA,NA,NA,0.871536802834,NA,219.743393694,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2036.69779742,NA,NA,NA,39096.2329883,7129.604533,NA,NA
852,1,MS,phloem,NA,1.2855942326,NA,7.04132013718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45911955897,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.9665089001,NA
852,1,MS,roots,1.68291118275,0.123433144306,9.06064820091e-05,8.51114824848,2.08725673367e-14,NA,5.44492081354e-05,1.13870683564e-09,5.24636528794e-17,0.000537645817183,0.00237963007447,0.00646412748121,NA,NA,1.57834205799e-05,3.18858214809e-06,NA,NA,NA,3.47733986477,0.277760330628,0.694011735216,2.45600838235e-05,NA,7.78724153702e-16,NA,NA,0.149790972905,8.41455591377,8.03169306823e-06,NA,0.0468731076985,6.77457359587e-15,0.32456829515,2.94079913952e-05,NA,1.13855456038e-07,1.20488148475e-08,0.0107558333412,NA,NA,33.1493865213,461.770264622
853,1,MS,grains,NA,NA,NA,NA,NA,1.59745321687,NA,NA,NA,NA,NA,NA,0.0285256952492,3.7214033579e-07,NA,NA,22.7462808673,0.0,NA,NA,NA,NA,NA,0.831077673212,NA,249.951234255,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2037.54966066,NA,NA,NA,39127.2440565,7129.604533,NA,NA
853,1,MS,phloem,NA,1.26257719256,NA,8.24881737504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43299575375,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0227272181,NA
853,1,MS,roots,1.94551508042,0.233418215971,9.07879337364e-05,9.04357093444,1.37015390158e-14,NA,0.000102966161119,1.14098725e-09,3.44391169156e-17,0.000540593773914,0.00489591662349,0.00646412748121,NA,NA,1.65701992647e-05,3.40132620716e-06,NA,NA,NA,3.47733986477,0.294102250832,0.694011735216,2.57843653631e-05,NA,1.43057216249e-15,NA,NA,0.145169530687,9.72757540212,8.56757231023e-06,NA,0.0886393783249,4.44708515928e-15,0.32456829515,2.9466884873e-05,NA,1.13855456038e-07,1.20488148475e-08,0.0107558333412,NA,NA,35.2230768031,461.812030893
854,1,MS,grains,NA,NA,NA,NA,NA,1.59859642198,NA,NA,NA,NA,NA,NA,0.0285380172074,4.11809814494e-07,NA,NA,25.3496767752,0.0,NA,NA,NA,NA,NA,0.904876889743,NA,278.559076752,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2038.42980053,NA,NA,NA,39162.3308056,7129.604533,NA,NA
854,1,MS,phloem,NA,1.41476400155,NA,9.46088790312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58828618194,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.936153882,NA
854,1,MS,roots,2.20224035489,0.126575045068,9.10367438748e-05,8.78937165005,8.95393096995e-15,NA,5.86839360722e-05,1.20248798036e-09,2.36541728318e-17,0.000542394416348,0.0030921431723,0.00644958763187,NA,NA,1.62201385966e-05,3.31919600177e-06,NA,NA,NA,3.46951428754,0.285657489362,0.699900765083,2.52965756414e-05,NA,1.07775622589e-15,NA,NA,0.160543024531,11.0112017744,8.36069521856e-06,NA,0.0479580578931,2.89962193918e-15,0.323837870641,2.94811452866e-05,NA,1.13598903302e-07,1.21510549494e-08,0.0113301038932,NA,NA,34.1559767931,460.732788905
855,1,MS,grains,NA,NA,NA,NA,NA,1.59982923014,NA,NA,NA,NA,NA,NA,0.0285507151374,4.36711544147e-07,NA,NA,27.0028749571,0.0,NA,NA,NA,NA,NA,0.901922013659,NA,296.725515848,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2039.33679553,NA,NA,NA,39200.3121732,7129.604533,NA,NA
855,1,MS,phloem,NA,1.43673806288,NA,10.2679461472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61295538326,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.228920266,NA
855,1,MS,roots,2.36949364379,0.246965788504,9.15653750744e-05,9.47669884603,6.7591750993e-15,NA,0.000114500646924,1.20947057482e-09,1.78561457014e-17,0.000545213056628,0.00602060146379,0.00644958763187,NA,NA,1.72772346584e-05,3.59014146399e-06,NA,NA,NA,3.46951428754,0.306602029621,0.699900765083,2.69451996853e-05,NA,2.29759343237e-15,NA,NA,0.161630822635,11.847468219,9.04317749117e-06,NA,0.0935729438325,2.18887687145e-15,0.323837870641,2.96523360886e-05,NA,1.13598903302e-07,1.21510549494e-08,0.0113301038932,NA,NA,36.8269677001,460.778403791
856,1,MS,grains,NA,NA,NA,NA,NA,1.60114348929,NA,NA,NA,NA,NA,NA,0.0285644949174,4.56049891324e-07,NA,NA,28.2969713386,0.0,NA,NA,NA,NA,NA,1.03095578429,NA,310.945905972,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2040.32106553,NA,NA,NA,39240.7434147,7129.604533,NA,NA
856,1,MS,phloem,NA,1.66689306449,NA,10.9212568574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84573492195,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.03081442,NA
856,1,MS,roots,2.50278684191,0.144909761619,9.21316680307e-05,9.3044628835,5.29501902077e-15,NA,5.60492270683e-05,1.01525188272e-09,1.16697725002e-17,0.00054685330075,0.0038004481608,0.00643515710968,NA,NA,1.71061678349e-05,3.53727345215e-06,NA,NA,NA,3.4617473681,0.30067929967,0.728975458466,2.67382643629e-05,NA,1.92083363683e-15,NA,NA,0.186223121162,12.5139342096,8.91000869558e-06,NA,0.0547819931626,1.71088906329e-15,0.32311292114,2.97689323869e-05,NA,1.13343254724e-07,1.26558239317e-08,0.00947344729072,NA,NA,36.0767061831,459.708861256
857,1,MS,grains,NA,NA,NA,NA,NA,1.60248229022,NA,NA,NA,NA,NA,NA,0.0285790848476,4.55874200842e-07,NA,NA,28.2851737294,0.0,NA,NA,NA,NA,NA,1.04160993878,NA,310.81626601,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2041.3632034,NA,NA,NA,39281.7941488,7129.604533,NA,NA
857,1,MS,phloem,NA,1.68388913583,NA,10.9152125445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86455451096,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.962170211,NA
857,1,MS,roots,2.50156210651,0.285949824251,9.2980508625e-05,10.05986245,5.7217548853e-15,NA,0.000110601704471,1.02460574584e-09,1.26102621258e-17,0.000549488222409,0.00693288021639,0.00643515710968,NA,NA,1.83059124016e-05,3.83442725122e-06,NA,NA,NA,3.4617473681,0.323482363922,0.728975458466,2.86135579823e-05,NA,4.21973410789e-15,NA,NA,0.188133964669,12.5078105326,9.65850693004e-06,NA,0.108101077125,1.84877293503e-15,0.32311292114,3.00432037509e-05,NA,1.13343254724e-07,1.26558239317e-08,0.00947344729072,NA,NA,39.0056585098,459.76218034
858,1,MS,grains,NA,NA,NA,NA,NA,1.6037980122,NA,NA,NA,NA,NA,NA,0.0285935355375,4.37759861334e-07,NA,NA,27.0727962669,0.0,NA,NA,NA,NA,NA,1.01741149597,NA,297.493857617,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2042.39539553,NA,NA,NA,39322.1097125,7129.604533,NA,NA
858,1,MS,phloem,NA,1.62200354019,NA,10.3027518308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79223776704,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.759560112,NA
858,1,MS,roots,2.37664185933,0.153259283248,9.37965105201e-05,9.82912859551,6.08966875165e-15,NA,2.83590515973e-05,4.94475158035e-10,6.42068644485e-18,0.000550950347788,0.00361310124036,0.00642086089097,NA,NA,1.81094250717e-05,3.75897520327e-06,NA,NA,NA,3.4540524857,0.315814690451,0.768150882711,2.83694936921e-05,NA,3.36644146337e-15,NA,NA,0.182405076507,11.8832092966,9.46845139363e-06,NA,0.0578096765368,1.96327690251e-15,0.322394695439,3.02394974423e-05,NA,1.13089522399e-07,1.33359528249e-08,0.00454221207966,NA,NA,38.0263070398,458.69073046
859,1,MS,grains,NA,NA,NA,NA,NA,1.60502955538,NA,NA,NA,NA,NA,NA,0.0286074816841,4.03705553165e-07,NA,NA,24.8148170906,0.0,NA,NA,NA,NA,NA,0.97228108684,NA,272.681683471,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2043.39154887,NA,NA,NA,39359.7429788,7129.604533,NA,NA
859,1,MS,phloem,NA,1.51110036579,NA,9.20613878714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66969496568,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.331806955,NA
859,1,MS,roots,2.14884084862,0.289333119689,9.48148731356e-05,10.5002863621,8.48833328205e-15,NA,5.35381132951e-05,4.99843748108e-10,8.9497358011e-18,0.000553420709812,0.00577305737082,0.00642086089097,NA,NA,1.92251336551e-05,4.02577935272e-06,NA,NA,NA,3.4540524857,0.335903975624,0.768150882711,3.0117317684e-05,NA,6.56621437501e-15,NA,NA,0.171947024196,10.7442042431,1.01405021479e-05,NA,0.109136971713,2.73659362325e-15,0.322394695439,3.05678121476e-05,NA,1.13089522399e-07,1.33359528249e-08,0.00454221207966,NA,NA,40.6228394848,458.742057755
860,1,MS,grains,NA,NA,NA,NA,NA,1.60615277974,NA,NA,NA,NA,NA,NA,0.0286212189598,3.60172031097e-07,NA,NA,21.9680262916,0.0,NA,NA,NA,NA,NA,0.978323203904,NA,241.399256334,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2044.37278284,NA,NA,NA,39393.8168114,7129.604533,NA,NA
860,1,MS,phloem,NA,1.47379484221,NA,7.89970155416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61994820984,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0574316981,NA
860,1,MS,roots,1.87030447667,0.144388656762,9.5672761454e-05,10.0839795869,1.04542821041e-14,NA,7.40430559841e-06,1.39775949743e-10,3.05469851142e-18,0.000554761196365,0.00261106718904,0.00640667261848,NA,NA,1.87859271747e-05,3.88023121713e-06,NA,NA,NA,3.44641552087,0.322732843109,0.796918781806,2.94944873352e-05,NA,4.40921615299e-15,NA,NA,0.170103512479,9.35152238333,9.77388215902e-06,NA,0.0543432402984,3.36295307586e-15,0.321681875654,3.07761933535e-05,NA,1.12838143404e-07,1.38353955175e-08,0.00126158073744,NA,NA,38.9260016109,457.673815989
861,1,MS,grains,NA,NA,NA,NA,NA,1.60713200267,NA,NA,NA,NA,NA,NA,0.0286347029987,3.0677728843e-07,NA,NA,18.5358259541,0.0,NA,NA,NA,NA,NA,0.943432636039,NA,203.683960564,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2045.33592848,NA,NA,NA,39423.1526641,7129.604533,NA,NA
861,1,MS,phloem,NA,1.37048942354,NA,6.42749432809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50639819375,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.4604762838,NA
861,1,MS,roots,1.5467089721,0.278553172367,9.66099359267e-05,10.5676788266,1.43636670362e-14,NA,1.4284313324e-05,1.411451425e-10,4.19700481365e-18,0.000557159541999,0.00397504201752,0.00640667261848,NA,NA,1.96378699349e-05,4.07819024558e-06,NA,NA,NA,3.44641552087,0.337158036966,0.796918781806,3.08320638474e-05,NA,7.09253023004e-15,NA,NA,0.160774516076,7.73354486048,1.02725195103e-05,NA,0.104838443139,4.62053135348e-15,0.321681875654,3.10776653957e-05,NA,1.12838143404e-07,1.38353955175e-08,0.00126158073744,NA,NA,40.793168955,457.724311192
862,1,MS,grains,NA,NA,NA,NA,NA,1.60796446009,NA,NA,NA,NA,NA,NA,0.0286478475813,2.56516568157e-07,NA,NA,15.3633866318,0.0,NA,NA,NA,NA,NA,0.925322120059,NA,168.823091272,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2046.27482724,NA,NA,NA,39447.6795333,7129.604533,NA,NA
862,1,MS,phloem,NA,1.30123712131,NA,5.1572172493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42724816415,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.0168118527,NA
862,1,MS,roots,1.25884506144,0.134089400702,9.72342559962e-05,9.93864791457,1.65675571467e-14,NA,2.64784107249e-06,5.47028109863e-11,1.86414126958e-18,0.000558479922258,0.0016559378779,0.0063925272762,NA,NA,1.8845569166e-05,3.85157421573e-06,NA,NA,NA,3.43880164516,0.317685935242,0.799789087756,2.96536383955e-05,NA,3.85688216988e-15,NA,NA,0.154841695494,6.29422530719,9.70169827639e-06,NA,0.0503554396651,5.31770888007e-15,0.320971210963,3.12093968942e-05,NA,1.12588656479e-07,1.3885227218e-08,0.000486879811407,NA,NA,38.2802382777,456.659446597
863,1,MS,grains,NA,NA,NA,NA,NA,1.60866339747,NA,NA,NA,NA,NA,NA,0.0286604770498,2.12389206429e-07,NA,NA,12.6235073126,0.0,NA,NA,NA,NA,NA,0.876090974077,NA,138.715478448,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2047.17693213,NA,NA,NA,39467.8819879,7129.604533,NA,NA
863,1,MS,phloem,NA,1.19892508196,NA,4.1237074023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31502828666,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3902032685,NA
863,1,MS,roots,1.01846665678,0.25836597631,9.78630261386e-05,10.233012898,1.99062526322e-14,NA,5.10190992149e-06,5.50565494286e-11,2.23980317231e-18,0.000560921797289,0.00250716681756,0.0063925272762,NA,NA,1.9383304705e-05,3.9795776151e-06,NA,NA,NA,3.43880164516,0.326484105963,0.799789087756,3.04997691271e-05,NA,5.1874986575e-15,NA,NA,0.14435294182,5.09233328389,1.00241249751e-05,NA,0.097025807137,6.3893340131e-15,0.320971210963,3.14112140082e-05,NA,1.12588656479e-07,1.3885227218e-08,0.000486879811407,NA,NA,39.4140305,456.706116964
864,1,MS,grains,NA,NA,NA,NA,NA,1.60925304324,NA,NA,NA,NA,NA,NA,0.0286726514988,1.77032773515e-07,NA,NA,10.4581830549,0.0,NA,NA,NA,NA,NA,0.855048730235,NA,114.921458057,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2048.04653563,NA,NA,NA,39484.5529136,7129.604533,NA,NA
864,1,MS,phloem,NA,1.14581435006,NA,3.34537337681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25410440414,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.554277983,NA
864,1,MS,roots,0.833654165846,0.119938374894,9.81283295466e-05,9.47710734219,1.9227016117e-14,NA,5.91159587431e-06,1.37795129308e-10,5.39984565982e-18,0.00056231434367,0.00102866248327,0.00637835564638,NA,NA,1.83115274436e-05,3.70290592139e-06,NA,NA,NA,3.43117377929,0.303196350347,0.775015568191,2.88773749991e-05,NA,2.41270254752e-15,NA,NA,0.139197105772,4.16827082923,9.32721894556e-06,NA,0.0449413062291,6.15762957789e-15,0.320259240458,3.1426504288e-05,NA,1.12339923837e-07,1.34551313922e-08,0.00121796635276,NA,NA,36.4215743897,455.641773191
865,1,MS,grains,NA,NA,NA,NA,NA,1.60975424508,NA,NA,NA,NA,NA,NA,0.0286843107003,1.48643934622e-07,NA,NA,8.73851382717,0.0,NA,NA,NA,NA,NA,0.808599886875,NA,96.0245909827,0.0,NA,NA,NA,0.0,NA,NA,NA,NA,2048.87933573,NA,NA,NA,39498.4019941,7129.604533,NA,NA
865,1,MS,phloem,NA,1.06597872734,NA,2.7499031978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16672357665,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8696870228,NA
