t,hour,air_temperature,PARi_original,soil_temperature,DOY,humidity,ambient_CO2,Wind,PARi
3656,20,14.438531,9.62807061,13.76077137,138,0.75,360,2.2,4.814035305
3657,21,13.63057863,0,12.93398901,138,0.75,360,2.2,0
3658,22,12.97713097,0,12.38439593,138,0.75,360,2.2,0
3659,23,12.45250198,0,11.93475705,138,0.75,360,2.2,0
3660,24,12.04716913,0,11.4115615,138,0.75,360,2.2,0
3661,1,11.72853086,0,11.23701817,139,0.75,360,2.2,0
3662,2,11.30635072,0,10.99937993,139,0.75,360,2.2,0
3663,3,10.96213815,0,10.58391326,139,0.75,360,2.2,0
3664,4,10.61356606,0.251965392,10.2456708,139,0.75,360,2.2,0.125982696
3665,5,10.6542867,34.15497569,10.29538439,139,0.75,360,2.2,17.07748784
3666,6,11.6540714,175.665893,11.18098604,139,0.75,360,2.2,87.83294649
3667,7,13.06843023,409.7740048,12.77691891,139,0.75,360,2.2,204.8870024
3668,8,14.33121545,677.6192547,14.75346576,139,0.75,360,2.2,338.8096274
3669,9,15.47086607,918.7219156,16.49459202,139,0.75,360,2.2,459.3609578
3670,10,16.46947144,1103.699449,17.91072929,139,0.75,360,2.2,551.8497244
3671,11,17.36995406,1287.640717,19.26167748,139,0.75,360,2.2,643.8203585
3672,12,17.62732332,1335.384577,20.03054403,139,0.75,360,2.2,667.6922885
3673,13,18.13245905,1238.47935,19.94068563,139,0.75,360,2.2,619.2396748
3674,14,18.38778437,1197.06734,20.24106358,139,0.75,360,2.2,598.5336702
3675,15,18.36742227,1004.878271,19.80550135,139,0.75,360,2.2,502.4391353
3676,16,18.05723135,761.7776606,18.91085192,139,0.75,360,2.2,380.8888303
3677,17,17.35926419,536.6754032,17.86320688,139,0.75,360,2.2,268.3377016
3678,18,16.62923601,311.31215,16.62965396,139,0.75,360,2.2,155.656075
3679,19,15.55593377,120.7233029,15.26473415,139,0.75,360,2.2,60.36165144
3680,20,14.53212391,10.10211471,13.85773679,139,0.75,360,2.2,5.051057353
3681,21,13.7185201,0,13.02347506,139,0.75,360,2.2,0
3682,22,13.05769236,0,12.46902971,139,0.75,360,2.2,0
3683,23,12.53448064,0,12.01856359,139,0.75,360,2.2,0
3684,24,12.12897659,0,11.4938418,139,0.75,360,2.2,0
3685,1,11.81020987,0,11.3175594,140,0.75,360,2.2,0
3686,2,11.38371341,0,11.07660726,140,0.75,360,2.2,0
3687,3,11.04036402,0,10.65810317,140,0.75,360,2.2,0
3688,4,10.6912597,0.278098723,10.31853303,140,0.75,360,2.2,0.139049362
3689,5,10.7433033,35.05332517,10.38003958,140,0.75,360,2.2,17.52666259
3690,6,11.76110074,178.7889637,11.28537663,140,0.75,360,2.2,89.39448185
3691,7,13.18198977,414.6631299,12.88830537,140,0.75,360,2.2,207.3315649
3692,8,14.43713282,682.2621991,14.85776326,140,0.75,360,2.2,341.1310995
3693,9,15.57387723,924.6757094,16.57750273,140,0.75,360,2.2,462.3378547
3694,10,16.56929021,1107.690557,17.97581114,140,0.75,360,2.2,553.8452784
3695,11,17.46899891,1292.599635,19.31901513,140,0.75,360,2.2,646.2998174
3696,12,17.72186227,1338.980278,20.06849063,140,0.75,360,2.2,669.4901388
3697,13,18.22704081,1242.621668,19.97936992,140,0.75,360,2.2,621.3108339
3698,14,18.48138134,1199.868417,20.27810086,140,0.75,360,2.2,599.9342087
3699,15,18.46532024,1008.700537,19.84859169,140,0.75,360,2.2,504.3502683
3700,16,18.15596377,765.7592482,18.97300537,140,0.75,360,2.2,382.8796241
3701,17,17.45862023,541.3425523,17.94035236,140,0.75,360,2.2,270.6712761
3702,18,16.73648009,315.7161603,16.72097453,140,0.75,360,2.2,157.8580801
3703,19,15.6640231,123.608745,15.36942315,140,0.75,360,2.2,61.80437251
3704,20,14.6239376,10.58983495,13.95371578,140,0.75,360,2.2,5.294917473
3705,21,13.80453316,0,13.11185944,140,0.75,360,2.2,0
3706,22,13.13635587,0,12.55240486,140,0.75,360,2.2,0
3707,23,12.6145073,0,12.10104165,140,0.75,360,2.2,0
3708,24,12.20860939,0,11.57475509,140,0.75,360,2.2,0
3709,1,11.88941194,0,11.39636338,141,0.75,360,2.2,0
3710,2,11.45857177,0,11.15183642,141,0.75,360,2.2,0
3711,3,11.11610764,0,10.73050538,141,0.75,360,2.2,0
3712,4,10.76657427,0.30548144,10.38971987,141,0.75,360,2.2,0.15274072
3713,5,10.83028324,35.95290697,10.46330897,141,0.75,360,2.2,17.97645348
3714,6,11.86587094,181.8813475,11.38826452,141,0.75,360,2.2,90.94067377
3715,7,13.29307227,419.4806307,12.99769544,141,0.75,360,2.2,209.7403154
3716,8,14.54087449,686.7886135,14.95933319,141,0.75,360,2.2,343.3943068
3717,9,15.67465819,930.5645179,16.65726585,141,0.75,360,2.2,465.2822589
3718,10,16.66688042,1111.53525,18.03758051,141,0.75,360,2.2,555.7676252
3719,11,17.5655949,1297.383174,19.37251189,141,0.75,360,2.2,648.6915868
3720,12,17.81439005,1342.413596,20.10280522,141,0.75,360,2.2,671.2067981
3721,13,18.31943219,1246.683839,20.01495374,141,0.75,360,2.2,623.3419195
3722,14,18.57272712,1202.451902,20.31196991,141,0.75,360,2.2,601.225951
3723,15,18.56099828,1012.394942,19.88905418,141,0.75,360,2.2,506.1974708
3724,16,18.25278288,769.671391,19.03312762,141,0.75,360,2.2,384.8356955
3725,17,17.55649675,546.0341305,18.01603005,141,0.75,360,2.2,273.0170652
3726,18,16.84204047,320.1107038,16.81106406,141,0.75,360,2.2,160.0553519
3727,19,15.77037265,126.5037255,15.47290466,141,0.75,360,2.2,63.25186273
3728,20,14.71389943,11.0914444,14.04865609,141,0.75,360,2.2,5.5457222
3729,21,13.8885353,0,13.19908472,141,0.75,360,2.2,0
3730,22,13.21304372,0,12.63445711,141,0.75,360,2.2,0
3731,23,12.69249474,0,12.18212018,141,0.75,360,2.2,0
3732,24,12.28596688,0,11.65422491,141,0.75,360,2.2,0
3733,1,11.96601889,0,11.47333727,142,0.75,360,2.2,0
3734,2,11.53080864,0,11.2249643,142,0.75,360,2.2,0
3735,3,11.18924886,0,10.80102616,142,0.75,360,2.2,0
3736,4,10.83939247,0.334145712,10.45914096,142,0.75,360,2.2,0.167072856
3737,5,10.91511333,36.85314238,10.54510405,142,0.75,360,2.2,18.42657119
3738,6,11.96825083,184.9402085,11.4895446,142,0.75,360,2.2,92.47010427
3739,7,13.40154775,424.2228508,13.10497571,142,0.75,360,2.2,212.1114254
3740,8,14.64234584,691.1959218,15.05806379,142,0.75,360,2.2,345.5979609
3741,9,15.77312062,936.3879294,16.73379788,142,0.75,360,2.2,468.1939647
3742,10,16.76215977,1115.232183,18.09598056,142,0.75,360,2.2,557.6160913
3743,11,17.65965363,1301.988352,19.42210523,142,0.75,360,2.2,650.9941759
3744,12,17.90483982,1345.683725,20.13346011,142,0.75,360,2.2,672.8418624
3745,13,18.40955888,1250.666273,20.04742477,142,0.75,360,2.2,625.3331363
3746,14,18.66174644,1204.813482,20.342655,142,0.75,360,2.2,602.4067411
3747,15,18.65437956,1015.959346,19.9268834,142,0.75,360,2.2,507.979673
3748,16,18.3476274,773.5134511,19.09120763,142,0.75,360,2.2,386.7567256
3749,17,17.65285272,550.7521469,18.09022995,142,0.75,360,2.2,275.3760735
3750,18,16.94585433,324.4942677,16.89989763,142,0.75,360,2.2,162.2471339
3751,19,15.87490596,129.4068567,15.57512535,142,0.75,360,2.2,64.70342834
3752,20,14.80193608,11.60715741,14.14250489,142,0.75,360,2.2,5.803578704
3753,21,13.97044311,0,13.28509281,142,0.75,360,2.2,0
3754,22,13.28767731,0,12.71512141,142,0.75,360,2.2,0
3755,23,12.76835471,0,12.26172717,142,0.75,360,2.2,0
3756,24,12.36094715,0,11.73217379,142,0.75,360,2.2,0
3757,1,12.03991096,0,11.54838696,143,0.75,360,2.2,0
3758,2,11.60030538,0,11.29588638,143,0.75,360,2.2,0
3759,3,11.25966592,0,10.86957051,143,0.75,360,2.2,0
3760,4,10.90959549,0.364124071,10.52670471,143,0.75,360,2.2,0.182062036
3761,5,10.99767884,37.75344132,10.62533507,143,0.75,360,2.2,18.87672066
3762,6,12.06810741,187.9626654,11.58911025,143,0.75,360,2.2,93.98133272
3763,7,13.50728449,428.8860901,13.21003123,143,0.75,360,2.2,214.443045
3764,8,14.74145117,695.4815426,15.15384211,143,0.75,360,2.2,347.7407713
3765,9,15.86917529,942.1455579,16.80701481,143,0.75,360,2.2,471.0727789
3766,10,16.85504514,1118.780033,18.15095453,143,0.75,360,2.2,559.3900164
3767,11,17.75108588,1306.412189,19.46773281,143,0.75,360,2.2,653.2060944
3768,12,17.99314419,1348.789898,20.16042837,143,0.75,360,2.2,674.3949489
3769,13,18.49734595,1254.569415,20.07677163,143,0.75,360,2.2,627.2847077
3770,14,18.74836335,1206.948821,20.37014128,143,0.75,360,2.2,603.4744107
3771,15,18.74538659,1019.391607,19.96207484,143,0.75,360,2.2,509.6958036
3772,16,18.44043562,777.2848042,19.14723502,143,0.75,360,2.2,388.6424021
3773,17,17.74764699,555.4986589,18.16294258,143,0.75,360,2.2,277.7493295
3774,18,17.04785831,328.8653204,16.98745041,143,0.75,360,2.2,164.4326602
3775,19,15.97754579,132.3167239,15.67603137,143,0.75,360,2.2,66.15836194
3776,20,14.88797348,12.13718958,14.23520879,143,0.75,360,2.2,6.068594789
3777,21,14.05017225,0,13.36982492,143,0.75,360,2.2,0
3778,22,13.36017719,0,12.79433194,143,0.75,360,2.2,0
3779,23,12.84199796,0,12.33978974,143,0.75,360,2.2,0
3780,24,12.43344708,0,11.80852325,143,0.75,360,2.2,0
3781,1,12.11096688,0,11.62141708,144,0.75,360,2.2,0
3782,2,11.66694184,0,11.36449672,144,0.75,360,2.2,0
3783,3,11.32723547,0,10.93604215,144,0.75,360,2.2,0
3784,4,10.97706295,0.395449414,10.59231829,144,0.75,360,2.2,0.197724707
3785,5,11.07786347,38.65320231,10.703911,144,0.75,360,2.2,19.32660116
3786,6,12.16530583,190.9457916,11.68685329,144,0.75,360,2.2,95.47289579
3787,7,13.61014907,433.4666054,13.31274554,144,0.75,360,2.2,216.7333027
3788,8,14.83809375,699.6428896,15.24655395,144,0.75,360,2.2,349.8214448
3789,9,15.96273207,947.8370431,16.87683217,144,0.75,360,2.2,473.9185216
3790,10,16.94545265,1122.177507,18.20244584,144,0.75,360,2.2,561.0887534
3791,11,17.83980157,1310.651704,19.50933238,144,0.75,360,2.2,655.3258518
3792,12,18.07923525,1351.731391,20.18368387,144,0.75,360,2.2,675.8656954
3793,13,18.58271781,1258.393753,20.10298388,144,0.75,360,2.2,629.1968766
3794,14,18.83250124,1208.853559,20.39441477,144,0.75,360,2.2,604.4267793
3795,15,18.83394118,1022.68958,19.99462495,144,0.75,360,2.2,511.3447901
3796,16,18.53114539,780.98484,19.2012,144,0.75,360,2.2,390.49242
3797,17,17.84083834,560.2757723,18.23415893,144,0.75,360,2.2,280.1378861
3798,18,17.14798859,333.222312,17.07369774,144,0.75,360,2.2,166.611156
3799,19,16.07821412,135.2318849,15.77556838,144,0.75,360,2.2,67.61594246
3800,20,14.97193686,12.6817578,14.3267138,144,0.75,360,2.2,6.340878899
3801,21,14.12763751,0,13.45322163,144,0.75,360,2.2,0
3802,22,13.43046313,0,12.87202211,144,0.75,360,2.2,0
3803,23,12.91333422,0,12.41623409,144,0.75,360,2.2,0
3804,24,12.50336228,0,11.88319378,144,0.75,360,2.2,0
3805,1,12.17906382,0,11.69233098,145,0.75,360,2.2,0
3806,2,11.73059634,0,11.43068796,145,0.75,360,2.2,0
3807,3,11.39183258,0,11.00034353,145,0.75,360,2.2,0
3808,4,11.04167295,0.428155003,10.65588761,145,0.75,360,2.2,0.214077501
3809,5,11.1555494,39.55181251,10.78073953,145,0.75,360,2.2,19.77590626
3810,6,12.25970942,193.886615,11.78266399,145,0.75,360,2.2,96.94330752
3811,7,13.71000638,437.96061,13.41300065,145,0.75,360,2.2,218.980305
3812,8,14.9321758,703.6773712,15.33608388,145,0.75,360,2.2,351.8386856
3813,9,16.05369992,953.4620506,16.94316501,145,0.75,360,2.2,476.7310253
3814,10,17.0332976,1125.423337,18.25039798,145,0.75,360,2.2,562.7116686
3815,11,17.92570976,1314.703915,19.54684187,145,0.75,360,2.2,657.3519577
3816,12,18.16304451,1354.507521,20.20320129,145,0.75,360,2.2,677.2537606
3817,13,18.66559821,1262.13981,20.12605201,145,0.75,360,2.2,631.0699048
3818,14,18.91408283,1210.523308,20.41546236,145,0.75,360,2.2,605.2616541
3819,15,18.91996445,1025.851117,20.02453107,145,0.75,360,2.2,512.9255585
3820,16,18.61969412,784.6129616,19.25309344,145,0.75,360,2.2,392.3064808
3821,17,17.93238539,565.0856408,18.30387053,145,0.75,360,2.2,282.5428204
3822,18,17.2461808,337.563674,17.15861506,145,0.75,360,2.2,168.781837
3823,19,16.17683213,138.1508704,15.87368156,145,0.75,360,2.2,69.07543518
3824,20,15.05375072,13.24108022,14.41696539,145,0.75,360,2.2,6.62054011
3825,21,14.20275275,0,13.53522283,145,0.75,360,2.2,0
3826,22,13.49845404,0,12.94812453,145,0.75,360,2.2,0
3827,23,12.98227222,0,12.49098549,145,0.75,360,2.2,0
3828,24,12.57058715,0,11.95610484,145,0.75,360,2.2,0
3829,1,12.24407743,0,11.76103079,146,0.75,360,2.2,0
3830,2,11.7911457,0,11.49435136,146,0.75,360,2.2,0
3831,3,11.45333076,0,11.06237581,146,0.75,360,2.2,0
3832,4,11.10330202,0.462274462,10.71731738,146,0.75,360,2.2,0.231137231
3833,5,11.23061724,40.44864768,10.85572713,146,0.75,360,2.2,20.22432384
3834,6,12.35117967,196.7821185,11.8764311,146,0.75,360,2.2,98.39105926
3835,7,13.8067196,442.3642739,13.51067703,146,0.75,360,2.2,221.182137
3836,8,15.02359849,707.582391,15.42231525,146,0.75,360,2.2,353.7911955
3837,9,16.14198686,959.0202717,17.00592788,146,0.75,360,2.2,479.5101359
3838,10,17.11849451,1128.516282,18.29475459,146,0.75,360,2.2,564.2581412
3839,11,18.00871866,1318.565844,19.58019933,146,0.75,360,2.2,659.282922
3840,12,18.24450299,1357.117648,20.21895607,146,0.75,360,2.2,678.5588242
3841,13,18.74591025,1265.808147,20.14596745,146,0.75,360,2.2,632.9040735
3842,14,18.99303021,1211.95366,20.4332718,146,0.75,360,2.2,605.9768299
3843,15,19.00337682,1028.874067,20.05179147,146,0.75,360,2.2,514.4370335
3844,16,18.70601878,788.1685864,19.30290683,146,0.75,360,2.2,394.0842932
3845,17,18.02224668,569.9304669,18.37206938,146,0.75,360,2.2,284.9652335
3846,18,17.34237008,341.8878195,17.24217793,146,0.75,360,2.2,170.9439097
3847,19,16.2733202,141.0721834,15.97031559,146,0.75,360,2.2,70.53609171
3848,20,15.13333886,13.81537628,14.50590843,146,0.75,360,2.2,6.907688138
3849,21,14.27543095,0,13.61576773,146,0.75,360,2.2,0
3850,22,13.56406805,0,13.02257105,146,0.75,360,2.2,0
3851,23,13.04871966,0,12.56396833,146,0.75,360,2.2,0
3852,24,12.63501485,0,12.0271749,146,0.75,360,2.2,0
3853,1,12.3058818,0,11.82741731,147,0.75,360,2.2,0
3854,2,11.84846525,0,11.55537675,147,0.75,360,2.2,0
3855,3,11.51160192,0,11.12203889,147,0.75,360,2.2,0
3856,4,11.16182513,0.497841783,10.77651102,147,0.75,360,2.2,0.248920891
3857,5,11.30294606,41.3430722,10.92877897,147,0.75,360,2.2,20.6715361
3858,6,12.43957624,199.6292394,11.9680418,147,0.75,360,2.2,99.8146197
3859,7,13.90015017,446.6737237,13.60565366,147,0.75,360,2.2,223.3368618
3860,8,15.11226196,711.3553474,15.50513018,147,0.75,360,2.2,355.6776737
3861,9,16.22750005,964.5114235,17.06503486,147,0.75,360,2.2,482.2557117
3862,10,17.20095712,1131.455128,18.33545945,147,0.75,360,2.2,565.7275639
3863,11,18.08873563,1322.234509,19.60934297,147,0.75,360,2.2,661.1172545
3864,12,18.32354113,1359.561174,20.23092447,147,0.75,360,2.2,679.7805868
3865,13,18.8235764,1269.399365,20.1627226,147,0.75,360,2.2,634.6996827
3866,14,19.06926479,1213.140178,20.44783171,147,0.75,360,2.2,606.5700892
3867,15,19.08409802,1031.756277,20.07640535,147,0.75,360,2.2,515.8781384
3868,16,18.79005587,791.651145,19.35063228,147,0.75,360,2.2,395.8255725
3869,17,18.11038065,574.8125012,18.438748,147,0.75,360,2.2,287.4062506
3870,18,17.43649108,346.1931432,17.32436207,147,0.75,360,2.2,173.0965716
3871,19,16.36759795,143.9943,16.06541466,147,0.75,360,2.2,71.99715001
3872,20,15.21062434,14.40486666,14.59348722,147,0.75,360,2.2,7.202433332
3873,21,14.34558415,0,13.69479489,147,0.75,360,2.2,0
3874,22,13.62722244,0,13.09529272,147,0.75,360,2.2,0
3875,23,13.11258324,0,12.63510607,147,0.75,360,2.2,0
3876,24,12.6965373,0,12.09632138,147,0.75,360,2.2,0
3877,1,12.3643495,0,11.89139014,148,0.75,360,2.2,0
3878,2,11.9024288,0,11.61365254,148,0.75,360,2.2,0
3879,3,11.56651637,0,11.17923139,148,0.75,360,2.2,0
3880,4,11.21711574,0.534891318,10.83337076,148,0.75,360,2.2,0.267445659
3881,5,11.37241339,42.23443905,10.99979898,148,0.75,360,2.2,21.11721953
3882,6,12.52475694,202.4248697,12.05738174,148,0.75,360,2.2,101.2124349
3883,7,13.99015787,450.8850424,13.69780798,148,0.75,360,2.2,225.4425212
3884,8,15.1980653,714.9936339,15.58440956,148,0.75,360,2.2,357.4968169
3885,9,16.31014569,969.9352487,17.12039954,148,0.75,360,2.2,484.9676244
3886,10,17.28059836,1134.238685,18.37245643,148,0.75,360,2.2,567.1193424
3887,11,18.16566718,1325.70693,19.63421112,148,0.75,360,2.2,662.8534651
3888,12,18.40008884,1361.83754,20.23908353,148,0.75,360,2.2,680.9187699
3889,13,18.89851845,1272.914104,20.17631076,148,0.75,360,2.2,636.457052
3890,14,19.14270731,1214.078405,20.45913158,148,0.75,360,2.2,607.0392023
3891,15,19.1620471,1034.495591,20.09837284,148,0.75,360,2.2,517.2477953
3892,16,18.87174149,795.0600821,19.39626253,148,0.75,360,2.2,397.5300411
3893,17,18.1967456,579.7340425,18.5038994,148,0.75,360,2.2,289.8670212
3894,18,17.52847792,350.4780212,17.40514328,148,0.75,360,2.2,175.2390106
3895,19,16.45958417,146.9156688,16.15892245,148,0.75,360,2.2,73.45783439
3896,20,15.28552952,15.00977336,14.67964551,148,0.75,360,2.2,7.50488668
3897,21,14.41312352,0,13.77224221,148,0.75,360,2.2,0
3898,22,13.68783368,0,13.16621983,148,0.75,360,2.2,0
3899,23,13.17376864,0,12.70432128,148,0.75,360,2.2,0
3900,24,12.75504518,0,12.16346072,148,0.75,360,2.2,0
3901,1,12.41935154,0,11.95284757,149,0.75,360,2.2,0
3902,2,11.95290863,0,11.66906574,149,0.75,360,2.2,0
3903,3,11.61794286,0,11.23385064,149,0.75,360,2.2,0
3904,4,11.26904574,0.573457787,10.88779755,149,0.75,360,2.2,0.286728893
3905,5,11.43889518,43.12208986,11.06868982,149,0.75,360,2.2,21.56104493
3906,6,12.60657775,205.1658562,12.14433502,149,0.75,360,2.2,102.5829281
3907,7,14.07660074,454.99427,13.78701589,149,0.75,360,2.2,227.497135
3908,8,15.28090654,718.4946387,15.66003306,149,0.75,360,2.2,359.2473193
3909,9,16.38982911,975.2915161,17.17193505,149,0.75,360,2.2,487.6457581
3910,10,17.35733039,1136.865792,18.40568955,149,0.75,360,2.2,568.4328959
3911,11,18.23941896,1328.980127,19.65474227,149,0.75,360,2.2,664.4900637
3912,12,18.47407549,1363.946232,20.24341108,149,0.75,360,2.2,681.9731158
3913,13,18.97065757,1276.35304,20.18672621,149,0.75,360,2.2,638.1765198
3914,14,19.21327787,1214.763854,20.46716177,149,0.75,360,2.2,607.3819271
3915,15,19.23714239,1037.08985,20.11769498,149,0.75,360,2.2,518.5449248
3916,16,18.95101127,798.3948562,19.43979096,149,0.75,360,2.2,399.1974281
3917,17,18.28129973,584.6974379,18.56751711,149,0.75,360,2.2,292.348719
3918,18,17.61826423,354.7408112,17.48449754,149,0.75,360,2.2,177.3704056
3919,19,16.54919689,149.8347109,16.25078216,149,0.75,360,2.2,74.91735546
3920,20,15.35797603,15.63031961,14.76432644,149,0.75,360,2.2,7.815159803
3921,21,14.4779593,0,13.84804689,149,0.75,360,2.2,0
3922,22,13.74581742,0,13.2352819,149,0.75,360,2.2,0
3923,23,13.23218053,0,12.77153559,149,0.75,360,2.2,0
3924,24,12.81042794,0,12.2285083,149,0.75,360,2.2,0
3925,1,12.4707574,0,12.01168666,150,0.75,360,2.2,0
3926,2,11.99977554,0,11.72150194,150,0.75,360,2.2,0
3927,3,11.66574855,0,11.28579271,150,0.75,360,2.2,0
3928,4,11.31748546,0.613576271,10.93969114,150,0.75,360,2.2,0.306788135
3929,5,11.50226586,44.00535484,11.13535288,150,0.75,360,2.2,22.00267742
3930,6,12.68489282,207.8490002,12.22878421,150,0.75,360,2.2,103.9245001
3931,7,14.15933513,458.9974028,13.8731518,150,0.75,360,2.2,229.4987014
3932,8,15.36068268,721.8557452,15.73187912,150,0.75,360,2.2,360.9278726
3933,9,16.46645471,980.58002,17.219554,150,0.75,360,2.2,490.29001
3934,10,17.43106454,1139.335313,18.43510294,150,0.75,360,2.2,569.6676565
3935,11,18.30989579,1332.051121,19.67087505,150,0.75,360,2.2,666.0255606
3936,12,18.54542992,1365.886776,20.24388574,150,0.75,360,2.2,682.9433879
3937,13,19.03991424,1279.716887,20.19396413,150,0.75,360,2.2,639.8584437
3938,14,19.2808959,1215.192018,20.47191352,150,0.75,360,2.2,607.5960091
3939,15,19.30930154,1039.536892,20.13437375,150,0.75,360,2.2,519.768446
3940,16,19.02780041,801.6549393,19.48121158,150,0.75,360,2.2,400.8274696
3941,17,18.36400114,589.7050831,18.62959515,150,0.75,360,2.2,294.8525415
3942,18,17.70578312,358.9798524,17.56240092,150,0.75,360,2.2,179.4899262
3943,19,16.63635334,152.7498205,16.34093651,150,0.75,360,2.2,76.37491023
3944,20,15.42788479,16.26672992,14.84747259,150,0.75,360,2.2,8.13336496
3945,21,14.54000085,0,13.92214548,150,0.75,360,2.2,0
3946,22,13.8010885,0,13.30240765,150,0.75,360,2.2,0
3947,23,13.28772257,0,12.83666976,150,0.75,360,2.2,0
3948,24,12.86257378,0,12.29137851,150,0.75,360,2.2,0
3949,1,12.51843503,0,12.06780317,151,0.75,360,2.2,0
3950,2,12.04289881,0,11.77084534,151,0.75,360,2.2,0
3951,3,11.70979901,0,11.3349524,151,0.75,360,2.2,0
3952,4,11.36230371,0.655282217,10.98894999,151,0.75,360,2.2,0.327641109
3953,5,11.5623983,44.88355284,11.1996883,151,0.75,360,2.2,22.44177642
3954,6,12.75955446,210.4710577,12.31061031,151,0.75,360,2.2,105.2355288
3955,7,14.23821566,462.8903939,13.95608856,151,0.75,360,2.2,231.445197
3956,8,15.43728967,725.0743316,15.79982494,151,0.75,360,2.2,362.5371658
3957,9,16.53992598,985.8005807,17.26316855,151,0.75,360,2.2,492.9002903
3958,10,17.5017114,1141.64614,18.46064087,151,0.75,360,2.2,570.8230698
3959,11,18.3770016,1334.916932,19.68254821,151,0.75,360,2.2,667.4584659
3960,12,18.61408041,1367.658741,20.24048693,151,0.75,360,2.2,683.8293704
3961,13,19.10620833,1283.006402,20.19802068,151,0.75,360,2.2,641.5032008
3962,14,19.34548019,1215.358364,20.47337891,151,0.75,360,2.2,607.6791818
3963,15,19.37844153,1041.834554,20.14841203,151,0.75,360,2.2,520.917277
3964,16,19.10204367,804.8398173,19.52051899,151,0.75,360,2.2,402.4199086
3965,17,18.44480782,594.7594217,18.69012803,151,0.75,360,2.2,297.3797108
3966,18,17.79096721,363.1934657,17.63882962,151,0.75,360,2.2,181.5967329
3967,19,16.72096997,155.659364,16.42932771,151,0.75,360,2.2,77.82968199
3968,20,15.495176,16.91923009,14.92902599,151,0.75,360,2.2,8.459615047
3969,21,14.59915659,0,13.99447387,151,0.75,360,2.2,0
3970,22,13.85356093,0,13.36752503,151,0.75,360,2.2,0
3971,23,13.34029741,0,12.89964361,151,0.75,360,2.2,0
3972,24,12.91136969,0,12.35198471,151,0.75,360,2.2,0
3973,1,12.56225083,0,12.12109164,151,0.75,360,2.2,0
3974,2,12.08214622,0,11.81697871,151,0.75,360,2.2,0
3975,3,11.74995824,0,11.3812232,151,0.75,360,2.2,0
3976,4,11.40336774,0.698611437,11.03547138,151,0.75,360,2.2,0.349305719
3977,5,11.61916382,45.75599131,11.26159496,151,0.75,360,2.2,22.87799566
3978,6,12.83041316,213.0287395,12.38969281,151,0.75,360,2.2,106.5143697
3979,7,14.31309527,466.6691529,14.03569753,151,0.75,360,2.2,233.3345764
3980,8,15.51062241,728.1477711,15.86374651,151,0.75,360,2.2,364.0738855
3981,9,16.61014551,990.9530439,17.30269036,151,0.75,360,2.2,495.476522
3982,10,17.56918074,1143.797189,18.48224771,151,0.75,360,2.2,571.8985944
3983,11,18.44063949,1337.57458,19.68970067,151,0.75,360,2.2,668.7872899
3984,12,18.67995471,1369.261736,20.23319486,151,0.75,360,2.2,684.6308682
3985,13,19.16945904,1286.222374,20.19889293,151,0.75,360,2.2,643.1111868
3986,14,19.40694883,1215.258332,20.47155091,151,0.75,360,2.2,607.6291661
3987,15,19.44447862,1043.980668,20.15981366,151,0.75,360,2.2,521.9903342
3988,16,19.17367535,807.9489899,19.55770847,151,0.75,360,2.2,403.974495
3989,17,18.52367764,599.8629458,18.74911079,151,0.75,360,2.2,299.9314729
3990,18,17.87374861,367.3799533,17.71375999,151,0.75,360,2.2,183.6899766
3991,19,16.80296241,158.5616809,16.51589748,151,0.75,360,2.2,79.28084043
3992,20,15.55976915,17.58804719,15.00892805,151,0.75,360,2.2,8.794023594
3993,21,14.65533407,0,14.06496726,151,0.75,360,2.2,0
3994,22,13.90314788,0,13.43056122,151,0.75,360,2.2,0
3995,23,13.38980668,0,12.96037607,151,0.75,360,2.2,0
3996,24,12.95670141,0,12.41023924,151,0.75,360,2.2,0
3997,1,12.60206965,0,12.1714453,152,0.75,360,2.2,0
3998,2,12.11738403,0,11.8597834,152,0.75,360,2.2,0
3999,3,11.78608864,0,11.42449737,152,0.75,360,2.2,0
4000,4,11.44054324,0.743600106,11.07915131,152,0.75,360,2.2,0.371800053
4001,5,11.6724322,46.62196633,11.32097045,152,0.75,360,2.2,23.31098317
4002,6,12.89731754,215.5187108,12.46590963,152,0.75,360,2.2,107.7593554
4003,7,14.38382518,470.329546,14.11184853,152,0.75,360,2.2,235.164773
4004,8,15.58057476,731.0734317,15.92351859,152,0.75,360,2.2,365.5367159
4005,9,16.67701498,996.0372815,17.33803061,152,0.75,360,2.2,498.0186408
4006,10,17.63338153,1145.787405,18.49986798,152,0.75,360,2.2,572.8937023
4007,11,18.50071172,1340.021086,19.69227148,152,0.75,360,2.2,670.0105428
4008,12,18.74298003,1370.695415,20.22199054,152,0.75,360,2.2,685.3477075
4009,13,19.22958491,1289.365634,20.19657891,152,0.75,360,2.2,644.682817
4010,14,19.46521928,1214.887341,20.46642336,152,0.75,360,2.2,607.4436706
4011,15,19.50732839,1045.973066,20.16858336,152,0.75,360,2.2,522.9865328
4012,16,19.24262933,810.9819706,19.5927759,152,0.75,360,2.2,405.4909853
4013,17,18.60056836,605.0181958,18.80653895,152,0.75,360,2.2,302.5090979
4014,18,17.95405891,371.537599,17.78716849,152,0.75,360,2.2,185.7687995
4015,19,16.88224553,161.4550831,16.60058704,152,0.75,360,2.2,80.72754153
4016,20,15.621583,18.27340954,15.08711965,152,0.75,360,2.2,9.136704768
4017,21,14.70843992,0,14.13356019,152,0.75,360,2.2,0
