t,plant,axis,organ,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sum_respi
24,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3389820510644186e-06,NA,NA,0.0,5.171619085747499,NA,NA,NA,0.42889029449666055,NA,0.0,12.66155017545077,NA,NA,NA,NA,89999.99999999967,NA,NA,NA,NA,118.39360686983949,NA,NA,NA,0.0,2626.6948598471836,NA,NA
24,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.37429951062256,NA,NA,NA,NA,NA,NA,NA,NA,NA,5354.4690175050455,NA
24,1,MS,roots,15.419246418260101,0.5566736968642391,0.12154704917936106,0.15094152436577482,32.70733559376255,1.284553964548102,0.009905594894697504,NA,2.811750813895996,1.9604182291235093,NA,NA,3.5474931116050303,7.063732729984515,2.8449850116449857,NA,0.7799926444750268,NA,NA,763.4700799998282,2.6115148009547395,77.09623209130051,4.938081181671308,NA,55.92758752143509,2.274706536918828,0.49915066786704987,366.345667268454,NA,1.7483427782665377e-07,1.2263424878445342e-07,0.09216178116212846,NA,NA,671.3312771372667,8.319662154624535
25,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3379765065703798e-06,NA,NA,0.0,5.1824864086168905,NA,NA,NA,0.4342604218070985,NA,0.0,12.688156379717213,NA,NA,NA,NA,93599.99999999967,NA,NA,NA,NA,118.82518207210087,NA,NA,NA,0.0,2634.192652820984,NA,NA
25,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.00590340942375,NA,NA,NA,NA,NA,NA,NA,NA,NA,5317.8214005334585,NA
25,1,MS,roots,15.388417986999645,0.5718823882132362,0.12267591696902914,0.1673236574537214,32.20165125634304,1.28276189187711,0.009905594894697504,NA,2.8270369825147004,1.968416102566271,NA,NA,3.6065341988651154,7.063732729984515,2.8604518589882018,NA,0.8449988783378459,NA,NA,764.9980584570445,2.6333931762777283,76.94208993499822,4.958226958605216,NA,57.455565978651414,2.521587210612858,0.49915066786704987,369.7481013584298,NA,1.7483427782665377e-07,1.2263424878445342e-07,0.09216178116212846,NA,NA,689.2551693013866,8.401987283946088
26,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3369557564729375e-06,NA,NA,0.0,5.193303616009251,NA,NA,NA,0.43967819488782633,NA,0.0,12.714639887470923,NA,NA,NA,NA,97199.99999999965,NA,NA,NA,NA,119.26215454327604,NA,NA,NA,0.0,2641.706276431937,NA,NA
26,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.5594860641854,NA,NA,NA,NA,NA,NA,NA,NA,NA,5279.265950270921,NA
26,1,MS,roots,15.357202060264425,0.8416542267885139,0.18214940369469915,0.257740858116645,31.67257713079709,1.312776163412745,0.009898293630724659,NA,2.8108078078170573,1.9007447735655798,NA,NA,3.5566496062497572,7.064334064717099,2.8461680795143938,NA,0.7870794594625434,NA,NA,764.4599533719194,2.655296154725684,76.78601030132212,4.787770210492644,NA,57.43897974872949,2.638441914490989,0.49877584994211455,372.9254452859272,NA,1.7470273375346745e-07,1.2264468862356075e-07,0.13567606400005072,NA,NA,671.9363458302957,8.268202187632394
27,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3358381561296463e-06,NA,NA,0.0,5.203750950869054,NA,NA,NA,0.44510144399937657,NA,0.0,12.74021784523113,NA,NA,NA,NA,100799.99999999965,NA,NA,NA,NA,119.70453973934619,NA,NA,NA,0.0,2649.2351526374787,NA,NA
27,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.0514869386572,NA,NA,NA,NA,NA,NA,NA,NA,NA,5239.515287879499,NA
27,1,MS,roots,15.323114881670115,0.8599687184353786,0.18370914940622343,0.27184091181842185,31.211102506701256,1.3037739656844014,0.009898293630724659,NA,2.8259657475083113,1.909978457298213,NA,NA,3.61415360196466,7.064334064717099,2.8615167077558805,NA,0.8513991199396184,NA,NA,765.7098321004164,2.6766969934319715,76.61557440835057,4.811028859693232,NA,58.688858477226475,2.782781360534524,0.49877584994211455,376.1188066266975,NA,1.7470273375346745e-07,1.2264468862356075e-07,0.13567606400005072,NA,NA,689.7638274657103,8.350097806771185
28,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.334789584032416e-06,NA,NA,0.0,5.214473446715218,NA,NA,NA,0.4506221082981131,NA,0.0,12.766469472992426,NA,NA,NA,NA,104399.9999999994,NA,NA,NA,NA,120.15242798043067,NA,NA,NA,0.0,2656.779437521856,NA,NA
28,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.5801196079082,NA,NA,NA,NA,NA,NA,NA,NA,NA,5200.965397978614,NA
28,1,MS,roots,15.291218820349286,0.44454546746224843,0.0951295429338528,0.1509286924560119,30.70454220174019,1.3435255142505962,0.0098910099715165,NA,2.809681965913897,1.8445226573719975,NA,NA,3.562647839190985,7.064016296507096,2.8471624827960396,NA,0.7932555290321294,NA,NA,765.5746379342571,2.6986949202559964,76.45609410174643,4.646152789350119,NA,59.0739256830785,3.0084494210981294,0.4984019368373238,379.24189723181996,NA,1.745715474797401e-07,1.2263917181435932e-07,0.0696781479843419,NA,NA,672.3447486599187,8.21685246247688
29,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3337752165547142e-06,NA,NA,0.0,5.225337074129848,NA,NA,NA,0.4557942297216649,NA,0.0,12.793066629766177,NA,NA,NA,NA,107999.99999999937,NA,NA,NA,NA,120.60566154109311,NA,NA,NA,0.0,2664.339219436768,NA,NA
29,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.05063580995065,NA,NA,NA,NA,NA,NA,NA,NA,NA,5165.866291474048,NA
29,1,MS,roots,15.260441887992991,0.4569824304484154,0.09591708765300047,0.16369080673917252,30.263899108764182,1.342925197373942,0.0098910099715165,NA,2.824721081513369,1.853661274075858,NA,NA,3.621792971129619,7.064016296507096,2.8624022167690346,NA,0.8570252896739516,NA,NA,767.227337783751,2.7185121272510426,76.30220943996495,4.669171975002161,NA,60.72662553257235,3.2628356130301426,0.4984019368373238,382.38151027140054,NA,1.745715474797401e-07,1.2263917181435932e-07,0.0696781479843419,NA,NA,690.072047055116,8.300175326718847
30,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3333784969217456e-06,NA,NA,0.0,5.238638458356745,NA,NA,NA,0.45970066460663067,NA,0.0,12.825632087700995,NA,NA,NA,NA,111599.99999999916,NA,NA,NA,NA,121.063607816166,NA,NA,NA,0.0,2671.91617994574,NA,NA
30,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.618185782757,NA,NA,NA,NA,NA,NA,NA,NA,NA,5150.840774995735,NA
30,1,MS,roots,15.24842599693742,2.621537740126605,0.5707802945397952,0.8153218299281347,29.851409219515652,1.3359799826191692,0.009883741440333162,NA,2.8083776583023745,1.7947312169970353,NA,NA,3.5718789867867646,7.0627255779532785,2.847972931373546,NA,0.7984329644509418,NA,NA,764.9084985097835,2.732696336938842,76.2421299846871,4.520733544073137,NA,58.926967057414764,2.7490225609557335,0.4980288046537379,384.9002564244259,NA,1.7444067789306332e-07,1.2261676350613335e-07,0.4119251135072721,NA,NA,672.5725745062264,8.174987862086175
31,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3338958036141706e-06,NA,NA,0.0,5.2555750807577954,NA,NA,NA,0.4614261291902239,NA,0.0,12.867097611510463,NA,NA,NA,NA,115199.99999999904,NA,NA,NA,NA,121.52433073464199,NA,NA,NA,0.0,2679.5149750759424,NA,NA
31,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185.3815639544249,NA,NA,NA,NA,NA,NA,NA,NA,NA,5169.457314786568,NA
31,1,MS,roots,15.264096578651206,2.6001668549968944,0.5745518176952746,0.7124631744554679,29.500434191055817,1.2924123742677636,0.009883741440333162,NA,2.8233612196150686,1.8083212483777236,NA,NA,3.6207372444074344,7.0627255779532785,2.8631677456849243,NA,0.8617628961141938,NA,NA,764.4281234136135,2.7369237463358145,76.32048289325603,4.554965361152956,NA,58.4465919612449,2.4022137866722617,0.4980288046537379,387.4435471503699,NA,1.7444067789306332e-07,1.2261676350613335e-07,0.4119251135072721,NA,NA,690.2861982383247,8.252419712400227
32,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3356992606268504e-06,NA,NA,0.0,5.277660208334121,NA,NA,NA,0.46032077080751765,NA,0.0,12.921168096266294,NA,NA,NA,NA,118799.99999999907,NA,NA,NA,NA,121.98551973726612,NA,NA,NA,0.0,2687.1418334015807,NA,NA
32,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186.39378520063707,NA,NA,NA,NA,NA,NA,NA,NA,NA,5232.058997580762,NA
32,1,MS,roots,15.318885117787918,3.432762040668624,0.7984265789987095,0.7808049532539463,29.14066798601547,1.2712040419470074,0.009876486861890589,NA,2.8071305219236744,1.7536181041413088,NA,NA,3.5612532051619312,7.060979994826863,2.848838482379892,NA,0.8035693588090294,NA,NA,761.3024939997891,2.728701055816145,76.59442558893959,4.417174065847125,NA,55.83914672188994,1.905148761961665,0.4976563945653638,389.62903658782375,NA,1.7431008162880826e-07,1.2258645824352195e-07,0.5692213362106131,NA,NA,672.9002154506951,8.122001831226914
33,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3387162046801115e-06,NA,NA,0.0,5.304664407206534,NA,NA,NA,0.4561961454416099,NA,0.0,12.987281824540133,NA,NA,NA,NA,122399.99999999914,NA,NA,NA,NA,122.44396353615896,NA,NA,NA,0.0,2694.804374506334,NA,NA
33,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.66481044359753,NA,NA,NA,NA,NA,NA,NA,NA,NA,5342.561102572613,NA
33,1,MS,roots,15.411088484053332,3.3566066718496037,0.802966834749506,0.6585456602279749,28.83972676245494,1.217969229905138,0.009876486861890589,NA,2.8222806956381854,1.7699024066545912,NA,NA,3.6067888483451482,7.060979994826863,2.864213755298467,NA,0.8673634415187799,NA,NA,760.0637099644365,2.70667844837257,77.05544242026666,4.458192460087131,NA,54.600362686537274,1.6068384864235141,0.4976563945653638,391.8446635729169,NA,1.7431008162880826e-07,1.2258645824352195e-07,0.5692213362106131,NA,NA,690.8639397147715,8.198971950637924
34,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.34277552712801e-06,NA,NA,0.0,5.335962360958553,NA,NA,NA,0.4497385884299816,NA,0.0,13.063907849243352,NA,NA,NA,NA,125999.99999999907,NA,NA,NA,NA,122.89713861572919,NA,NA,NA,0.0,2702.5092564935753,NA,NA
34,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.2005615569808,NA,NA,NA,NA,NA,NA,NA,NA,NA,5495.856403681275,NA
34,1,MS,roots,15.536246097057614,3.6238030819561122,0.9182488565276222,0.6130236344651161,28.514035081891343,1.1943953107186318,0.009869250601729248,NA,2.806421727220096,1.7187238926368864,NA,NA,3.5451726586894554,7.060994692248931,2.8502466897073955,NA,0.8108653115473061,NA,NA,756.752607850715,2.6742569948532653,77.68123048528807,4.3292793265412755,NA,51.80613629862587,1.31457416047987,0.49728492478759023,393.8204505719068,NA,1.7417973809787732e-07,1.2258671340709952e-07,0.6476787237504211,NA,NA,673.8747847133568,8.070318278546438
35,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3474316820061352e-06,NA,NA,0.0,5.369824587669864,NA,NA,NA,0.44170096778433754,NA,0.0,13.146811921536562,NA,NA,NA,NA,129599.99999999903,NA,NA,NA,NA,123.34292136893359,NA,NA,NA,0.0,2710.261491691862,NA,NA
35,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.9638451158594,NA,NA,NA,NA,NA,NA,NA,NA,NA,5683.858398918965,NA
35,1,MS,roots,15.681378311961637,3.524973314803052,0.9229372502847162,0.541438419776487,28.245107058071294,1.1413731906379272,0.009869250601729248,NA,2.8219369068848286,1.7371487396082528,NA,NA,3.590917351760912,7.060994692248931,2.866004153758753,NA,0.8756890226373556,NA,NA,755.3397307512427,2.6342812302802874,78.40689155980819,4.37568952042381,NA,50.39325919915358,1.1610660929088947,0.49728492478759023,395.83121849037656,NA,1.7417973809787732e-07,1.2258671340709952e-07,0.6476787237504211,NA,NA,692.35528603313,8.150002998253992
36,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.35228630839545e-06,NA,NA,0.0,5.4046857358445495,NA,NA,NA,0.4333944918681512,NA,0.0,13.232161629136654,NA,NA,NA,NA,133199.99999999904,NA,NA,NA,NA,123.78046838281331,NA,NA,NA,0.0,2718.063792939846,NA,NA
36,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192.93125746696904,NA,NA,NA,NA,NA,NA,NA,NA,NA,5890.470760510181,NA
36,1,MS,roots,15.834517281552458,3.4888821660225697,0.9688489599229083,0.49776995480934494,27.941605348765705,1.1182547497866235,0.00986204362875231,NA,2.80662919984744,1.689004684956246,NA,NA,3.5304848123131416,7.065415415768202,2.8525797278427847,NA,0.8219612695036459,NA,NA,752.1672615737298,2.5931487097711803,79.17258640776228,4.254419861350745,NA,47.73557380570765,1.021588002346632,0.49691494370409656,397.6794758222618,NA,1.7404972367565658e-07,1.2266346207930907e-07,0.6767377434634795,NA,NA,675.9370067648089,8.026118697116829
37,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.356971652263632e-06,NA,NA,0.0,5.439079761587148,NA,NA,NA,0.42541530379558834,NA,0.0,13.316367692161634,NA,NA,NA,NA,136799.99999999892,NA,NA,NA,NA,124.2098237870708,NA,NA,NA,0.0,2725.9162116098614,NA,NA
37,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.0416931639423,NA,NA,NA,NA,NA,NA,NA,NA,NA,6105.203264433568,NA
37,1,MS,roots,15.984110393246832,3.39501449431822,0.9734465914782502,0.4702593390121978,27.693162845671164,1.068264364507446,0.00986204362875231,NA,2.8225512252250793,1.7090317172973264,NA,NA,3.578131034275564,7.065415415768202,2.8687624308592437,NA,0.8875475906803968,NA,NA,750.8829455786954,2.5532056999477093,79.92055196623416,4.3048657866431395,NA,46.4512578106733,0.9651271517790284,0.49691494370409656,399.5666468701594,NA,1.7404972367565658e-07,1.2266346207930907e-07,0.6767377434634795,NA,NA,695.035852004025,8.10971397679797
38,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.361155247177655e-06,NA,NA,0.0,5.471662938474223,NA,NA,NA,0.4189788437191964,NA,0.0,13.396140297643786,NA,NA,NA,NA,140399.99999999884,NA,NA,NA,NA,124.63184632911704,NA,NA,NA,0.0,2733.8175350641345,NA,NA
38,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197.26243540328434,NA,NA,NA,NA,NA,NA,NA,NA,NA,6307.132925041813,NA
38,1,MS,roots,16.119199203067488,3.210219671766996,0.9742992207685377,0.44102999448340335,27.404158593884897,1.0461749387975663,0.009854880100283018,NA,2.8078101718097774,1.6633324464895973,NA,NA,3.5202626821779046,7.0755285900657485,2.855893784333513,NA,0.8369947614817429,NA,NA,747.9995057831302,2.5207273489694946,80.59599601533743,4.189754273273545,NA,44.07949862005753,0.9083668574556434,0.49654715911972047,401.34282586727943,NA,1.739202302964338e-07,1.2283903802197483e-07,0.6743329019295906,NA,NA,679.1657806721098,7.991405300477279
39,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3646844348319476e-06,NA,NA,0.0,5.501795677691407,NA,NA,NA,0.41416991949309273,NA,0.0,13.469913555727237,NA,NA,NA,NA,143999.99999999872,NA,NA,NA,NA,125.0483164145091,NA,NA,NA,0.0,2741.763999696704,NA,NA
39,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.5271605000245,NA,NA,NA,NA,NA,NA,NA,NA,NA,6489.156931639181,NA
39,1,MS,roots,16.234286602286716,3.1364219416409433,0.9787118995204438,0.43816116351212514,27.168763035843284,1.0004933115798569,0.009854880100283018,NA,2.8240272601028384,1.6843173298489316,NA,NA,3.570211754679122,7.0755285900657485,2.872388589474235,NA,0.9023919079079494,NA,NA,746.9861897873858,2.495841249195704,81.17143301143358,4.242612921533833,NA,43.066182624313164,0.9024580734578479,0.49654715911972047,403.1605394835724,NA,1.739202302964338e-07,1.2283903802197483e-07,0.6743329019295906,NA,NA,698.8040234726905,8.078556344630892
40,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.367546931094348e-06,NA,NA,0.0,5.529400014732488,NA,NA,NA,0.4113020859356889,NA,0.0,13.537496587793331,NA,NA,NA,NA,147599.9999999982,NA,NA,NA,NA,125.46086293273179,NA,NA,NA,0.0,2749.7525922728623,NA,NA
40,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201.7948314383919,NA,NA,NA,NA,NA,NA,NA,NA,NA,6641.825887697307,NA
40,1,MS,roots,16.328402635383917,2.698793377614625,0.8835194534777703,0.3979448334464992,26.88141922374685,0.9853150581099861,0.009847772733291309,NA,2.8097413666564433,1.6399172412901584,NA,NA,3.515102334100233,7.0907723444015875,2.8599600646316796,NA,0.8548487675335464,NA,NA,744.6460425999592,2.4804830126372446,81.64201317691958,4.130773907531885,NA,41.23370450772284,0.9120042205978961,0.496182206821789,404.96742403889186,NA,1.7379150569190215e-07,1.231036865347498e-07,0.606029166402585,NA,NA,683.3149699772356,7.964760942046835
41,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3697427222105895e-06,NA,NA,0.0,5.554444205363081,NA,NA,NA,0.4100455647982315,NA,0.0,13.598811675199267,NA,NA,NA,NA,151199.99999999805,NA,NA,NA,NA,125.87144565628235,NA,NA,NA,0.0,2757.7789801715717,NA,NA
41,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203.9980397173933,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765.421119947245,NA
41,1,MS,roots,16.401070421673165,2.665419097177698,0.8875523929280273,0.4134064398233243,26.646699430290244,0.9496539843383541,0.009847772733291309,NA,2.826080337999204,1.6607433102043443,NA,NA,3.568061680890908,7.0907723444015875,2.8765910635171976,NA,0.9189772200025077,NA,NA,744.1361313080802,2.4727109783480383,82.00535210836581,4.183232519406409,NA,40.723793215843784,0.9474389067345705,0.496182206821789,406.815950513376,NA,1.7379150569190215e-07,1.231036865347498e-07,0.606029166402585,NA,NA,703.3233276392357,8.054885329094455
42,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3711275742326157e-06,NA,NA,0.0,5.576311653728169,NA,NA,NA,0.41110755816278305,NA,0.0,13.65234922119655,NA,NA,NA,NA,154799.9999999976,NA,NA,NA,NA,126.28176838893741,NA,NA,NA,0.0,2765.839809058333,NA,NA
42,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206.07646596321683,NA,NA,NA,NA,NA,NA,NA,NA,NA,6843.532364554217,NA
42,1,MS,roots,16.447113530535873,1.8185217884144436,0.6225039984224151,0.32161174650120367,26.341075011383307,0.9516593589736598,0.009840729996183677,NA,2.8121055148856637,1.6160409576047945,NA,NA,3.516232767066782,7.109460072105199,2.864454538321683,NA,0.874081832017407,NA,NA,742.7192332653358,2.4763257124520224,82.23556765267936,4.070632135024671,NA,39.80994782364456,1.0560786455174067,0.4958205101696112,408.82410958870463,NA,1.7366377238762613e-07,1.234281262518264e-07,0.42296374720542473,NA,NA,688.0179607610145,7.94437923955724
43,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3716765470453259e-06,NA,NA,0.0,5.594860730969832,NA,NA,NA,0.41424474342623585,NA,0.0,13.697762479270965,NA,NA,NA,NA,158399.99999999758,NA,NA,NA,NA,126.69433347114278,NA,NA,NA,0.0,2773.929488125878,NA,NA
43,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207.9536442955144,NA,NA,NA,NA,NA,NA,NA,NA,NA,6876.368792754488,NA
43,1,MS,roots,16.465411368946743,1.8350158532443297,0.6256201055913647,0.3553178956940653,26.087800656140427,0.9339655301606763,0.009840729996183677,NA,2.828389888606745,1.6350940137393501,NA,NA,3.573532898719428,7.109460072105199,2.8810420553839564,NA,0.9360718970793096,NA,NA,743.08031107285,2.4897168856076517,82.32705684473372,4.118624719746474,NA,40.1710256311588,1.1667597533203884,0.4958205101696112,410.8705859839685,NA,1.7366377238762613e-07,1.234281262518264e-07,0.42296374720542473,NA,NA,708.1979374717849,8.037016801065523
44,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3717212846887323e-06,NA,NA,0.0,5.6114117073241045,NA,NA,NA,0.41867664208009175,NA,0.0,13.738283835172805,NA,NA,NA,NA,161999.99999999788,NA,NA,NA,NA,127.11070242960726,NA,NA,NA,0.0,2782.0447176925077,NA,NA
44,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.59297781122038,NA,NA,NA,NA,NA,NA,NA,NA,NA,6877.498120563388,NA
44,1,MS,roots,16.46690366948793,1.0205482243990116,0.35064645047837767,0.23324206855561738,25.7646339616352,0.952468759827555,0.00983375550369003,NA,2.8145521217938474,1.589766189220379,NA,NA,3.5260699180639072,7.129658838694697,2.869019730696698,NA,0.8932112872031356,NA,NA,742.4869218511383,2.509159082936806,82.33451834743965,4.0044488393460425,NA,40.07581444470745,1.3738742035888414,0.4954622498388206,413.0850972772621,NA,1.7353717855936392e-07,1.2377879928289405e-07,0.23579110561370217,NA,NA,692.8569248368316,7.930388229078133
45,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.3713268804046452e-06,NA,NA,0.0,5.626207345703483,NA,NA,NA,0.42384138306147395,NA,0.0,13.774507639480937,NA,NA,NA,NA,165599.99999999788,NA,NA,NA,NA,127.53192294605104,NA,NA,NA,0.0,2790.182396883378,NA,NA
45,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.9361464023049,NA,NA,NA,NA,NA,NA,NA,NA,NA,6855.256886607031,NA
45,1,MS,roots,16.453753603122532,1.0502674318836327,0.3525554533099363,0.2683548418518262,25.493565950099075,0.951715872931138,0.00983375550369003,NA,2.830636495475417,1.606718692356699,NA,NA,3.586898269466958,7.129658838694697,2.885415371442164,NA,0.9524963374041568,NA,NA,743.6539626789236,2.5314086957677118,82.26876801561266,4.0471503585811055,NA,41.24285527249273,1.5807002437918818,0.4954622498388206,415.3340309804299,NA,1.7353717855936392e-07,1.2377879928289405e-07,0.23579110561370217,NA,NA,713.0276985429022,8.024253457299075
46,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.370770648567849e-06,NA,NA,0.0,5.640370038280269,NA,NA,NA,0.42925047523739795,NA,0.0,13.809181817858587,NA,NA,NA,NA,169199.99999999785,NA,NA,NA,NA,127.95847349316463,NA,NA,NA,0.0,2798.341095428107,NA,NA
46,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.04290375380435,NA,NA,NA,NA,NA,NA,NA,NA,NA,6821.516061231055,NA
46,1,MS,roots,16.435230783115262,0.6338737015298234,0.21242285513529957,0.18697059178100603,25.169957621615467,0.9787559770059272,0.009826848114293915,NA,2.8168260633682434,1.5616365529970209,NA,NA,3.5430764288220375,7.149469789273821,2.8733957842304254,NA,0.9111893592336129,NA,NA,743.4568365710245,2.5543984854935244,82.17615391557631,3.9335933324861987,NA,41.53911412145905,1.8378880675922464,0.49510736869288596,417.61586891089297,NA,1.734117874435872e-07,1.2412273939711497e-07,0.1412933584218864,NA,NA,697.5231244061229,7.921539045187302
47,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,1.370067948936984e-06,NA,NA,0.0,5.653955135207331,NA,NA,NA,0.43458626299992953,NA,0.0,13.842441882748982,NA,NA,NA,NA,172799.9999999978,NA,NA,NA,NA,128.39039711946006,NA,NA,NA,0.0,2806.5197410036676,NA,NA
47,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212.92076734324894,NA,NA,NA,NA,NA,NA,NA,NA,NA,6781.952395903776,NA
47,1,MS,roots,16.411868627413426,0.6577495324351532,0.21359991344007576,0.21394139470810192,24.897642229356975,0.9858026073800054,0.009826848114293915,NA,2.8326526293145244,1.5773796052144808,NA,NA,3.6053039253958863,7.149469789273821,2.8895401917464896,NA,0.967633486295844,NA,NA,745.0214713907488,2.576269677000428,82.05934313706713,3.9732483758551154,NA,43.10374894118346,2.1030063217567885,0.49510736869288596,419.9299241776617,NA,1.734117874435872e-07,1.2412273939711497e-07,0.1412933584218864,NA,NA,717.6011299582831,8.015336159924892
