t,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
1728,10.5,1144.666667,8.265,0.75,360,2.2
1729,10,931.4444444,9.285,0.75,360,2.2
1730,9.5,280.5555556,9.38,0.75,360,2.2
1731,8.6,67.33333333,8.66,0.75,360,2.2
1732,7.4,33.66666667,8.1,0.75,360,2.2
1733,7,56.11111111,7.65,0.75,360,2.2
1734,6.6,11.22222222,7.275,0.75,360,2.2
1735,6.3,0,6.8945,0.75,360,2.2
1736,5.7,0,6.495,0.75,360,2.2
1737,5.4,0,6.0205,0.75,360,2.2
1738,4.4,0,5.556,0.75,360,2.2
1739,4.2,0,4.93,0.75,360,2.2
1740,4.2,0,4.4155,0.75,360,2.2
1741,3.9,0,3.9665,0.75,360,2.2
1742,3.7,0,3.572,0.75,360,2.2
1743,4.1,0,3.2855,0.75,360,2.2
1744,2.9,0,3.098,0.75,360,2.2
1745,2.6,0,2.8495,0.75,360,2.2
1746,2.5,0,2.6245,0.75,360,2.2
1747,2.7,11.22222222,2.4745,0.75,360,2.2
1748,4.6,213.2222222,2.4205,0.75,360,2.2
1749,6.4,561.1111111,3.102,0.75,360,2.2
1750,7.6,729.4444444,4.679,0.75,360,2.2
1751,9.1,875.3333333,6.355,0.75,360,2.2
1752,10.3,718.2222222,7.875,0.75,360,2.2
1753,10.4,909,8.405,0.75,360,2.2
1754,10.9,662.1111111,8.94,0.75,360,2.2
1755,11.1,830.4444444,8.96,0.75,360,2.2
1756,10.3,538.6666667,8.7,0.75,360,2.2
1757,9.8,157.1111111,8.22,0.75,360,2.2
1758,9,11.22222222,7.62,0.75,360,2.2
1759,8.1,0,6.848,0.75,360,2.2
1760,8.1,0,6.213,0.75,360,2.2
1761,8.2,0,5.8455,0.75,360,2.2
1762,7.6,0,5.7255,0.75,360,2.2
1763,6.9,0,5.6135,0.75,360,2.2
1764,8,0,5.549,0.75,360,2.2
1765,7.5,0,5.6525,0.75,360,2.2
1766,7.6,0,5.7495,0.75,360,2.2
1767,7.3,0,5.869,0.75,360,2.2
1768,7.3,0,5.9755,0.75,360,2.2
1769,7.4,0,6.0885,0.75,360,2.2
1770,7.4,0,6.214,0.75,360,2.2
1771,7.5,0,6.358,0.75,360,2.2
1772,7.9,33.66666667,6.509,0.75,360,2.2
1773,8.5,89.77777778,6.7355,0.75,360,2.2
1774,9.2,213.2222222,7.078,0.75,360,2.2
1775,9.8,202,7.52,0.75,360,2.2
1776,10.1,157.1111111,7.855,0.75,360,2.2
1777,10.2,179.5555556,8.115,0.75,360,2.2
1778,10.8,179.5555556,8.425,0.75,360,2.2
1779,10.9,101,8.62,0.75,360,2.2
1780,11.4,67.33333333,8.765,0.75,360,2.2
1781,11.3,22.44444444,8.865,0.75,360,2.2
1782,11.7,0,8.89,0.75,360,2.2
1783,11.4,0,8.865,0.75,360,2.2
1784,11.6,0,8.885,0.75,360,2.2
1785,11.3,0,8.875,0.75,360,2.2
1786,11.7,0,8.88,0.75,360,2.2
1787,11.4,0,8.9,0.75,360,2.2
1788,10.8,0,8.875,0.75,360,2.2
1789,10.3,0,8.87,0.75,360,2.2
1790,10.1,0,8.855,0.75,360,2.2
1791,10,0,8.835,0.75,360,2.2
1792,10.1,0,8.815,0.75,360,2.2
1793,10.2,0,8.8,0.75,360,2.2
1794,10.3,0,8.835,0.75,360,2.2
1795,10.5,0,8.875,0.75,360,2.2
1796,10.8,89.77777778,8.985,0.75,360,2.2
1797,11.4,145.8888889,9.275,0.75,360,2.2
1798,11.9,269.3333333,9.67,0.75,360,2.2
1799,13.1,707,10.355,0.75,360,2.2
1800,13,493.7777778,11.225,0.75,360,2.2
1801,12.7,246.8888889,11.29,0.75,360,2.2
1802,12.5,168.3333333,11.05,0.75,360,2.2
1803,12.3,202,10.975,0.75,360,2.2
1804,12.3,134.6666667,10.955,0.75,360,2.2
1805,12.5,101,10.835,0.75,360,2.2
1806,12.1,11.22222222,10.63,0.75,360,2.2
1807,12,0,10.455,0.75,360,2.2
1808,11.8,0,10.29,0.75,360,2.2
1809,11.7,0,10.13,0.75,360,2.2
1810,11.2,0,9.955,0.75,360,2.2
1811,10.7,0,9.75,0.75,360,2.2
1812,10.2,0,9.59,0.75,360,2.2
1813,10.1,0,9.48,0.75,360,2.2
1814,10.3,0,9.4,0.75,360,2.2
1815,9.3,0,9.345,0.75,360,2.2
1816,8.2,0,8.98,0.75,360,2.2
1817,7.3,0,8.21,0.75,360,2.2
1818,7.3,0,7.575,0.75,360,2.2
1819,7.1,11.22222222,7.12,0.75,360,2.2
1820,7.8,89.77777778,6.922,0.75,360,2.2
1821,8.5,291.7777778,7.285,0.75,360,2.2
1822,8.7,370.3333333,7.875,0.75,360,2.2
1823,9,426.4444444,8.345,0.75,360,2.2
1824,7.7,246.8888889,8.4,0.75,360,2.2
1825,6.3,258.1111111,8.305,0.75,360,2.2
1826,8.2,572.3333333,8.39,0.75,360,2.2
1827,8.3,583.5555556,8.915,0.75,360,2.2
1828,8.2,213.2222222,8.915,0.75,360,2.2
1829,8.1,67.33333333,8.55,0.75,360,2.2
1830,7.5,11.22222222,8.08,0.75,360,2.2
1831,6.7,0,7.545,0.75,360,2.2
1832,6,0,7.24,0.75,360,2.2
1833,6,0,6.935,0.75,360,2.2
1834,5.8,0,6.755,0.75,360,2.2
1835,5.7,0,6.4645,0.75,360,2.2
1836,5.4,0,6.189,0.75,360,2.2
1837,5.3,0,6.0955,0.75,360,2.2
1838,5.6,0,6.084,0.75,360,2.2
1839,5.5,0,6.077,0.75,360,2.2
1840,5.6,0,6.044,0.75,360,2.2
1841,5.7,0,6.0305,0.75,360,2.2
1842,5.6,0,5.975,0.75,360,2.2
1843,5.7,0,5.9605,0.75,360,2.2
1844,6.1,123.4444444,6.007,0.75,360,2.2
1845,6.1,168.3333333,6.3405,0.75,360,2.2
1846,6.8,448.8888889,6.7345,0.75,360,2.2
1847,7.4,538.6666667,7.67,0.75,360,2.2
1848,8.3,751.8888889,8.44,0.75,360,2.2
1849,9.6,819.2222222,8.885,0.75,360,2.2
1850,7.8,471.3333333,9.05,0.75,360,2.2
1851,5.6,202,8.84,0.75,360,2.2
1852,6.3,235.6666667,8.24,0.75,360,2.2
1853,6.1,179.5555556,7.985,0.75,360,2.2
1854,5.3,22.44444444,7.41,0.75,360,2.2
1855,5,0,6.9,0.75,360,2.2
1856,5.1,0,6.6,0.75,360,2.2
1857,5,0,6.4265,0.75,360,2.2
1858,4.8,0,6.2725,0.75,360,2.2
1859,4.5,0,6.104,0.75,360,2.2
1860,3.6,0,5.9085,0.75,360,2.2
1861,3.3,0,5.588,0.75,360,2.2
1862,3.6,0,5.2355,0.75,360,2.2
1863,3.5,0,5.071,0.75,360,2.2
1864,3.5,0,4.869,0.75,360,2.2
1865,3.4,0,4.6875,0.75,360,2.2
1866,3,0,4.5065,0.75,360,2.2
1867,2.8,11.22222222,4.288,0.75,360,2.2
1868,3.1,78.55555556,4.1995,0.75,360,2.2
1869,4.3,448.8888889,4.52,0.75,360,2.2
1870,5.3,774.3333333,5.678,0.75,360,2.2
1871,5.6,572.3333333,6.9415,0.75,360,2.2
1872,5.8,549.8888889,7.43,0.75,360,2.2
1873,4.2,336.6666667,7.72,0.75,360,2.2
1874,5.3,258.1111111,7.26,0.75,360,2.2
1875,3.9,157.1111111,7.19,0.75,360,2.2
1876,4,134.6666667,6.835,0.75,360,2.2
1877,4.7,89.77777778,6.6315,0.75,360,2.2
1878,4.5,11.22222222,6.3535,0.75,360,2.2
1879,4.2,0,5.958,0.75,360,2.2
1880,3.8,0,5.6215,0.75,360,2.2
1881,3.5,0,5.3265,0.75,360,2.2
1882,3.6,0,5.086,0.75,360,2.2
1883,2.8,0,4.8165,0.75,360,2.2
1884,1.9,0,4.3525,0.75,360,2.2
1885,1.5,0,3.827,0.75,360,2.2
1886,1.9,0,3.513,0.75,360,2.2
1887,1.7,0,3.464,0.75,360,2.2
1888,1.8,0,3.476,0.75,360,2.2
1889,1.7,0,3.5345,0.75,360,2.2
1890,1.7,0,3.567,0.75,360,2.2
1891,1.4,11.22222222,3.552,0.75,360,2.2
1892,1.8,112.2222222,3.599,0.75,360,2.2
1893,3.1,471.3333333,3.8155,0.75,360,2.2
1894,3.7,460.1111111,4.5835,0.75,360,2.2
1895,4,763.1111111,5.379,0.75,360,2.2
1896,4.8,965.1111111,6.3505,0.75,360,2.2
1897,5.6,1043.666667,7.2455,0.75,360,2.2
1898,4.5,684.5555556,7.805,0.75,360,2.2
1899,3.8,370.3333333,7.3,0.75,360,2.2
1900,4.9,482.5555556,6.9845,0.75,360,2.2
1901,4.5,190.7777778,6.654,0.75,360,2.2
1902,3.4,11.22222222,6.0345,0.75,360,2.2
1903,2.1,0,5.341,0.75,360,2.2
1904,2,0,4.5325,0.75,360,2.2
1905,2.2,0,4.029,0.75,360,2.2
1906,1.9,0,3.8155,0.75,360,2.2
1907,1.1,0,3.539,0.75,360,2.2
1908,1.2,0,3.0575,0.75,360,2.2
1909,0.7,0,2.812,0.75,360,2.2
1910,1.4,0,2.7065,0.75,360,2.2
1911,1.8,0,2.834,0.75,360,2.2
1912,1.9,0,2.9405,0.75,360,2.2
1913,1.9,0,2.993,0.75,360,2.2
1914,1.4,0,2.9885,0.75,360,2.2
1915,1.9,11.22222222,2.996,0.75,360,2.2
1916,2.6,89.77777778,3.126,0.75,360,2.2
1917,3.1,157.1111111,3.525,0.75,360,2.2
1918,3.7,258.1111111,3.8565,0.75,360,2.2
1919,4.2,314.2222222,4.4385,0.75,360,2.2
1920,5.4,493.7777778,5.1065,0.75,360,2.2
1921,6.2,505,5.832,0.75,360,2.2
1922,7.4,538.6666667,6.1035,0.75,360,2.2
1923,3.9,460.1111111,6.572,0.75,360,2.2
1924,4.2,168.3333333,6.189,0.75,360,2.2
1925,4.1,224.4444444,5.927,0.75,360,2.2
1926,4,44.88888889,5.567,0.75,360,2.2
1927,3.8,0,4.8935,0.75,360,2.2
1928,3.9,0,4.2405,0.75,360,2.2
1929,3.3,0,3.7295,0.75,360,2.2
1930,3.3,0,3.3305,0.75,360,2.2
1931,2.9,0,3.1,0.75,360,2.2
1932,2.3,0,2.819,0.75,360,2.2
1933,1.9,0,2.549,0.75,360,2.2
1934,1.6,0,2.3515,0.75,360,2.2
1935,1.7,0,2.4025,0.75,360,2.2
1936,2,0,2.695,0.75,360,2.2
1937,2.6,0,2.919,0.75,360,2.2
1938,2.7,0,3.116,0.75,360,2.2
1939,2.7,0,3.2525,0.75,360,2.2
1940,2.8,44.88888889,3.348,0.75,360,2.2
1941,3.1,78.55555556,3.5205,0.75,360,2.2
1942,2.9,101,3.692,0.75,360,2.2
1943,2.4,190.7777778,3.778,0.75,360,2.2
1944,3.3,168.3333333,3.9325,0.75,360,2.2
1945,4.1,202,4.2095,0.75,360,2.2
1946,5.8,280.5555556,4.5775,0.75,360,2.2
1947,7.1,190.7777778,5.2685,0.75,360,2.2
1948,8,258.1111111,5.8045,0.75,360,2.2
1949,9.2,145.8888889,6.211,0.75,360,2.2
1950,9,11.22222222,6.297,0.75,360,2.2
1951,8.4,0,6.1555,0.75,360,2.2
1952,8.3,0,5.954,0.75,360,2.2
1953,8.3,0,5.853,0.75,360,2.2
1954,8.2,0,5.8635,0.75,360,2.2
1955,7.4,0,5.877,0.75,360,2.2
1956,7,0,5.8725,0.75,360,2.2
1957,6.7,0,5.822,0.75,360,2.2
1958,6.2,0,5.6395,0.75,360,2.2
1959,5.7,0,5.436,0.75,360,2.2
1960,5.4,0,5.354,0.75,360,2.2
1961,5.3,0,5.3005,0.75,360,2.2
1962,5.3,0,5.2425,0.75,360,2.2
1963,5.4,0,5.2095,0.75,360,2.2
1964,5.8,89.77777778,5.2635,0.75,360,2.2
1965,6.1,190.7777778,5.6315,0.75,360,2.2
1966,6.1,168.3333333,6.128,0.75,360,2.2
1967,6.6,246.8888889,6.5475,0.75,360,2.2
1968,8.8,774.3333333,7.575,0.75,360,2.2
1969,8.4,448.8888889,8.985,0.75,360,2.2
1970,8.7,303,9.365,0.75,360,2.2
1971,8.4,190.7777778,9.22,0.75,360,2.2
1972,8,67.33333333,8.87,0.75,360,2.2
1973,7.7,44.88888889,8.45,0.75,360,2.2
1974,7.4,11.22222222,8.03,0.75,360,2.2
1975,7.3,0,7.635,0.75,360,2.2
1976,7.2,0,7.335,0.75,360,2.2
1977,6.9,0,7.1,0.75,360,2.2
1978,6.9,0,6.9245,0.75,360,2.2
1979,6.6,0,6.788,0.75,360,2.2
1980,6.3,0,6.696,0.75,360,2.2
1981,6.2,0,6.5965,0.75,360,2.2
1982,6.1,0,6.5295,0.75,360,2.2
1983,5.8,0,6.373,0.75,360,2.2
1984,5.8,0,6.237,0.75,360,2.2
1985,5.9,0,6.2345,0.75,360,2.2
1986,5.7,0,6.1995,0.75,360,2.2
1987,6,0,6.1355,0.75,360,2.2
1988,6.4,89.77777778,6.2475,0.75,360,2.2
1989,6.8,101,6.586,0.75,360,2.2
1990,6.9,157.1111111,6.8925,0.75,360,2.2
1991,7.4,246.8888889,7.44,0.75,360,2.2
1992,7.8,325.4444444,7.99,0.75,360,2.2
1993,9,594.7777778,8.53,0.75,360,2.2
1994,9.5,628.4444444,9.705,0.75,360,2.2
1995,9.8,392.7777778,10.24,0.75,360,2.2
1996,9.9,303,10.265,0.75,360,2.2
1997,8.6,179.5555556,10.025,0.75,360,2.2
1998,7.6,22.44444444,9.255,0.75,360,2.2
1999,6.9,0,8.45,0.75,360,2.2
2000,6.6,0,7.85,0.75,360,2.2
2001,6.3,0,7.19,0.75,360,2.2
2002,6.4,0,6.702,0.75,360,2.2
2003,6.2,0,6.4655,0.75,360,2.2
2004,5.8,0,6.308,0.75,360,2.2
2005,5.1,0,6.0305,0.75,360,2.2
2006,4.1,0,5.724,0.75,360,2.2
2007,3.9,0,5.368,0.75,360,2.2
2008,4.2,0,4.986,0.75,360,2.2
2009,4,0,4.884,0.75,360,2.2
2010,3.8,0,4.822,0.75,360,2.2
2011,4.4,33.66666667,4.661,0.75,360,2.2
2012,7.1,291.7777778,4.871,0.75,360,2.2
2013,8.4,572.3333333,5.833,0.75,360,2.2
2014,10.1,628.4444444,6.941,0.75,360,2.2
2015,12.3,1268.111111,8.71,0.75,360,2.2
2016,13.5,1245.666667,10.67,0.75,360,2.2
2017,14.7,1178.333333,11.89,0.75,360,2.2
2018,15.5,1088.555556,12.675,0.75,360,2.2
2019,16,864.1111111,13.02,0.75,360,2.2
2020,14.9,617.2222222,12.86,0.75,360,2.2
2021,13.4,269.3333333,12.315,0.75,360,2.2
2022,11.9,44.88888889,11.375,0.75,360,2.2
2023,10.6,0,10.44,0.75,360,2.2
2024,10.7,0,9.705,0.75,360,2.2
2025,10.5,0,9.235,0.75,360,2.2
2026,10.7,0,9.005,0.75,360,2.2
2027,10.4,0,8.87,0.75,360,2.2
2028,9.6,0,8.68,0.75,360,2.2
2029,8.4,0,8.395,0.75,360,2.2
2030,7.4,0,7.905,0.75,360,2.2
2031,7,0,7.46,0.75,360,2.2
2032,6.6,0,7.13,0.75,360,2.2
2033,6,0,6.825,0.75,360,2.2
2034,5.4,0,6.552,0.75,360,2.2
2035,6.3,44.88888889,6.236,0.75,360,2.2
2036,8.7,258.1111111,6.352,0.75,360,2.2
2037,11.2,505,7.238,0.75,360,2.2
2038,14.7,830.4444444,8.85,0.75,360,2.2
2039,15.4,886.5555556,10.66,0.75,360,2.2
2040,16.2,841.6666667,11.65,0.75,360,2.2
2041,17,987.5555556,12.54,0.75,360,2.2
2042,17.8,1032.444444,13.415,0.75,360,2.2
2043,17.8,796.7777778,13.85,0.75,360,2.2
2044,17.1,460.1111111,13.78,0.75,360,2.2
2045,16.4,224.4444444,13.14,0.75,360,2.2
2046,14.8,33.66666667,12.42,0.75,360,2.2
2047,14,0,11.56,0.75,360,2.2
2048,13.9,0,10.805,0.75,360,2.2
2049,13.4,0,10.365,0.75,360,2.2
2050,13.5,0,10.15,0.75,360,2.2
2051,12.6,0,9.95,0.75,360,2.2
2052,11.7,0,9.71,0.75,360,2.2
2053,11.1,0,9.37,0.75,360,2.2
2054,10.6,0,8.98,0.75,360,2.2
2055,9.8,0,8.655,0.75,360,2.2
2056,9.6,0,8.32,0.75,360,2.2
2057,9,0,8.08,0.75,360,2.2
2058,8.4,0,7.845,0.75,360,2.2
2059,8.6,44.88888889,7.61,0.75,360,2.2
2060,9.7,336.6666667,7.72,0.75,360,2.2
2061,10.7,359.1111111,8.43,0.75,360,2.2
2062,12.2,864.1111111,9.545,0.75,360,2.2
2063,13.2,987.5555556,11.09,0.75,360,2.2
2064,14.6,1155.888889,12.81,0.75,360,2.2
2065,13.9,1189.555556,14.105,0.75,360,2.2
2066,13.8,976.3333333,14.655,0.75,360,2.2
2067,14,572.3333333,15.01,0.75,360,2.2
2068,13.1,314.2222222,14.485,0.75,360,2.2
2069,12.7,134.6666667,13.76,0.75,360,2.2
2070,12,22.44444444,12.985,0.75,360,2.2
2071,11.3,0,12.245,0.75,360,2.2
2072,10.7,0,11.495,0.75,360,2.2
2073,10.2,0,10.825,0.75,360,2.2
2074,10,0,10.435,0.75,360,2.2
2075,9.8,0,10.11,0.75,360,2.2
2076,9.2,0,9.845,0.75,360,2.2
2077,8.8,0,9.61,0.75,360,2.2
2078,9,0,9.4,0.75,360,2.2
2079,8.4,0,9.26,0.75,360,2.2
2080,7.3,0,9.055,0.75,360,2.2
2081,7.3,0,8.72,0.75,360,2.2
2082,6.3,0,8.375,0.75,360,2.2
2083,6.6,44.88888889,7.965,0.75,360,2.2
2084,8.5,235.6666667,7.93,0.75,360,2.2
2085,10,460.1111111,8.555,0.75,360,2.2
2086,12.4,998.7777778,9.865,0.75,360,2.2
2087,12.8,1212,11.83,0.75,360,2.2
2088,13.8,1346.666667,13.335,0.75,360,2.2
2089,14.6,1346.666667,14.31,0.75,360,2.2
2090,14.5,1234.444444,14.865,0.75,360,2.2
2091,14.9,987.5555556,14.96,0.75,360,2.2
2092,14.2,718.2222222,14.69,0.75,360,2.2
2093,13,381.5555556,13.94,0.75,360,2.2
2094,10.2,56.11111111,12.855,0.75,360,2.2
2095,9.1,0,11.725,0.75,360,2.2
2096,8.4,0,10.725,0.75,360,2.2
2097,7.4,0,9.88,0.75,360,2.2
2098,6.5,0,9.115,0.75,360,2.2
2099,6.1,0,8.49,0.75,360,2.2
2100,5.2,0,7.955,0.75,360,2.2
2101,5,0,7.47,0.75,360,2.2
2102,4.6,0,7.0025,0.75,360,2.2
2103,4,0,6.556,0.75,360,2.2
2104,3.5,0,6.139,0.75,360,2.2
2105,2.8,0,5.7625,0.75,360,2.2
2106,4.3,0,5.4215,0.75,360,2.2
2107,4.5,67.33333333,5.1075,0.75,360,2.2
2108,6.2,347.8888889,5.2525,0.75,360,2.2
2109,8.5,673.3333333,6.338,0.75,360,2.2
2110,10.2,1010,8.135,0.75,360,2.2
2111,12.2,1212,10.26,0.75,360,2.2
2112,13.1,1313,12.18,0.75,360,2.2
2113,14.1,1324.222222,13.395,0.75,360,2.2
2114,15.1,1200.777778,14.1,0.75,360,2.2
2115,14.8,965.1111111,14.42,0.75,360,2.2
2116,13.8,662.1111111,14.19,0.75,360,2.2
2117,12.5,325.4444444,13.46,0.75,360,2.2
2118,10.2,56.11111111,12.41,0.75,360,2.2
2119,8.6,0,11.26,0.75,360,2.2
2120,8.2,0,10.245,0.75,360,2.2
2121,7.8,0,9.405,0.75,360,2.2
2122,8,0,8.7,0.75,360,2.2
2123,6.1,0,8.13,0.75,360,2.2
2124,5.7,0,7.605,0.75,360,2.2
2125,5,0,7.079,0.75,360,2.2
2126,4.2,0,6.614,0.75,360,2.2
2127,4.2,0,6.181,0.75,360,2.2
2128,3,0,5.811,0.75,360,2.2
2129,3.5,0,5.501,0.75,360,2.2
2130,2.8,0,5.2405,0.75,360,2.2
2131,2.9,78.55555556,5.0055,0.75,360,2.2
2132,6.2,336.6666667,5.185,0.75,360,2.2
2133,8.4,628.4444444,6.22,0.75,360,2.2
2134,9.4,909,7.98,0.75,360,2.2
2135,11.2,1144.666667,9.97,0.75,360,2.2
2136,13,1290.555556,11.635,0.75,360,2.2
2137,14,1290.555556,12.93,0.75,360,2.2
2138,14,1178.333333,13.74,0.75,360,2.2
2139,14.2,965.1111111,13.99,0.75,360,2.2
2140,13.9,673.3333333,13.74,0.75,360,2.2
2141,12.4,325.4444444,13.215,0.75,360,2.2
2142,10.7,67.33333333,12.275,0.75,360,2.2
2143,8.7,0,11.155,0.75,360,2.2
2144,8.8,0,10.145,0.75,360,2.2
2145,7.5,0,9.275,0.75,360,2.2
2146,6.6,0,8.535,0.75,360,2.2
2147,5.8,0,7.93,0.75,360,2.2
2148,6.1,0,7.415,0.75,360,2.2
2149,5.9,0,6.997,0.75,360,2.2
2150,5.7,0,6.6515,0.75,360,2.2
2151,4.4,0,6.3335,0.75,360,2.2
2152,3.7,0,6.023,0.75,360,2.2
2153,4.4,0,5.762,0.75,360,2.2
2154,4.2,0,5.6305,0.75,360,2.2
2155,4.7,56.11111111,5.5425,0.75,360,2.2
2156,8.5,314.2222222,5.775,0.75,360,2.2
2157,8.4,527.4444444,6.8905,0.75,360,2.2
2158,10.5,875.3333333,8.44,0.75,360,2.2
2159,11.9,1144.666667,10.435,0.75,360,2.2
2160,13.4,1256.888889,12.07,0.75,360,2.2
2161,13.8,1279.333333,13.15,0.75,360,2.2
2162,14,1178.333333,13.915,0.75,360,2.2
2163,14.5,808,14.425,0.75,360,2.2
2164,13.8,695.7777778,14.125,0.75,360,2.2
2165,12.5,336.6666667,13.42,0.75,360,2.2
2166,10.6,67.33333333,12.285,0.75,360,2.2
2167,8.9,0,11.08,0.75,360,2.2
2168,9,0,10.085,0.75,360,2.2
2169,8.8,0,9.255,0.75,360,2.2
2170,8.1,0,8.555,0.75,360,2.2
2171,7.4,0,7.93,0.75,360,2.2
2172,7.4,0,7.425,0.75,360,2.2
2173,5.2,0,6.9285,0.75,360,2.2
2174,4.5,0,6.4925,0.75,360,2.2
2175,4.6,0,6.136,0.75,360,2.2
2176,3.9,0,5.7785,0.75,360,2.2
2177,3.8,0,5.4665,0.75,360,2.2
2178,2.3,0,5.161,0.75,360,2.2
2179,3.2,67.33333333,4.9775,0.75,360,2.2
2180,7.1,381.5555556,5.364,0.75,360,2.2
2181,7.3,415.2222222,6.7155,0.75,360,2.2
2182,7.9,291.7777778,7.745,0.75,360,2.2
2183,10.4,516.2222222,8.55,0.75,360,2.2
2184,12.5,695.7777778,10.11,0.75,360,2.2
2185,14.2,1032.444444,11.665,0.75,360,2.2
2186,14.1,729.4444444,12.985,0.75,360,2.2
2187,14.3,572.3333333,13.5,0.75,360,2.2
2188,13.1,157.1111111,13.24,0.75,360,2.2
2189,12,22.44444444,12.275,0.75,360,2.2
2190,9.5,0,11.495,0.75,360,2.2
2191,9.1,0,10.77,0.75,360,2.2
2192,8.3,0,10.185,0.75,360,2.2
2193,7.6,0,9.675,0.75,360,2.2
2194,6.2,0,9.075,0.75,360,2.2
2195,4.8,0,8.285,0.75,360,2.2
2196,5,0,7.485,0.75,360,2.2
2197,4.7,0,6.854,0.75,360,2.2
2198,4.4,0,6.3985,0.75,360,2.2
2199,4,0,5.9565,0.75,360,2.2
2200,3.7,0,5.551,0.75,360,2.2
2201,3.9,0,5.231,0.75,360,2.2
2202,3,0,4.9795,0.75,360,2.2
2203,3.9,67.33333333,4.826,0.75,360,2.2
2204,6,291.7777778,5.265,0.75,360,2.2
2205,7.3,695.7777778,6.4485,0.75,360,2.2
2206,9,920.2222222,8.17,0.75,360,2.2
2207,9.2,1010,9.91,0.75,360,2.2
2208,9.4,886.5555556,10.815,0.75,360,2.2
2209,10.3,1122.222222,11.345,0.75,360,2.2
2210,9.5,751.8888889,11.86,0.75,360,2.2
2211,10.2,875.3333333,11.585,0.75,360,2.2
2212,9.9,460.1111111,11.615,0.75,360,2.2
2213,9.2,404,11.185,0.75,360,2.2
2214,7.7,56.11111111,10.36,0.75,360,2.2
2215,6.3,0,9.305,0.75,360,2.2
2216,6.9,0,8.47,0.75,360,2.2
2217,6.7,0,8.005,0.75,360,2.2
2218,6.3,0,7.77,0.75,360,2.2
2219,4.5,0,7.495,0.75,360,2.2
2220,4.2,0,6.901,0.75,360,2.2
2221,4,0,6.28,0.75,360,2.2
2222,3.2,0,5.939,0.75,360,2.2
2223,2.7,0,5.3845,0.75,360,2.2
2224,2.2,0,4.848,0.75,360,2.2
2225,1.9,0,4.4155,0.75,360,2.2
2226,1.1,0,4.1065,0.75,360,2.2
2227,1.4,44.88888889,3.9055,0.75,360,2.2
2228,4.9,314.2222222,4.155,0.75,360,2.2
2229,5.6,505,5.538,0.75,360,2.2
2230,8.4,796.7777778,7.2305,0.75,360,2.2
2231,9.4,1155.888889,9.575,0.75,360,2.2
2232,9.4,426.4444444,11.135,0.75,360,2.2
2233,10.1,561.1111111,10.83,0.75,360,2.2
2234,10.4,650.8888889,11.19,0.75,360,2.2
2235,10.4,516.2222222,11.5,0.75,360,2.2
2236,10.6,347.8888889,11.41,0.75,360,2.2
2237,10.2,213.2222222,11.09,0.75,360,2.2
2238,9.5,56.11111111,10.44,0.75,360,2.2
2239,8.9,0,9.535,0.75,360,2.2
2240,8.4,0,9.035,0.75,360,2.2
2241,8,0,8.68,0.75,360,2.2
2242,7.4,0,8.375,0.75,360,2.2
2243,7.2,0,8.08,0.75,360,2.2
2244,6.9,0,7.775,0.75,360,2.2
2245,6.5,0,7.615,0.75,360,2.2
2246,6.7,0,7.485,0.75,360,2.2
2247,5,0,7.29,0.75,360,2.2
2248,5.1,0,6.829,0.75,360,2.2
2249,4.2,0,6.4695,0.75,360,2.2
2250,5.2,0,6.0685,0.75,360,2.2
2251,6.1,33.66666667,6.106,0.75,360,2.2
2252,6.4,78.55555556,6.3515,0.75,360,2.2
2253,7.1,168.3333333,6.645,0.75,360,2.2
2254,7.5,213.2222222,6.9855,0.75,360,2.2
2255,7.7,258.1111111,7.33,0.75,360,2.2
2256,7.8,235.6666667,7.63,0.75,360,2.2
2257,6.5,101,7.615,0.75,360,2.2
2258,6.5,101,7.35,0.75,360,2.2
2259,6.7,101,7.255,0.75,360,2.2
2260,6.7,101,7.295,0.75,360,2.2
2261,7.4,78.55555556,7.355,0.75,360,2.2
2262,7.1,112.2222222,7.435,0.75,360,2.2
2263,6.3,0,7.27,0.75,360,2.2
2264,7,0,6.912,0.75,360,2.2
2265,6.8,0,6.8195,0.75,360,2.2
2266,6.6,0,6.786,0.75,360,2.2
2267,7.1,0,6.775,0.75,360,2.2
2268,6.9,0,6.774,0.75,360,2.2
2269,6.4,0,6.6505,0.75,360,2.2
2270,5.9,0,6.404,0.75,360,2.2
2271,4.9,0,5.9645,0.75,360,2.2
2272,5.5,0,5.628,0.75,360,2.2
2273,5.7,0,5.5105,0.75,360,2.2
2274,5.9,0,5.651,0.75,360,2.2
2275,5.8,11.22222222,5.828,0.75,360,2.2
2276,6.7,213.2222222,6.0405,0.75,360,2.2
2277,7,314.2222222,6.662,0.75,360,2.2
2278,7.3,370.3333333,7.205,0.75,360,2.2
2279,6.8,482.5555556,7.79,0.75,360,2.2
2280,7.6,695.7777778,8.455,0.75,360,2.2
2281,8.5,953.8888889,9.305,0.75,360,2.2
2282,8.1,1077.333333,10.525,0.75,360,2.2
2283,7.9,538.6666667,10.51,0.75,360,2.2
2284,7.3,314.2222222,10.075,0.75,360,2.2
2285,7.1,246.8888889,9.2,0.75,360,2.2
2286,6.2,56.11111111,8.435,0.75,360,2.2
2287,4.8,0,7.48,0.75,360,2.2
2288,4,0,6.553,0.75,360,2.2
2289,3.9,0,6.1595,0.75,360,2.2
2290,4,0,5.7185,0.75,360,2.2
