comp,delta_t_int_sum,metamer,t_sim,unloading_aa_int,unloading_sucrose_int,nb_replications
hz ,1.00001413636,5,1369,-0.585821832884,-12.1340591421,2.0
hz ,1.00001413636,6,1369,-0.0903033456022,-5.16611329981,2.5
hz ,1.00001413636,8,1369,0.00122335836541,0.0055402590418,3.0
hz ,1.00001413636,9,1369,0.000360817332075,0.00166535448694,3.0
hz ,1.00001413636,11,1369,4.80236971953e-05,0.000244062645758,3.0
roots ,1.00001413636,0,1369,2.07974173613,101.465731295,1.0
hz ,1.00001413636,10,1369,0.000124027578353,0.000607983218715,3.0
hz ,1.00001413636,7,1369,0.0209499679755,0.088703208209,3.0
hz ,1.00001400033,4,1370,1.96700533927e-05,0.000189275015137,1.5
hz ,1.00001400033,5,1370,-0.492559253368,-12.6659721018,2.0
hz ,1.00001400033,6,1370,-0.0543544812759,-4.7217158367,2.5
hz ,1.00001400033,7,1370,0.0234814412675,0.0965675252452,3.0
hz ,1.00001400033,8,1370,0.00137274511483,0.00549097628705,3.0
hz ,1.00001400033,9,1370,0.00040264500688,0.00137957357983,3.0
hz ,1.00001400033,10,1370,0.000137007172138,0.000326841715234,3.0
hz ,1.00001400033,11,1370,5.20824078914e-05,1.18564354066e-05,3.0
roots ,1.00001400033,0,1370,3.09300136159,139.97702917,1.0
hz ,1.00001392843,5,1371,-0.43886883765,-13.2626240233,2.0
roots ,1.00001392843,0,1371,4.06705698929,174.388256541,1.0
hz ,1.00001392843,4,1371,2.00255687911e-05,0.000191317402034,1.5
hz ,1.00001392843,6,1371,-0.0372681576724,-4.84595026031,2.5
hz ,1.00001392843,7,1371,0.0245785613384,0.115083333578,3.0
hz ,1.00001392843,8,1371,0.00143616199579,0.00599034958921,3.0
hz ,1.00001392843,9,1371,0.000420578235348,0.00143688321885,3.0
hz ,1.00001392843,10,1371,0.000142993953015,0.000315983511336,3.0
hz ,1.00001392843,11,1371,5.42625440286e-05,-1.01561454565e-05,3.0
hz ,1.00001482717,9,1372,0.000386205609143,0.00140857897329,3.0
hz ,1.00001482717,8,1372,0.00131147583436,0.00492805458783,3.0
hz ,1.00001482717,7,1372,0.0223304605431,0.0952856883944,3.0
hz ,1.00001482717,4,1372,1.5913977836e-05,0.000131852908302,1.5
hz ,1.00001482717,5,1372,-0.10715195912,-9.61909859348,2.0
roots ,1.00001482717,0,1372,4.54350111083,190.696060374,1.0
hz ,1.00001482717,10,1372,0.000132564078709,0.000479868951897,3.0
hz ,1.00001482717,6,1372,0.0456716081779,-3.0612384668,2.5
hz ,1.00001482717,11,1372,5.12282776576e-05,0.000179158650691,3.0
roots ,1.00001885208,0,1373,4.52136106226,189.527837748,1.0
hz ,1.00001885208,4,1373,1.40743913388e-05,0.000121898713468,1.5
hz ,1.00001885208,7,1373,0.019916048205,0.0839583020856,3.0
hz ,1.00001885208,10,1373,0.000119165430794,0.000517767923863,3.0
hz ,1.00001885208,8,1373,0.00117176740868,0.0044805105992,3.0
hz ,1.00001885208,11,1373,4.62602330318e-05,0.000219840752303,3.0
hz ,1.00001885208,6,1373,0.0169056593029,-3.79033230133,2.5
hz ,1.00001885208,5,1373,-0.140295348438,-9.42681015956,2.0
hz ,1.00001885208,9,1373,0.000345763490545,0.00135750213658,3.0
hz ,1.00001910886,8,1374,0.00111596439323,0.00373686151911,3.0
hz ,1.00001910886,4,1374,1.32885704138e-05,0.000115929996094,1.5
hz ,1.00001910886,6,1374,0.0171919232966,-3.65546443267,2.5
hz ,1.00001910886,5,1374,-0.131621567958,-9.04044526686,2.0
hz ,1.00001910886,10,1374,0.000113601793731,0.000451389729144,3.0
hz ,1.00001910886,11,1374,4.41260994328e-05,0.000195721031458,3.0
roots ,1.00001910886,0,1374,4.49584639149,188.842115136,1.0
hz ,1.00001910886,9,1374,0.000329485980972,0.00116034374969,3.0
hz ,1.00001910886,7,1374,0.01879307702,0.0545267485629,3.0
hz ,1.00001928806,8,1375,0.00110840165645,0.00362793699112,3.0
hz ,1.00001928806,4,1375,1.35185282924e-05,0.000125156954409,1.5
hz ,1.00001928806,9,1375,0.000324906755401,0.000860963976046,3.0
hz ,1.00001928806,7,1375,0.0188281738882,0.0715990782031,3.0
roots ,1.00001928806,0,1375,4.46472146378,188.421192415,1.0
hz ,1.00001928806,11,1375,4.19616260512e-05,-3.14082314229e-05,3.0
hz ,1.00001928806,10,1375,0.000110574606683,0.000176842188238,3.0
hz ,1.00001928806,5,1375,-0.139875490722,-8.98622186964,2.0
hz ,1.00001928806,6,1375,0.0157061935246,-3.48153561071,2.5
roots ,1.00001555987,0,1376,3.85552364209,164.092968661,1.0
hz ,1.00001555987,11,1376,3.92086988737e-05,8.03116325759e-05,3.0
hz ,1.00001555987,10,1376,0.000101304189611,0.000195829490698,3.0
hz ,1.00001555987,9,1376,0.000294703280784,0.00051162248213,3.0
hz ,1.00001555987,8,1376,0.000999711306721,0.00170456526802,3.0
hz ,1.00001555987,7,1376,0.0168026271436,0.0234382321337,3.0
hz ,1.00001555987,6,1376,0.0807230729066,-0.350783337537,2.5
hz ,1.00001555987,5,1376,0.110043056212,-1.18615435513,2.0
hz ,1.00001555987,4,1376,1.038897484e-05,3.48971315592e-05,1.5
hz ,1.00002796293,5,1377,0.100218674312,-1.19329003265,2.0
hz ,1.00002796293,11,1377,3.81171366259e-05,0.000143076642651,3.0
hz ,1.00002796293,4,1377,9.75958428382e-06,3.0773730666e-05,1.5
hz ,1.00002796293,6,1377,0.0717881958432,-0.619376606074,2.5
hz ,1.00002796293,7,1377,0.0159399062375,0.0040599781594,3.0
hz ,1.00002796293,8,1377,0.000954848598076,0.00124791674404,3.0
hz ,1.00002796293,9,1377,0.000282620191638,0.000506143156805,3.0
hz ,1.00002796293,10,1377,9.77539901007e-05,0.000267121875578,3.0
roots ,1.00002796293,0,1377,3.02800840755,130.351269837,1.0
hz ,1.00003536408,11,1378,3.47381644845e-05,0.000140651872808,3.0
hz ,1.00003536408,4,1378,8.85131854477e-06,2.74365401517e-05,1.5
hz ,1.00003536408,5,1378,0.0914548061526,-0.921181776142,2.0
hz ,1.00003536408,7,1378,0.0145137978614,0.00532722026132,3.0
hz ,1.00003536408,8,1378,0.000868552557914,0.0011633801131,3.0
hz ,1.00003536408,9,1378,0.000257258369124,0.000490617056437,3.0
hz ,1.00003536408,10,1378,8.90283060453e-05,0.000260851225495,3.0
roots ,1.00003536408,0,1378,2.31290575178,100.748943234,1.0
hz ,1.00003536408,6,1378,0.0643272913282,-0.601407489451,2.5
hz ,1.00004226272,6,1379,0.0712869451826,-0.148659889185,2.5
hz ,1.00004226272,11,1379,3.64441760134e-05,0.000145977055079,3.0
hz ,1.00004226272,4,1379,9.24765293372e-06,-2.96580420117e-05,1.5
hz ,1.00004226272,5,1379,0.096520283422,-0.67710827141,2.0
hz ,1.00004226272,7,1379,0.0152392349913,-0.000591988315614,3.0
hz ,1.00004226272,8,1379,0.000912720632031,0.00124195925825,3.0
hz ,1.00004226272,10,1379,9.34814854299e-05,0.000275446922944,3.0
hz ,1.00004226272,9,1379,0.000270302824456,0.000523325614141,3.0
roots ,1.00004226272,0,1379,1.86551862302,82.249507245,1.0
hz ,1.00005138893,9,1380,0.000255514860709,0.000558870462595,3.0
hz ,1.00005138893,5,1380,0.0911639070363,-0.531212640911,2.0
hz ,1.00005138893,6,1380,0.0666899926987,-0.155666879908,2.5
hz ,1.00005138893,4,1380,8.75644380207e-06,2.88262390565e-05,1.5
hz ,1.00005138893,8,1380,0.000862349825269,0.00133312250504,3.0
hz ,1.00005138893,10,1380,8.84050823381e-05,0.000286197603393,3.0
hz ,1.00005138893,11,1380,3.4481899481e-05,0.000149933422533,3.0
roots ,1.00005138893,0,1380,1.43102001877,63.9701702667,1.0
hz ,1.00005138893,7,1380,0.0143776611364,-0.00166852166951,3.0
hz ,1.00006083004,6,1381,0.0637244187842,-0.1536640396,2.5
hz ,1.00006083004,7,1381,0.0138410490381,0.00442668495265,3.0
hz ,1.00006083004,9,1381,0.000246127933942,0.000589198789735,3.0
roots ,1.00006083004,0,1381,1.11859923415,50.6610059949,1.0
hz ,1.00006083004,4,1381,8.41541125129e-06,2.97217734024e-05,1.5
hz ,1.00006083004,11,1381,3.32029939819e-05,0.000153305471352,3.0
hz ,1.00006083004,10,1381,8.51491558958e-05,0.000297763689031,3.0
hz ,1.00006083004,5,1381,0.0877957145919,-0.411070823948,2.0
hz ,1.00006083004,8,1381,0.000830406334089,0.00142021172537,3.0
hz ,1.00007062235,9,1382,0.000239303256754,0.000612237234762,3.0
hz ,1.00007062235,5,1382,0.0859710798895,-0.22449610358,2.0
hz ,1.00007062235,4,1382,8.17608460646e-06,2.9044931921e-05,1.5
hz ,1.00007062235,8,1382,0.000806731787107,0.00145048523792,3.0
hz ,1.00007062235,6,1382,0.0649160446069,0.0733541957705,2.5
hz ,1.00007062235,7,1382,0.0134448726182,-0.00167348402027,3.0
hz ,1.00007062235,10,1382,8.28165872333e-05,0.000307884313367,3.0
roots ,1.00007062235,0,1382,0.885838627258,40.6205552047,1.0
hz ,1.00007062235,11,1382,3.22975846535e-05,0.000160657600106,3.0
hz ,1.00008156335,8,1383,0.000711033216889,0.000635129227316,3.0
hz ,1.00008156335,7,1383,0.0119180553343,-0.00523200240938,3.0
hz ,1.00008156335,6,1383,0.0580262454024,0.264740189405,2.5
hz ,1.00008156335,5,1383,0.076400293828,-0.149153877272,2.0
hz ,1.00008156335,4,1383,7.41551720605e-06,2.97052329423e-05,1.5
hz ,1.00008156335,10,1383,7.19623313729e-05,9.23547834989e-05,3.0
hz ,1.00008156335,11,1383,2.7851038629e-05,4.21487873245e-05,3.0
roots ,1.00008156335,0,1383,0.686172657848,31.8311844904,1.0
hz ,1.00008156335,9,1383,0.000209502955737,0.000204253257813,3.0
hz ,1.00009288388,11,1384,2.64963949672e-05,5.64488598476e-05,3.0
hz ,1.00009288388,10,1384,6.84609099503e-05,0.000123839211657,3.0
hz ,1.00009288388,9,1384,0.000199189136737,0.000281638308689,3.0
hz ,1.00009288388,8,1384,0.000675212824507,0.000853468510106,3.0
hz ,1.00009288388,7,1384,0.0113153427669,0.000199483162969,3.0
hz ,1.00009288388,6,1384,0.0528479818275,0.0384896698231,2.5
hz ,1.00009288388,5,1384,0.0727624097134,-0.151867630733,2.0
hz ,1.00009288388,4,1384,7.03201899846e-06,3.04544302011e-05,1.5
roots ,1.00009288388,0,1384,0.549413825016,25.7457814757,1.0
hz ,1.00009904971,7,1385,0.0127518023666,0.0176305032268,3.0
hz ,1.00009904971,11,1385,2.68871616531e-05,6.84915416987e-05,3.0
hz ,1.00009904971,4,1385,7.07671235649e-06,3.44890017555e-05,1.5
hz ,1.00009904971,5,1385,0.0795741188083,-0.113396098744,2.0
hz ,1.00009904971,6,1385,0.0549220937453,-0.306557721596,2.5
hz ,1.00009904971,8,1385,0.000702459701003,0.00140369412836,3.0
hz ,1.00009904971,9,1385,0.000203853449951,0.000423465117372,3.0
hz ,1.00009904971,10,1385,6.9595480386e-05,0.000164839565841,3.0
roots ,1.00009904971,0,1385,0.43109720881,20.448353395,1.0
hz ,1.00010601888,7,1386,0.0091336712506,0.0119876446409,3.0
hz ,1.00010601888,5,1386,0.0638179465682,-0.0560189454576,2.0
roots ,1.00010601888,0,1386,0.342296929051,16.414116726,1.0
hz ,1.00010601888,11,1386,2.57523174644e-05,6.32569315518e-05,3.0
hz ,1.00010601888,10,1386,6.65111087688e-05,0.000150836732959,3.0
hz ,1.00010601888,9,1386,0.0001920665061,0.000377932087888,3.0
hz ,1.00010601888,8,1386,0.000634157350158,0.00120002287602,3.0
hz ,1.00010601888,6,1386,0.0468236657187,0.0752880416456,2.5
hz ,1.00010601888,4,1386,6.89541580002e-06,3.06658528997e-05,1.5
hz ,1.00010989595,4,1387,6.71836878501e-06,3.03245054409e-05,1.5
roots ,1.00010989595,0,1387,0.286389204114,13.8458805292,1.0
hz ,1.00010989595,5,1387,0.0711069230721,0.0804858833138,2.0
hz ,1.00010989595,6,1387,0.0510906725304,0.0838213434902,2.5
hz ,1.00010989595,7,1387,0.0109218994017,0.0141120105035,3.0
hz ,1.00010989595,8,1387,0.000648372968385,0.00122756394236,3.0
hz ,1.00010989595,9,1387,0.000191095516357,0.000378164882409,3.0
hz ,1.00010989595,10,1387,6.55805293826e-05,0.000149939091022,3.0
hz ,1.00010989595,11,1387,2.53567041162e-05,6.28332343121e-05,3.0
hz ,1.0000179276,6,1388,-0.00061135339223,-0.986822766136,2.5
hz ,1.0000179276,4,1388,8.319312316e-06,5.34975449862e-05,1.5
hz ,1.0000179276,5,1388,-0.0790064579667,-2.18456766348,2.0
hz ,1.0000179276,7,1388,0.0119823267574,0.0259600355903,3.0
hz ,1.0000179276,9,1388,0.000208822195367,0.00057399060521,3.0
hz ,1.0000179276,8,1388,0.000708358373874,0.0018882481064,3.0
roots ,1.0000179276,0,1388,0.321895038361,15.5012679378,1.0
hz ,1.0000179276,11,1388,2.77509467126e-05,8.97270031861e-05,3.0
hz ,1.0000179276,10,1388,7.17307770159e-05,0.000218589622746,3.0
roots ,1.00007252615,0,1389,0.496273090273,24.1934980139,1.0
hz ,1.00007252615,11,1389,3.07863949148e-05,0.000105076549168,3.0
hz ,1.00007252615,10,1389,7.96036355351e-05,0.000256566557968,3.0
hz ,1.00007252615,8,1389,0.000786694566116,0.00222947458106,3.0
hz ,1.00007252615,4,1389,8.52257717385e-06,6.39299522302e-05,1.5
hz ,1.00007252615,5,1389,0.0276164088137,-2.61463494191,2.0
hz ,1.00007252615,6,1389,0.0435339398704,-1.13554385043,2.5
hz ,1.00007252615,7,1389,0.0132682903212,0.0311596504611,3.0
hz ,1.00007252615,9,1389,0.000231878836239,0.000676635784667,3.0
roots ,1.00006323472,0,1390,0.685321701613,33.8504768904,1.0
hz ,1.00006323472,11,1390,3.47483276211e-05,0.000121951771665,3.0
hz ,1.00006323472,9,1390,0.000261696819031,0.000791392364489,3.0
hz ,1.00006323472,10,1390,8.98471334407e-05,0.000298577135153,3.0
hz ,1.00006323472,7,1390,0.0149825947842,0.037177309331,3.0
hz ,1.00006323472,6,1390,0.0381756624946,-1.46044405894,2.5
hz ,1.00006323472,5,1390,0.00263954768279,-3.35877468397,2.0
hz ,1.00006323472,8,1390,0.000887796425855,0.0026118270883,3.0
hz ,1.00006323472,4,1390,9.7617552445e-06,7.59810404786e-05,1.5
roots ,1.00005567122,0,1391,0.861352186308,43.1024477009,1.0
hz ,1.00005567122,10,1391,9.86146659073e-05,0.000319451112407,3.0
hz ,1.00005567122,9,1391,0.000287255783409,0.000845991781382,3.0
hz ,1.00005567122,11,1391,3.81385560347e-05,0.000130540582322,3.0
hz ,1.00005567122,7,1391,0.0164437459381,0.0396035931365,3.0
hz ,1.00005567122,6,1391,0.0451525234593,-1.48626708064,2.5
hz ,1.00005567122,5,1391,0.0101945104374,-3.45952157968,2.0
hz ,1.00005567122,4,1391,1.06554538322e-05,8.09036422121e-05,1.5
hz ,1.00005567122,8,1391,0.000974553931464,0.00279168197962,3.0
roots ,1.00001391456,0,1392,1.33202442085,65.0560962379,1.0
hz ,1.00001391456,11,1392,4.65401195226e-05,0.000188678783766,3.0
hz ,1.00001391456,10,1392,0.000120193989703,0.000467539757648,3.0
hz ,1.00001391456,9,1392,0.000349424676472,0.00126686477193,3.0
hz ,1.00001391456,8,1392,0.00118479414427,0.00420986661446,3.0
hz ,1.00001391456,7,1392,0.0201192669432,0.0647532491965,3.0
hz ,1.00001391456,6,1392,-0.0726697756959,-3.40673740679,2.5
hz ,1.00001391456,5,1392,-0.443998813173,-8.33715804523,2.0
hz ,1.00001391456,4,1392,1.57716101311e-05,0.000130274965082,1.5
roots ,1.00002145524,0,1393,1.97337124238,93.1052645797,1.0
hz ,1.00002145524,11,1393,5.06402002483e-05,0.000203917763742,3.0
hz ,1.00002145524,10,1393,0.000130747451768,0.000505599129484,3.0
hz ,1.00002145524,4,1393,1.66980754942e-05,0.000141229967233,1.5
hz ,1.00002145524,8,1393,0.00128812325535,0.00456461517364,3.0
hz ,1.00002145524,7,1393,0.0218200348573,0.0712647104416,3.0
hz ,1.00002145524,6,1393,-0.0364914630745,-4.06915039695,2.5
hz ,1.00002145524,5,1393,-0.330081290862,-8.6107599973,2.0
hz ,1.00002145524,9,1393,0.000379950374961,0.00137308913777,3.0
hz ,1.00002032756,11,1394,5.4542790023e-05,0.000128748879032,3.0
roots ,1.00002032756,0,1394,2.59214893534,118.94873691,1.0
hz ,1.00002032756,10,1394,0.000141612485291,0.000413136187142,3.0
hz ,1.00002032756,4,1394,1.80959424339e-05,0.000145652993199,1.5
hz ,1.00002032756,8,1394,0.00140213086593,0.00454160238081,3.0
hz ,1.00002032756,7,1394,0.0237321041113,0.0720394812588,3.0
hz ,1.00002032756,6,1394,-0.0148388899157,-3.25427241729,2.5
hz ,1.00002032756,5,1394,-0.303916036162,-9.26564235716,2.0
hz ,1.00002032756,9,1394,0.000412849022837,0.00128201858397,3.0
roots ,1.00001913828,0,1395,3.16570601864,141.961325208,1.0
hz ,1.00001913828,11,1395,5.56626737686e-05,-3.82304352824e-05,3.0
hz ,1.00001913828,10,1395,0.000146304832422,0.000205895164427,3.0
hz ,1.00001913828,9,1395,0.000429668776935,0.00106294309208,3.0
hz ,1.00001913828,7,1395,0.0248481144864,0.0806795172978,3.0
hz ,1.00001913828,6,1395,-0.000762236912048,-3.39597432233,2.5
hz ,1.00001913828,5,1395,-0.268308505074,-9.59743886,2.0
hz ,1.00001913828,4,1395,1.89511245388e-05,0.00015929724312,1.5
hz ,1.00001913828,8,1395,0.00146523125885,0.00450943766457,3.0
roots ,1.00001910705,0,1396,3.39504096949,151.17677436,1.0
hz ,1.00001910705,10,1396,0.000140538002706,0.000459776193487,3.0
hz ,1.00001910705,9,1396,0.000408383128703,0.00125565373282,3.0
hz ,1.00001910705,11,1396,5.44437966748e-05,0.000186490355556,3.0
hz ,1.00001910705,6,1396,0.0448474701938,-3.0514865103,2.5
hz ,1.00001910705,8,1396,0.00138522862847,0.00425259093865,3.0
hz ,1.00001910705,7,1396,0.0233753471414,0.0714761825593,3.0
hz ,1.00001910705,4,1396,1.62566189651e-05,0.000121019360324,1.5
hz ,1.00001910705,5,1396,-0.0696848335305,-7.65510588751,2.0
hz ,1.00002331224,4,1397,1.44964627619e-05,0.000111652430672,1.5
hz ,1.00002331224,5,1397,-0.0954998898129,-7.48521191294,2.0
hz ,1.00002331224,6,1397,0.0248251527718,-3.2232451033,2.5
hz ,1.00002331224,7,1397,0.0207286826481,0.0617385152668,3.0
hz ,1.00002331224,8,1397,0.00122997921046,0.00384091035598,3.0
hz ,1.00002331224,9,1397,0.000362838452779,0.00115869156558,3.0
hz ,1.00002331224,10,1397,0.000124966892693,0.00043424626251,3.0
hz ,1.00002331224,11,1397,4.84364452848e-05,0.000178691018815,3.0
roots ,1.00002331224,0,1397,3.33511964454,148.577207504,1.0
hz ,1.00002358711,11,1398,4.65918053499e-05,0.000184824328597,3.0
hz ,1.00002358711,10,1398,0.000120097647584,0.000438281574119,3.0
hz ,1.00002358711,9,1398,0.000348372489269,0.00113724365769,3.0
roots ,1.00002358711,0,1398,3.29834659253,147.395848254,1.0
hz ,1.00002358711,7,1398,0.0198108905172,0.0526129975651,3.0
hz ,1.00002358711,6,1398,0.0296670593194,-2.93776858858,2.5
hz ,1.00002358711,5,1398,-0.0749792993888,-7.01200359413,2.0
hz ,1.00002358711,4,1398,1.3659672895e-05,0.00010288650767,1.5
hz ,1.00002358711,8,1398,0.00117976376638,0.00363964732324,3.0
roots ,1.00002443086,0,1399,3.22588819227,144.755092853,1.0
hz ,1.00002443086,4,1399,1.31417028555e-05,0.000102282682183,1.5
hz ,1.00002443086,11,1399,4.44558515104e-05,0.000163642529817,3.0
hz ,1.00002443086,10,1399,0.000114687924518,0.00039744967942,3.0
hz ,1.00002443086,9,1399,0.000333001356742,0.00106204148646,3.0
hz ,1.00002443086,8,1399,0.00112878349251,0.00350944897444,3.0
hz ,1.00002443086,7,1399,0.0190027188046,0.0561969667196,3.0
hz ,1.00002443086,6,1399,0.0218473512362,-3.12170770799,2.5
hz ,1.00002443086,5,1399,-0.087677276543,-7.00473898405,2.0
hz ,1.00001713701,7,1400,0.017972033917,-0.0312728866592,3.0
hz ,1.00001713701,8,1400,0.00107200978983,0.0037841451817,3.0
hz ,1.00001713701,9,1400,0.00031615649264,0.000538392698393,3.0
hz ,1.00001713701,10,1400,0.000108775380084,0.000209784466814,3.0
roots ,1.00001713701,0,1400,2.74975316317,124.340483247,1.0
hz ,1.00001713701,11,1400,4.21180170282e-05,8.68799552196e-05,3.0
hz ,1.00001713701,4,1400,1.12328310944e-05,4.04130462527e-05,1.5
hz ,1.00001713701,6,1400,0.0864504675603,-0.221618400704,2.5
hz ,1.00001713701,5,1400,0.117403380787,-0.832682361646,2.0
hz ,1.00003608363,10,1401,0.00010564018115,0.000119650276735,3.0
hz ,1.00003608363,6,1401,0.0812575548126,-0.287801046023,2.5
hz ,1.00003608363,7,1401,0.0174154954046,0.00493730848652,3.0
hz ,1.00003608363,8,1401,0.00104228355998,0.00100498634445,3.0
hz ,1.00003608363,9,1401,0.000307053096692,0.000276899211474,3.0
roots ,1.00003608363,0,1401,2.08172177452,95.1938302893,1.0
hz ,1.00003608363,5,1401,0.112898044889,-0.774267164,2.0
hz ,1.00003608363,11,1401,4.09250803864e-05,5.39962073941e-05,3.0
hz ,1.00003608363,4,1401,1.09680371814e-05,4.12185181373e-05,1.5
hz ,1.00004580236,4,1402,1.03421777139e-05,3.9401162466e-05,1.5
hz ,1.00004580236,5,1402,0.105036775332,-0.603006345811,2.0
hz ,1.00004580236,6,1402,0.0757676840211,-0.243502918133,2.5
hz ,1.00004580236,7,1402,0.0164782640925,0.00613677768677,3.0
hz ,1.00004580236,8,1402,0.000985228211778,0.000995341168923,3.0
hz ,1.00004580236,9,1402,0.000290274964384,0.000282135314286,3.0
hz ,1.00004580236,10,1402,9.98704037809e-05,0.000122275530068,3.0
hz ,1.00004580236,11,1402,3.86900442501e-05,5.53185179677e-05,3.0
roots ,1.00004580236,0,1402,1.53728394071,71.1317877854,1.0
hz ,1.00005574258,4,1403,1.02978692222e-05,4.07575637168e-05,1.5
hz ,1.00005574258,7,1403,0.0164653341698,0.00885466030516,3.0
hz ,1.00005574258,8,1403,0.000983352738776,0.000999450497125,3.0
hz ,1.00005574258,9,1403,0.000289986996114,0.000320942324267,3.0
hz ,1.00005574258,10,1403,9.98097070033e-05,0.00014111761964,3.0
hz ,1.00005574258,11,1403,3.86693853354e-05,6.42566481294e-05,3.0
roots ,1.00005574258,0,1403,1.168015265,54.6823066273,1.0
hz ,1.00005574258,5,1403,0.104863825781,-0.366501150104,2.0
hz ,1.00005574258,6,1403,0.0763944872157,-0.240803336077,2.5
hz ,1.00006622666,6,1404,0.0749186609258,-0.0479660936672,2.5
hz ,1.00006622666,4,1404,1.00732787281e-05,4.02547254732e-05,1.5
hz ,1.00006622666,7,1404,0.0161762784957,0.0120322963328,3.0
hz ,1.00006622666,9,1404,0.000285357081515,0.000439564383913,3.0
hz ,1.00006622666,10,1404,9.81507792326e-05,0.000178359472816,3.0
hz ,1.00006622666,11,1404,3.79982563428e-05,7.69975664122e-05,3.0
roots ,1.00006622666,0,1404,0.882231102092,41.8197908374,1.0
hz ,1.00006622666,5,1404,0.103186083759,-0.291931509166,2.0
hz ,1.00006622666,8,1404,0.000967552580872,0.00140754115373,3.0
roots ,1.00007589441,0,1405,0.652604588052,31.3348567895,1.0
hz ,1.00007589441,11,1405,3.62493699785e-05,7.11220420837e-05,3.0
hz ,1.00007589441,4,1405,9.59438675714e-06,3.5590135028e-05,1.5
hz ,1.00007589441,5,1405,0.0995459305967,0.257071159644,2.0
hz ,1.00007589441,6,1405,0.0743627214253,0.245663476931,2.5
hz ,1.00007589441,7,1405,0.0154865891888,0.0156866546345,3.0
hz ,1.00007589441,8,1405,0.000922762377777,0.00127261968013,3.0
hz ,1.00007589441,9,1405,0.000272262687308,0.000409849969602,3.0
hz ,1.00007589441,10,1405,9.36437918883e-05,0.000168093667503,3.0
hz ,1.00008440576,7,1406,0.0146880896878,0.0039105676728,3.0
hz ,1.00008440576,8,1406,0.000900119474946,0.00154375666621,3.0
hz ,1.00008440576,9,1406,0.000267192439572,0.000499576479751,3.0
hz ,1.00008440576,4,1406,9.48401822311e-06,4.29631828691e-05,1.5
hz ,1.00008440576,11,1406,3.56861589965e-05,8.47453399951e-05,3.0
roots ,1.00008440576,0,1406,0.486234204889,23.653395494,1.0
hz ,1.00008440576,6,1406,0.0692012310427,-0.118523265761,2.5
hz ,1.00008440576,10,1406,9.21257276009e-05,0.000201517991839,3.0
hz ,1.00008440576,5,1406,0.0950483249202,-0.151509209835,2.0
hz ,1.00009002329,8,1407,0.000873332319979,0.00159997332814,3.0
hz ,1.00009002329,6,1407,0.0656736486017,0.109417120329,2.5
hz ,1.00009002329,7,1407,0.0138186876495,0.0185791070719,3.0
hz ,1.00009002329,4,1407,9.30069359999e-06,4.01641722465e-05,1.5
hz ,1.00009002329,9,1407,0.000260828682657,0.000495041448399,3.0
hz ,1.00009002329,10,1407,9.01605395133e-05,0.000194954437997,3.0
hz ,1.00009002329,11,1407,3.49665780408e-05,8.13860255925e-05,3.0
roots ,1.00009002329,0,1407,0.37202725746,18.3243187215,1.0
hz ,1.00009002329,5,1407,0.0920052374069,-0.0697678720285,2.0
hz ,1.00009464529,5,1408,0.0944758542038,0.0665636695892,2.0
hz ,1.00009464529,6,1408,0.0678633045371,0.114111220166,2.5
hz ,1.00009464529,7,1408,0.0145875308146,0.0191965551201,3.0
hz ,1.00009464529,8,1408,0.000870688613043,0.00160440423325,3.0
hz ,1.00009464529,9,1408,0.000256356538367,0.000492350695206,3.0
hz ,1.00009464529,10,1408,8.79692074747e-05,0.000193075451233,3.0
hz ,1.00009464529,11,1408,3.39961716293e-05,8.04346443082e-05,3.0
roots ,1.00009464529,0,1408,0.280392427418,13.9794499676,1.0
hz ,1.00009464529,4,1408,8.99232400644e-06,3.96734089984e-05,1.5
hz ,1.00009682395,6,1409,0.0688401565627,0.135918867031,2.5
hz ,1.00009682395,11,1409,3.40728740481e-05,8.12696437814e-05,3.0
hz ,1.00009682395,10,1409,8.79485359706e-05,0.000194718558267,3.0
hz ,1.00009682395,9,1409,0.000255510748543,0.000495403189788,3.0
hz ,1.00009682395,5,1409,0.0953865564819,0.259245429105,2.0
hz ,1.00009682395,7,1409,0.0144858274213,0.0193547437462,3.0
roots ,1.00009682395,0,1409,0.200227714412,10.128806771,1.0
hz ,1.00009682395,4,1409,9.00998611865e-06,4.00110321141e-05,1.5
hz ,1.00009682395,8,1409,0.00086501851231,0.00161126033493,3.0
hz ,1.00009848928,11,1410,3.35348228445e-05,8.11433168069e-05,3.0
hz ,1.00009848928,10,1410,8.66620017025e-05,0.000194680689895,3.0
roots ,1.00009848928,0,1410,0.1503747192,7.70013307174,1.0
hz ,1.00009848928,9,1410,0.000251841236485,0.000495935448301,3.0
hz ,1.00009848928,6,1410,0.065815253704,0.160312932679,2.5
hz ,1.00009848928,7,1410,0.0138909251417,0.0191321785645,3.0
hz ,1.00009848928,5,1410,0.0913659588242,0.279262058641,2.0
hz ,1.00009848928,4,1410,8.89080628272e-06,4.00231805372e-05,1.5
hz ,1.00009848928,8,1410,0.000850144962696,0.00161137715801,3.0
roots ,1.00009990592,0,1411,0.113667349032,5.88676235171,1.0
hz ,1.00009990592,11,1411,3.26722371149e-05,8.0208990138e-05,3.0
hz ,1.00009990592,10,1411,8.4729807285e-05,0.000192924546018,3.0
hz ,1.00009990592,9,1411,0.000247808465325,0.000493717939862,3.0
