t,species,metamer,organ,Eabs_diffuse,Eabs_direct
749,Soissons,4,sheath,0.037837728,0
749,Soissons,5,internode,0.071528529,0.00116291
749,Soissons,6,internode,0.192944768,0.444676859
750,Caphorn,1,blade,0.016900681,3.37E-06
750,Caphorn,1,sheath,0.007521279,0
750,Caphorn,2,blade,0.026281063,0.000265045
750,Caphorn,2,sheath,0.00466392,0
750,Caphorn,3,blade,0.065940859,0.005615159
750,Caphorn,3,sheath,0.010798044,0.000109291
750,Caphorn,4,blade,0.217939776,0.208075587
750,Caphorn,4,internode,0.017110265,0.000312243
750,Caphorn,4,sheath,0.040642991,0.005670781
750,Caphorn,5,internode,0.066593708,0.01876426
750,Caphorn,6,internode,0.189017344,0.380057962
750,Soissons,1,blade,0.016566714,7.94E-06
750,Soissons,1,sheath,0.007723921,0
750,Soissons,2,blade,0.034612533,0.000104797
750,Soissons,2,sheath,0.004868506,0
750,Soissons,3,blade,0.084535412,0.001831965
750,Soissons,3,sheath,0.010599798,2.65E-05
750,Soissons,4,blade,0.235000624,0.116713832
750,Soissons,4,internode,0.017878496,0.001446289
750,Soissons,4,sheath,0.037837728,0.00463072
750,Soissons,5,internode,0.071528529,0.023636181
750,Soissons,6,internode,0.192944768,0.39727769
751,Caphorn,1,blade,0.016900681,0.000736303
751,Caphorn,1,sheath,0.007521279,0.00011288
751,Caphorn,2,blade,0.026281063,0.003235696
751,Caphorn,2,sheath,0.00466392,0.000797007
751,Caphorn,3,blade,0.065940859,0.022348919
751,Caphorn,3,sheath,0.010798044,0.001689098
751,Caphorn,4,blade,0.217939776,0.246178934
751,Caphorn,4,internode,0.017110265,0.001860318
751,Caphorn,4,sheath,0.040642991,0.017530552
751,Caphorn,5,internode,0.066593708,0.050660261
751,Caphorn,6,internode,0.189017344,0.316675333
751,Soissons,1,blade,0.016566714,0.000905319
751,Soissons,1,sheath,0.007723921,0.000670623
751,Soissons,2,blade,0.034612533,0.002953193
751,Soissons,2,sheath,0.004868506,0.000654782
751,Soissons,3,blade,0.084535412,0.015240391
751,Soissons,3,sheath,0.010599798,0.001265209
751,Soissons,4,blade,0.235000624,0.155748446
751,Soissons,4,internode,0.017878496,0.002794017
751,Soissons,4,sheath,0.037837728,0.018499156
751,Soissons,5,internode,0.071528529,0.060540611
751,Soissons,6,internode,0.192944768,0.336851473
752,Caphorn,1,blade,0.016900681,0.005213162
752,Caphorn,1,sheath,0.007521279,0.002357156
752,Caphorn,2,blade,0.026281063,0.013636439
752,Caphorn,2,sheath,0.00466392,0.002420833
752,Caphorn,3,blade,0.065940859,0.045306588
752,Caphorn,3,sheath,0.010798044,0.005813116
752,Caphorn,4,blade,0.217939776,0.251248959
752,Caphorn,4,internode,0.017110265,0.013016218
752,Caphorn,4,sheath,0.040642991,0.028664671
752,Caphorn,5,internode,0.066593708,0.077114556
752,Caphorn,6,internode,0.189017344,0.262599222
752,Soissons,1,blade,0.016566714,0.005391234
752,Soissons,1,sheath,0.007723921,0.001898776
752,Soissons,2,blade,0.034612533,0.010140395
752,Soissons,2,sheath,0.004868506,0.002553127
752,Soissons,3,blade,0.084535412,0.040437232
752,Soissons,3,sheath,0.010599798,0.005824178
752,Soissons,4,blade,0.235000624,0.187728728
752,Soissons,4,internode,0.017878496,0.013698146
752,Soissons,4,sheath,0.037837728,0.027516785
752,Soissons,5,internode,0.071528529,0.08449601
752,Soissons,6,internode,0.192944768,0.275443151
753,Caphorn,1,blade,0.016900681,0.010258893
753,Caphorn,1,sheath,0.007521279,0.005059336
753,Caphorn,2,blade,0.026281063,0.021337898
753,Caphorn,2,sheath,0.00466392,0.005163843
753,Caphorn,3,blade,0.065940859,0.058161878
753,Caphorn,3,sheath,0.010798044,0.012205947
753,Caphorn,4,blade,0.217939776,0.256230067
753,Caphorn,4,internode,0.017110265,0.017591769
753,Caphorn,4,sheath,0.040642991,0.035046534
753,Caphorn,5,internode,0.066593708,0.114874809
753,Caphorn,6,internode,0.189017344,0.196610728
753,Soissons,1,blade,0.016566714,0.0135835
753,Soissons,1,sheath,0.007723921,0.005663336
753,Soissons,2,blade,0.034612533,0.022291491
753,Soissons,2,sheath,0.004868506,0.005707979
753,Soissons,3,blade,0.084535412,0.065279394
753,Soissons,3,sheath,0.010599798,0.012044405
753,Soissons,4,blade,0.235000624,0.230824056
753,Soissons,4,internode,0.017878496,0.023442277
753,Soissons,4,sheath,0.037837728,0.042260694
753,Soissons,5,internode,0.071528529,0.12970983
753,Soissons,6,internode,0.192944768,0.207780408
754,Caphorn,1,blade,0.016900681,0.020548465
754,Caphorn,1,sheath,0.007521279,0.008671182
754,Caphorn,2,blade,0.026281063,0.039288374
754,Caphorn,2,sheath,0.00466392,0.007832722
754,Caphorn,3,blade,0.065940859,0.077264188
754,Caphorn,3,sheath,0.010798044,0.02245718
754,Caphorn,4,blade,0.217939776,0.211343145
754,Caphorn,4,internode,0.017110265,0.012258439
754,Caphorn,4,sheath,0.040642991,0.064893433
754,Caphorn,5,internode,0.066593708,0.088556849
754,Caphorn,6,internode,0.189017344,0.143358803
754,Soissons,1,blade,0.016566714,0.024158855
754,Soissons,1,sheath,0.007723921,0.007097252
754,Soissons,2,blade,0.034612533,0.046259087
754,Soissons,2,sheath,0.004868506,0.009070942
754,Soissons,3,blade,0.084535412,0.092290343
754,Soissons,3,sheath,0.010599798,0.023838547
754,Soissons,4,blade,0.235000624,0.257729649
754,Soissons,4,internode,0.017878496,0.009411745
754,Soissons,4,sheath,0.037837728,0.06709603
754,Soissons,5,internode,0.071528529,0.102024496
754,Soissons,6,internode,0.192944768,0.154442328
755,Caphorn,1,blade,0.016900681,0.025454774
755,Caphorn,1,sheath,0.007521279,0.003333051
755,Caphorn,2,blade,0.026281063,0.058817137
755,Caphorn,2,sheath,0.00466392,0.007548325
755,Caphorn,3,blade,0.065940859,0.096014185
755,Caphorn,3,sheath,0.010798044,0.031897353
755,Caphorn,4,blade,0.217939776,0.172624401
755,Caphorn,4,internode,0.017110265,0.036169067
755,Caphorn,4,sheath,0.040642991,0.056655941
755,Caphorn,5,internode,0.066593708,0.044909221
755,Caphorn,6,internode,0.189017344,0.109912762
755,Soissons,1,blade,0.016566714,0.024701824
755,Soissons,1,sheath,0.007723921,0.005515395
755,Soissons,2,blade,0.034612533,0.064082049
755,Soissons,2,sheath,0.004868506,0.009477865
755,Soissons,3,blade,0.084535412,0.146645755
755,Soissons,3,sheath,0.010599798,0.033302678
755,Soissons,4,blade,0.235000624,0.264395013
755,Soissons,4,internode,0.017878496,0.040231843
755,Soissons,4,sheath,0.037837728,0.059162369
755,Soissons,5,internode,0.071528529,0.053339951
755,Soissons,6,internode,0.192944768,0.117858462
756,Caphorn,1,blade,0.016900681,0.025560867
756,Caphorn,1,sheath,0.007521279,0.000727045
756,Caphorn,2,blade,0.026281063,0.032037616
756,Caphorn,2,sheath,0.00466392,0.000664107
756,Caphorn,3,blade,0.065940859,0.063177321
756,Caphorn,3,sheath,0.010798044,0.003138868
756,Caphorn,4,blade,0.217939776,0.157676696
756,Caphorn,4,internode,0.017110265,0.004677824
756,Caphorn,4,sheath,0.040642991,0.009930295
756,Caphorn,5,internode,0.066593708,0.021301661
756,Caphorn,6,internode,0.189017344,0.098409417
756,Soissons,1,blade,0.016566714,0.023295807
756,Soissons,1,sheath,0.007723921,0.001198443
756,Soissons,2,blade,0.034612533,0.076044753
756,Soissons,2,sheath,0.004868506,0.001319558
756,Soissons,3,blade,0.084535412,0.14818468
756,Soissons,3,sheath,0.010599798,0.002888632
756,Soissons,4,blade,0.235000624,0.272912789
756,Soissons,4,internode,0.017878496,0.00409281
756,Soissons,4,sheath,0.037837728,0.008747827
756,Soissons,5,internode,0.071528529,0.02557766
756,Soissons,6,internode,0.192944768,0.101358877
757,Caphorn,1,blade,0.016900681,0.026625214
757,Caphorn,1,sheath,0.007521279,0.005305207
757,Caphorn,2,blade,0.026281063,0.063726191
757,Caphorn,2,sheath,0.00466392,0.007595833
757,Caphorn,3,blade,0.065940859,0.097261523
757,Caphorn,3,sheath,0.010798044,0.029301046
757,Caphorn,4,blade,0.217939776,0.170835801
757,Caphorn,4,internode,0.017110265,0.037181047
757,Caphorn,4,sheath,0.040642991,0.054309716
757,Caphorn,5,internode,0.066593708,0.045114507
757,Caphorn,6,internode,0.189017344,0.1135163
757,Soissons,1,blade,0.016566714,0.025304681
757,Soissons,1,sheath,0.007723921,0.004014973
757,Soissons,2,blade,0.034612533,0.062114979
757,Soissons,2,sheath,0.004868506,0.009038233
757,Soissons,3,blade,0.084535412,0.142221955
757,Soissons,3,sheath,0.010599798,0.028583775
757,Soissons,4,blade,0.235000624,0.278128552
757,Soissons,4,internode,0.017878496,0.038166834
757,Soissons,4,sheath,0.037837728,0.049479385
757,Soissons,5,internode,0.071528529,0.043414108
757,Soissons,6,internode,0.192944768,0.113816741
758,Caphorn,1,blade,0.016900681,0.02369779
758,Caphorn,1,sheath,0.007521279,0.007764988
758,Caphorn,2,blade,0.026281063,0.042305165
758,Caphorn,2,sheath,0.00466392,0.011407667
758,Caphorn,3,blade,0.065940859,0.081395989
758,Caphorn,3,sheath,0.010798044,0.020606602
758,Caphorn,4,blade,0.217939776,0.210680421
758,Caphorn,4,internode,0.017110265,0.011910727
758,Caphorn,4,sheath,0.040642991,0.066204789
758,Caphorn,5,internode,0.066593708,0.085924782
758,Caphorn,6,internode,0.189017344,0.148676965
758,Soissons,1,blade,0.016566714,0.02004231
758,Soissons,1,sheath,0.007723921,0.005358256
758,Soissons,2,blade,0.034612533,0.046780361
758,Soissons,2,sheath,0.004868506,0.007089995
758,Soissons,3,blade,0.084535412,0.088101148
758,Soissons,3,sheath,0.010599798,0.01765377
758,Soissons,4,blade,0.235000624,0.26971456
758,Soissons,4,internode,0.017878496,0.008490145
758,Soissons,4,sheath,0.037837728,0.064859097
758,Soissons,5,internode,0.071528529,0.085931344
758,Soissons,6,internode,0.192944768,0.14853692
759,Caphorn,1,blade,0.016900681,0.01198887
759,Caphorn,1,sheath,0.007521279,0.005064004
759,Caphorn,2,blade,0.026281063,0.020675114
759,Caphorn,2,sheath,0.00466392,0.005241639
759,Caphorn,3,blade,0.065940859,0.063744926
759,Caphorn,3,sheath,0.010798044,0.01112906
759,Caphorn,4,blade,0.217939776,0.252438119
759,Caphorn,4,internode,0.017110265,0.016184572
759,Caphorn,4,sheath,0.040642991,0.038086548
759,Caphorn,5,internode,0.066593708,0.108853197
759,Caphorn,6,internode,0.189017344,0.197322389
759,Soissons,1,blade,0.016566714,0.012058944
759,Soissons,1,sheath,0.007723921,0.004740505
759,Soissons,2,blade,0.034612533,0.02195966
759,Soissons,2,sheath,0.004868506,0.004494394
759,Soissons,3,blade,0.084535412,0.064555962
759,Soissons,3,sheath,0.010599798,0.012089687
759,Soissons,4,blade,0.235000624,0.240618823
759,Soissons,4,internode,0.017878496,0.019537661
759,Soissons,4,sheath,0.037837728,0.037772308
759,Soissons,5,internode,0.071528529,0.118485772
759,Soissons,6,internode,0.192944768,0.200593241
760,Caphorn,1,blade,0.016900681,0.004573125
760,Caphorn,1,sheath,0.007521279,0.001327947
760,Caphorn,2,blade,0.026281063,0.010342801
760,Caphorn,2,sheath,0.00466392,0.002625858
760,Caphorn,3,blade,0.065940859,0.048901334
760,Caphorn,3,sheath,0.010798044,0.005661354
760,Caphorn,4,blade,0.217939776,0.249026591
760,Caphorn,4,internode,0.017110265,0.013982772
760,Caphorn,4,sheath,0.040642991,0.03402535
760,Caphorn,5,internode,0.066593708,0.069550277
760,Caphorn,6,internode,0.189017344,0.263846317
760,Soissons,1,blade,0.016566714,0.004443135
760,Soissons,1,sheath,0.007723921,0.001892461
760,Soissons,2,blade,0.034612533,0.010269234
760,Soissons,2,sheath,0.004868506,0.002228998
760,Soissons,3,blade,0.084535412,0.038853335
760,Soissons,3,sheath,0.010599798,0.00528372
760,Soissons,4,blade,0.235000624,0.192868904
760,Soissons,4,internode,0.017878496,0.016832337
760,Soissons,4,sheath,0.037837728,0.03125715
760,Soissons,5,internode,0.071528529,0.086445218
760,Soissons,6,internode,0.192944768,0.270405794
761,Caphorn,1,blade,0.016900681,0.001426087
761,Caphorn,1,sheath,0.007521279,0.0001162
761,Caphorn,2,blade,0.026281063,0.003022944
761,Caphorn,2,sheath,0.00466392,0.001064848
761,Caphorn,3,blade,0.065940859,0.022696947
761,Caphorn,3,sheath,0.010798044,0.00144405
761,Caphorn,4,blade,0.217939776,0.256415157
761,Caphorn,4,internode,0.017110265,0.003237617
761,Caphorn,4,sheath,0.040642991,0.01518179
761,Caphorn,5,internode,0.066593708,0.049251056
761,Caphorn,6,internode,0.189017344,0.324960812
761,Soissons,1,blade,0.016566714,0.000743128
761,Soissons,1,sheath,0.007723921,0.000258951
761,Soissons,2,blade,0.034612533,0.002746205
761,Soissons,2,sheath,0.004868506,0.000304258
761,Soissons,3,blade,0.084535412,0.014741461
761,Soissons,3,sheath,0.010599798,0.001056393
761,Soissons,4,blade,0.235000624,0.144476234
761,Soissons,4,internode,0.017878496,0.003355969
761,Soissons,4,sheath,0.037837728,0.013860234
761,Soissons,5,internode,0.071528529,0.059002243
761,Soissons,6,internode,0.192944768,0.333105725
762,Caphorn,1,blade,0.016900681,1.16E-05
762,Caphorn,1,sheath,0.007521279,0
762,Caphorn,2,blade,0.026281063,0.000484573
762,Caphorn,2,sheath,0.00466392,0
762,Caphorn,3,blade,0.065940859,0.00577885
762,Caphorn,3,sheath,0.010798044,2.32E-05
762,Caphorn,4,blade,0.217939776,0.214923775
762,Caphorn,4,internode,0.017110265,0.00028929
762,Caphorn,4,sheath,0.040642991,0.003902312
762,Caphorn,5,internode,0.066593708,0.024434891
762,Caphorn,6,internode,0.189017344,0.38812833
762,Soissons,1,blade,0.016566714,8.26E-05
762,Soissons,1,sheath,0.007723921,0
762,Soissons,2,blade,0.034612533,0.00017891
762,Soissons,2,sheath,0.004868506,6.28E-05
762,Soissons,3,blade,0.084535412,0.002497946
762,Soissons,3,sheath,0.010599798,0.000132481
762,Soissons,4,blade,0.235000624,0.106674345
762,Soissons,4,internode,0.017878496,0.00010189
762,Soissons,4,sheath,0.037837728,0.003072576
762,Soissons,5,internode,0.071528529,0.027530697
762,Soissons,6,internode,0.192944768,0.390917811
763,Caphorn,1,blade,0.016900681,0
763,Caphorn,1,sheath,0.007521279,0
763,Caphorn,2,blade,0.026281063,1.41E-05
763,Caphorn,2,sheath,0.00466392,0
763,Caphorn,3,blade,0.065940859,0.000173286
763,Caphorn,3,sheath,0.010798044,0
763,Caphorn,4,blade,0.217939776,0.149174436
763,Caphorn,4,internode,0.017110265,0
763,Caphorn,4,sheath,0.040642991,0.000215133
763,Caphorn,5,internode,0.066593708,0.000658897
763,Caphorn,6,internode,0.189017344,0.438673408
763,Soissons,1,blade,0.016566714,0
763,Soissons,1,sheath,0.007723921,0
763,Soissons,2,blade,0.034612533,0
763,Soissons,2,sheath,0.004868506,0
763,Soissons,3,blade,0.084535412,1.74E-05
763,Soissons,3,sheath,0.010599798,0
763,Soissons,4,blade,0.235000624,0.064715287
763,Soissons,4,internode,0.017878496,0
763,Soissons,4,sheath,0.037837728,0.000278029
763,Soissons,5,internode,0.071528529,0.002539865
763,Soissons,6,internode,0.192944768,0.447916874
764,Caphorn,1,blade,0,0
764,Caphorn,1,sheath,0,0
764,Caphorn,2,blade,0,0
764,Caphorn,2,sheath,0,0
764,Caphorn,3,blade,0,0
764,Caphorn,3,sheath,0,0
764,Caphorn,4,blade,0,0
764,Caphorn,4,internode,0,0
764,Caphorn,4,sheath,0,0
764,Caphorn,5,internode,0,0
764,Caphorn,6,internode,0,0
764,Soissons,1,blade,0,0
764,Soissons,1,sheath,0,0
764,Soissons,2,blade,0,0
764,Soissons,2,sheath,0,0
764,Soissons,3,blade,0,0
764,Soissons,3,sheath,0,0
764,Soissons,4,blade,0,0
764,Soissons,4,internode,0,0
764,Soissons,4,sheath,0,0
764,Soissons,5,internode,0,0
764,Soissons,6,internode,0,0
765,Caphorn,1,blade,0,0
765,Caphorn,1,sheath,0,0
765,Caphorn,2,blade,0,0
765,Caphorn,2,sheath,0,0
765,Caphorn,3,blade,0,0
765,Caphorn,3,sheath,0,0
765,Caphorn,4,blade,0,0
765,Caphorn,4,internode,0,0
765,Caphorn,4,sheath,0,0
765,Caphorn,5,internode,0,0
765,Caphorn,6,internode,0,0
765,Soissons,1,blade,0,0
765,Soissons,1,sheath,0,0
765,Soissons,2,blade,0,0
765,Soissons,2,sheath,0,0
765,Soissons,3,blade,0,0
765,Soissons,3,sheath,0,0
765,Soissons,4,blade,0,0
765,Soissons,4,internode,0,0
765,Soissons,4,sheath,0,0
765,Soissons,5,internode,0,0
765,Soissons,6,internode,0,0
766,Caphorn,1,blade,0,0
766,Caphorn,1,sheath,0,0
766,Caphorn,2,blade,0,0
766,Caphorn,2,sheath,0,0
766,Caphorn,3,blade,0,0
766,Caphorn,3,sheath,0,0
766,Caphorn,4,blade,0,0
766,Caphorn,4,internode,0,0
766,Caphorn,4,sheath,0,0
766,Caphorn,5,internode,0,0
766,Caphorn,6,internode,0,0
766,Soissons,1,blade,0,0
766,Soissons,1,sheath,0,0
766,Soissons,2,blade,0,0
766,Soissons,2,sheath,0,0
766,Soissons,3,blade,0,0
766,Soissons,3,sheath,0,0
766,Soissons,4,blade,0,0
766,Soissons,4,internode,0,0
766,Soissons,4,sheath,0,0
766,Soissons,5,internode,0,0
766,Soissons,6,internode,0,0
767,Caphorn,1,blade,0,0
767,Caphorn,1,sheath,0,0
767,Caphorn,2,blade,0,0
767,Caphorn,2,sheath,0,0
767,Caphorn,3,blade,0,0
767,Caphorn,3,sheath,0,0
767,Caphorn,4,blade,0,0
767,Caphorn,4,internode,0,0
767,Caphorn,4,sheath,0,0
767,Caphorn,5,internode,0,0
767,Caphorn,6,internode,0,0
767,Soissons,1,blade,0,0
767,Soissons,1,sheath,0,0
767,Soissons,2,blade,0,0
767,Soissons,2,sheath,0,0
767,Soissons,3,blade,0,0
767,Soissons,3,sheath,0,0
767,Soissons,4,blade,0,0
767,Soissons,4,internode,0,0
767,Soissons,4,sheath,0,0
767,Soissons,5,internode,0,0
767,Soissons,6,internode,0,0
768,Caphorn,1,blade,0,0
768,Caphorn,1,sheath,0,0
768,Caphorn,2,blade,0,0
768,Caphorn,2,sheath,0,0
768,Caphorn,3,blade,0,0
768,Caphorn,3,sheath,0,0
768,Caphorn,4,blade,0,0
768,Caphorn,4,internode,0,0
768,Caphorn,4,sheath,0,0
768,Caphorn,5,internode,0,0
768,Caphorn,6,internode,0,0
768,Soissons,1,blade,0,0
768,Soissons,1,sheath,0,0
768,Soissons,2,blade,0,0
768,Soissons,2,sheath,0,0
768,Soissons,3,blade,0,0
768,Soissons,3,sheath,0,0
768,Soissons,4,blade,0,0
768,Soissons,4,internode,0,0
768,Soissons,4,sheath,0,0
768,Soissons,5,internode,0,0
768,Soissons,6,internode,0,0
769,Caphorn,1,blade,0,0
769,Caphorn,1,sheath,0,0
769,Caphorn,2,blade,0,0
769,Caphorn,2,sheath,0,0
769,Caphorn,3,blade,0,0
769,Caphorn,3,sheath,0,0
769,Caphorn,4,blade,0,0
769,Caphorn,4,internode,0,0
769,Caphorn,4,sheath,0,0
769,Caphorn,5,internode,0,0
769,Caphorn,6,internode,0,0
769,Soissons,1,blade,0,0
769,Soissons,1,sheath,0,0
769,Soissons,2,blade,0,0
769,Soissons,2,sheath,0,0
769,Soissons,3,blade,0,0
769,Soissons,3,sheath,0,0
769,Soissons,4,blade,0,0
769,Soissons,4,internode,0,0
769,Soissons,4,sheath,0,0
769,Soissons,5,internode,0,0
769,Soissons,6,internode,0,0
770,Caphorn,1,blade,0,0
770,Caphorn,1,sheath,0,0
770,Caphorn,2,blade,0,0
770,Caphorn,2,sheath,0,0
770,Caphorn,3,blade,0,0
770,Caphorn,3,sheath,0,0
770,Caphorn,4,blade,0,0
770,Caphorn,4,internode,0,0
770,Caphorn,4,sheath,0,0
770,Caphorn,5,internode,0,0
770,Caphorn,6,internode,0,0
770,Soissons,1,blade,0,0
770,Soissons,1,sheath,0,0
770,Soissons,2,blade,0,0
770,Soissons,2,sheath,0,0
770,Soissons,3,blade,0,0
770,Soissons,3,sheath,0,0
770,Soissons,4,blade,0,0
770,Soissons,4,internode,0,0
770,Soissons,4,sheath,0,0
770,Soissons,5,internode,0,0
770,Soissons,6,internode,0,0
771,Caphorn,1,blade,0,0
771,Caphorn,1,sheath,0,0
771,Caphorn,2,blade,0,0
771,Caphorn,2,sheath,0,0
771,Caphorn,3,blade,0,0
771,Caphorn,3,sheath,0,0
771,Caphorn,4,blade,0,0
771,Caphorn,4,internode,0,0
771,Caphorn,4,sheath,0,0
771,Caphorn,5,internode,0,0
771,Caphorn,6,internode,0,0
771,Soissons,1,blade,0,0
771,Soissons,1,sheath,0,0
771,Soissons,2,blade,0,0
771,Soissons,2,sheath,0,0
771,Soissons,3,blade,0,0
771,Soissons,3,sheath,0,0
771,Soissons,4,blade,0,0
771,Soissons,4,internode,0,0
771,Soissons,4,sheath,0,0
771,Soissons,5,internode,0,0
771,Soissons,6,internode,0,0
772,Caphorn,1,blade,0,0
772,Caphorn,1,sheath,0,0
772,Caphorn,2,blade,0,0
772,Caphorn,2,sheath,0,0
772,Caphorn,3,blade,0,0
772,Caphorn,3,sheath,0,0
772,Caphorn,4,blade,0,0
772,Caphorn,4,internode,0,0
772,Caphorn,4,sheath,0,0
772,Caphorn,5,internode,0,0
772,Caphorn,6,internode,0,0
772,Soissons,1,blade,0,0
772,Soissons,1,sheath,0,0
772,Soissons,2,blade,0,0
772,Soissons,2,sheath,0,0
772,Soissons,3,blade,0,0
772,Soissons,3,sheath,0,0
772,Soissons,4,blade,0,0
772,Soissons,4,internode,0,0
772,Soissons,4,sheath,0,0
772,Soissons,5,internode,0,0
772,Soissons,6,internode,0,0
773,Caphorn,1,blade,0.016900681,0
773,Caphorn,1,sheath,0.007521279,0
773,Caphorn,2,blade,0.026281063,0
773,Caphorn,2,sheath,0.00466392,0
773,Caphorn,3,blade,0.065940859,0
773,Caphorn,3,sheath,0.010798044,0
773,Caphorn,4,blade,0.217939776,0.16264932
773,Caphorn,4,internode,0.017110265,0
773,Caphorn,4,sheath,0.040642991,0
773,Caphorn,5,internode,0.066593708,0.000398608
773,Caphorn,6,internode,0.189017344,0.427872921
773,Soissons,1,blade,0.016566714,0
773,Soissons,1,sheath,0.007723921,0
773,Soissons,2,blade,0.034612533,0
773,Soissons,2,sheath,0.004868506,0
773,Soissons,3,blade,0.084535412,0
773,Soissons,3,sheath,0.010599798,0
773,Soissons,4,blade,0.235000624,0.071972227
773,Soissons,4,internode,0.017878496,0
773,Soissons,4,sheath,0.037837728,6.62E-06
773,Soissons,5,internode,0.071528529,0.001848261
773,Soissons,6,internode,0.192944768,0.444902416
774,Caphorn,1,blade,0.016900681,0
774,Caphorn,1,sheath,0.007521279,1.33E-05
774,Caphorn,2,blade,0.026281063,0.000283396
774,Caphorn,2,sheath,0.00466392,0
774,Caphorn,3,blade,0.065940859,0.005337047
774,Caphorn,3,sheath,0.010798044,0.000135784
774,Caphorn,4,blade,0.217939776,0.20718705
774,Caphorn,4,internode,0.017110265,0.000289236
774,Caphorn,4,sheath,0.040642991,0.006020762
774,Caphorn,5,internode,0.066593708,0.019449482
774,Caphorn,6,internode,0.189017344,0.380131294
774,Soissons,1,blade,0.016566714,1.59E-05
774,Soissons,1,sheath,0.007723921,0
774,Soissons,2,blade,0.034612533,0.000135619
774,Soissons,2,sheath,0.004868506,0
774,Soissons,3,blade,0.084535412,0.001660708
774,Soissons,3,sheath,0.010599798,1.33E-05
774,Soissons,4,blade,0.235000624,0.11574507
774,Soissons,4,internode,0.017878496,0.00119971
774,Soissons,4,sheath,0.037837728,0.004026831
774,Soissons,5,internode,0.071528529,0.02404837
774,Soissons,6,internode,0.192944768,0.396740234
775,Caphorn,1,blade,0.016900681,0.000763481
775,Caphorn,1,sheath,0.007521279,9.63E-05
775,Caphorn,2,blade,0.026281063,0.003615225
775,Caphorn,2,sheath,0.00466392,0.000711042
775,Caphorn,3,blade,0.065940859,0.022465402
775,Caphorn,3,sheath,0.010798044,0.001440708
775,Caphorn,4,blade,0.217939776,0.245713487
775,Caphorn,4,internode,0.017110265,0.00257689
775,Caphorn,4,sheath,0.040642991,0.017436619
775,Caphorn,5,internode,0.066593708,0.051583106
775,Caphorn,6,internode,0.189017344,0.316832458
775,Soissons,1,blade,0.016566714,0.000850216
775,Soissons,1,sheath,0.007723921,0.001082257
775,Soissons,2,blade,0.034612533,0.002890707
775,Soissons,2,sheath,0.004868506,0.000629985
775,Soissons,3,blade,0.084535412,0.014697509
775,Soissons,3,sheath,0.010599798,0.001182423
775,Soissons,4,blade,0.235000624,0.155484812
775,Soissons,4,internode,0.017878496,0.002902474
775,Soissons,4,sheath,0.037837728,0.018059503
775,Soissons,5,internode,0.071528529,0.060757483
775,Soissons,6,internode,0.192944768,0.337170699
776,Caphorn,1,blade,0.016900681,0.005334281
776,Caphorn,1,sheath,0.007521279,0.002493281
776,Caphorn,2,blade,0.026281063,0.013686156
776,Caphorn,2,sheath,0.00466392,0.002262109
776,Caphorn,3,blade,0.065940859,0.045157118
776,Caphorn,3,sheath,0.010798044,0.005373765
776,Caphorn,4,blade,0.217939776,0.251197288
776,Caphorn,4,internode,0.017110265,0.013022697
776,Caphorn,4,sheath,0.040642991,0.029254833
776,Caphorn,5,internode,0.066593708,0.078364456
776,Caphorn,6,internode,0.189017344,0.262375454
776,Soissons,1,blade,0.016566714,0.005542947
776,Soissons,1,sheath,0.007723921,0.00174958
776,Soissons,2,blade,0.034612533,0.010168364
776,Soissons,2,sheath,0.004868506,0.002725023
776,Soissons,3,blade,0.084535412,0.039791772
776,Soissons,3,sheath,0.010599798,0.005613862
776,Soissons,4,blade,0.235000624,0.187369498
776,Soissons,4,internode,0.017878496,0.013453324
776,Soissons,4,sheath,0.037837728,0.027956987
776,Soissons,5,internode,0.071528529,0.084002334
776,Soissons,6,internode,0.192944768,0.275338723
777,Caphorn,1,blade,0.016900681,0.009771575
777,Caphorn,1,sheath,0.007521279,0.004923069
777,Caphorn,2,blade,0.026281063,0.021099011
777,Caphorn,2,sheath,0.00466392,0.005094594
777,Caphorn,3,blade,0.065940859,0.058101579
777,Caphorn,3,sheath,0.010798044,0.011689294
777,Caphorn,4,blade,0.217939776,0.256193324
777,Caphorn,4,internode,0.017110265,0.017710008
777,Caphorn,4,sheath,0.040642991,0.035864973
777,Caphorn,5,internode,0.066593708,0.116852214
777,Caphorn,6,internode,0.189017344,0.196793348
777,Soissons,1,blade,0.016566714,0.013367722
777,Soissons,1,sheath,0.007723921,0.005464282
777,Soissons,2,blade,0.034612533,0.02235164
777,Soissons,2,sheath,0.004868506,0.005800694
777,Soissons,3,blade,0.084535412,0.064902747
777,Soissons,3,sheath,0.010599798,0.011912286
777,Soissons,4,blade,0.235000624,0.230582637
777,Soissons,4,internode,0.017878496,0.02265365
777,Soissons,4,sheath,0.037837728,0.044348532
777,Soissons,5,internode,0.071528529,0.131762536
777,Soissons,6,internode,0.192944768,0.207935967
778,Caphorn,1,blade,0.016900681,0.020729148
778,Caphorn,1,sheath,0.007521279,0.008426854
778,Caphorn,2,blade,0.026281063,0.039201749
778,Caphorn,2,sheath,0.00466392,0.007495398
778,Caphorn,3,blade,0.065940859,0.076707642
778,Caphorn,3,sheath,0.010798044,0.022663628
778,Caphorn,4,blade,0.217939776,0.211292533
778,Caphorn,4,internode,0.017110265,0.011869444
778,Caphorn,4,sheath,0.040642991,0.06546184
778,Caphorn,5,internode,0.066593708,0.08831306
778,Caphorn,6,internode,0.189017344,0.143618738
778,Soissons,1,blade,0.016566714,0.023919022
