t,species,metamer,organ,element,Eabs_direct,Eabs_diffuse,plant
283,Soissons,6,internode,StemElement,0.46762972833,0.196920449308,1
284,Soissons,1,blade,LeafElement1,0.0,0.0,1
284,Soissons,1,sheath,StemElement,0.0,0.0,1
284,Soissons,2,blade,LeafElement1,0.0,0.0,1
284,Soissons,2,sheath,StemElement,0.0,0.0,1
284,Soissons,3,blade,LeafElement1,0.0,0.0,1
284,Soissons,3,sheath,StemElement,0.0,0.0,1
284,Soissons,4,blade,LeafElement1,0.0,0.0,1
284,Soissons,4,internode,StemElement,0.0,0.0,1
284,Soissons,4,sheath,StemElement,0.0,0.0,1
284,Soissons,5,internode,StemElement,0.0,0.0,1
284,Soissons,6,internode,StemElement,0.0,0.0,1
285,Soissons,1,blade,LeafElement1,0.0,0.0,1
285,Soissons,1,sheath,StemElement,0.0,0.0,1
285,Soissons,2,blade,LeafElement1,0.0,0.0,1
285,Soissons,2,sheath,StemElement,0.0,0.0,1
285,Soissons,3,blade,LeafElement1,0.0,0.0,1
285,Soissons,3,sheath,StemElement,0.0,0.0,1
285,Soissons,4,blade,LeafElement1,0.0,0.0,1
285,Soissons,4,internode,StemElement,0.0,0.0,1
285,Soissons,4,sheath,StemElement,0.0,0.0,1
285,Soissons,5,internode,StemElement,0.0,0.0,1
285,Soissons,6,internode,StemElement,0.0,0.0,1
286,Soissons,1,blade,LeafElement1,0.0,0.0,1
286,Soissons,1,sheath,StemElement,0.0,0.0,1
286,Soissons,2,blade,LeafElement1,0.0,0.0,1
286,Soissons,2,sheath,StemElement,0.0,0.0,1
286,Soissons,3,blade,LeafElement1,0.0,0.0,1
286,Soissons,3,sheath,StemElement,0.0,0.0,1
286,Soissons,4,blade,LeafElement1,0.0,0.0,1
286,Soissons,4,internode,StemElement,0.0,0.0,1
286,Soissons,4,sheath,StemElement,0.0,0.0,1
286,Soissons,5,internode,StemElement,0.0,0.0,1
286,Soissons,6,internode,StemElement,0.0,0.0,1
287,Soissons,1,blade,LeafElement1,0.0,0.0,1
287,Soissons,1,sheath,StemElement,0.0,0.0,1
287,Soissons,2,blade,LeafElement1,0.0,0.0,1
287,Soissons,2,sheath,StemElement,0.0,0.0,1
287,Soissons,3,blade,LeafElement1,0.0,0.0,1
287,Soissons,3,sheath,StemElement,0.0,0.0,1
287,Soissons,4,blade,LeafElement1,0.0,0.0,1
287,Soissons,4,internode,StemElement,0.0,0.0,1
287,Soissons,4,sheath,StemElement,0.0,0.0,1
287,Soissons,5,internode,StemElement,0.0,0.0,1
287,Soissons,6,internode,StemElement,0.0,0.0,1
288,Soissons,1,blade,LeafElement1,0.0,0.0,1
288,Soissons,1,sheath,StemElement,0.0,0.0,1
288,Soissons,2,blade,LeafElement1,0.0,0.0,1
288,Soissons,2,sheath,StemElement,0.0,0.0,1
288,Soissons,3,blade,LeafElement1,0.0,0.0,1
288,Soissons,3,sheath,StemElement,0.0,0.0,1
288,Soissons,4,blade,LeafElement1,0.0,0.0,1
288,Soissons,4,internode,StemElement,0.0,0.0,1
288,Soissons,4,sheath,StemElement,0.0,0.0,1
288,Soissons,5,internode,StemElement,0.0,0.0,1
288,Soissons,6,internode,StemElement,0.0,0.0,1
289,Soissons,1,blade,LeafElement1,0.0,0.0,1
289,Soissons,1,sheath,StemElement,0.0,0.0,1
289,Soissons,2,blade,LeafElement1,0.0,0.0,1
289,Soissons,2,sheath,StemElement,0.0,0.0,1
289,Soissons,3,blade,LeafElement1,0.0,0.0,1
289,Soissons,3,sheath,StemElement,0.0,0.0,1
289,Soissons,4,blade,LeafElement1,0.0,0.0,1
289,Soissons,4,internode,StemElement,0.0,0.0,1
289,Soissons,4,sheath,StemElement,0.0,0.0,1
289,Soissons,5,internode,StemElement,0.0,0.0,1
289,Soissons,6,internode,StemElement,0.0,0.0,1
290,Soissons,1,blade,LeafElement1,0.0,0.0,1
290,Soissons,1,sheath,StemElement,0.0,0.0,1
290,Soissons,2,blade,LeafElement1,0.0,0.0,1
290,Soissons,2,sheath,StemElement,0.0,0.0,1
290,Soissons,3,blade,LeafElement1,0.0,0.0,1
290,Soissons,3,sheath,StemElement,0.0,0.0,1
290,Soissons,4,blade,LeafElement1,0.0,0.0,1
290,Soissons,4,internode,StemElement,0.0,0.0,1
290,Soissons,4,sheath,StemElement,0.0,0.0,1
290,Soissons,5,internode,StemElement,0.0,0.0,1
290,Soissons,6,internode,StemElement,0.0,0.0,1
291,Soissons,1,blade,LeafElement1,0.0,0.0,1
291,Soissons,1,sheath,StemElement,0.0,0.0,1
291,Soissons,2,blade,LeafElement1,0.0,0.0,1
291,Soissons,2,sheath,StemElement,0.0,0.0,1
291,Soissons,3,blade,LeafElement1,0.0,0.0,1
291,Soissons,3,sheath,StemElement,0.0,0.0,1
291,Soissons,4,blade,LeafElement1,0.0,0.0,1
291,Soissons,4,internode,StemElement,0.0,0.0,1
291,Soissons,4,sheath,StemElement,0.0,0.0,1
291,Soissons,5,internode,StemElement,0.0,0.0,1
291,Soissons,6,internode,StemElement,0.0,0.0,1
292,Soissons,1,blade,LeafElement1,0.0,0.0,1
292,Soissons,1,sheath,StemElement,0.0,0.0,1
292,Soissons,2,blade,LeafElement1,0.0,0.0,1
292,Soissons,2,sheath,StemElement,0.0,0.0,1
292,Soissons,3,blade,LeafElement1,0.0,0.0,1
292,Soissons,3,sheath,StemElement,0.0,0.0,1
292,Soissons,4,blade,LeafElement1,0.0,0.0,1
292,Soissons,4,internode,StemElement,0.0,0.0,1
292,Soissons,4,sheath,StemElement,0.0,0.0,1
292,Soissons,5,internode,StemElement,0.0,0.0,1
292,Soissons,6,internode,StemElement,0.0,0.0,1
293,Soissons,1,blade,LeafElement1,0.0,0.0117053967818,1
293,Soissons,1,sheath,StemElement,0.0,0.00497003416178,1
293,Soissons,2,blade,LeafElement1,0.0,0.0248621052483,1
293,Soissons,2,sheath,StemElement,0.0,0.00333366754435,1
293,Soissons,3,blade,LeafElement1,1.37620085171e-05,0.0711336556434,1
293,Soissons,3,sheath,StemElement,0.0,0.00810464287703,1
293,Soissons,4,blade,LeafElement1,0.0820980393224,0.23889473242,1
293,Soissons,4,internode,StemElement,0.0,0.0148957423952,1
293,Soissons,4,sheath,StemElement,3.30996835212e-06,0.0336139385194,1
293,Soissons,5,internode,StemElement,0.00242630528638,0.0781531665003,1
293,Soissons,6,internode,StemElement,0.46576321278,0.196920449308,1
294,Soissons,1,blade,LeafElement1,4.08970170367e-05,0.0117053967818,1
294,Soissons,1,sheath,StemElement,0.0,0.00497003416178,1
294,Soissons,2,blade,LeafElement1,0.000320754853644,0.0248621052483,1
294,Soissons,2,sheath,StemElement,0.0,0.00333366754435,1
294,Soissons,3,blade,LeafElement1,0.00398373669486,0.0711336556434,1
294,Soissons,3,sheath,StemElement,0.000230188412913,0.00810464287703,1
294,Soissons,4,blade,LeafElement1,0.127537426732,0.23889473242,1
294,Soissons,4,internode,StemElement,0.000755912397833,0.0148957423952,1
294,Soissons,4,sheath,StemElement,0.00574814218406,0.0336139385194,1
294,Soissons,5,internode,StemElement,0.0388063169775,0.0781531665003,1
294,Soissons,6,internode,StemElement,0.412752604882,0.196920449308,1
295,Soissons,1,blade,LeafElement1,0.00136103677598,0.0117053967818,1
295,Soissons,1,sheath,StemElement,0.000127794397072,0.00497003416178,1
295,Soissons,2,blade,LeafElement1,0.00416353278986,0.0248621052483,1
295,Soissons,2,sheath,StemElement,0.000672187376474,0.00333366754435,1
295,Soissons,3,blade,LeafElement1,0.0215839821216,0.0711336556434,1
295,Soissons,3,sheath,StemElement,0.00206478876464,0.00810464287703,1
295,Soissons,4,blade,LeafElement1,0.172620012797,0.23889473242,1
295,Soissons,4,internode,StemElement,0.00473817333663,0.0148957423952,1
295,Soissons,4,sheath,StemElement,0.0215260231717,0.0336139385194,1
295,Soissons,5,internode,StemElement,0.0774109310609,0.0781531665003,1
295,Soissons,6,internode,StemElement,0.34082748635,0.196920449308,1
296,Soissons,1,blade,LeafElement1,0.0050103873773,0.0117053967818,1
296,Soissons,1,sheath,StemElement,0.00164166892423,0.00497003416178,1
296,Soissons,2,blade,LeafElement1,0.0119562101898,0.0248621052483,1
296,Soissons,2,sheath,StemElement,0.00217545738548,0.00333366754435,1
296,Soissons,3,blade,LeafElement1,0.0422296258199,0.0711336556434,1
296,Soissons,3,sheath,StemElement,0.00553736492384,0.00810464287703,1
296,Soissons,4,blade,LeafElement1,0.205067703353,0.23889473242,1
296,Soissons,4,internode,StemElement,0.0127936638319,0.0148957423952,1
296,Soissons,4,sheath,StemElement,0.0339583327966,0.0336139385194,1
296,Soissons,5,internode,StemElement,0.0988913210876,0.0781531665003,1
296,Soissons,6,internode,StemElement,0.274919370659,0.196920449308,1
297,Soissons,1,blade,LeafElement1,0.0102030399177,0.0117053967818,1
297,Soissons,1,sheath,StemElement,0.00340444244346,0.00497003416178,1
297,Soissons,2,blade,LeafElement1,0.0212625274062,0.0248621052483,1
297,Soissons,2,sheath,StemElement,0.00365773820067,0.00333366754435,1
297,Soissons,3,blade,LeafElement1,0.059673866815,0.0711336556434,1
297,Soissons,3,sheath,StemElement,0.00992631660487,0.00810464287703,1
297,Soissons,4,blade,LeafElement1,0.243577903418,0.23889473242,1
297,Soissons,4,internode,StemElement,0.0148981918545,0.0148957423952,1
297,Soissons,4,sheath,StemElement,0.0359081816535,0.0336139385194,1
297,Soissons,5,internode,StemElement,0.129909342396,0.0781531665003,1
297,Soissons,6,internode,StemElement,0.204375753723,0.196920449308,1
298,Soissons,1,blade,LeafElement1,0.016708771966,0.0117053967818,1
298,Soissons,1,sheath,StemElement,0.00562738068878,0.00497003416178,1
298,Soissons,2,blade,LeafElement1,0.0348983069097,0.0248621052483,1
298,Soissons,2,sheath,StemElement,0.0056735675146,0.00333366754435,1
298,Soissons,3,blade,LeafElement1,0.0776887814924,0.0711336556434,1
298,Soissons,3,sheath,StemElement,0.0149651271746,0.00810464287703,1
298,Soissons,4,blade,LeafElement1,0.26187731178,0.23889473242,1
298,Soissons,4,internode,StemElement,0.0093263233095,0.0148957423952,1
298,Soissons,4,sheath,StemElement,0.0513730375371,0.0336139385194,1
298,Soissons,5,internode,StemElement,0.0999569937318,0.0781531665003,1
298,Soissons,6,internode,StemElement,0.151239848986,0.196920449308,1
299,Soissons,1,blade,LeafElement1,0.0164850783146,0.0117053967818,1
299,Soissons,1,sheath,StemElement,0.00474285511234,0.00497003416178,1
299,Soissons,2,blade,LeafElement1,0.043964183454,0.0248621052483,1
299,Soissons,2,sheath,StemElement,0.00543106850023,0.00333366754435,1
299,Soissons,3,blade,LeafElement1,0.112158253081,0.0711336556434,1
299,Soissons,3,sheath,StemElement,0.0197530808732,0.00810464287703,1
299,Soissons,4,blade,LeafElement1,0.263203338879,0.23889473242,1
299,Soissons,4,internode,StemElement,0.0254336398467,0.0148957423952,1
299,Soissons,4,sheath,StemElement,0.0416138168779,0.0336139385194,1
299,Soissons,5,internode,StemElement,0.0553749589724,0.0781531665003,1
299,Soissons,6,internode,StemElement,0.116427063174,0.196920449308,1
300,Soissons,1,blade,LeafElement1,0.0162876559558,0.0117053967818,1
300,Soissons,1,sheath,StemElement,0.00109880508413,0.00497003416178,1
300,Soissons,2,blade,LeafElement1,0.0487717960383,0.0248621052483,1
300,Soissons,2,sheath,StemElement,0.000821840482423,0.00333366754435,1
300,Soissons,3,blade,LeafElement1,0.112613881537,0.0711336556434,1
300,Soissons,3,sheath,StemElement,0.00227855022935,0.00810464287703,1
300,Soissons,4,blade,LeafElement1,0.259598671914,0.23889473242,1
300,Soissons,4,internode,StemElement,0.0052662998145,0.0148957423952,1
300,Soissons,4,sheath,StemElement,0.0101358164984,0.0336139385194,1
300,Soissons,5,internode,StemElement,0.0285839883197,0.0781531665003,1
300,Soissons,6,internode,StemElement,0.103890305013,0.196920449308,1
301,Soissons,1,blade,LeafElement1,0.0167721779216,0.0117053967818,1
301,Soissons,1,sheath,StemElement,0.00365568531043,0.00497003416178,1
301,Soissons,2,blade,LeafElement1,0.0450841779948,0.0248621052483,1
301,Soissons,2,sheath,StemElement,0.00559556593329,0.00333366754435,1
301,Soissons,3,blade,LeafElement1,0.113038972256,0.0711336556434,1
301,Soissons,3,sheath,StemElement,0.0217105749468,0.00810464287703,1
301,Soissons,4,blade,LeafElement1,0.257799535364,0.23889473242,1
301,Soissons,4,internode,StemElement,0.0270310493721,0.0148957423952,1
301,Soissons,4,sheath,StemElement,0.0432517957494,0.0336139385194,1
301,Soissons,5,internode,StemElement,0.0575072611438,0.0781531665003,1
301,Soissons,6,internode,StemElement,0.117970037194,0.196920449308,1
302,Soissons,1,blade,LeafElement1,0.0160775008244,0.0117053967818,1
302,Soissons,1,sheath,StemElement,0.00560801321992,0.00497003416178,1
302,Soissons,2,blade,LeafElement1,0.0362158812063,0.0248621052483,1
302,Soissons,2,sheath,StemElement,0.00648937790388,0.00333366754435,1
302,Soissons,3,blade,LeafElement1,0.0791160311145,0.0711336556434,1
302,Soissons,3,sheath,StemElement,0.0153890220836,0.00810464287703,1
302,Soissons,4,blade,LeafElement1,0.258101728437,0.23889473242,1
302,Soissons,4,internode,StemElement,0.00910844419713,0.0148957423952,1
302,Soissons,4,sheath,StemElement,0.053212543441,0.0336139385194,1
302,Soissons,5,internode,StemElement,0.0943158144475,0.0781531665003,1
302,Soissons,6,internode,StemElement,0.150913817603,0.196920449308,1
303,Soissons,1,blade,LeafElement1,0.00982736824422,0.0117053967818,1
303,Soissons,1,sheath,StemElement,0.00383258740919,0.00497003416178,1
303,Soissons,2,blade,LeafElement1,0.0189209539671,0.0248621052483,1
303,Soissons,2,sheath,StemElement,0.00525252040273,0.00333366754435,1
303,Soissons,3,blade,LeafElement1,0.0604499544329,0.0711336556434,1
303,Soissons,3,sheath,StemElement,0.0102674876278,0.00810464287703,1
303,Soissons,4,blade,LeafElement1,0.246337664385,0.23889473242,1
303,Soissons,4,internode,StemElement,0.0146598309776,0.0148957423952,1
303,Soissons,4,sheath,StemElement,0.034217752971,0.0336139385194,1
303,Soissons,5,internode,StemElement,0.129023371693,0.0781531665003,1
303,Soissons,6,internode,StemElement,0.204391894278,0.196920449308,1
304,Soissons,1,blade,LeafElement1,0.00613038903823,0.0117053967818,1
304,Soissons,1,sheath,StemElement,0.00137927468004,0.00497003416178,1
304,Soissons,2,blade,LeafElement1,0.0104554253355,0.0248621052483,1
304,Soissons,2,sheath,StemElement,0.00275533074085,0.00333366754435,1
304,Soissons,3,blade,LeafElement1,0.0412852574312,0.0711336556434,1
304,Soissons,3,sheath,StemElement,0.00601790083675,0.00810464287703,1
304,Soissons,4,blade,LeafElement1,0.206099042829,0.23889473242,1
304,Soissons,4,internode,StemElement,0.0153520579077,0.0148957423952,1
304,Soissons,4,sheath,StemElement,0.0356797550069,0.0336139385194,1
304,Soissons,5,internode,StemElement,0.0940218615966,0.0781531665003,1
304,Soissons,6,internode,StemElement,0.275529587871,0.196920449308,1
305,Soissons,1,blade,LeafElement1,0.00133560311169,0.0117053967818,1
305,Soissons,1,sheath,StemElement,0.000330297142344,0.00497003416178,1
305,Soissons,2,blade,LeafElement1,0.00454808690837,0.0248621052483,1
305,Soissons,2,sheath,StemElement,0.000671360077913,0.00333366754435,1
305,Soissons,3,blade,LeafElement1,0.0235300304238,0.0711336556434,1
305,Soissons,3,sheath,StemElement,0.00267086431917,0.00810464287703,1
305,Soissons,4,blade,LeafElement1,0.172736579516,0.23889473242,1
305,Soissons,4,internode,StemElement,0.00595738432267,0.0148957423952,1
305,Soissons,4,sheath,StemElement,0.0225201079373,0.0336139385194,1
305,Soissons,5,internode,StemElement,0.0745091322643,0.0781531665003,1
305,Soissons,6,internode,StemElement,0.338503293941,0.196920449308,1
306,Soissons,1,blade,LeafElement1,0.0,0.0117053967818,1
306,Soissons,1,sheath,StemElement,1.3279309141e-05,0.00497003416178,1
306,Soissons,2,blade,LeafElement1,0.000410255959595,0.0248621052483,1
306,Soissons,2,sheath,StemElement,4.96049534305e-05,0.00333366754435,1
306,Soissons,3,blade,LeafElement1,0.00385158181258,0.0711336556434,1
306,Soissons,3,sheath,StemElement,0.000155686421586,0.00810464287703,1
306,Soissons,4,blade,LeafElement1,0.138970449835,0.23889473242,1
306,Soissons,4,internode,StemElement,0.000228442787497,0.0148957423952,1
306,Soissons,4,sheath,StemElement,0.00750533407189,0.0336139385194,1
306,Soissons,5,internode,StemElement,0.0358627887701,0.0781531665003,1
306,Soissons,6,internode,StemElement,0.402579465381,0.196920449308,1
307,Soissons,1,blade,LeafElement1,0.0,0.0117053967818,1
307,Soissons,1,sheath,StemElement,0.0,0.00497003416178,1
307,Soissons,2,blade,LeafElement1,0.0,0.0248621052483,1
307,Soissons,2,sheath,StemElement,0.0,0.00333366754435,1
307,Soissons,3,blade,LeafElement1,4.04854366065e-05,0.0711336556434,1
307,Soissons,3,sheath,StemElement,0.0,0.00810464287703,1
307,Soissons,4,blade,LeafElement1,0.0798255704848,0.23889473242,1
307,Soissons,4,internode,StemElement,0.0,0.0148957423952,1
307,Soissons,4,sheath,StemElement,0.000193630973867,0.0336139385194,1
307,Soissons,5,internode,StemElement,0.00202113300688,0.0781531665003,1
307,Soissons,6,internode,StemElement,0.468391028286,0.196920449308,1
308,Soissons,1,blade,LeafElement1,0.0,0.0,1
308,Soissons,1,sheath,StemElement,0.0,0.0,1
308,Soissons,2,blade,LeafElement1,0.0,0.0,1
308,Soissons,2,sheath,StemElement,0.0,0.0,1
308,Soissons,3,blade,LeafElement1,0.0,0.0,1
308,Soissons,3,sheath,StemElement,0.0,0.0,1
308,Soissons,4,blade,LeafElement1,0.0,0.0,1
308,Soissons,4,internode,StemElement,0.0,0.0,1
308,Soissons,4,sheath,StemElement,0.0,0.0,1
308,Soissons,5,internode,StemElement,0.0,0.0,1
308,Soissons,6,internode,StemElement,0.0,0.0,1
309,Soissons,1,blade,LeafElement1,0.0,0.0,1
309,Soissons,1,sheath,StemElement,0.0,0.0,1
309,Soissons,2,blade,LeafElement1,0.0,0.0,1
309,Soissons,2,sheath,StemElement,0.0,0.0,1
309,Soissons,3,blade,LeafElement1,0.0,0.0,1
309,Soissons,3,sheath,StemElement,0.0,0.0,1
309,Soissons,4,blade,LeafElement1,0.0,0.0,1
309,Soissons,4,internode,StemElement,0.0,0.0,1
309,Soissons,4,sheath,StemElement,0.0,0.0,1
309,Soissons,5,internode,StemElement,0.0,0.0,1
309,Soissons,6,internode,StemElement,0.0,0.0,1
310,Soissons,1,blade,LeafElement1,0.0,0.0,1
310,Soissons,1,sheath,StemElement,0.0,0.0,1
310,Soissons,2,blade,LeafElement1,0.0,0.0,1
310,Soissons,2,sheath,StemElement,0.0,0.0,1
310,Soissons,3,blade,LeafElement1,0.0,0.0,1
310,Soissons,3,sheath,StemElement,0.0,0.0,1
310,Soissons,4,blade,LeafElement1,0.0,0.0,1
310,Soissons,4,internode,StemElement,0.0,0.0,1
310,Soissons,4,sheath,StemElement,0.0,0.0,1
310,Soissons,5,internode,StemElement,0.0,0.0,1
310,Soissons,6,internode,StemElement,0.0,0.0,1
311,Soissons,1,blade,LeafElement1,0.0,0.0,1
311,Soissons,1,sheath,StemElement,0.0,0.0,1
311,Soissons,2,blade,LeafElement1,0.0,0.0,1
311,Soissons,2,sheath,StemElement,0.0,0.0,1
311,Soissons,3,blade,LeafElement1,0.0,0.0,1
311,Soissons,3,sheath,StemElement,0.0,0.0,1
311,Soissons,4,blade,LeafElement1,0.0,0.0,1
311,Soissons,4,internode,StemElement,0.0,0.0,1
311,Soissons,4,sheath,StemElement,0.0,0.0,1
311,Soissons,5,internode,StemElement,0.0,0.0,1
311,Soissons,6,internode,StemElement,0.0,0.0,1
312,Soissons,1,blade,LeafElement1,0.0,0.0,1
312,Soissons,1,sheath,StemElement,0.0,0.0,1
312,Soissons,2,blade,LeafElement1,0.0,0.0,1
312,Soissons,2,sheath,StemElement,0.0,0.0,1
312,Soissons,3,blade,LeafElement1,0.0,0.0,1
312,Soissons,3,sheath,StemElement,0.0,0.0,1
312,Soissons,4,blade,LeafElement1,0.0,0.0,1
312,Soissons,4,internode,StemElement,0.0,0.0,1
312,Soissons,4,sheath,StemElement,0.0,0.0,1
312,Soissons,5,internode,StemElement,0.0,0.0,1
312,Soissons,6,internode,StemElement,0.0,0.0,1
313,Soissons,1,blade,LeafElement1,0.0,0.0,1
313,Soissons,1,sheath,StemElement,0.0,0.0,1
313,Soissons,2,blade,LeafElement1,0.0,0.0,1
313,Soissons,2,sheath,StemElement,0.0,0.0,1
313,Soissons,3,blade,LeafElement1,0.0,0.0,1
313,Soissons,3,sheath,StemElement,0.0,0.0,1
313,Soissons,4,blade,LeafElement1,0.0,0.0,1
313,Soissons,4,internode,StemElement,0.0,0.0,1
313,Soissons,4,sheath,StemElement,0.0,0.0,1
313,Soissons,5,internode,StemElement,0.0,0.0,1
313,Soissons,6,internode,StemElement,0.0,0.0,1
314,Soissons,1,blade,LeafElement1,0.0,0.0,1
314,Soissons,1,sheath,StemElement,0.0,0.0,1
314,Soissons,2,blade,LeafElement1,0.0,0.0,1
314,Soissons,2,sheath,StemElement,0.0,0.0,1
314,Soissons,3,blade,LeafElement1,0.0,0.0,1
314,Soissons,3,sheath,StemElement,0.0,0.0,1
314,Soissons,4,blade,LeafElement1,0.0,0.0,1
314,Soissons,4,internode,StemElement,0.0,0.0,1
314,Soissons,4,sheath,StemElement,0.0,0.0,1
314,Soissons,5,internode,StemElement,0.0,0.0,1
314,Soissons,6,internode,StemElement,0.0,0.0,1
315,Soissons,1,blade,LeafElement1,0.0,0.0,1
315,Soissons,1,sheath,StemElement,0.0,0.0,1
315,Soissons,2,blade,LeafElement1,0.0,0.0,1
315,Soissons,2,sheath,StemElement,0.0,0.0,1
315,Soissons,3,blade,LeafElement1,0.0,0.0,1
315,Soissons,3,sheath,StemElement,0.0,0.0,1
315,Soissons,4,blade,LeafElement1,0.0,0.0,1
315,Soissons,4,internode,StemElement,0.0,0.0,1
315,Soissons,4,sheath,StemElement,0.0,0.0,1
315,Soissons,5,internode,StemElement,0.0,0.0,1
315,Soissons,6,internode,StemElement,0.0,0.0,1
316,Soissons,1,blade,LeafElement1,0.0,0.0,1
316,Soissons,1,sheath,StemElement,0.0,0.0,1
316,Soissons,2,blade,LeafElement1,0.0,0.0,1
316,Soissons,2,sheath,StemElement,0.0,0.0,1
316,Soissons,3,blade,LeafElement1,0.0,0.0,1
316,Soissons,3,sheath,StemElement,0.0,0.0,1
316,Soissons,4,blade,LeafElement1,0.0,0.0,1
316,Soissons,4,internode,StemElement,0.0,0.0,1
316,Soissons,4,sheath,StemElement,0.0,0.0,1
316,Soissons,5,internode,StemElement,0.0,0.0,1
316,Soissons,6,internode,StemElement,0.0,0.0,1
317,Soissons,1,blade,LeafElement1,0.0,0.0117053967818,1
317,Soissons,1,sheath,StemElement,0.0,0.00497003416178,1
317,Soissons,2,blade,LeafElement1,0.0,0.0248621052483,1
317,Soissons,2,sheath,StemElement,0.0,0.00333366754435,1
317,Soissons,3,blade,LeafElement1,1.12691641742e-05,0.0711336556434,1
317,Soissons,3,sheath,StemElement,0.0,0.00810464287703,1
317,Soissons,4,blade,LeafElement1,0.0823342857696,0.23889473242,1
317,Soissons,4,internode,StemElement,0.0,0.0148957423952,1
317,Soissons,4,sheath,StemElement,1.15852350666e-05,0.0336139385194,1
317,Soissons,5,internode,StemElement,0.00291053594964,0.0781531665003,1
317,Soissons,6,internode,StemElement,0.46491643207,0.196920449308,1
318,Soissons,1,blade,LeafElement1,2.79077752195e-05,0.0117053967818,1
318,Soissons,1,sheath,StemElement,0.0,0.00497003416178,1
318,Soissons,2,blade,LeafElement1,0.000328121243755,0.0248621052483,1
318,Soissons,2,sheath,StemElement,3.30742063164e-06,0.00333366754435,1
318,Soissons,3,blade,LeafElement1,0.00402695827094,0.0711336556434,1
318,Soissons,3,sheath,StemElement,0.000276553697762,0.00810464287703,1
318,Soissons,4,blade,LeafElement1,0.127639088643,0.23889473242,1
318,Soissons,4,internode,StemElement,0.000900565385709,0.0148957423952,1
318,Soissons,4,sheath,StemElement,0.00574665327926,0.0336139385194,1
318,Soissons,5,internode,StemElement,0.0394043724807,0.0781531665003,1
318,Soissons,6,internode,StemElement,0.412580516147,0.196920449308,1
319,Soissons,1,blade,LeafElement1,0.00134269190879,0.0117053967818,1
319,Soissons,1,sheath,StemElement,0.000210791101251,0.00497003416178,1
319,Soissons,2,blade,LeafElement1,0.00404401711015,0.0248621052483,1
319,Soissons,2,sheath,StemElement,0.000593654866143,0.00333366754435,1
319,Soissons,3,blade,LeafElement1,0.021751123967,0.0711336556434,1
319,Soissons,3,sheath,StemElement,0.00204152962553,0.00810464287703,1
319,Soissons,4,blade,LeafElement1,0.172567045795,0.23889473242,1
319,Soissons,4,internode,StemElement,0.00434221867498,0.0148957423952,1
319,Soissons,4,sheath,StemElement,0.0216691633122,0.0336139385194,1
319,Soissons,5,internode,StemElement,0.0771720136183,0.0781531665003,1
319,Soissons,6,internode,StemElement,0.340291013445,0.196920449308,1
320,Soissons,1,blade,LeafElement1,0.00543962408723,0.0117053967818,1
320,Soissons,1,sheath,StemElement,0.00198360540302,0.00497003416178,1
320,Soissons,2,blade,LeafElement1,0.01185918165,0.0248621052483,1
320,Soissons,2,sheath,StemElement,0.00228345730291,0.00333366754435,1
320,Soissons,3,blade,LeafElement1,0.0422981737007,0.0711336556434,1
320,Soissons,3,sheath,StemElement,0.00517937131823,0.00810464287703,1
320,Soissons,4,blade,LeafElement1,0.204845070132,0.23889473242,1
320,Soissons,4,internode,StemElement,0.0129425245043,0.0148957423952,1
320,Soissons,4,sheath,StemElement,0.0339850616028,0.0336139385194,1
320,Soissons,5,internode,StemElement,0.0986648497644,0.0781531665003,1
320,Soissons,6,internode,StemElement,0.274648341174,0.196920449308,1
321,Soissons,1,blade,LeafElement1,0.0102072815023,0.0117053967818,1
321,Soissons,1,sheath,StemElement,0.00334457064259,0.00497003416178,1
321,Soissons,2,blade,LeafElement1,0.0208546762996,0.0248621052483,1
321,Soissons,2,sheath,StemElement,0.00357590526101,0.00333366754435,1
321,Soissons,3,blade,LeafElement1,0.0596312674629,0.0711336556434,1
321,Soissons,3,sheath,StemElement,0.0100841844542,0.00810464287703,1
321,Soissons,4,blade,LeafElement1,0.243382363797,0.23889473242,1
321,Soissons,4,internode,StemElement,0.0147401436854,0.0148957423952,1
321,Soissons,4,sheath,StemElement,0.0365225990041,0.0336139385194,1
321,Soissons,5,internode,StemElement,0.132723558457,0.0781531665003,1
321,Soissons,6,internode,StemElement,0.204327691948,0.196920449308,1
322,Soissons,1,blade,LeafElement1,0.016723647556,0.0117053967818,1
322,Soissons,1,sheath,StemElement,0.00584215624854,0.00497003416178,1
322,Soissons,2,blade,LeafElement1,0.0349755020519,0.0248621052483,1
322,Soissons,2,sheath,StemElement,0.00576653791262,0.00333366754435,1
322,Soissons,3,blade,LeafElement1,0.0774384963182,0.0711336556434,1
322,Soissons,3,sheath,StemElement,0.0147645314733,0.00810464287703,1
322,Soissons,4,blade,LeafElement1,0.261385053548,0.23889473242,1
322,Soissons,4,internode,StemElement,0.00936259936429,0.0148957423952,1
322,Soissons,4,sheath,StemElement,0.0510491675545,0.0336139385194,1
322,Soissons,5,internode,StemElement,0.0999111318453,0.0781531665003,1
322,Soissons,6,internode,StemElement,0.15121164025,0.196920449308,1
323,Soissons,1,blade,LeafElement1,0.0163470748705,0.0117053967818,1
323,Soissons,1,sheath,StemElement,0.00454237056069,0.00497003416178,1
323,Soissons,2,blade,LeafElement1,0.0441833850617,0.0248621052483,1
323,Soissons,2,sheath,StemElement,0.00561023954603,0.00333366754435,1
323,Soissons,3,blade,LeafElement1,0.112341173201,0.0711336556434,1
