ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
6121,2,6,-2.273658141,-2.274476603,0.002007528,NA,NA,0.04,NA,NA
751,2,6,-2.076755135,-2.077573598,0.004065245,NA,NA,0.081,NA,NA
831,2,6,-1.889675547,-1.890494009,0.005018821,NA,NA,0.1,NA,NA
931,2,6,-1.850468812,-1.851287274,0.002860728,NA,NA,0.057,NA,NA
1031,2,6,-1.606882842,-1.607701304,0.005721455,NA,NA,0.114,NA,NA
1131,2,6,-1.441188745,-1.442007208,0.005119197,NA,NA,0.102,NA,NA
1231,2,6,-1.212729099,-1.213547562,0.007377666,NA,NA,0.147,NA,NA
1331,2,6,-1.06137893,-1.062197393,0.011543287,NA,NA,0.23,NA,NA
1421,2,6,-0.93341371,-0.934232172,0.020075282,NA,NA,0.4,NA,NA
1531,2,6,-0.835527271,-0.836345734,0.015056462,NA,NA,0.3,NA,NA
1621,2,6,-0.795712006,-0.796530468,0.020075282,NA,NA,0.4,NA,NA
1731,2,6,-0.618977432,-0.619795894,0.025094103,NA,NA,0.5,NA,NA
1831,2,6,-0.521351791,-0.522170254,0.075282309,NA,NA,1.5,NA,NA
1931,2,6,-0.403470787,-0.404289249,0.070263488,NA,NA,1.4,NA,NA
2031,2,6,-0.211088292,-0.211906754,0.100376412,NA,NA,2,NA,NA
2131,2,6,-0.086774253,-0.087592715,0.08531995,NA,NA,1.7,NA,NA
2231,2,6,0.016415093,0.01559663,0.155583438,0.005018821,NA,3.1,0.1,NA
2331,2,6,0.05388317,0.053064708,0.291091593,0.005018821,NA,5.8,0.1,NA
2431,2,6,0.118648176,0.117829714,0.240903388,0.005018821,NA,4.8,0.1,NA
2531,2,6,0.228357489,0.227539026,0.321204517,0.010037641,NA,6.4,0.2,NA
2631,2,6,0.354323253,0.35350479,0.391468005,0.010037641,NA,7.8,0.2,NA
2731,2,6,0.382924175,0.382105712,0.323713927,0.012547051,NA,6.45,0.25,NA
2831,2,6,0.406830721,0.406012258,0.336260979,0.010037641,NA,6.7,0.2,NA
2931,2,6,0.577479992,0.57666153,0.489335006,0.017565872,NA,9.75,0.35,NA
3031,2,6,0.883049116,0.882230653,0.552070263,0.025094103,NA,11,0.5,NA
3141,2,6,0.95137837,0.950559908,0.632371393,0.030112923,NA,12.6,0.6,NA
3231,2,6,1.023358807,1.022540344,0.732747804,0.055207026,NA,14.6,1.1,NA
3331,2,6,1.181402809,1.180584346,0.863237139,0.185696361,NA,17.2,3.7,NA
3431,2,6,1.332144447,1.331325985,0.941028858,0.296110414,NA,18.75,5.9,NA
3531,2,6,1.449416922,1.448598459,0.813048934,0.210790464,NA,16.2,4.2,NA
3621,2,6,1.569384316,1.568565853,0.973651192,0.316185696,NA,19.4,6.3,NA
3821,2,6,1.821837441,1.821018978,1.048933501,0.35131744,NA,20.9,7,NA
3921,2,6,2.104021615,2.103203153,0.923462986,0.281053952,NA,18.4,5.6,NA
4021,2,6,2.263543476,2.262725014,1.028858218,0.361355082,NA,20.5,7.2,NA
4131,2,6,2.405591826,2.404773363,0.95859473,0.281053952,NA,19.1,5.6,NA
4211,2,6,2.61657796,2.615759498,1.028858218,0.336260979,NA,20.5,6.7,NA
4311,2,6,2.750367684,2.749549222,0.933500627,0.255959849,NA,18.6,5.1,NA
4421,2,6,2.921973218,2.921154755,1.038895859,0.34629862,NA,20.7,6.9,NA
4511,2,6,3.130003634,3.129185171,1.124215809,0.371392723,NA,22.4,7.4,NA
467,2,6,3.335078331,3.334259869,1.026348808,0.331242158,NA,20.45,6.6,NA
4711,2,6,3.722625174,3.721806711,0.968632371,0.301129235,NA,19.3,6,NA
487,2,6,4.33045997,4.329641508,1.003764115,0.316185696,NA,20,6.3,NA
497,2,6,4.553964442,4.553145979,NA,0.306148055,NA,NA,6.1,NA
5131,2,6,4.982630543,4.981812081,1.053952321,0.341279799,NA,21,6.8,NA
5211,2,6,5.121983973,5.12116551,NA,0.341279799,NA,NA,6.8,NA
5311,2,6,5.187531375,5.186712912,NA,0.311166876,NA,NA,6.2,NA
5421,2,6,5.412600638,5.411782176,NA,0.35131744,2,NA,7,0.2
557,2,6,5.621674249,5.620855786,NA,0.250941029,1,NA,5,0.1
5611,2,6,5.821532973,5.82071451,NA,0.311166876,NA,NA,6.2,NA
577,2,6,6.099022771,6.098204309,NA,0.276035132,NA,NA,5.5,NA
587,2,6,6.34139168,6.340573218,NA,0.286072773,NA,NA,5.7,NA
5911,2,6,6.579500878,6.578682415,NA,0.316185696,NA,NA,6.3,NA
607,2,6,7.027900746,7.027082284,NA,0.366373902,NA,NA,7.3,NA
6131,2,6,7.294523933,7.293705471,NA,0.331242158,2,NA,6.6,0.2
628,2,6,7.588965646,7.588147184,NA,0.26097867,NA,NA,5.2,NA
636,2,6,7.998680377,7.997861914,NA,0.286072773,NA,NA,5.7,NA
647,2,6,8.260435321,8.259616859,NA,0.265997491,NA,NA,5.3,NA
6511,2,6,8.802288051,8.801469589,NA,0.321204517,NA,NA,6.4,NA
666,2,6,9.068041909,9.067223447,NA,0.306148055,NA,NA,6.1,NA
686,2,6,9.828443935,9.827625473,NA,0.316185696,NA,NA,6.3,NA
696,2,6,10.14948711,10.14866865,NA,0.34629862,NA,NA,6.9,NA
4141,2,7,-3.625997161,-3.559504294,0.000350536,NA,NA,0.009,NA,NA
5141,2,7,-3.54514957,-3.478656702,0.000545278,NA,NA,0.014,NA,NA
6141,2,7,-3.273658141,-3.207165273,0.000584226,NA,NA,0.015,NA,NA
761,2,7,-3.076755135,-3.010262268,0.001557936,NA,NA,0.04,NA,NA
941,2,7,-2.850468812,-2.783975944,0.001246349,NA,NA,0.032,NA,NA
1041,2,7,-2.606882842,-2.540389974,0.001869523,NA,NA,0.048,NA,NA
1141,2,7,-2.441188745,-2.374695878,0.001986368,NA,NA,0.051,NA,NA
1241,2,7,-2.212729099,-2.146236232,0.002220058,NA,NA,0.057,NA,NA
1341,2,7,-2.06137893,-1.994886063,0.002726388,NA,NA,0.07,NA,NA
1431,2,7,-1.93341371,-1.866920843,0.003583252,NA,NA,0.092,NA,NA
1541,2,7,-1.835527271,-1.769034404,0.003193768,NA,NA,0.082,NA,NA
1631,2,7,-1.795712006,-1.729219138,0.003894839,NA,NA,0.1,NA,NA
1741,2,7,-1.618977432,-1.552484564,0.004284323,NA,NA,0.11,NA,NA
1841,2,7,-1.521351791,-1.454858924,0.009737098,NA,NA,0.25,NA,NA
1941,2,7,-1.403470787,-1.336977919,0.006348588,NA,NA,0.163,NA,NA
2041,2,7,-1.211088292,-1.144595424,0.007633885,NA,NA,0.196,NA,NA
2141,2,7,-1.086774253,-1.020281385,0.007789679,NA,NA,0.2,NA,NA
2241,2,7,-0.983584907,-0.91709204,0.010516066,NA,NA,0.27,NA,NA
2341,2,7,-0.94611683,-0.879623963,0.019474197,NA,NA,0.5,NA,NA
2441,2,7,-0.881351824,-0.814858956,0.017526777,NA,NA,0.45,NA,NA
2541,2,7,-0.771642511,-0.705149644,0.025316456,NA,NA,0.65,NA,NA
2641,2,7,-0.645676747,-0.57918388,0.050632911,NA,NA,1.3,NA,NA
2741,2,7,-0.617075825,-0.550582958,0.038948393,NA,NA,1,NA,NA
2841,2,7,-0.593169279,-0.526676412,0.033106134,NA,NA,0.85,NA,NA
2941,2,7,-0.422520008,-0.35602714,0.112950341,0.019474197,NA,2.9,0.5,NA
3041,2,7,-0.116950884,-0.050458017,0.109055501,NA,NA,2.8,NA,NA
3151,2,7,-0.04862163,0.017871238,0.167478092,0.003894839,NA,4.3,0.1,NA
3241,2,7,0.023358807,0.089851674,0.241480039,0.005842259,NA,6.2,0.15,NA
3341,2,7,0.181402809,0.247895676,0.366893866,0.012463486,NA,9.42,0.32,NA
3441,2,7,0.332144447,0.398637315,0.438169426,0.017526777,NA,11.25,0.45,NA
3541,2,7,0.449416922,0.515909789,0.381694255,0.015579357,NA,9.8,0.4,NA
3631,2,7,0.569384316,0.635877183,0.541382668,0.027263875,NA,13.9,0.7,NA
3731,2,7,0.679528293,0.74602116,0.536319377,0.006621227,NA,13.77,0.17,NA
3831,2,7,0.821837441,0.888330308,0.603700097,0.031158715,NA,15.5,0.8,NA
3931,2,7,1.104021615,1.170514483,0.841285297,0.23369036,NA,21.6,6,NA
4031,2,7,1.263543476,1.330036344,0.794547225,0.167478092,0.342105263,20.4,4.3,0.65
4151,2,7,1.405591826,1.472084693,0.845180136,0.241480039,0.210526316,21.7,6.2,0.4
4221,2,7,1.61657796,1.683070827,1.074975657,0.389483934,0.578947368,27.6,10,1.1
4321,2,7,1.750367684,1.816860552,0.88412853,0.29600779,0.315789474,22.7,7.6,0.6
4431,2,7,1.921973218,1.988466085,1.047711782,0.381694255,1.052631579,26.9,9.8,2
4521,2,7,2.130003634,2.196496501,1.063291139,0.393378773,1.526315789,27.3,10.1,2.9
4611,2,7,2.335078331,2.401571198,1.037974684,0.373904576,1.105263158,26.65,9.6,2.1
4721,2,7,2.722625174,2.789118041,0.962025316,0.342745862,0.394736842,24.7,8.8,0.75
4811,2,7,3.33045997,3.396952838,1.016553067,0.370009737,0.526315789,26.1,9.5,1
4911,2,7,3.553964442,3.620457309,0.993184031,0.331061344,0.736842105,25.5,8.5,1.4
5151,2,7,3.982630543,4.049123411,1.067185979,0.373904576,0.894736842,27.4,9.6,1.7
5221,2,7,4.121983973,4.18847684,1.036027264,0.35053554,1,26.6,9,1.9
5321,2,7,4.187531375,4.254024242,1.028237585,0.377799416,0.842105263,26.4,9.7,1.6
5431,2,7,4.412600638,4.479093506,1.032132425,0.35053554,1.210526316,26.5,9,2.3
5511,2,7,4.621674249,4.688167116,0.915287244,0.323271665,0.105263158,23.5,8.3,0.2
5621,2,7,4.821532973,4.88802584,1.036027264,0.362220058,0.842105263,26.6,9.3,1.6
5711,2,7,5.099022771,5.165515639,0.946445959,0.346640701,0.052631579,24.3,8.9,0.1
5811,2,7,5.34139168,5.407884548,1.039922103,0.377799416,0.263157895,26.7,9.7,0.5
5921,2,7,5.579500878,5.645993745,0.954235638,0.373904576,1.473684211,24.5,9.6,2.8
6011,2,7,6.027900746,6.094393614,NA,0.35443038,1.105263158,NA,9.1,2.1
6151,2,7,6.294523933,6.361016801,NA,0.366114898,0.789473684,NA,9.4,1.5
6211,2,7,6.588965646,6.655458513,NA,0.381694255,0.684210526,NA,9.8,1.3
6311,2,7,6.998680377,7.065173244,NA,0.331061344,0.684210526,NA,8.5,1.3
6411,2,7,7.260435321,7.326928189,NA,0.331061344,0.421052632,NA,8.5,0.8
6521,2,7,7.802288051,7.868780919,NA,0.381694255,1.052631579,NA,9.8,2
6611,2,7,8.068041909,8.134534776,NA,0.366114898,0.763157895,NA,9.4,1.45
676,2,7,8.305803375,8.372296242,NA,0.362220058,0.105263158,NA,9.3,0.2
6811,2,7,8.828443935,8.894936802,NA,0.331061344,0.684210526,NA,8.5,1.3
6911,2,7,9.149487114,9.215979981,NA,0.381694255,1.210526316,NA,9.8,2.3
706,2,7,10.03385545,10.10034831,NA,0.362220058,0.894736842,NA,9.3,1.7
715,2,7,10.45026401,10.51675688,NA,0.338851022,0.842105263,NA,8.7,1.6
725,2,7,10.76017978,10.82667265,NA,0.346640701,0.526315789,NA,8.9,1
6161,2,8,-4.273658141,-4.187707586,0.000251572,NA,NA,0.008,NA,NA
771,2,8,-4.076755135,-3.990804581,0.000503145,NA,NA,0.016,NA,NA
951,2,8,-3.850468812,-3.764518257,0.000377358,NA,NA,0.012,NA,NA
1051,2,8,-3.606882842,-3.520932287,0.000691824,NA,NA,0.022,NA,NA
1151,2,8,-3.441188745,-3.355238191,0.000880503,NA,NA,0.028,NA,NA
1251,2,8,-3.212729099,-3.126778545,0.000974843,NA,NA,0.031,NA,NA
1351,2,8,-3.06137893,-2.975428376,0.001100629,NA,NA,0.035,NA,NA
1441,2,8,-2.93341371,-2.847463155,0.001572327,NA,NA,0.05,NA,NA
1551,2,8,-2.835527271,-2.749576716,0.001289308,NA,NA,0.041,NA,NA
1641,2,8,-2.795712006,-2.709761451,0.00163522,NA,NA,0.052,NA,NA
1751,2,8,-2.618977432,-2.533026877,0.001792453,NA,NA,0.057,NA,NA
1851,2,8,-2.521351791,-2.435401236,0.002358491,NA,NA,0.075,NA,NA
1951,2,8,-2.403470787,-2.317520232,0.002232704,NA,NA,0.071,NA,NA
2051,2,8,-2.211088292,-2.125137737,0.00245283,NA,NA,0.078,NA,NA
2151,2,8,-2.086774253,-2.000823698,0.002389937,NA,NA,0.076,NA,NA
2251,2,8,-1.983584907,-1.897634353,0.002987421,NA,NA,0.095,NA,NA
2351,2,8,-1.94611683,-1.860166275,0.004496855,NA,NA,0.143,NA,NA
2451,2,8,-1.881351824,-1.795401269,0.003836478,NA,NA,0.122,NA,NA
2551,2,8,-1.771642511,-1.685691956,0.004402516,NA,NA,0.14,NA,NA
2651,2,8,-1.645676747,-1.559726193,0.007106918,NA,NA,0.226,NA,NA
2751,2,8,-1.617075825,-1.53112527,0.005566038,NA,NA,0.177,NA,NA
2851,2,8,-1.593169279,-1.507218724,0.004937107,NA,NA,0.157,NA,NA
2951,2,8,-1.422520008,-1.336569453,0.009937107,NA,NA,0.316,NA,NA
3051,2,8,-1.116950884,-1.03100033,0.011006289,NA,NA,0.35,NA,NA
3161,2,8,-1.04862163,-0.962671075,0.01572327,NA,NA,0.5,NA,NA
3251,2,8,-0.976641193,-0.890690638,0.020440252,NA,NA,0.65,NA,NA
3351,2,8,-0.818597191,-0.732646637,0.045597484,NA,NA,1.45,NA,NA
3451,2,8,-0.667855553,-0.581904998,0.075471698,NA,NA,2.4,NA,NA
3551,2,8,-0.550583078,-0.464632524,0.066037736,NA,NA,2.1,NA,NA
3641,2,8,-0.430615684,-0.344665129,0.117924528,0.004716981,NA,3.75,0.15,NA
3741,2,8,-0.320471707,-0.234521152,0.106918239,NA,NA,3.4,NA,NA
3841,2,8,-0.178162559,-0.092212005,0.143081761,0.004716981,NA,4.55,0.15,NA
3941,2,8,0.104021615,0.18997217,0.386792453,0.022012579,0.049180328,12.3,0.7,0.3
4041,2,8,0.263543476,0.349494031,0.317610063,0.01572327,NA,10.1,0.5,NA
4161,2,8,0.405591826,0.49154238,0.418238994,0.022012579,0.016393443,13.3,0.7,0.1
4231,2,8,0.61657796,0.702528515,0.754716981,0.091194969,0.049180328,24,2.9,0.3
4331,2,8,0.750367684,0.836318239,0.72327044,0.157232704,0.016393443,23,5,0.1
4441,2,8,0.921973218,1.007923772,0.757861635,0.132075472,0.098360656,24.1,4.2,0.6
4531,2,8,1.130003634,1.215954188,0.858490566,0.213836478,0.090163934,27.3,6.8,0.55
4621,2,8,1.335078331,1.421028886,1,0.371069182,0.262295082,31.8,11.8,1.6
4731,2,8,1.722625174,1.808575728,0.993710692,0.393081761,0.918032787,31.6,12.5,5.6
4821,2,8,2.33045997,2.416410525,1.040880503,0.393081761,0.983606557,33.1,12.5,6
4921,2,8,2.553964442,2.639914996,1.006289308,0.386792453,0.901639344,32,12.3,5.5
5161,2,8,2.982630543,3.068581098,1.014150943,0.383647799,1.016393443,32.25,12.2,6.2
5231,2,8,3.121983973,3.207934527,0.990566038,0.374213836,1,31.5,11.9,6.1
5331,2,8,3.187531375,3.27348193,1.009433962,0.386792453,1.114754098,32.1,12.3,6.8
5441,2,8,3.412600638,3.498551193,1.006289308,0.374213836,1.098360656,32,11.9,6.7
5521,2,8,3.621674249,3.707624804,0.924528302,0.383647799,0.803278689,29.4,12.2,4.9
5631,2,8,3.821532973,3.907483528,1.01572327,0.386792453,0.983606557,32.3,12.3,6
5721,2,8,4.099022771,4.184973326,0.962264151,0.352201258,0.901639344,30.6,11.2,5.5
5821,2,8,4.34139168,4.427342235,1.018867925,0.377358491,0.93442623,32.4,12,5.7
5931,2,8,4.579500878,4.665451433,0.993710692,0.380503145,1,31.6,12.1,6.1
6021,2,8,5.027900746,5.113851301,1.001572327,0.377358491,1.016393443,31.85,12,6.2
6171,2,8,5.294523933,5.380474488,0.990566038,0.383647799,1.06557377,31.5,12.2,6.5
6221,2,8,5.588965646,5.674916201,0.988993711,0.352201258,0.836065574,31.45,11.2,5.1
6321,2,8,5.998680377,6.084630931,1.003144654,0.405660377,1.016393443,31.9,12.9,6.2
6421,2,8,6.260435321,6.346385876,0.959119497,0.358490566,0.803278689,30.5,11.4,4.9
6531,2,8,6.802288051,6.888238606,NA,0.396226415,1.081967213,NA,12.6,6.6
6621,2,8,7.068041909,7.153992464,NA,0.386792453,1.081967213,NA,12.3,6.6
6711,2,8,7.305803375,7.39175393,NA,0.36163522,0.885245902,NA,11.5,5.4
6821,2,8,7.828443935,7.91439449,NA,0.374213836,0.93442623,NA,11.9,5.7
6921,2,8,8.149487114,8.235437668,NA,0.386792453,1.06557377,NA,12.3,6.5
7011,2,8,9.033855447,9.119806002,1.006289308,0.399371069,0.885245902,32,12.7,5.4
7111,2,8,9.45026401,9.536214565,NA,0.377358491,1.049180328,NA,12,6.4
7211,2,8,9.760179778,9.846130333,NA,0.358490566,0.983606557,NA,11.4,6
6181,2,9,-5.273658141,-5.160647866,0.000203175,NA,NA,0.008,NA,NA
781,2,9,-5.076755135,-4.96374486,0.000177778,NA,NA,0.007,NA,NA
961,2,9,-4.850468812,-4.737458536,0.000203175,NA,NA,0.008,NA,NA
1061,2,9,-4.606882842,-4.493872567,0.000304762,NA,NA,0.012,NA,NA
1161,2,9,-4.441188745,-4.32817847,0.000253968,NA,NA,0.01,NA,NA
1261,2,9,-4.212729099,-4.099718824,0.000228571,NA,NA,0.009,NA,NA
1361,2,9,-4.06137893,-3.948368655,0.000253968,NA,NA,0.01,NA,NA
1451,2,9,-3.93341371,-3.820403435,0.000584127,NA,NA,0.023,NA,NA
1561,2,9,-3.835527271,-3.722516996,0.000507937,NA,NA,0.02,NA,NA
1651,2,9,-3.795712006,-3.68270173,0.00055873,NA,NA,0.022,NA,NA
1761,2,9,-3.618977432,-3.505967156,0.000736508,NA,NA,0.029,NA,NA
1861,2,9,-3.521351791,-3.408341516,0.000863492,NA,NA,0.034,NA,NA
1961,2,9,-3.403470787,-3.290460511,0.000888889,NA,NA,0.035,NA,NA
2061,2,9,-3.211088292,-3.098078016,0.000939683,NA,NA,0.037,NA,NA
2161,2,9,-3.086774253,-2.973763978,0.000914286,NA,NA,0.036,NA,NA
2261,2,9,-2.983584907,-2.870574632,0.001168254,NA,NA,0.046,NA,NA
2361,2,9,-2.94611683,-2.833106555,0.001650794,NA,NA,0.065,NA,NA
2461,2,9,-2.881351824,-2.768341548,0.001498413,NA,NA,0.059,NA,NA
2561,2,9,-2.771642511,-2.658632236,0.001549206,NA,NA,0.061,NA,NA
2661,2,9,-2.645676747,-2.532666472,0.002438095,NA,NA,0.096,NA,NA
2761,2,9,-2.617075825,-2.50406555,0.001955556,NA,NA,0.077,NA,NA
2861,2,9,-2.593169279,-2.480159004,0.002031746,NA,NA,0.08,NA,NA
2961,2,9,-2.422520008,-2.309509733,0.003174603,NA,NA,0.125,NA,NA
3061,2,9,-2.116950884,-2.003940609,0.002920635,NA,NA,0.115,NA,NA
3171,2,9,-2.04862163,-1.935611354,0.003555556,NA,NA,0.14,NA,NA
3261,2,9,-1.976641193,-1.863630918,0.003479365,NA,NA,0.137,NA,NA
3361,2,9,-1.818597191,-1.705586916,0.007619048,NA,NA,0.3,NA,NA
3461,2,9,-1.667855553,-1.554845277,0.008888889,NA,NA,0.35,NA,NA
3561,2,9,-1.550583078,-1.437572803,0.007619048,NA,NA,0.3,NA,NA
3651,2,9,-1.430615684,-1.317605409,0.013968254,NA,NA,0.55,NA,NA
3751,2,9,-1.320471707,-1.207461432,0.013968254,NA,NA,0.55,NA,NA
3851,2,9,-1.178162559,-1.065152284,0.012698413,NA,NA,0.5,NA,NA
3951,2,9,-0.895978385,-0.782968109,0.05968254,0.003809524,0.010335917,2.35,0.15,0.1
4051,2,9,-0.736456524,-0.623446248,0.031746032,NA,NA,1.25,NA,NA
4171,2,9,-0.594408174,-0.481397899,0.068571429,0.003809524,NA,2.7,0.15,NA
4241,2,9,-0.38342204,-0.270411765,0.27047619,0.012698413,0.005167959,10.65,0.5,0.05
4341,2,9,-0.249632316,-0.13662204,0.303492063,0.011428571,NA,11.95,0.45,NA
4451,2,9,-0.078026782,0.034983493,0.274285714,0.017777778,NA,10.8,0.7,NA
4541,2,9,0.130003634,0.243013909,0.332698413,0.022857143,NA,13.1,0.9,NA
4631,2,9,0.335078331,0.448088606,0.561269841,0.052063492,0.036175711,22.1,2.05,0.35
4741,2,9,0.722625174,0.835635449,0.863492063,0.182857143,0.082687339,34,7.2,0.8
4831,2,9,1.33045997,1.443470246,1.036190476,0.363174603,0.506459948,40.8,14.3,4.9
4931,2,9,1.553964442,1.666974717,1.018412698,0.360634921,NA,40.1,14.2,NA
5171,2,9,1.982630543,2.095640818,1.018412698,0.373333333,0.723514212,40.1,14.7,7
5241,2,9,2.121983973,2.234994248,0.98031746,0.363174603,0.733850129,38.6,14.3,7.1
5341,2,9,2.187531375,2.30054165,1.043809524,0.383492063,0.868217054,41.1,15.1,8.4
5451,2,9,2.412600638,2.525610913,0.973968254,0.368253968,0.868217054,38.35,14.5,8.4
5531,2,9,2.621674249,2.734684524,1.008253968,0.373333333,0.775193798,39.7,14.7,7.5
5641,2,9,2.821532973,2.934543248,0.977777778,0.363174603,0.935400517,38.5,14.3,9.05
5731,2,9,3.099022771,3.212033046,0.97015873,0.342857143,0.80620155,38.2,13.5,7.8
5831,2,9,3.34139168,3.454401956,1.018412698,0.373333333,1.043927649,40.1,14.7,10.1
5941,2,9,3.579500878,3.692511153,1.003174603,0.378412698,1.209302326,39.5,14.9,11.7
6031,2,9,4.027900746,4.140911022,0.985396825,0.370793651,1.033591731,38.8,14.6,10
6191,2,9,4.294523933,4.407534208,0.995555556,0.383492063,0.909560724,39.2,15.1,8.8
6231,2,9,4.588965646,4.701975921,1.020952381,0.365714286,1.080103359,40.2,14.4,10.45
6331,2,9,4.998680377,5.111690652,1.041269841,0.375873016,0.857881137,41,14.8,8.3
6431,2,9,5.260435321,5.373445597,0.98031746,0.347936508,0.878552972,38.6,13.7,8.5
6541,2,9,5.802288051,5.915298326,1.003174603,0.370793651,1.064599483,39.5,14.6,10.3
6631,2,9,6.068041909,6.181052184,1.01968254,0.370793651,1.023255814,40.15,14.6,9.9
6721,2,9,6.305803375,6.41881365,0.97015873,0.342857143,0.857881137,38.2,13.5,8.3
6831,2,9,6.828443935,6.94145421,0.987936508,0.355555556,0.96124031,38.9,14,9.3
6931,2,9,7.149487114,7.262497389,1.005714286,0.368253968,0.940568475,39.6,14.5,9.1
7021,2,9,8.033855447,8.146865722,0.965079365,0.355555556,0.84754522,38,14,8.2
7121,2,9,8.45026401,8.563274286,NA,0.358095238,0.919896641,NA,14.1,8.9
7221,2,9,8.760179778,8.873190054,NA,0.35047619,1.012919897,NA,13.8,9.8
79,2,10,-6.076755135,-5.952540799,0.000108696,NA,NA,0.005,NA,NA
1171,2,10,-5.441188745,-5.316974409,0.000173913,NA,NA,0.008,NA,NA
1271,2,10,-5.212729099,-5.088514763,0.000108696,NA,NA,0.005,NA,NA
1371,2,10,-5.06137893,-4.937164594,0.000173913,NA,NA,0.008,NA,NA
1461,2,10,-4.93341371,-4.809199373,0.00023913,NA,NA,0.011,NA,NA
1571,2,10,-4.835527271,-4.711312934,0.00023913,NA,NA,0.011,NA,NA
1661,2,10,-4.795712006,-4.671497669,0.000347826,NA,NA,0.016,NA,NA
1771,2,10,-4.618977432,-4.494763095,0.000434783,NA,NA,0.02,NA,NA
1871,2,10,-4.521351791,-4.397137455,0.000478261,NA,NA,0.022,NA,NA
1971,2,10,-4.403470787,-4.27925645,0.000391304,NA,NA,0.018,NA,NA
2071,2,10,-4.211088292,-4.086873955,0.000456522,NA,NA,0.021,NA,NA
2171,2,10,-4.086774253,-3.962559916,5.00E-04,NA,NA,0.023,NA,NA
2271,2,10,-3.983584907,-3.859370571,5.00E-04,NA,NA,0.023,NA,NA
2371,2,10,-3.94611683,-3.821902493,0.000717391,NA,NA,0.033,NA,NA
2471,2,10,-3.881351824,-3.757137487,0.000586957,NA,NA,0.027,NA,NA
2571,2,10,-3.771642511,-3.647428175,0.00076087,NA,NA,0.035,NA,NA
2671,2,10,-3.645676747,-3.521462411,0.001304348,NA,NA,0.06,NA,NA
2771,2,10,-3.617075825,-3.492861489,0.000891304,NA,NA,0.041,NA,NA
2871,2,10,-3.593169279,-3.468954943,0.000978261,NA,NA,0.045,NA,NA
2971,2,10,-3.422520008,-3.298305671,0.001304348,NA,NA,0.06,NA,NA
3071,2,10,-3.116950884,-2.992736548,0.001478261,NA,NA,0.068,NA,NA
3181,2,10,-3.04862163,-2.924407293,0.001456522,NA,NA,0.067,NA,NA
3271,2,10,-2.976641193,-2.852426856,0.001956522,NA,NA,0.09,NA,NA
3371,2,10,-2.818597191,-2.694382855,0.002608696,NA,NA,0.12,NA,NA
3471,2,10,-2.667855553,-2.543641216,0.003130435,NA,NA,0.144,NA,NA
3571,2,10,-2.550583078,-2.426368742,0.002978261,NA,NA,0.137,NA,NA
3661,2,10,-2.430615684,-2.306401348,0.004217391,NA,NA,0.194,NA,NA
3761,2,10,-2.320471707,-2.196257371,0.004130435,NA,NA,0.19,NA,NA
3861,2,10,-2.178162559,-2.053948223,0.004347826,NA,NA,0.2,NA,NA
3961,2,10,-1.895978385,-1.771764048,0.011956522,NA,NA,0.55,NA,NA
4061,2,10,-1.736456524,-1.612242187,0.007608696,NA,NA,0.35,NA,NA
4181,2,10,-1.594408174,-1.470193838,0.011956522,NA,NA,0.55,NA,NA
4251,2,10,-1.38342204,-1.259207703,0.026086957,NA,NA,1.2,NA,NA
4351,2,10,-1.249632316,-1.125417979,0.036956522,0.00326087,NA,1.7,0.15,NA
4461,2,10,-1.078026782,-0.953812446,0.035869565,0.004347826,NA,1.65,0.2,NA
4551,2,10,-0.869996366,-0.74578203,0.048913043,0.005434783,NA,2.25,0.25,NA
4641,2,10,-0.664921669,-0.540707332,0.107608696,0.008695652,NA,4.95,0.4,NA
4751,2,10,-0.277374826,-0.15316049,0.315217391,0.02173913,0.006920415,14.5,1,0.1
4841,2,10,0.33045997,0.454674307,0.730434783,0.086956522,0.034602076,33.6,4,0.5
4941,2,10,0.553964442,0.678178778,0.632608696,0.063043478,NA,29.1,2.9,NA
5181,2,10,0.982630543,1.10684488,0.858695652,0.230434783,0.083044983,39.5,10.6,1.2
5251,2,10,1.121983973,1.246198309,0.841304348,0.236956522,0.076124567,38.7,10.9,1.1
5351,2,10,1.187531375,1.311745712,0.95,0.317391304,0.110726644,43.7,14.6,1.6
5461,2,10,1.412600638,1.536814975,0.902173913,0.306521739,0.110726644,41.5,14.1,1.6
5541,2,10,1.621674249,1.745888585,1.076086957,0.408695652,0.352941176,49.5,18.8,5.1
5651,2,10,1.821532973,1.945747309,1.008695652,0.382608696,0.373702422,46.4,17.6,5.4
5741,2,10,2.099022771,2.223237108,1.031521739,0.377173913,0.553633218,47.45,17.35,8
5841,2,10,2.34139168,2.465606017,1.065217391,0.389130435,0.636678201,49,17.9,9.2
5951,2,10,2.579500878,2.703715214,1.008695652,0.37826087,0.602076125,46.4,17.4,8.7
6041,2,10,3.027900746,3.152115083,0.991304348,0.380434783,0.989619377,45.6,17.5,14.3
61101,2,10,3.294523933,3.41873827,1.013043478,0.380434783,1.07266436,46.6,17.5,15.5
6241,2,10,3.588965646,3.713179983,1,0.37173913,0.961937716,46,17.1,13.9
6341,2,10,3.998680377,4.122894713,1.019565217,0.37826087,1.038062284,46.9,17.4,15
6441,2,10,4.260435321,4.384649658,1.010869565,0.369565217,0.906574394,46.5,17,13.1
