ID,plant,leaf,xn,ph_em,Ln,Lgn,Len,L,Lg,Le
5421,2,9,3.209979361,3.480021952,1.009454545,0.360727273,0.913242009,34.7,12.4,5
5531,2,9,3.511165402,3.781207993,1.018181818,0.363636364,1.02283105,35,12.5,5.6
5631,2,9,3.774149017,4.044191608,0.997818182,0.372363636,1.205479452,34.3,12.8,6.6
5731,2,9,4.03251061,4.302553201,1.021090909,0.372363636,1.095890411,35.1,12.8,6
5811,2,9,4.518954836,4.788997427,0.843636364,0.317090909,1.00456621,29,10.9,5.5
5931,2,9,4.808350005,5.078392596,0.997818182,0.372363636,1.00456621,34.3,12.8,5.5
6031,2,9,5.127741153,5.397783744,1.021090909,0.369454545,1.059360731,35.1,12.7,5.8
6171,2,9,5.572398528,5.842441118,1.070545455,0.386909091,1.059360731,36.8,13.3,5.8
6221,2,9,5.856322732,6.126365323,1.029818182,0.389818182,1.095890411,35.4,13.4,6
634,2,9,6.444357114,6.714399704,0.896,0.334545455,0.840182648,30.8,11.5,4.6
654,2,9,6.990604644,7.260647234,1.024,0.363636364,1.095890411,35.2,12.5,6
664,2,9,7.557698436,7.827741027,NA,0.392727273,1.260273973,NA,13.5,6.9
6811,2,9,8.865636315,9.135678905,1.050181818,0.372363636,1.278538813,36.1,12.8,7
7011,2,9,9.653738217,9.923780808,NA,0.354909091,0.96803653,NA,12.2,5.3
87,2,10,-5.792815789,-5.355230835,0.000165975,NA,NA,0.007,NA,NA
1071,2,10,-5.365042943,-4.92745799,0.000165975,NA,NA,0.007,NA,NA
11111,2,10,-5.200914001,-4.763329048,0.000284529,NA,NA,0.012,NA,NA
1361,2,10,-4.955852512,-4.518267559,0.000379372,NA,NA,0.016,NA,NA
1471,2,10,-4.912650756,-4.475065803,0.000379372,NA,NA,0.016,NA,NA
1571,2,10,-4.72088401,-4.283299056,0.000426793,NA,NA,0.018,NA,NA
1671,2,10,-4.614954813,-4.17736986,0.000426793,NA,NA,0.018,NA,NA
1771,2,10,-4.486953104,-4.04936815,0.00033195,NA,NA,0.014,NA,NA
1871,2,10,-4.278207501,-3.840622548,0.000806165,NA,NA,0.034,NA,NA
1971,2,10,-4.143319923,-3.705734969,0.000569057,NA,NA,0.024,NA,NA
2071,2,10,-4.0313538,-3.593768846,0.000545347,NA,NA,0.023,NA,NA
2271,2,10,-3.9205196,-3.482934647,0.007113219,NA,NA,0.3,NA,NA
2371,2,10,-3.801478954,-3.363894,0.000948429,NA,NA,0.04,NA,NA
2471,2,10,-3.664799163,-3.227214209,0.000948429,NA,NA,0.04,NA,NA
2571,2,10,-3.63367126,-3.196086306,0.001351512,NA,NA,0.057,NA,NA
2671,2,10,-3.607825668,-3.170240714,0.001470065,NA,NA,0.062,NA,NA
2771,2,10,-3.42266181,-2.985076856,0.001754594,NA,NA,0.074,NA,NA
2871,2,10,-3.091102482,-2.653517528,0.001375222,NA,NA,0.058,NA,NA
2971,2,10,-3.016961477,-2.579376524,0.001683462,NA,NA,0.071,NA,NA
3071,2,10,-2.938764412,-2.501179459,0.001896858,NA,NA,0.08,NA,NA
3111,2,10,-2.767372293,-2.329787339,0.003461766,NA,NA,0.146,NA,NA
3271,2,10,-2.603714986,-2.166130032,0.00388856,NA,NA,0.164,NA,NA
3361,2,10,-2.476467892,-2.038882939,0.002845287,NA,NA,0.12,NA,NA
3471,2,10,-2.34639099,-1.908806036,0.003200948,NA,NA,0.135,NA,NA
3561,2,10,-2.226784381,-1.789199428,0.007113219,NA,NA,0.3,NA,NA
3661,2,10,-2.072371118,-1.634786165,0.007113219,NA,NA,0.3,NA,NA
3761,2,10,-1.766280074,-1.328695121,0.008298755,NA,NA,0.35,NA,NA
3861,2,10,-1.593190069,-1.155605116,0.014226437,NA,NA,0.6,NA,NA
3951,2,10,-1.439059787,-1.001474834,0.023710729,NA,NA,1,NA,NA
4061,2,10,-1.210033884,-0.772448931,0.015411974,NA,NA,0.65,NA,NA
4110,2,10,-1.064958992,-0.627374038,0.030823948,0.002371073,NA,1.3,0.1,NA
4261,2,10,-0.87866321,-0.441078257,0.051452282,0.004030824,NA,2.17,0.17,NA
4461,2,10,-0.432024969,0.005559985,0.098399526,0.005927682,NA,4.15,0.25,NA
4551,2,10,-0.038304162,0.399280791,0.362774155,0.023710729,0.009803922,15.3,1,0.1
4641,2,10,0.598780248,1.036365202,0.675755779,0.094842916,0.044117647,28.5,4,0.45
4741,2,10,0.856764533,1.294349487,0.931831654,0.284528749,0.098039216,39.3,12,1
4821,2,10,1.089280534,1.526865488,0.758743331,0.128037937,0.098039216,32,5.4,1
4941,2,10,1.30198787,1.739572823,0.955542383,0.360403082,0.450980392,40.3,15.2,4.6
5041,2,10,1.456967095,1.894552048,1.002963841,0.372258447,0.37254902,42.3,15.7,3.8
519,2,10,1.527900982,1.965485936,1.017190279,0.379371666,0.196078431,42.9,16,2
5231,2,10,1.777112859,2.214697812,1.021932424,0.379371666,0.617647059,43.1,16,6.3
534,2,10,1.992932985,2.430517938,1.031416716,0.388855957,0.441176471,43.5,16.4,4.5
5431,2,10,2.209979361,2.647564315,1.021932424,0.372258447,0.843137255,43.1,15.7,8.6
5541,2,10,2.511165402,2.948750356,0.995850622,0.369887374,0.960784314,42,15.6,9.8
5641,2,10,2.774149017,3.211733971,1.005334914,0.384113811,1.107843137,42.4,16.2,11.3
5741,2,10,3.03251061,3.470095564,1.02667457,0.388855957,1.12745098,43.3,16.4,11.5
5821,2,10,3.518954836,3.95653979,0.83935981,0.30112626,1.009803922,35.4,12.7,10.3
5941,2,10,3.808350005,4.245934959,0.995850622,0.367516301,1.049019608,42,15.5,10.7
6041,2,10,4.127741153,4.565326107,1.002963841,0.37462952,1.058823529,42.3,15.8,10.8
6181,2,10,4.572398528,5.009983482,1.031416716,0.381742739,0.960784314,43.5,16.1,9.8
6231,2,10,4.856322732,5.293907686,1.021932424,0.388855957,1.088235294,43.1,16.4,11.1
6311,2,10,5.444357114,5.881942067,0.960284529,0.346176645,1.019607843,40.5,14.6,10.4
645,2,10,5.732714686,6.170299639,0.948429164,0.331950207,0.68627451,40,14,7
6511,2,10,5.990604644,6.428189597,1.000592768,0.355660937,1.078431373,42.2,15,11
6611,2,10,6.557698436,6.99528339,NA,0.379371666,1.107843137,NA,16,11.3
6821,2,10,7.865636315,8.303221268,1.01007706,0.379371666,1.196078431,42.6,16,12.2
695,2,10,8.317556867,8.755141821,1.005334914,0.379371666,1.078431373,42.4,16,11
702,2,10,8.653738217,9.091323171,NA,0.320094843,0.921568627,NA,13.5,9.4
1112,2,11,-6.200914001,-5.678952403,0.000183861,NA,NA,0.009,NA,NA
1371,2,11,-5.955852512,-5.433890914,0.00020429,NA,NA,0.01,NA,NA
1481,2,11,-5.912650756,-5.390689158,0.00020429,NA,NA,0.01,NA,NA
1581,2,11,-5.72088401,-5.198922411,0.000224719,NA,NA,0.011,NA,NA
1681,2,11,-5.614954813,-5.092993215,0.00020429,NA,NA,0.01,NA,NA
1781,2,11,-5.486953104,-4.964991506,0.000183861,NA,NA,0.009,NA,NA
1881,2,11,-5.278207501,-4.756245903,0.000326864,NA,NA,0.016,NA,NA
1981,2,11,-5.143319923,-4.621358324,0.000224719,NA,NA,0.011,NA,NA
2081,2,11,-5.0313538,-4.509392201,0.000367722,NA,NA,0.018,NA,NA
2281,2,11,-4.9205196,-4.398558002,0.003268641,NA,NA,0.16,NA,NA
2381,2,11,-4.801478954,-4.279517356,0.000510725,NA,NA,0.025,NA,NA
2481,2,11,-4.664799163,-4.142837564,0.000469867,NA,NA,0.023,NA,NA
2581,2,11,-4.63367126,-4.111709662,0.000592441,NA,NA,0.029,NA,NA
2681,2,11,-4.607825668,-4.08586407,0.000715015,NA,NA,0.035,NA,NA
2781,2,11,-4.42266181,-3.900700212,0.000878447,NA,NA,0.043,NA,NA
288,2,11,-4.091102482,-3.569140883,0.000858018,NA,NA,0.042,NA,NA
2981,2,11,-4.016961477,-3.494999879,0.000755873,NA,NA,0.037,NA,NA
3081,2,11,-3.938764412,-3.416802814,0.000980592,NA,NA,0.048,NA,NA
3112,2,11,-3.767372293,-3.245410695,0.001491318,NA,NA,0.073,NA,NA
3281,2,11,-3.603714986,-3.081753388,0.001838611,NA,NA,0.09,NA,NA
3371,2,11,-3.476467892,-2.954506294,0.001287028,NA,NA,0.063,NA,NA
348,2,11,-3.34639099,-2.824429391,0.001470889,NA,NA,0.072,NA,NA
3571,2,11,-3.226784381,-2.704822783,0.001634321,NA,NA,0.08,NA,NA
3671,2,11,-3.072371118,-2.55040952,0.002798774,NA,NA,0.137,NA,NA
3771,2,11,-2.766280074,-2.244318476,0.002696629,NA,NA,0.132,NA,NA
387,2,11,-2.593190069,-2.071228471,0.004085802,NA,NA,0.2,NA,NA
3961,2,11,-2.439059787,-1.917098189,0.006128703,NA,NA,0.3,NA,NA
4071,2,11,-2.210033884,-1.688072286,0.00453524,NA,NA,0.222,NA,NA
4111,2,11,-2.064958992,-1.542997394,0.008171604,NA,NA,0.4,NA,NA
427,2,11,-1.87866321,-1.356701612,0.011235955,NA,NA,0.55,NA,NA
447,2,11,-1.432024969,-0.91006337,0.015321757,0.00102145,NA,0.75,0.05,NA
4561,2,11,-1.038304162,-0.516342564,0.060265577,0.007150153,NA,2.95,0.35,NA
4651,2,11,-0.401219752,0.120741846,0.220633299,0.016343207,NA,10.8,0.8,NA
4751,2,11,-0.143235467,0.378726132,0.429009193,0.042900919,0.015748031,21,2.1,0.2
4951,2,11,0.30198787,0.823949468,0.584269663,0.06741573,0.149606299,28.6,3.3,1.9
5051,2,11,0.456967095,0.978928693,0.768130746,0.124616956,0.05511811,37.6,6.1,0.7
5110,2,11,0.527900982,1.049862581,0.610827375,0.079673136,0.043307087,29.9,3.9,0.55
5241,2,11,0.777112859,1.299074457,0.827374872,0.210418795,0.090551181,40.5,10.3,1.15
535,2,11,0.992932985,1.514894583,0.736465781,0.140960163,0.070866142,36.05,6.9,0.9
5441,2,11,1.209979361,1.73194096,0.97854954,0.330949949,0.141732283,47.9,16.2,1.8
555,2,11,1.511165402,2.033127001,0.945863126,0.359550562,0.212598425,46.3,17.6,2.7
5651,2,11,1.774149017,2.296110616,0.994892748,0.382022472,0.543307087,48.7,18.7,6.9
575,2,11,2.03251061,2.554472209,1.023493361,0.384065373,0.496062992,50.1,18.8,6.3
5831,2,11,2.518954836,3.040916435,0.864147089,0.326864147,1.086614173,42.3,16,13.8
5951,2,11,2.808350005,3.330311604,0.980592441,0.373850868,0.992125984,48,18.3,12.6
605,2,11,3.127741153,3.649702752,0.996935649,0.37793667,0.984251969,48.8,18.5,12.5
6191,2,11,3.572398528,4.094360126,0.968335036,0.386108274,1.133858268,47.4,18.9,14.4
6241,2,11,3.856322732,4.378284331,1.015321757,0.396322778,1.070866142,49.7,19.4,13.6
6321,2,11,4.444357114,4.966318712,0.97854954,0.357507661,0.921259843,47.9,17.5,11.7
6411,2,11,4.732714686,5.254676284,1.023493361,0.361593463,1.007874016,50.1,17.7,12.8
6521,2,11,4.990604644,5.512566242,0.972420838,0.359550562,1.023622047,47.6,17.6,13
6621,2,11,5.557698436,6.079660035,0.931562819,0.359550562,1.047244094,45.6,17.6,13.3
6831,2,11,6.865636315,7.387597913,0.966292135,0.37793667,1.070866142,47.3,18.5,13.6
6911,2,11,7.317556867,7.839518465,0.968335036,0.375893769,1.102362205,47.4,18.4,14
703,2,11,7.653738217,8.175699815,1.033707865,0.379979571,0.94488189,50.6,18.6,12
130,3,3,0.045453149,-0.221748811,0.390446521,0.016614746,NA,4.7,0.2,NA
220,3,3,0.101483374,-0.165718586,0.332294912,NA,NA,4,NA,NA
330,3,3,0.189113136,-0.078088823,0.348909657,NA,NA,4.2,NA,NA
429,3,3,0.483790616,0.216588656,0.382139148,0.016614746,NA,4.6,0.2,NA
527,3,3,0.697346894,0.430144935,0.681204569,0.041536864,NA,8.2,0.5,NA
626,3,3,0.900338551,0.633136591,0.839044652,0.091381101,NA,10.1,1.1,NA
78,3,3,0.942880018,0.675678059,0.897196262,0.074766355,NA,10.8,0.9,NA
89,3,3,1.207184211,0.939982251,0.955347871,0.240913811,NA,11.5,2.9,NA
99,3,3,1.387065758,1.119863799,1.154724818,0.307372793,NA,13.9,3.7,NA
109,3,3,1.634957057,1.367755097,1.113187954,0.340602285,NA,13.4,4.1,NA
1115,3,3,1.799085999,1.531884039,0.98026999,0.265835929,NA,11.8,3.2,NA
1210,3,3,1.938029637,1.670827678,1.320872274,0.365524403,NA,15.9,4.4,NA
1310,3,3,2.044147488,1.776945528,1.067497404,0.282450675,NA,12.85,3.4,NA
1410,3,3,2.087349244,1.820147284,1.283489097,0.336448598,NA,15.45,4.05,NA
1510,3,3,2.27911599,2.011914031,1.104880582,0.290758048,NA,13.3,3.5,NA
1610,3,3,2.385045187,2.117843227,1.163032191,0.323987539,NA,14,3.9,NA
1710,3,3,2.513046896,2.245844936,0.905503634,0.232606438,NA,10.9,2.8,NA
1810,3,3,2.721792499,2.454590539,1.1298027,0.290758048,NA,13.6,3.5,NA
1910,3,3,2.856680077,2.589478118,0.955347871,0.249221184,NA,11.5,3,NA
2010,3,3,2.9686462,2.701444241,1.013499481,0.282450675,NA,12.2,3.4,NA
2112,3,3,3.009206801,2.742004841,NA,0.282450675,NA,NA,3.4,NA
2210,3,3,3.0794804,2.81227844,NA,0.240913811,NA,NA,2.9,NA
2310,3,3,3.198521046,2.931319086,0.963655244,0.240913811,NA,11.6,2.9,NA
2410,3,3,3.335200837,3.067998878,1.046728972,0.240913811,NA,12.6,2.9,NA
2510,3,3,3.36632874,3.09912678,1.046728972,0.249221184,NA,12.6,3,NA
2610,3,3,3.392174332,3.124972372,1.030114226,0.249221184,NA,12.4,3,NA
2710,3,3,3.57733819,3.31013623,1.038421599,0.265835929,NA,12.5,3.2,NA
2810,3,3,3.908897518,3.641695558,0.963655244,0.249221184,NA,11.6,3,NA
2910,3,3,3.983038523,3.715836563,0.934579439,0.236760125,NA,11.25,2.85,NA
3010,3,3,4.061235588,3.794033628,NA,0.232606438,NA,NA,2.8,NA
3115,3,3,4.232627707,3.965425747,0.992731049,0.257528557,NA,11.95,3.1,NA
3310,3,3,4.523532108,4.256330148,NA,0.240913811,NA,NA,2.9,NA
3410,3,3,4.65360901,4.386407051,NA,0.282450675,NA,NA,3.4,NA
3510,3,3,4.773215619,4.506013659,NA,0.249221184,NA,NA,3,NA
1102,3,4,-0.954546851,-1.127189958,0.043392505,0.01183432,NA,0.55,0.15,NA
2102,3,4,-0.898516626,-1.071159733,0.027613412,NA,NA,0.35,NA,NA
3101,3,4,-0.810886864,-0.983529971,0.015779093,NA,NA,0.2,NA,NA
488,3,4,-0.516209384,-0.688852491,0.055226824,NA,NA,0.7,NA,NA
5102,3,4,-0.302653106,-0.475296213,0.063116371,NA,NA,0.8,NA,NA
646,3,4,-0.099661449,-0.272304556,0.26035503,0.007889546,NA,3.3,0.1,NA
712,3,4,-0.057119982,-0.229763088,0.236686391,0.007889546,NA,3,0.1,NA
812,3,4,0.207184211,0.034541104,0.402366864,0.015779093,NA,5.1,0.2,NA
912,3,4,0.387065758,0.214422651,0.457593688,0.015779093,NA,5.8,0.2,NA
1012,3,4,0.634957057,0.46231395,0.59566075,0.027613412,NA,7.55,0.35,NA
1116,3,4,0.799085999,0.626442892,0.619329389,0.035502959,NA,7.85,0.45,NA
1212,3,4,0.938029637,0.765386531,0.90729783,0.047337278,NA,11.5,0.6,NA
1312,3,4,1.044147488,0.871504381,1.001972387,0.17357002,NA,12.7,2.2,NA
1412,3,4,1.087349244,0.914706137,0.836291913,0.047337278,NA,10.6,0.6,NA
1512,3,4,1.27911599,1.106472883,1.00591716,0.220907298,NA,12.75,2.8,NA
1612,3,4,1.385045187,1.21240208,1.16765286,0.315581854,NA,14.8,4,NA
1712,3,4,1.513046896,1.340403789,0.954635108,0.252465483,NA,12.1,3.2,NA
1812,3,4,1.721792499,1.549149392,1.159763314,0.315581854,NA,14.7,4,NA
1912,3,4,1.856680077,1.68403697,1.009861933,0.26035503,NA,12.8,3.3,NA
2012,3,4,1.9686462,1.796003093,1.08086785,0.307692308,NA,13.7,3.9,NA
2113,3,4,2.009206801,1.836563694,1.088757396,0.26035503,NA,13.8,3.3,NA
2212,3,4,2.0794804,1.906837293,NA,0.228796844,NA,NA,2.9,NA
2312,3,4,2.198521046,2.025877939,0.99408284,0.244575937,NA,12.6,3.1,NA
2412,3,4,2.335200837,2.16255773,1.033530572,0.244575937,NA,13.1,3.1,NA
2512,3,4,2.36632874,2.193685633,1.065088757,0.26035503,NA,13.5,3.3,NA
2612,3,4,2.392174332,2.219531225,1.072978304,0.26035503,NA,13.6,3.3,NA
2712,3,4,2.57733819,2.404695083,1.033530572,0.268244576,NA,13.1,3.4,NA
2812,3,4,2.908897518,2.736254411,1.041420118,0.252465483,NA,13.2,3.2,NA
2912,3,4,2.983038523,2.810395416,0.970414201,0.252465483,NA,12.3,3.2,NA
3012,3,4,3.061235588,2.888592481,0.970414201,0.236686391,NA,12.3,3,NA
3116,3,4,3.232627707,3.0599846,NA,0.276134122,NA,NA,3.5,NA
3210,3,4,3.396285014,3.223641907,0.978303748,0.236686391,NA,12.4,3,NA
3312,3,4,3.523532108,3.350889001,1.025641026,0.268244576,NA,13,3.4,NA
3412,3,4,3.65360901,3.480965904,NA,0.291913215,NA,NA,3.7,NA
3512,3,4,3.773215619,3.600572512,NA,0.252465483,NA,NA,3.2,NA
369,3,4,3.927628882,3.754985775,NA,0.268244576,NA,NA,3.4,NA
379,3,4,4.233719926,4.061076819,NA,0.26035503,NA,NA,3.3,NA
389,3,4,4.406809931,4.234166824,NA,0.213017751,NA,NA,2.7,NA
399,3,4,4.560940213,4.388297106,NA,0.189349112,NA,NA,2.4,NA
409,3,4,4.789966116,4.617323009,NA,0.236686391,NA,NA,3,NA
4210,3,4,5.12133679,4.948693683,NA,0.244575937,NA,NA,3.1,NA
1122,3,5,-1.954546851,-1.995869548,0.005876106,NA,NA,0.083,NA,NA
4102,3,5,-1.516209384,-1.55753208,0.010619469,NA,NA,0.15,NA,NA
5113,3,5,-1.302653106,-1.343975802,0.008141593,NA,NA,0.115,NA,NA
655,3,5,-1.099661449,-1.140984145,0.01840708,NA,NA,0.26,NA,NA
722,3,5,-1.057119982,-1.098442678,0.01939823,NA,NA,0.274,NA,NA
822,3,5,-0.792815789,-0.834138485,0.046017699,NA,NA,0.65,NA,NA
921,3,5,-0.612934242,-0.654256938,0.038938053,NA,NA,0.55,NA,NA
1022,3,5,-0.365042943,-0.406365639,0.092035398,NA,NA,1.3,NA,NA
1132,3,5,-0.200914001,-0.242236697,0.127433628,0.007079646,NA,1.8,0.1,NA
1222,3,5,-0.061970363,-0.103293059,0.254867257,NA,NA,3.6,NA,NA
1522,3,5,0.27911599,0.237793294,0.424778761,0.028318584,NA,6,0.4,NA
1622,3,5,0.385045187,0.343722491,0.573451327,0.021238938,NA,8.1,0.3,NA
1722,3,5,0.513046896,0.4717242,0.715044248,0.03539823,NA,10.1,0.5,NA
1822,3,5,0.721792499,0.680469802,0.700884956,0.028318584,NA,9.9,0.4,NA
1922,3,5,0.856680077,0.815357381,0.736283186,0.03539823,NA,10.4,0.5,NA
2022,3,5,0.9686462,0.927323504,0.669026549,0.024778761,NA,9.45,0.35,NA
2122,3,5,1.009206801,0.967884105,0.72920354,0.198230088,NA,10.3,2.8,NA
2222,3,5,1.0794804,1.038157703,0.757522124,0.120353982,NA,10.7,1.7,NA
2322,3,5,1.198521046,1.15719835,0.991150442,0.233628319,NA,14,3.3,NA
2422,3,5,1.335200837,1.293878141,1.040707965,0.247787611,NA,14.7,3.5,NA
2522,3,5,1.36632874,1.325006044,1.061946903,0.261946903,NA,15,3.7,NA
2622,3,5,1.392174332,1.350851636,1.040707965,0.226548673,NA,14.7,3.2,NA
2722,3,5,1.57733819,1.536015494,1.026548673,0.247787611,NA,14.5,3.5,NA
2822,3,5,1.908897518,1.867574822,1.061946903,0.269026549,NA,15,3.8,NA
2922,3,5,1.983038523,1.941715827,1.040707965,0.261946903,NA,14.7,3.7,NA
3022,3,5,2.061235588,2.019912892,0.991150442,0.247787611,NA,14,3.5,NA
3122,3,5,2.232627707,2.191305011,1.132743363,0.283185841,NA,16,4,NA
3212,3,5,2.396285014,2.354962318,0.969911504,0.247787611,NA,13.7,3.5,NA
3322,3,5,2.523532108,2.482209411,1.069026549,0.290265487,NA,15.1,4.1,NA
3422,3,5,2.65360901,2.612286314,1.146902655,0.304424779,NA,16.2,4.3,NA
3522,3,5,2.773215619,2.731892922,1.090265487,0.269026549,NA,15.4,3.8,NA
3612,3,5,2.927628882,2.886306186,1.076106195,0.276106195,NA,15.2,3.9,NA
3712,3,5,3.233719926,3.19239723,1.054867257,0.261946903,NA,14.9,3.7,NA
3812,3,5,3.406809931,3.365487234,NA,0.212389381,NA,NA,3,NA
3912,3,5,3.560940213,3.519617517,NA,0.198230088,NA,NA,2.8,NA
4012,3,5,3.789966116,3.74864342,0.969911504,0.233628319,NA,13.7,3.3,NA
4114,3,5,3.935041008,3.893718312,NA,0.254867257,NA,NA,3.6,NA
4212,3,5,4.12133679,4.080014094,NA,0.240707965,NA,NA,3.4,NA
438,3,5,4.346966921,4.305644225,NA,0.240707965,NA,NA,3.4,NA
449,3,5,4.567975031,4.526652335,NA,0.219469027,NA,NA,3.1,NA
1142,3,6,-2.954546851,-2.945737204,0.002743902,NA,NA,0.045,NA,NA
5122,3,6,-2.302653106,-2.293843458,0.00304878,NA,NA,0.05,NA,NA
665,3,6,-2.099661449,-2.090851802,0.004329268,NA,NA,0.071,NA,NA
732,3,6,-2.057119982,-2.048310334,0.004390244,NA,NA,0.072,NA,NA
832,3,6,-1.792815789,-1.784006142,0.006219512,NA,NA,0.102,NA,NA
931,3,6,-1.612934242,-1.604124595,0.006158537,NA,NA,0.101,NA,NA
1032,3,6,-1.365042943,-1.356233296,0.009756098,NA,NA,0.16,NA,NA
1152,3,6,-1.200914001,-1.192104354,0.011219512,NA,NA,0.184,NA,NA
1232,3,6,-1.061970363,-1.053160715,0.007865854,NA,NA,0.129,NA,NA
1322,3,6,-0.955852512,-0.947042865,0.036585366,NA,NA,0.6,NA,NA
1422,3,6,-0.912650756,-0.903841109,0.015243902,NA,NA,0.25,NA,NA
1532,3,6,-0.72088401,-0.712074362,0.051829268,NA,NA,0.85,NA,NA
1632,3,6,-0.614954813,-0.606145166,0.073170732,NA,NA,1.2,NA,NA
1732,3,6,-0.486953104,-0.478143457,0.213414634,0.006097561,NA,3.5,0.1,NA
1832,3,6,-0.278207501,-0.269397854,0.140243902,NA,NA,2.3,NA,NA
1932,3,6,-0.143319923,-0.134510276,0.225609756,NA,NA,3.7,NA,NA
2032,3,6,-0.0313538,-0.022544152,0.12195122,NA,NA,2,NA,NA
2232,3,6,0.0794804,0.088290047,0.295731707,0.009146341,NA,4.85,0.15,NA
2332,3,6,0.198521046,0.207330693,0.481707317,0.012195122,NA,7.9,0.2,NA
2432,3,6,0.335200837,0.344010484,0.469512195,0.012195122,NA,7.7,0.2,NA
2532,3,6,0.36632874,0.375138387,0.573170732,0.018292683,NA,9.4,0.3,NA
2632,3,6,0.392174332,0.400983979,0.463414634,0.012195122,NA,7.6,0.2,NA
2732,3,6,0.57733819,0.586147837,0.524390244,0.018292683,NA,8.6,0.3,NA
2832,3,6,0.908897518,0.917707165,0.631097561,0.027439024,NA,10.35,0.45,NA
2932,3,6,0.983038523,0.99184817,0.679878049,0.036585366,NA,11.15,0.6,NA
3032,3,6,1.061235588,1.070045235,0.780487805,0.073170732,NA,12.8,1.2,NA
3132,3,6,1.232627707,1.241437354,0.93902439,0.115853659,NA,15.4,1.9,NA
3222,3,6,1.396285014,1.405094661,0.993902439,0.262195122,NA,16.3,4.3,NA
3332,3,6,1.523532108,1.532341755,1.152439024,0.341463415,NA,18.9,5.6,NA
3432,3,6,1.65360901,1.662418658,1.146341463,0.323170732,NA,18.8,5.3,NA
3532,3,6,1.773215619,1.782025266,1.146341463,0.323170732,NA,18.8,5.3,NA
3622,3,6,1.927628882,1.936438529,1.036585366,0.304878049,NA,17,5,NA
3722,3,6,2.233719926,2.242529573,1.134146341,0.341463415,NA,18.6,5.6,NA
3822,3,6,2.406809931,2.415619578,0.963414634,0.268292683,NA,15.8,4.4,NA
3922,3,6,2.560940213,2.56974986,0.875,0.231707317,NA,14.35,3.8,NA
4022,3,6,2.789966116,2.798775763,0.945121951,0.243902439,NA,15.5,4,NA
4115,3,6,2.935041008,2.943850655,1.097560976,0.329268293,NA,18,5.4,NA
4222,3,6,3.12133679,3.130146437,1.036585366,0.274390244,NA,17,4.5,NA
4312,3,6,3.346966921,3.355776569,0.993902439,0.274390244,NA,16.3,4.5,NA
4412,3,6,3.567975031,3.576784678,0.963414634,0.262195122,NA,15.8,4.3,NA
459,3,6,3.961695838,3.970505485,NA,0.256097561,NA,NA,4.2,NA
477,3,6,4.856764533,4.86557418,NA,0.274390244,NA,NA,4.5,NA
1162,3,7,-3.954546851,-3.839797217,0.000865385,NA,NA,0.018,NA,NA
672,3,7,-3.099661449,-2.984911814,0.001875,NA,NA,0.039,NA,NA
742,3,7,-3.057119982,-2.942370347,0.001634615,NA,NA,0.034,NA,NA
842,3,7,-2.792815789,-2.678066154,0.002451923,NA,NA,0.051,NA,NA
941,3,7,-2.612934242,-2.498184607,0.002163462,NA,NA,0.045,NA,NA
1042,3,7,-2.365042943,-2.250293309,0.002932692,NA,NA,0.061,NA,NA
1172,3,7,-2.200914001,-2.086164367,0.003125,NA,NA,0.065,NA,NA
1241,3,7,-2.061970363,-1.947220728,0.004519231,NA,NA,0.094,NA,NA
1332,3,7,-1.955852512,-1.841102878,0.004807692,NA,NA,0.1,NA,NA
1432,3,7,-1.912650756,-1.797901122,0.003653846,NA,NA,0.076,NA,NA
1542,3,7,-1.72088401,-1.606134375,0.005048077,NA,NA,0.105,NA,NA
1642,3,7,-1.614954813,-1.500205179,0.009615385,NA,NA,0.2,NA,NA
1742,3,7,-1.486953104,-1.372203469,0.015673077,NA,NA,0.326,NA,NA
1842,3,7,-1.278207501,-1.163457867,0.009615385,NA,NA,0.2,NA,NA
1942,3,7,-1.143319923,-1.028570288,0.014423077,NA,NA,0.3,NA,NA
2042,3,7,-1.0313538,-0.916604165,0.010192308,NA,NA,0.212,NA,NA
2132,3,7,-0.990793199,-0.876043565,0.019230769,NA,NA,0.4,NA,NA
2242,3,7,-0.9205196,-0.805769966,0.028846154,NA,NA,0.6,NA,NA
2342,3,7,-0.801478954,-0.686729319,0.052884615,NA,NA,1.1,NA,NA
2442,3,7,-0.664799163,-0.550049528,0.0625,NA,NA,1.3,NA,NA
2542,3,7,-0.63367126,-0.518921625,0.100961538,NA,NA,2.1,NA,NA
2642,3,7,-0.607825668,-0.493076033,0.057692308,NA,NA,1.2,NA,NA
2742,3,7,-0.42266181,-0.307912175,0.09375,NA,NA,1.95,NA,NA
2842,3,7,-0.091102482,0.023647153,0.158653846,0.004807692,NA,3.3,0.1,NA
2942,3,7,-0.016961477,0.097788157,0.201923077,0.004807692,NA,4.2,0.1,NA
3042,3,7,0.061235588,0.175985222,0.290865385,0.007211538,NA,6.05,0.15,NA
3142,3,7,0.232627707,0.347377342,0.362980769,0.009615385,NA,7.55,0.2,NA
3232,3,7,0.396285014,0.511034649,0.516826923,0.019230769,NA,10.75,0.4,NA
3342,3,7,0.523532108,0.638281742,0.586538462,0.024038462,NA,12.2,0.5,NA
3442,3,7,0.65360901,0.768358645,0.524038462,0.024038462,NA,10.9,0.5,NA
3542,3,7,0.773215619,0.887965253,0.75,0.052884615,NA,15.6,1.1,NA
3632,3,7,0.927628882,1.042378516,0.644230769,0.048076923,NA,13.4,1,NA
