YYYY,MM,DD,Date,plant,leaf,ph_em,Ln,Lgn,L,Lg
1998,12,28,28/12/1998,4,4,0.37597217,0.503731343,0.018656716,6.75,0.25
1998,12,31,31/12/1998,4,4,0.541666267,0.447761194,0.02238806,6,0.3
1999,1,4,04/01/1999,4,4,0.770125913,0.615671642,0.03358209,8.25,0.45
1999,1,6,06/01/1999,4,4,0.921476082,0.679104478,0.02238806,9.1,0.3
1999,1,8,08/01/1999,4,4,1.049441302,0.753731343,0.037313433,10.1,0.5
1999,1,11,11/01/1999,4,4,1.147327741,0.985074627,0.164179104,13.2,2.2
1999,1,14,14/01/1999,4,4,1.187143006,0.843283582,0.082089552,11.3,1.1
1999,1,18,18/01/1999,4,4,1.363877581,1.059701493,0.21641791,14.2,2.9
1999,1,20,20/01/1999,4,4,1.461503221,1.111940299,0.253731343,14.9,3.4
1999,1,22,22/01/1999,4,4,1.579384225,1.138059701,0.28358209,15.25,3.8
1999,1,25,25/01/1999,4,4,1.77176672,1.014925373,0.268656716,13.6,3.6
1999,1,27,27/01/1999,4,4,1.896080759,1.067164179,0.291044776,14.3,3.9
1999,1,29,29/01/1999,4,4,1.999270105,1.179104478,0.328358209,15.8,4.4
1999,2,1,01/02/1999,4,4,2.036738182,1.149253731,0.291044776,15.4,3.9
1999,2,3,03/02/1999,4,4,2.101503188,0.917910448,0.231343284,12.3,3.1
1999,2,5,05/02/1999,4,4,2.211212501,0.970149254,0.253731343,13,3.4
1999,2,8,08/02/1999,4,4,2.337178265,1.014925373,0.253731343,13.6,3.4
1999,2,11,11/02/1999,4,4,2.365779187,1.067164179,0.298507463,14.3,4
1999,2,15,15/02/1999,4,4,2.389685733,1.089552239,0.291044776,14.6,3.9
1999,2,18,18/02/1999,4,4,2.560335004,0.985074627,0.23880597,13.2,3.2
1999,2,22,22/02/1999,4,4,2.865904128,0.992537313,0.253731343,13.3,3.4
1999,2,24,24/02/1999,4,4,2.934233382,1.044776119,0.26119403,14,3.5
1999,2,26,26/02/1999,4,4,3.006213819,NA,0.253731343,NA,3.4
1999,3,1,01/03/1999,4,4,3.164257821,0.962686567,0.23880597,12.9,3.2
1999,3,3,03/03/1999,4,4,3.314999459,NA,0.26119403,NA,3.5
1999,3,5,05/03/1999,4,4,3.432271934,0.992537313,0.268656716,13.3,3.6
1999,3,8,08/03/1999,4,4,3.552239328,0.947761194,0.26119403,12.7,3.5
1999,3,12,12/03/1999,4,4,3.804692453,0.858208955,0.223880597,11.5,3
1999,3,15,15/03/1999,4,4,4.086876627,0.947761194,0.23880597,12.7,3.2
1998,12,3,03/12/1998,4,5,-1.723261527,0.003076923,NA,0.048,NA
1998,12,7,07/12/1998,4,5,-1.67171032,0.003012821,NA,0.047,NA
1998,12,10,10/12/1998,4,5,-1.590862729,0.004294872,NA,0.067,NA
1998,12,14,14/12/1998,4,5,-1.3193713,0.009615385,NA,0.15,NA
1998,12,17,17/12/1998,4,5,-1.122468294,0.012820513,NA,0.2,NA
1998,12,21,21/12/1998,4,5,-0.935388706,0.019230769,NA,0.3,NA
1998,12,23,23/12/1998,4,5,-0.896181971,0.016025641,NA,0.25,NA
1998,12,28,28/12/1998,4,5,-0.652596001,0.048076923,NA,0.75,NA
1999,1,8,08/01/1999,4,5,0.020873131,0.173076923,0.006410256,2.7,0.1
1999,1,11,11/01/1999,4,5,0.11875957,0.333333333,0.012820513,5.2,0.2
1999,1,14,14/01/1999,4,5,0.158574836,0.269230769,0.006410256,4.2,0.1
1999,1,18,18/01/1999,4,5,0.33530941,0.391025641,0.006410256,6.1,0.1
1999,1,20,20/01/1999,4,5,0.43293505,0.455128205,0.012820513,7.1,0.2
1999,1,22,22/01/1999,4,5,0.550816054,0.564102564,0.016025641,8.8,0.25
1999,1,25,25/01/1999,4,5,0.743198549,0.538461538,0.019230769,8.4,0.3
1999,1,27,27/01/1999,4,5,0.867512588,0.679487179,0.032051282,10.6,0.5
1999,1,29,29/01/1999,4,5,0.970701934,0.810897436,0.041666667,12.65,0.65
1999,2,1,01/02/1999,4,5,1.008170011,0.769230769,0.038461538,12,0.6
1999,2,3,03/02/1999,4,5,1.072935017,0.717948718,0.044871795,11.2,0.7
1999,2,8,08/02/1999,4,5,1.308610094,0.974358974,0.25,15.2,3.9
1999,2,11,11/02/1999,4,5,1.337211016,0.993589744,0.192307692,15.5,3
1999,2,15,15/02/1999,4,5,1.361117562,0.923076923,0.115384615,14.4,1.8
1999,2,18,18/02/1999,4,5,1.531766833,0.993589744,0.269230769,15.5,4.2
1999,2,22,22/02/1999,4,5,1.837335957,1.019230769,0.262820513,15.9,4.1
1999,2,24,24/02/1999,4,5,1.905665212,1.057692308,0.288461538,16.5,4.5
1999,2,26,26/02/1999,4,5,1.977645648,NA,0.256410256,NA,4
1999,3,1,01/03/1999,4,5,2.13568965,0.967948718,0.25,15.1,3.9
1999,3,3,03/03/1999,4,5,2.286431288,1.083333333,0.282051282,16.9,4.4
1999,3,5,05/03/1999,4,5,2.403703763,1.012820513,0.282051282,15.8,4.4
1999,3,8,08/03/1999,4,5,2.523671157,0.948717949,0.243589744,14.8,3.8
1999,3,10,10/03/1999,4,5,2.633815134,0.923076923,0.256410256,14.4,4
1999,3,12,12/03/1999,4,5,2.776124282,0.935897436,0.243589744,14.6,3.8
1999,3,15,15/03/1999,4,5,3.058308457,0.980769231,0.256410256,15.3,4
1999,3,17,17/03/1999,4,5,3.217830317,0.980769231,0.230769231,15.3,3.6
1999,3,19,19/03/1999,4,5,3.359878667,1.012820513,0.275641026,15.8,4.3
1999,3,22,22/03/1999,4,5,3.570864801,1.185897436,0.320512821,18.5,5
1999,3,24,24/03/1999,4,5,3.704654525,1.147435897,0.320512821,17.9,5
1998,12,3,03/12/1998,4,6,-2.67836683,0.001003764,NA,0.02,NA
1998,12,7,07/12/1998,4,6,-2.626815624,0.000903388,NA,0.018,NA
1998,12,10,10/12/1998,4,6,-2.545968032,0.001304893,NA,0.026,NA
1998,12,17,17/12/1998,4,6,-2.077573598,0.003161857,NA,0.063,NA
1998,12,21,21/12/1998,4,6,-1.890494009,0.002409034,NA,0.048,NA
1998,12,23,23/12/1998,4,6,-1.851287274,0.005018821,NA,0.1,NA
1998,12,28,28/12/1998,4,6,-1.607701304,0.007528231,NA,0.15,NA
1998,12,31,31/12/1998,4,6,-1.442007208,0.007528231,NA,0.15,NA
1999,1,4,04/01/1999,4,6,-1.213547562,0.010037641,NA,0.2,NA
1999,1,6,06/01/1999,4,6,-1.062197393,0.006524467,NA,0.13,NA
1999,1,8,08/01/1999,4,6,-0.934232172,0.015056462,NA,0.3,NA
1999,1,11,11/01/1999,4,6,-0.836345734,0.020075282,NA,0.4,NA
1999,1,14,14/01/1999,4,6,-0.796530468,0.015056462,NA,0.3,NA
1999,1,18,18/01/1999,4,6,-0.619795894,0.030112923,NA,0.6,NA
1999,1,20,20/01/1999,4,6,-0.522170254,0.050188206,NA,1,NA
1999,1,22,22/01/1999,4,6,-0.404289249,0.08281054,NA,1.65,NA
1999,2,11,11/02/1999,4,6,0.382105712,0.386449184,0.010037641,7.7,0.2
1999,2,22,22/02/1999,4,6,0.882230653,0.563613551,0.03161857,11.23,0.63
1999,2,24,24/02/1999,4,6,0.950559908,0.587202008,0.025094103,11.7,0.5
1999,3,1,01/03/1999,4,6,1.180584346,0.702634881,0.070263488,14,1.4
1999,3,3,03/03/1999,4,6,1.331325985,0.898368883,0.195734003,17.9,3.9
1999,3,5,05/03/1999,4,6,1.448598459,0.878293601,0.200752823,17.5,4
1999,3,8,08/03/1999,4,6,1.568565853,0.908406524,0.265997491,18.1,5.3
1999,3,10,10/03/1999,4,6,1.67870983,0.943538269,0.291091593,18.8,5.8
1999,3,12,12/03/1999,4,6,1.821018978,0.933500627,0.291091593,18.6,5.8
1999,3,15,15/03/1999,4,6,2.103203153,0.95357591,0.311166876,19,6.2
1999,3,17,17/03/1999,4,6,2.262725014,0.938519448,0.276035132,18.7,5.5
1999,3,19,19/03/1999,4,6,2.404773363,0.978670013,0.301129235,19.5,6
1999,3,22,22/03/1999,4,6,2.615759498,1.21455458,0.401505646,24.2,8
1999,3,24,24/03/1999,4,6,2.749549222,1.074027604,0.321204517,21.4,6.4
1999,3,26,26/03/1999,4,6,2.921154755,0.95357591,0.291091593,19,5.8
1999,3,29,29/03/1999,4,6,3.129185171,1.033877039,0.321204517,20.6,6.4
1999,3,31,31/03/1999,4,6,3.334259869,1.079046424,0.35131744,21.5,7
1999,4,2,02/04/1999,4,6,3.721806711,0.963613551,0.301129235,19.2,6
1999,4,6,06/04/1999,4,6,4.329641508,NA,0.336260979,NA,6.7
1999,4,14,14/04/1999,4,6,5.12116551,NA,0.301129235,NA,6
1999,4,16,16/04/1999,4,6,5.186712912,NA,0.35131744,NA,7
1999,4,21,21/04/1999,4,6,5.620855786,0.878293601,0.250941029,17.5,5
1998,12,3,03/12/1998,4,7,-3.6110555,0.000389484,NA,0.01,NA
1998,12,10,10/12/1998,4,7,-3.478656702,0.000389484,NA,0.01,NA
1998,12,17,17/12/1998,4,7,-3.010262268,0.0012074,NA,0.031,NA
1998,12,21,21/12/1998,4,7,-2.82318268,0.00097371,NA,0.025,NA
1999,1,4,04/01/1999,4,7,-2.146236232,0.003894839,NA,0.1,NA
1999,1,6,06/01/1999,4,7,-1.994886063,0.002375852,NA,0.061,NA
1999,1,8,08/01/1999,4,7,-1.866920843,0.003894839,NA,0.1,NA
1999,1,11,11/01/1999,4,7,-1.769034404,0.003894839,NA,0.1,NA
1999,1,14,14/01/1999,4,7,-1.729219138,0.003894839,NA,0.1,NA
1999,1,18,18/01/1999,4,7,-1.552484564,0.003894839,NA,0.1,NA
1999,1,20,20/01/1999,4,7,-1.454858924,0.007789679,NA,0.2,NA
1999,1,22,22/01/1999,4,7,-1.336977919,0.007789679,NA,0.2,NA
1999,1,25,25/01/1999,4,7,-1.144595424,0.005842259,NA,0.15,NA
1999,1,27,27/01/1999,4,7,-1.020281385,0.011684518,NA,0.3,NA
1999,1,29,29/01/1999,4,7,-0.91709204,0.013631938,NA,0.35,NA
1999,2,1,01/02/1999,4,7,-0.879623963,0.015579357,NA,0.4,NA
1999,2,3,03/02/1999,4,7,-0.814858956,0.019474197,NA,0.5,NA
1999,2,8,08/02/1999,4,7,-0.57918388,0.066212269,NA,1.7,NA
1999,2,11,11/02/1999,4,7,-0.550582958,0.038948393,NA,1,NA
1999,2,15,15/02/1999,4,7,-0.526676412,0.042843233,NA,1.1,NA
1999,3,10,10/03/1999,4,7,0.74602116,0.658227848,0.062317429,16.9,1.6
1999,3,12,12/03/1999,4,7,0.888330308,0.584225901,0.038948393,15,1
1999,3,15,15/03/1999,4,7,1.170514483,0.52969815,0.027263875,13.6,0.7
1999,3,17,17/03/1999,4,7,1.330036344,0.814021422,0.23369036,20.9,6
1999,3,19,19/03/1999,4,7,1.472084693,0.926971762,0.288218111,23.8,7.4
1999,3,22,22/03/1999,4,7,1.683070827,1.129503408,0.373904576,29,9.6
1999,3,24,24/03/1999,4,7,1.816860552,1.047711782,0.373904576,26.9,9.6
1999,3,26,26/03/1999,4,7,1.988466085,1.016553067,0.416747809,26.1,10.7
1999,3,29,29/03/1999,4,7,2.196496501,1.094449854,0.447906524,28.1,11.5
1999,3,31,31/03/1999,4,7,2.401571198,1.184031159,0.490749757,30.4,12.6
1999,4,2,02/04/1999,4,7,2.789118041,0.99707887,0.35443038,25.6,9.1
1999,4,6,06/04/1999,4,7,3.396952838,1.067185979,0.362220058,27.4,9.3
1999,4,8,08/04/1999,4,7,3.620457309,1.00097371,0.358325219,25.7,9.2
1999,4,14,14/04/1999,4,7,4.18847684,0.981499513,0.342745862,25.2,8.8
1999,4,16,16/04/1999,4,7,4.254024242,1.047711782,0.362220058,26.9,9.3
1999,4,21,21/04/1999,4,7,4.688167116,0.93865628,0.334956183,24.1,8.6
1999,4,23,23/04/1999,4,7,4.88802584,1.012658228,0.331061344,26,8.5
1999,4,26,26/04/1999,4,7,5.165515639,0.934761441,0.362220058,24,9.3
1999,4,28,28/04/1999,4,7,5.407884548,0.99707887,0.346640701,25.6,8.9
1999,4,30,30/04/1999,4,7,5.645993745,1.012658228,0.35053554,26,9
1999,5,3,03/05/1999,4,7,6.094393614,0.950340798,0.311587147,24.4,8
1999,5,7,07/05/1999,4,7,6.655458513,0.856864654,0.311587147,22,8
1999,5,31,31/05/1999,4,7,10.10034831,0.926971762,0.346640701,23.8,8.9
1999,6,2,02/06/1999,4,7,10.51675688,NA,0.327166504,NA,8.4
1999,6,4,04/06/1999,4,7,10.82667265,NA,0.385589094,NA,9.9
1998,12,10,10/12/1998,4,8,-4.459199015,0.000251572,NA,0.008,NA
1998,12,17,17/12/1998,4,8,-3.990804581,0.000440252,NA,0.014,NA
1998,12,21,21/12/1998,4,8,-3.803724992,0.000220126,NA,0.007,NA
1999,1,20,20/01/1999,4,8,-2.435401236,0.003144654,NA,0.1,NA
1999,1,22,22/01/1999,4,8,-2.317520232,0.001572327,NA,0.05,NA
1999,1,25,25/01/1999,4,8,-2.125137737,0.001572327,NA,0.05,NA
1999,1,27,27/01/1999,4,8,-2.000823698,0.003144654,NA,0.1,NA
1999,1,29,29/01/1999,4,8,-1.897634353,0.004716981,NA,0.15,NA
1999,2,11,11/02/1999,4,8,-1.53112527,0.006289308,NA,0.2,NA
1999,2,22,22/02/1999,4,8,-1.03100033,0.01572327,NA,0.5,NA
1999,2,24,24/02/1999,4,8,-0.962671075,0.01572327,NA,0.5,NA
1999,3,19,19/03/1999,4,8,0.49154238,0.471698113,0.044025157,15,1.4
1999,3,22,22/03/1999,4,8,0.702528515,0.682389937,0.047169811,21.7,1.5
1999,3,24,24/03/1999,4,8,0.836318239,0.610062893,0.053459119,19.4,1.7
1999,3,26,26/03/1999,4,8,1.007923772,0.761006289,0.182389937,24.2,5.8
1999,3,29,29/03/1999,4,8,1.215954188,0.820754717,0.198113208,26.1,6.3
1999,3,31,31/03/1999,4,8,1.421028886,1.047169811,0.393081761,33.3,12.5
1999,4,2,02/04/1999,4,8,1.808575728,0.993710692,0.364779874,31.6,11.6
1999,4,6,06/04/1999,4,8,2.416410525,0.977987421,0.358490566,31.1,11.4
1999,4,8,08/04/1999,4,8,2.639914996,0.974842767,0.377358491,31,12
1999,4,14,14/04/1999,4,8,3.207934527,0.959119497,0.36163522,30.5,11.5
1999,4,16,16/04/1999,4,8,3.27348193,1.006289308,0.377358491,32,12
1999,4,19,19/04/1999,4,8,3.498551193,1.01572327,0.386792453,32.3,12.3
1999,4,21,21/04/1999,4,8,3.707624804,0.965408805,0.386792453,30.7,12.3
1999,4,23,23/04/1999,4,8,3.907483528,0.968553459,0.34591195,30.8,11
1999,4,26,26/04/1999,4,8,4.184973326,0.952830189,0.36163522,30.3,11.5
1999,4,28,28/04/1999,4,8,4.427342235,1.003144654,0.364779874,31.9,11.6
1999,4,30,30/04/1999,4,8,4.665451433,0.98427673,0.364779874,31.3,11.6
1999,5,3,03/05/1999,4,8,5.113851301,0.959119497,0.352201258,30.5,11.2
1999,5,5,05/05/1999,4,8,5.380474488,1,0.377358491,31.8,12
1999,5,7,07/05/1999,4,8,5.674916201,0.864779874,0.330188679,27.5,10.5
1999,5,10,10/05/1999,4,8,6.084630931,1.044025157,0.36163522,33.2,11.5
1999,5,12,12/05/1999,4,8,6.346385876,1.022012579,0.386792453,32.5,12.3
1999,5,17,17/05/1999,4,8,6.888238606,0.993710692,0.364779874,31.6,11.6
1999,5,21,21/05/1999,4,8,7.39175393,1,0.377358491,31.8,12
1999,5,27,27/05/1999,4,8,8.235437668,NA,0.34591195,NA,11
1999,5,31,31/05/1999,4,8,9.119806002,1.025157233,0.383647799,32.6,12.2
1999,6,2,02/06/1999,4,8,9.536214565,0.937106918,0.34591195,29.8,11
1999,6,4,04/06/1999,4,8,9.846130333,NA,0.349056604,NA,11.1
1998,12,17,17/12/1998,4,9,-4.96374486,0.000177778,NA,0.007,NA
1998,12,21,21/12/1998,4,9,-4.776665272,0.000152381,NA,0.006,NA
1999,3,17,17/03/1999,4,9,-0.623446248,0.050793651,NA,2,NA
1999,3,31,31/03/1999,4,9,0.448088606,0.558730159,0.043174603,22,1.7
1999,4,2,02/04/1999,4,9,0.835635449,0.703492063,0.106666667,27.7,4.2
1999,4,6,06/04/1999,4,9,1.443470246,0.942222222,0.347936508,37.1,13.7
1999,4,8,08/04/1999,4,9,1.666974717,0.926984127,0.33015873,36.5,13
1999,4,14,14/04/1999,4,9,2.234994248,0.911746032,0.337777778,35.9,13.3
1999,4,16,16/04/1999,4,9,2.30054165,0.987936508,0.360634921,38.9,14.2
1999,4,19,19/04/1999,4,9,2.525610913,1.023492063,0.375873016,40.3,14.8
1999,4,21,21/04/1999,4,9,2.734684524,1.036190476,0.375873016,40.8,14.8
1999,4,23,23/04/1999,4,9,2.934543248,0.985396825,0.355555556,38.8,14
1999,4,26,26/04/1999,4,9,3.212033046,0.99047619,0.355555556,39,14
1999,4,28,28/04/1999,4,9,3.454401956,0.982857143,0.342857143,38.7,13.5
1999,4,30,30/04/1999,4,9,3.692511153,0.977777778,0.355555556,38.5,14
1999,5,3,03/05/1999,4,9,4.140911022,0.967619048,0.347936508,38.1,13.7
1999,5,5,05/05/1999,4,9,4.407534208,1.010793651,0.360634921,39.8,14.2
1999,5,7,07/05/1999,4,9,4.701975921,0.932063492,0.33015873,36.7,13
1999,5,10,10/05/1999,4,9,5.111690652,1.003174603,0.355555556,39.5,14
1999,5,12,12/05/1999,4,9,5.373445597,1.028571429,0.368253968,40.5,14.5
1999,5,17,17/05/1999,4,9,5.915298326,0.998095238,0.355555556,39.3,14
1999,5,19,19/05/1999,4,9,6.181052184,0.995555556,0.345396825,39.2,13.6
1999,5,21,21/05/1999,4,9,6.41881365,1.020952381,0.370793651,40.2,14.6
1999,5,25,25/05/1999,4,9,6.94145421,0.914285714,0.33015873,36,13
1999,5,27,27/05/1999,4,9,7.262497389,NA,0.337777778,NA,13.3
1999,5,31,31/05/1999,4,9,8.146865722,0.99047619,0.35047619,39,13.8
1999,6,2,02/06/1999,4,9,8.563274286,0.92952381,0.335238095,36.6,13.2
1999,6,4,04/06/1999,4,9,8.873190054,1.000634921,0.353015873,39.4,13.9
1999,3,26,26/03/1999,4,10,-0.953812446,0.052173913,NA,2.4,NA
1999,3,29,29/03/1999,4,10,-0.74578203,0.047826087,NA,2.2,NA
1999,4,8,08/04/1999,4,10,0.678178778,0.708695652,0.15,32.6,6.9
1999,4,14,14/04/1999,4,10,1.246198309,0.77173913,0.186956522,35.5,8.6
1999,4,16,16/04/1999,4,10,1.311745712,0.815217391,0.213043478,37.5,9.8
1999,4,19,19/04/1999,4,10,1.536814975,0.976086957,0.339130435,44.9,15.6
1999,4,21,21/04/1999,4,10,1.745888585,1.052173913,0.376086957,48.4,17.3
1999,4,23,23/04/1999,4,10,1.945747309,0.982608696,0.367391304,45.2,16.9
1999,4,26,26/04/1999,4,10,2.223237108,1.015217391,0.369565217,46.7,17
1999,4,28,28/04/1999,4,10,2.465606017,1.015217391,0.369565217,46.7,17
1999,4,30,30/04/1999,4,10,2.703715214,1,0.369565217,46,17
1999,5,3,03/05/1999,4,10,3.152115083,1.015217391,0.373913043,46.7,17.2
1999,5,5,05/05/1999,4,10,3.41873827,0.993478261,0.373913043,45.7,17.2
1999,5,7,07/05/1999,4,10,3.713179983,0.982608696,0.358695652,45.2,16.5
1999,5,10,10/05/1999,4,10,4.122894713,0.963043478,0.358695652,44.3,16.5
1999,5,12,12/05/1999,4,10,4.384649658,1.006521739,0.373913043,46.3,17.2
1999,5,17,17/05/1999,4,10,4.926502388,1,0.369565217,46,17
1999,5,19,19/05/1999,4,10,5.192256246,0.95,0.341304348,43.7,15.7
1999,5,21,21/05/1999,4,10,5.430017711,1.006521739,0.376086957,46.3,17.3
1999,5,25,25/05/1999,4,10,5.952658272,0.986956522,0.363043478,45.4,16.7
1999,5,27,27/05/1999,4,10,6.27370145,0.973913043,0.347826087,44.8,16
1999,5,31,31/05/1999,4,10,7.158069784,0.967391304,0.35,44.5,16.1
1999,6,2,02/06/1999,4,10,7.574478347,1.006521739,0.363043478,46.3,16.7
1999,6,4,04/06/1999,4,10,7.884394115,0.967391304,0.358695652,44.5,16.5
1999,4,2,02/04/1999,4,11,-1.016854604,0.023378141,NA,1,NA
1999,4,19,19/04/1999,4,11,0.67312086,0.500292227,0.06779661,21.4,2.9
1999,4,21,21/04/1999,4,11,0.882194471,0.579777908,0.072472238,24.8,3.1
1999,4,23,23/04/1999,4,11,1.082053195,0.713033314,0.126241964,30.5,5.4
1999,4,26,26/04/1999,4,11,1.359542993,0.815897136,0.21975453,34.9,9.4
1999,4,28,28/04/1999,4,11,1.601911902,0.911747516,0.315604909,39,13.5
1999,4,30,30/04/1999,4,11,1.8400211,0.98188194,0.420806546,42,18
1999,5,3,03/05/1999,4,11,2.288420968,1.068381064,0.437171245,45.7,18.7
1999,5,5,05/05/1999,4,11,2.555044155,1.030976037,0.455873758,44.1,19.5
1999,5,7,07/05/1999,4,11,2.849485868,1.045002922,0.420806546,44.7,18
1999,5,10,10/05/1999,4,11,3.259200599,0.986557569,0.420806546,42.2,18
1999,5,12,12/05/1999,4,11,3.520955543,0.930450029,0.404441847,39.8,17.3
1999,5,17,17/05/1999,4,11,4.062808273,1.028638223,0.444184687,44,19
1999,5,19,19/05/1999,4,11,4.328562131,0.963179427,0.434833431,41.2,18.6
1999,5,21,21/05/1999,4,11,4.566323597,0.977206312,0.448860316,41.8,19.2
1999,5,25,25/05/1999,4,11,5.088964157,1.000584454,0.409117475,42.8,17.5
1999,5,27,27/05/1999,4,11,5.410007335,0.829924021,0.338983051,35.5,14.5
1999,5,31,31/05/1999,4,11,6.294375669,0.956165985,0.420806546,40.9,18
1999,6,2,02/06/1999,4,11,6.710784232,1.019286967,0.409117475,43.6,17.5
1999,6,4,04/06/1999,4,11,7.0207,0.897720631,0.42314436,38.4,18.1
1998,12,10,10/12/1998,5,3,0.409457967,0.370967742,0.008064516,4.6,0.1
1998,12,14,14/12/1998,5,3,0.680949396,0.637096774,0.024193548,7.9,0.3
1998,12,17,17/12/1998,5,3,0.877852402,0.89516129,0.10483871,11.1,1.3
1998,12,21,21/12/1998,5,3,1.06493199,0.838709677,0.080645161,10.4,1
1998,12,23,23/12/1998,5,3,1.104138725,0.766129032,0.064516129,9.5,0.8
1998,12,28,28/12/1998,5,3,1.347724695,1,0.25,12.4,3.1
1998,12,31,31/12/1998,5,3,1.513418792,0.991935484,0.258064516,12.3,3.2
1999,1,4,04/01/1999,5,3,1.741878438,1.217741935,0.346774194,15.1,4.3
1999,1,6,06/01/1999,5,3,1.893228607,1.157258065,0.322580645,14.35,4
1999,1,8,08/01/1999,5,3,2.021193827,1.056451613,0.290322581,13.1,3.6
1999,1,11,11/01/1999,5,3,2.119080266,1.217741935,0.306451613,15.1,3.8
1999,1,14,14/01/1999,5,3,2.158895532,1,0.266129032,12.4,3.3
1999,1,18,18/01/1999,5,3,2.335630106,1.032258065,0.258064516,12.8,3.2
1999,1,20,20/01/1999,5,3,2.433255746,1.056451613,0.258064516,13.1,3.2
1999,1,22,22/01/1999,5,3,2.55113675,1.217741935,0.294354839,15.1,3.65
1999,1,25,25/01/1999,5,3,2.743519245,0.927419355,0.217741935,11.5,2.7
1999,1,27,27/01/1999,5,3,2.867833284,1.016129032,0.25,12.6,3.1
1999,1,29,29/01/1999,5,3,2.97102263,0.963709677,0.258064516,11.95,3.2
1999,2,1,01/02/1999,5,3,3.008490707,0.911290323,0.209677419,11.3,2.6
1999,2,3,03/02/1999,5,3,3.073255713,0.991935484,0.233870968,12.3,2.9
1999,2,5,05/02/1999,5,3,3.182965026,0.959677419,0.241935484,11.9,3
1999,2,8,08/02/1999,5,3,3.30893079,0.927419355,0.209677419,11.5,2.6
1999,2,11,11/02/1999,5,3,3.337531712,1.10483871,0.274193548,13.7,3.4
1999,2,15,15/02/1999,5,3,3.361438258,NA,0.241935484,NA,3
1999,2,18,18/02/1999,5,3,3.532087529,0.991935484,0.241935484,12.3,3
1999,2,22,22/02/1999,5,3,3.837656653,0.951612903,0.225806452,11.8,2.8
1999,2,24,24/02/1999,5,3,3.905985908,0.951612903,0.241935484,11.8,3
1999,2,26,26/02/1999,5,3,3.977966344,NA,0.241935484,NA,3
1999,3,3,03/03/1999,5,3,4.286751984,NA,0.258064516,NA,3.2
1998,11,20,20/11/1998,5,4,-1.053813142,0.007462687,NA,0.1,NA
1998,11,27,27/11/1998,5,4,-0.910808531,0.011940299,NA,0.16,NA
1998,12,3,03/12/1998,5,4,-0.694693356,0.01,NA,0.134,NA
1998,12,7,07/12/1998,5,4,-0.643142149,0.018656716,NA,0.25,NA
1998,12,10,10/12/1998,5,4,-0.562294558,0.026119403,NA,0.35,NA
1998,12,17,17/12/1998,5,4,-0.093900123,0.305970149,0.007462687,4.1,0.1
1998,12,21,21/12/1998,5,4,0.093179465,0.231343284,0.007462687,3.1,0.1
1998,12,23,23/12/1998,5,4,0.1323862,0.186567164,0.007462687,2.5,0.1
1998,12,28,28/12/1998,5,4,0.37597217,0.417910448,0.014925373,5.6,0.2
1998,12,31,31/12/1998,5,4,0.541666267,0.46641791,0.018656716,6.25,0.25
1999,1,4,04/01/1999,5,4,0.770125913,0.701492537,0.029850746,9.4,0.4
1999,1,6,06/01/1999,5,4,0.921476082,0.656716418,0.029850746,8.8,0.4
1999,1,8,08/01/1999,5,4,1.049441302,0.686567164,0.037313433,9.2,0.5
1999,1,11,11/01/1999,5,4,1.147327741,1.078358209,0.182835821,14.45,2.45
1999,1,14,14/01/1999,5,4,1.187143006,0.798507463,0.074626866,10.7,1
1999,1,18,18/01/1999,5,4,1.363877581,0.992537313,0.246268657,13.3,3.3
1999,1,20,20/01/1999,5,4,1.461503221,1.044776119,0.253731343,14,3.4
1999,1,22,22/01/1999,5,4,1.579384225,1.201492537,0.313432836,16.1,4.2
1999,1,25,25/01/1999,5,4,1.77176672,0.940298507,0.223880597,12.6,3
1999,1,27,27/01/1999,5,4,1.896080759,0.985074627,0.253731343,13.2,3.4
1999,1,29,29/01/1999,5,4,1.999270105,1.082089552,0.28358209,14.5,3.8
1999,2,1,01/02/1999,5,4,2.036738182,0.962686567,0.253731343,12.9,3.4
1999,2,3,03/02/1999,5,4,2.101503188,1.067164179,0.268656716,14.3,3.6
1999,2,5,05/02/1999,5,4,2.211212501,0.955223881,0.231343284,12.8,3.1
1999,2,8,08/02/1999,5,4,2.337178265,0.917910448,0.223880597,12.3,3
1999,2,11,11/02/1999,5,4,2.365779187,1.126865672,0.320895522,15.1,4.3
1999,2,15,15/02/1999,5,4,2.389685733,1.089552239,0.276119403,14.6,3.7
1999,2,18,18/02/1999,5,4,2.560335004,1.014925373,0.246268657,13.6,3.3
1999,2,22,22/02/1999,5,4,2.865904128,0.947761194,0.223880597,12.7,3
1999,2,24,24/02/1999,5,4,2.934233382,0.985074627,0.253731343,13.2,3.4
1999,2,26,26/02/1999,5,4,3.006213819,NA,0.26119403,NA,3.5
1999,3,1,01/03/1999,5,4,3.164257821,NA,0.223880597,NA,3
1999,3,3,03/03/1999,5,4,3.314999459,NA,0.291044776,NA,3.9
1999,3,5,05/03/1999,5,4,3.432271934,0.962686567,0.253731343,12.9,3.4
1999,3,8,08/03/1999,5,4,3.552239328,0.858208955,0.186567164,11.5,2.5
1999,3,10,10/03/1999,5,4,3.662383305,1.007462687,0.26119403,13.5,3.5
1998,12,3,03/12/1998,5,5,-1.723261527,0.002628205,NA,0.041,NA
1998,12,14,14/12/1998,5,5,-1.3193713,0.006410256,NA,0.1,NA
1998,12,17,17/12/1998,5,5,-1.122468294,0.025641026,NA,0.4,NA
