t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
6,1,MS,5,0.00002771,0.00331741,4.42789203,NA,NA,0.00000006,0.00092610,NA,54.54366661,103.63675571,0.00117268,0.00196539,0.00134403,0.00000020,-0.00000004,0.00000000,0.00000941,0.00000000,-0.00000024,0.00331741,2751336.63766607,0.00005143,NA,NA,0.02893975,0.00000000,0.00000002,True,False,False,0.00000000,False,NA,0.00206995,NA,NA,NA,0.00000006,0.00001174,False,True,False,0.00000000,0.02888853,1825.60999926,0.00001176,2.00000000,0.21753023,1.00000000,NA,0.03600292,0.00277829
6,1,MS,6,0.00000441,0.00089089,4.52439109,NA,NA,0.00000002,0.00014738,NA,54.54391796,103.64533068,0.00031287,0.00052874,0.00035895,0.00000000,0.00000000,0.00000000,0.00000210,0.00000000,0.00000000,0.00089089,2203416.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073570,NA,NA,NA,0.00000002,0.00000314,False,True,False,0.00000000,0.02900000,NA,0.00000314,2.50000000,0.05935406,1.00000000,NA,0.00961410,0.00044213
6,1,MS,7,0.00000142,0.00030635,4.54796130,NA,NA,0.00000001,0.00004752,NA,54.54405643,103.64996688,0.00010750,0.00018204,0.00012336,0.00000000,0.00000000,0.00000000,0.00000086,0.00000000,0.00000000,0.00030635,1655496.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031644,NA,NA,NA,0.00000001,0.00000108,False,True,False,0.00000000,0.02900000,NA,0.00000108,3.00000000,0.02050298,1.00000000,NA,0.00330385,0.00014257
6,1,MS,8,0.00000056,0.00013594,4.54674702,NA,NA,0.00000000,0.00001862,NA,54.54413384,103.65253927,0.00004766,0.00008070,0.00005469,0.00000000,0.00000000,0.00000000,0.00000041,0.00000000,0.00000000,0.00013594,1107576.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016304,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00908763,1.00000000,NA,0.00146478,0.00005586
6,1,MS,9,0.00000019,0.00005201,4.57082362,NA,NA,0.00000000,0.00000633,NA,54.54420162,103.65480599,0.00001822,0.00003091,0.00002091,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00005201,559656.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007131,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00349238,1.00000000,NA,0.00055995,0.00001900
6,1,MS,10,0.00000011,0.00003653,4.57384818,NA,NA,0.00000000,0.00000377,NA,54.54422171,103.65547392,0.00001278,0.00002169,0.00001467,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00003653,11736.63766607,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005086,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00245191,1.00000000,NA,0.00039287,0.00001130
7,1,MS,3,0.00053161,2.13534581,1.24505627,1.00000000,0.09000000,0.00001027,0.01776990,22.00000000,55.84745268,34.38063038,0.06650875,0.38394273,0.23587166,0.00000000,0.00000000,0.00000000,0.00015635,1576.72980785,0.00000000,6.43940747,3848753.36747392,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,877313.36747392,False,0.09720287,0.09382722,0.12776345,0.12280000,0.00400000,0.00001026,0.00206257,True,True,False,1583313.36747392,0.02895000,1800.00000000,0.00206389,1.00000000,10.55169329,0.00000000,0.03056058,6.38428603,0.05330970
7,1,MS,4,0.00079002,2.13518592,2.35114562,NA,NA,0.00000257,0.02640789,NA,55.85011983,54.77322316,0.02693098,0.06149673,0.05879471,0.00000004,0.00000000,0.00000000,0.00010279,1576.72980785,-0.00000004,3.66477322,3300833.36747392,0.00001032,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02736446,0.13404893,0.13310000,NA,0.00000257,0.00051429,False,True,False,770313.36747392,0.02893971,1813.87388471,0.00051446,1.50000000,4.96685097,0.28701134,0.03399352,1.59152817,0.07922367
7,1,MS,5,0.00002751,0.00397525,4.50017828,NA,NA,0.00000006,0.00091941,NA,55.85128775,105.45329142,0.00119404,0.00176616,0.00135309,0.00000019,-0.00000004,0.00000000,0.00000933,0.00000000,-0.00000024,0.00397525,2752913.36747392,0.00005162,NA,NA,0.02893971,0.00000000,0.00000002,True,False,False,0.00000000,False,NA,0.00207928,NA,NA,NA,0.00000006,0.00001181,False,True,False,0.00000000,0.02888829,1828.13993677,0.00001184,2.00000000,0.21872503,1.00000000,NA,0.03661813,0.00275824
7,1,MS,6,0.00000436,0.00106605,4.60981294,NA,NA,0.00000002,0.00014577,NA,55.85151309,105.46210443,0.00031769,0.00047485,0.00036041,0.00000000,0.00000000,0.00000000,0.00000208,0.00000000,0.00000000,0.00106605,2204993.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073778,NA,NA,NA,0.00000002,0.00000315,False,True,False,0.00000000,0.02900000,NA,0.00000315,2.50000000,0.05967195,1.00000000,NA,0.00975253,0.00043732
7,1,MS,7,0.00000141,0.00036655,4.63480140,NA,NA,0.00000001,0.00004699,NA,55.85163755,105.46685701,0.00010912,0.00016350,0.00012383,0.00000000,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00036655,1657073.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031729,NA,NA,NA,0.00000001,0.00000108,False,True,False,0.00000000,0.02900000,NA,0.00000108,3.00000000,0.02061218,1.00000000,NA,0.00335061,0.00014097
7,1,MS,8,0.00000055,0.00016261,4.63552764,NA,NA,0.00000000,0.00001840,NA,55.85170718,105.46949451,0.00004836,0.00007246,0.00005488,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00016261,1109153.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016344,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00913603,1.00000000,NA,0.00148488,0.00005520
7,1,MS,9,0.00000019,0.00006220,4.66158088,NA,NA,0.00000000,0.00000626,NA,55.85176812,105.47181788,0.00001848,0.00002775,0.00002097,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00006220,561233.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007148,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00351087,1.00000000,NA,0.00056743,0.00001878
7,1,MS,10,0.00000011,0.00004368,4.66667508,NA,NA,0.00000000,0.00000372,NA,55.85178619,105.47250308,0.00001296,0.00001947,0.00001471,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00004368,13313.36747392,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005097,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00246488,1.00000000,NA,0.00039794,0.00001116
8,1,MS,3,0.00052861,2.12420444,1.25221914,1.00000000,0.09000000,0.00001028,0.01766967,22.00000000,56.03387960,34.29360041,0.06409344,0.32586523,0.23517117,0.00000000,0.00000000,0.00000000,0.00015548,1567.86052387,0.00000000,6.55050613,3850321.22799779,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,878881.22799779,False,0.09721377,0.09398270,0.12777778,0.12280000,0.00400000,0.00001027,0.00206405,True,True,False,1584881.22799779,0.02895000,1800.00000000,0.00206537,1.00000000,10.62000834,0.00000000,0.03056401,6.42345713,0.05300901
8,1,MS,4,0.00078763,2.12407494,2.35382618,NA,NA,0.00000258,0.02632801,NA,56.03605342,54.51528449,0.02672412,0.05503624,0.05882827,0.00000004,0.00000000,0.00000000,0.00010249,1567.86052387,-0.00000004,3.69256511,3302401.22799779,0.00001036,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02746695,0.13405837,0.13310000,NA,0.00000258,0.00051650,False,True,False,771881.22799779,0.02893968,1815.13983290,0.00051667,1.50000000,4.99382964,0.28533666,0.03399352,1.60698185,0.07898403
8,1,MS,5,0.00002751,0.00464043,4.49562436,NA,NA,0.00000006,0.00091971,NA,56.03707728,105.18492193,0.00119434,0.00162201,0.00135685,0.00000019,-0.00000004,0.00000000,0.00000933,0.00000000,-0.00000023,0.00464043,2754481.22799779,0.00005181,NA,NA,0.02893968,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00208861,NA,NA,NA,0.00000006,0.00001189,False,True,False,0.00000000,0.02888806,1830.71050650,0.00001191,2.00000000,0.21992587,1.00000000,NA,0.03705534,0.00275914
8,1,MS,6,0.00000435,0.00124270,4.61660514,NA,NA,0.00000002,0.00014528,NA,56.03728206,105.19373535,0.00031690,0.00043582,0.00036046,0.00000000,0.00000000,0.00000000,0.00000207,0.00000000,0.00000000,0.00124270,2206561.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073985,NA,NA,NA,0.00000002,0.00000316,False,True,False,0.00000000,0.02900000,NA,0.00000316,2.50000000,0.05999058,1.00000000,NA,0.00984300,0.00043585
8,1,MS,7,0.00000140,0.00042725,4.64259344,NA,NA,0.00000001,0.00004682,NA,56.03739547,105.19847591,0.00010882,0.00015007,0.00012382,0.00000000,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00042725,1658641.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031814,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02072159,1.00000000,NA,0.00338089,0.00014046
8,1,MS,8,0.00000055,0.00018950,4.64526570,NA,NA,0.00000000,0.00001832,NA,56.03745896,105.20110731,0.00004821,0.00006649,0.00005485,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00018950,1110721.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016384,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00918450,1.00000000,NA,0.00149766,0.00005497
8,1,MS,9,0.00000019,0.00007247,4.67286263,NA,NA,0.00000000,0.00000623,NA,56.03751449,105.20342455,0.00001841,0.00002547,0.00002095,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00007247,562801.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007165,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00352938,1.00000000,NA,0.00057212,0.00001869
8,1,MS,10,0.00000011,0.00005088,4.67995979,NA,NA,0.00000000,0.00000370,NA,56.03753096,105.20410850,0.00001291,0.00001786,0.00001469,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00005088,14881.22799779,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005108,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00247785,1.00000000,NA,0.00040105,0.00001110
9,1,MS,3,0.00052619,2.21295856,1.31504996,1.00000000,0.09000000,0.00001028,0.01758884,22.00000000,58.57278132,35.63517897,0.06462629,0.29467081,0.23376181,0.00000000,0.00000000,0.00000000,0.00015471,1560.70787549,0.00000000,6.66683682,3851881.93587328,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,880441.93587328,False,0.09722464,0.09413741,0.12779206,0.12280000,0.00400000,0.00001028,0.00206552,True,True,False,1586441.93587328,0.02895000,1800.00000000,0.00206684,1.00000000,10.69109300,0.00000000,0.03056743,6.44176295,0.05276652
9,1,MS,4,0.00078591,2.21284292,2.46059930,NA,NA,0.00000259,0.02627048,NA,58.57472736,56.52510666,0.02766990,0.05238687,0.05868202,0.00000004,-0.00000000,0.00000000,0.00010226,1560.70787549,-0.00000004,3.72176877,3303961.93587328,0.00001040,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02756921,0.13406781,0.13310000,NA,0.00000259,0.00051870,False,True,False,773441.93587328,0.02893964,1816.41395510,0.00051887,1.50000000,5.02194157,0.28367674,0.03399352,1.61725710,0.07881145
9,1,MS,5,0.00002754,0.00534080,4.68962062,NA,NA,0.00000006,0.00092052,NA,58.57571539,109.29908357,0.00124549,0.00157769,0.00135647,0.00000019,-0.00000004,0.00000000,0.00000932,0.00000000,-0.00000023,0.00534080,2756041.93587328,0.00005201,NA,NA,0.02893964,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00209793,NA,NA,NA,0.00000006,0.00001196,False,True,False,0.00000000,0.02888782,1833.29268287,0.00001199,2.00000000,0.22118287,1.00000000,NA,0.03737438,0.00276157
9,1,MS,6,0.00000433,0.00142820,4.82765337,NA,NA,0.00000002,0.00014488,NA,58.57591899,109.30856913,0.00032956,0.00042362,0.00035942,0.00000000,0.00000000,0.00000000,0.00000207,0.00000000,0.00000000,0.00142820,2208121.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074193,NA,NA,NA,0.00000002,0.00000318,False,True,False,0.00000000,0.02900000,NA,0.00000318,2.50000000,0.06032319,1.00000000,NA,0.00990173,0.00043463
9,1,MS,7,0.00000140,0.00049098,4.85581899,NA,NA,0.00000001,0.00004667,NA,58.57603205,109.31365814,0.00011315,0.00014588,0.00012343,0.00000000,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00049098,1660201.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031899,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02083579,1.00000000,NA,0.00340025,0.00014002
9,1,MS,8,0.00000055,0.00021771,4.86062525,NA,NA,0.00000000,0.00001826,NA,58.57609536,109.31648354,0.00005010,0.00006462,0.00005466,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00021771,1112281.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016424,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00923506,1.00000000,NA,0.00150561,0.00005477
9,1,MS,9,0.00000019,0.00008323,4.89103225,NA,NA,0.00000000,0.00000621,NA,58.57615073,109.31897084,0.00001913,0.00002475,0.00002087,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00008323,564361.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007182,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00354868,1.00000000,NA,0.00057495,0.00001862
9,1,MS,10,0.00000011,0.00005843,4.90051878,NA,NA,0.00000000,0.00000369,NA,58.57616715,109.31970558,0.00001340,0.00001736,0.00001463,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00005843,16441.93587328,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005119,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00249138,1.00000000,NA,0.00040287,0.00001106
10,1,MS,3,0.00052571,2.27118083,1.35750939,1.00000000,0.09000000,0.00001029,0.01757267,22.00000000,60.08971724,36.34186720,0.06454251,0.27037788,0.23187199,0.00000000,0.00000000,0.00000000,0.00015446,1559.27734582,0.00000000,6.78597920,3853441.21321910,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,882001.21321910,False,0.09723547,0.09429187,0.12780630,0.12280000,0.00400000,0.00001028,0.00206700,True,True,False,1588001.21321910,0.02895000,1800.00000000,0.00206832,1.00000000,10.76365814,0.00000000,0.03057083,6.44472026,0.05271802
10,1,MS,4,0.00078685,2.27107653,2.52842949,NA,NA,0.00000261,0.02630165,NA,60.09147198,57.52164393,0.02816918,0.05023425,0.05841254,0.00000004,0.00000000,0.00000000,0.00010237,1559.27734582,-0.00000004,3.75187803,3305521.21321910,0.00001044,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02767158,0.13407725,0.13310000,NA,0.00000260,0.00052090,False,True,False,775001.21321910,0.02893960,1817.69090114,0.00052107,1.50000000,5.05067896,0.28202580,0.03399352,1.62370274,0.07890496
10,1,MS,5,0.00002765,0.00606443,4.80885796,NA,NA,0.00000006,0.00092419,NA,60.09242473,111.46606038,0.00127588,0.00153968,0.00135322,0.00000019,-0.00000004,0.00000000,0.00000935,0.00000000,-0.00000023,0.00606443,2757601.21321910,0.00005220,NA,NA,0.02893960,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00210729,NA,NA,NA,0.00000006,0.00001204,False,True,False,0.00000000,0.02888759,1835.87539666,0.00001207,2.00000000,0.22247370,1.00000000,NA,0.03760586,0.00277258
10,1,MS,6,0.00000434,0.00161937,4.96246088,NA,NA,0.00000002,0.00014492,NA,60.09262580,111.47598191,0.00033668,0.00041311,0.00035762,0.00000000,0.00000000,0.00000000,0.00000207,0.00000000,0.00000000,0.00161937,2209681.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074400,NA,NA,NA,0.00000002,0.00000319,False,True,False,0.00000000,0.02900000,NA,0.00000319,2.50000000,0.06066382,1.00000000,NA,0.00993697,0.00043476
10,1,MS,7,0.00000140,0.00055663,4.99241807,NA,NA,0.00000001,0.00004667,NA,60.09273773,111.48129118,0.00011556,0.00014226,0.00012279,0.00000000,0.00000000,0.00000000,0.00000085,0.00000000,0.00000000,0.00055663,1661761.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031983,NA,NA,NA,0.00000001,0.00000109,False,True,False,0.00000000,0.02900000,NA,0.00000109,3.00000000,0.02095270,1.00000000,NA,0.00341155,0.00014002
10,1,MS,8,0.00000055,0.00024676,4.99941036,NA,NA,0.00000000,0.00001825,NA,60.09280043,111.48423948,0.00005115,0.00006301,0.00005435,0.00000000,0.00000000,0.00000000,0.00000040,0.00000000,0.00000000,0.00024676,1113841.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016464,NA,NA,NA,0.00000000,0.00000048,False,True,False,0.00000000,0.02900000,NA,0.00000048,3.00000000,0.00928681,1.00000000,NA,0.00150998,0.00005474
10,1,MS,9,0.00000019,0.00009432,5.03224025,NA,NA,0.00000000,0.00000620,NA,60.09285525,111.48683416,0.00001952,0.00002413,0.00002075,0.00000000,0.00000000,0.00000000,0.00000017,0.00000000,0.00000000,0.00009432,565921.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007200,NA,NA,NA,0.00000000,0.00000018,False,True,False,0.00000000,0.02900000,NA,0.00000018,3.00000000,0.00356843,1.00000000,NA,0.00057642,0.00001860
10,1,MS,10,0.00000011,0.00006620,5.04409907,NA,NA,0.00000000,0.00000368,NA,60.09287151,111.48760125,0.00001367,0.00001692,0.00001453,0.00000000,0.00000000,0.00000000,0.00000011,0.00000000,0.00000000,0.00006620,18001.21321910,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005131,NA,NA,NA,0.00000000,0.00000013,False,True,False,0.00000000,0.02900000,NA,0.00000013,3.00000000,0.00250521,1.00000000,NA,0.00040372,0.00001104
11,1,MS,3,0.00253366,2.22052121,1.32713091,1.00000000,0.09000000,0.00001030,0.08469181,22.00000000,58.44578039,35.17244577,0.06166041,0.24436808,0.22970604,0.00000000,0.00000000,0.00000000,0.00015478,1563.85504078,0.00000000,6.88390423,3855005.06825988,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,883565.06825988,False,0.09724630,0.09444665,0.12782053,0.12280000,0.00400000,0.00001029,0.00206847,True,True,False,1589565.06825988,0.02895000,1800.00000000,0.00206979,1.00000000,10.80469933,0.00000000,0.03057424,6.42827637,0.25407542
11,1,MS,4,0.00079069,2.22043052,2.46732984,NA,NA,0.00000262,0.02643004,NA,58.44730031,55.55069888,0.02725754,0.04688383,0.05807102,0.00000004,0.00000000,0.00000000,0.00010286,1563.85504078,-0.00000004,3.78089304,3307085.06825988,0.00001048,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02777444,0.13408671,0.13310000,NA,0.00000262,0.00052311,False,True,False,776565.06825988,0.02893956,1818.96828411,0.00052329,1.50000000,5.07854648,0.28037773,0.03399352,1.62527235,0.07929011
11,1,MS,5,0.00002786,0.00677266,4.68295444,NA,NA,0.00000006,0.00093113,NA,58.44816669,107.87846417,0.00124134,0.00145766,0.00134826,0.00000020,-0.00000004,0.00000000,0.00000941,0.00000000,-0.00000023,0.00677266,2759165.06825988,0.00005240,NA,NA,0.02893956,0.00000000,0.00000003,True,False,False,0.00000000,False,NA,0.00211670,NA,NA,NA,0.00000006,0.00001211,False,True,False,0.00000000,0.02888736,1838.45363632,0.00001215,2.00000000,0.22373117,1.00000000,NA,0.03772515,0.00279339
11,1,MS,6,0.00000435,0.00180560,4.84430293,NA,NA,0.00000002,0.00014547,NA,58.44835300,107.88798175,0.00032666,0.00039080,0.00035537,0.00000000,0.00000000,0.00000000,0.00000208,0.00000000,0.00000000,0.00180560,2211245.06825988,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00074608,NA,NA,NA,0.00000002,0.00000320,False,True,False,0.00000000,0.02900000,NA,0.00000320,2.50000000,0.06099474,1.00000000,NA,0.00994232,0.00043641
