t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
81,1,MS,2,blade,LeafElement1,0.00000000,0.00458767,0.00000000,0.04028181,3.85706824,5.87522844,0.53370416,0.03200358,0.32004479,0.07259340,0.00442058,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000929,0.06310702,0.14408750,0.00000242,0.00000000,0.00067076,1.10130354,0.00000000,0.00000000,25.01744066,0.03546389,0.00000855,1.43341137,0.00330000,179.65464326,0.54211143,NA,0.21768151,0.00058225,0.04028181,0.00024107,0.05000000,0.06200019,False,False,0.09200000,0.00483764,4889.19198098,0.00483764,1.00000000,0.04273362,22.74675780,0,0.00000000,0.08986219,13.08369336,0.06311631,-0.00001620,0.00255729
81,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.08993150,3.01560562,0.00000000,0.10033193,0.00583380,0.02991371,0.02660566,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000041,0.01234250,0.00000000,0.00030361,0.00000000,0.08104922,0.90204948,0.00000000,0.00000000,4.32708312,0.00000000,0.00000000,3.53700000,NA,179.65464326,0.19357421,NA,0.01928684,0.00000000,6.57098807,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.31922319,0,0.00000000,0.00000000,5.81040772,0.01234291,0.00000000,0.00300000
81,1,MS,2,sheath,StemElement,0.00000000,0.00008465,0.00000000,0.00243852,2.12778461,1.53689738,0.42338741,0.00019805,0.00091844,0.02748095,0.00008157,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00019063,0.02300951,0.00005759,0.00000000,0.01530765,0.83730792,0.00000000,0.00000000,0.07768340,0.03347622,0.00000016,1.39975213,NA,179.65464326,0.00307729,NA,0.00142786,0.00001074,0.00243852,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00078910,0.06032039,0,0.00000000,0.00019437,0.10127361,0.00019063,-0.00000002,0.00300000
81,1,MS,3,blade,LeafElement1,0.00000000,0.00444577,0.00000000,0.80334068,2.98449849,5.28601331,0.70791954,0.01861054,0.07220357,NA,0.00428385,0.00000000,0.00002578,0.00000000,NA,0.00000000,0.00000000,0.00000223,0.07047892,0.17049407,0.00024921,0.00000000,0.06599872,0.75203746,0.00000000,0.00000000,28.74991470,0.03541622,0.00000828,1.43260459,0.00400000,99.65464326,0.34479867,NA,0.30716712,0.00056424,0.80334068,0.00023393,0.05000000,0.06169226,True,False,0.07688252,0.00514640,0.00000000,0.00514640,1.00000000,0.04124184,26.56383328,0,0.00000000,0.08601028,12.95875701,0.07048115,-0.00001481,0.00299992
81,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01671238,1.00036108,0.00000000,1.60801210,0.00009411,-0.00081881,NA,0.00000000,0.00000000,0.00000061,NA,NA,0.00000000,0.00000000,0.00000000,0.00298579,0.00000000,0.01500000,0.00000000,3.97229004,0.75166293,0.00000000,0.00000000,1.05313030,0.00000000,0.00000000,3.53700000,0.00467028,14.22713420,0.00818762,NA,0.01657854,0.00000000,0.01671238,0.00000669,0.00000000,NA,True,False,0.00730872,0.00012228,0.00000000,0.00012228,1.50000000,0.00000000,1.00126980,0,0.00000000,0.00000000,0.30788431,0.00298579,0.00000000,0.00098373
81,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.42257956,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001403,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
81,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.42257956,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007017,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
82,1,MS,1,blade,LeafElement1,0.00000000,0.00341276,0.00000000,0.02676393,3.59870625,3.88416794,0.45715681,0.02418813,0.20111871,0.06152753,0.00325243,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000496,0.04307211,0.12249635,0.00000596,0.00000000,0.00153767,1.01078082,0.00000000,0.00000000,17.99248620,0.02766636,0.00000540,0.84589347,0.00300000,259.76777431,0.43885376,NA,0.16685916,0.00042830,0.02676393,0.00019533,0.05000000,0.04750747,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.03773663,16.08934673,0,0.00000000,0.05316357,10.77570934,0.04307706,-0.00001274,0.00232481
82,1,MS,1,sheath,StemElement,0.00000000,0.00435704,0.00000000,0.06461719,1.21663328,1.78881363,0.54293542,0.01148814,0.05663107,0.02242557,0.00415235,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000058,0.00636515,0.01348167,0.00001924,0.00000000,0.00488501,0.98066325,0.00000000,0.00000000,2.68737568,0.02568604,0.00000690,0.81172489,NA,259.76777431,0.17505814,NA,0.08251426,0.00054681,0.06461719,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.04806831,1.90160326,0,0.00000000,0.01019476,4.37390844,0.00636573,-0.00000212,0.00300000
82,1,MS,2,blade,LeafElement1,0.00000000,0.00422903,0.00000000,0.04009213,3.68784802,4.15727319,0.50186109,0.02928905,0.24978771,0.07252343,0.00403035,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000725,0.05995548,0.13783712,0.00000508,0.00000000,0.00131681,1.02704775,0.00000000,0.00000000,24.99146443,0.02777927,0.00000670,0.84784036,0.00330000,179.76777431,0.52891389,NA,0.21577545,0.00053075,0.04009213,0.00024107,0.05000000,0.06200019,False,False,0.09200000,0.00483764,4889.19198098,0.00483764,1.00000000,0.04676398,22.73397911,0,0.00000000,0.06702832,12.76458428,0.05996273,-0.00001620,0.00255729
82,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.99805092,2.85911821,0.00000000,0.09411514,0.00573616,0.03924275,0.02656981,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000054,0.01196955,0.00000000,0.00013601,0.00000000,0.03425973,0.85183023,0.00000000,0.00000000,4.32133106,0.00000000,0.00000000,3.16000000,NA,179.76777431,0.19239663,NA,0.01907125,0.00000000,6.56652604,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.31464872,0,0.00000000,0.00000000,5.76370433,0.01197008,0.00000000,0.00300000
82,1,MS,2,sheath,StemElement,0.00000000,0.00007811,0.00000000,0.00243881,2.02328431,1.08749853,0.39989283,0.00017590,0.00089854,0.02746538,0.00007444,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00018195,0.02203293,0.00006149,0.00000000,0.01537794,0.78313157,0.00000000,0.00000000,0.07757768,0.02624663,0.00000012,0.82140184,NA,179.76777431,0.00302093,NA,0.00142164,0.00000980,0.00243881,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00086354,0.06027104,0,0.00000000,0.00014498,0.10003752,0.00018195,-0.00000002,0.00300000
82,1,MS,3,blade,LeafElement1,0.00000000,0.00410319,0.00000000,0.80078735,2.85439445,3.73593099,0.66701621,0.01780477,0.06483885,NA,0.00391043,0.00000000,0.00002581,0.00000000,NA,0.00000000,0.00000000,0.00000200,0.06738191,0.16318508,0.00034316,0.00000000,0.08550417,0.70832479,0.00000000,0.00000000,28.76758592,0.02774275,0.00000650,0.84721075,0.00400000,99.76777431,0.34208952,NA,0.30544849,0.00051495,0.80078735,0.00023420,0.05000000,0.06171474,True,False,0.07695458,0.00515249,0.00000000,0.00515249,1.00000000,0.04515227,26.58204036,0,0.00000000,0.06415518,12.81434515,0.06738392,-0.00001481,0.00299988
82,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01715668,0.95760295,0.00000000,1.51755988,0.00009458,-0.00076316,NA,0.00000000,0.00000000,0.00000062,NA,NA,0.00000000,0.00000000,0.00000000,0.00292765,0.00000000,0.01500000,0.00000000,3.73731183,0.70797850,0.00000000,0.00000000,1.06523032,0.00000000,0.00000000,3.16000000,0.00467028,14.34026525,0.00821910,NA,0.01670708,0.00000000,0.01715668,0.00000677,0.00000000,NA,True,False,0.00736909,0.00012387,0.00000000,0.00012387,1.50000000,0.00000000,1.01277153,0,0.00000000,0.00000000,0.30804212,0.00292765,0.00000000,0.00098664
82,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.53571061,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001406,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
82,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.53571061,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007031,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
83,1,MS,1,blade,LeafElement1,0.00000000,0.00270984,0.00000000,0.02666232,3.65689962,2.90022872,0.45691876,0.02266628,0.16465189,0.06146515,0.00255427,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000406,0.04299380,0.12333825,0.00001085,0.00000000,0.00278867,1.00349846,0.00000000,0.00000000,17.97177520,0.02477207,0.00000484,0.95155377,0.00300000,259.87128903,0.42895673,NA,0.16531056,0.00033627,0.02666232,0.00019533,0.05000000,0.04750747,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.04029090,16.07853276,0,0.00000000,0.03934822,10.55910674,0.04299785,-0.00001274,0.00232481
83,1,MS,1,sheath,StemElement,0.00000000,0.00345892,0.00000000,0.06451513,1.23475617,1.33567053,0.54438785,0.01003713,0.05155210,0.02239545,0.00326036,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000053,0.00635952,0.01357383,0.00002550,0.00000000,0.00647000,0.96165179,0.00000000,0.00000000,2.68011069,0.02299428,0.00000618,0.92097566,NA,259.87128903,0.16823219,NA,0.08200984,0.00042923,0.06451513,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.05132867,1.90116421,0,0.00000000,0.00754550,4.31316093,0.00636005,-0.00000212,0.00300000
83,1,MS,2,blade,LeafElement1,0.00000000,0.00335802,0.00000000,0.03990702,3.75157195,3.10415082,0.50155743,0.02748397,0.20215629,0.07245991,0.00316525,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000587,0.05982547,0.13880139,0.00000958,0.00000000,0.00246998,1.01977853,0.00000000,0.00000000,24.96644351,0.02487345,0.00000600,0.95329646,0.00330000,179.87128903,0.51699939,NA,0.21375483,0.00041671,0.03990702,0.00024107,0.05000000,0.06200019,False,False,0.09200000,0.00483764,4889.19198098,0.00483764,1.00000000,0.04992922,22.72087268,0,0.00000000,0.04961001,12.49137882,0.05983134,-0.00001620,0.00255729
83,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.03389595,2.88271491,0.00000000,0.09387591,0.00575905,0.04506149,0.02653449,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000062,0.01165361,0.00000000,0.00009011,0.00000000,0.02275680,0.85551683,0.00000000,0.00000000,4.31556159,0.00000000,0.00000000,2.84700000,NA,179.87128903,0.19124683,NA,0.01885604,0.00000000,6.56195615,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.31002905,0,0.00000000,0.00000000,5.71015394,0.01165423,0.00000000,0.00300000
83,1,MS,2,sheath,StemElement,0.00000000,0.00006201,0.00000000,0.00243912,2.04811267,0.81201290,0.40104722,0.00015917,0.00084672,0.02745443,0.00005845,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00018217,0.02220266,0.00007342,0.00000000,0.01837351,0.77896953,0.00000000,0.00000000,0.07747228,0.02349749,0.00000011,0.92963443,NA,179.87128903,0.00296596,NA,0.00141324,0.00000770,0.00243912,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00092199,0.06022061,0,0.00000000,0.00010730,0.09881432,0.00018217,-0.00000002,0.00300000
83,1,MS,3,blade,LeafElement1,0.00000000,0.00326162,0.00000000,0.79867890,2.90546766,2.78653815,0.66790750,0.01743481,0.05794953,NA,0.00307439,0.00000000,0.00002584,0.00000000,NA,0.00000000,0.00000000,0.00000179,0.06758125,0.16440051,0.00047780,0.00000000,0.11913689,0.70915264,0.00000000,0.00000000,28.78207774,0.02484083,0.00000582,0.95273572,0.00400000,99.87128903,0.33916850,NA,0.30350284,0.00040475,0.79867890,0.00023446,0.05000000,0.06173494,True,False,0.07702038,0.00515804,0.00000000,0.00515804,1.00000000,0.04822665,26.59746871,0,0.00000000,0.04748350,12.67387188,0.06758304,-0.00001481,0.00299985
83,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01760752,0.97592104,0.00000000,1.52221541,0.00010269,-0.00073153,NA,0.00000000,0.00000000,0.00000063,NA,NA,0.00000000,0.00000000,0.00000000,0.00288060,0.00000000,0.01500000,0.00000000,3.73996430,0.70880968,0.00000000,0.00000000,1.07632944,0.00000000,0.00000000,2.84700000,0.00467028,14.44377997,0.00823613,NA,0.01680721,0.00000000,0.01760752,0.00000685,0.00000000,NA,True,False,0.00742431,0.00012533,0.00000000,0.00012533,1.50000000,0.00000000,1.02333227,0,0.00000000,0.00000000,0.30792521,0.00288060,0.00000000,0.00098930
83,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.63922533,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001409,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
83,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.63922533,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007043,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
84,1,MS,1,blade,LeafElement1,0.00000000,0.00247438,0.00000000,0.02656706,3.71646119,2.16278090,0.45655139,0.02146390,0.13837040,0.06140326,0.00230775,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000341,0.04278398,0.12359661,0.00001827,0.00000000,0.00468167,0.99815013,0.00000000,0.00000000,17.95220011,0.01842881,0.00000360,1.00028280,0.00300000,259.97039295,0.42046692,NA,0.16373097,0.00030373,0.02656706,0.00019533,0.05000000,0.04750747,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.04259865,16.06744748,0,0.00000000,0.02908606,10.37096289,0.04278739,-0.00001274,0.00232481
84,1,MS,1,sheath,StemElement,0.00000000,0.00306923,0.00000000,0.06441566,1.25393776,0.99604652,0.54545483,0.00889065,0.04779985,0.02236266,0.00286253,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000049,0.00632992,0.01360723,0.00003197,0.00000000,0.00811270,0.94570319,0.00000000,0.00000000,2.67375969,0.01662338,0.00000447,0.96912794,NA,259.97039295,0.16238295,NA,0.08145090,0.00037675,0.06441566,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.05419120,1.90066245,0,0.00000000,0.00557761,4.25642076,0.00633041,-0.00000212,0.00300000
84,1,MS,2,blade,LeafElement1,0.00000000,0.00307207,0.00000000,0.03972951,3.81689053,2.31485127,0.50111737,0.02605403,0.16761125,0.07239666,0.00286519,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000487,0.05951874,0.13911478,0.00001681,0.00000000,0.00431501,1.01445131,0.00000000,0.00000000,24.94276544,0.01853938,0.00000447,1.00219024,0.00330000,179.97039295,0.50677509,NA,0.21169679,0.00037710,0.03972951,0.00024107,0.05000000,0.06200019,False,False,0.09200000,0.00483764,4889.19198098,0.00483764,1.00000000,0.05279441,22.70741892,0,0.00000000,0.03667154,12.25559189,0.05952360,-0.00001620,0.00255729
84,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,2.07189161,2.90642680,0.00000000,0.09362749,0.00579082,0.04839756,0.02649906,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000066,0.01139817,0.00000000,0.00007281,0.00000000,0.01842694,0.85924775,0.00000000,0.00000000,4.30976498,0.00000000,0.00000000,2.60500000,NA,179.97039295,0.19011562,NA,0.01864143,0.00000000,6.55729017,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.30536365,0,0.00000000,0.00000000,5.65276202,0.01139883,0.00000000,0.00300000
84,1,MS,2,sheath,StemElement,0.00000000,0.00005548,0.00000000,0.00243950,2.07410162,0.60554051,0.40192374,0.00014770,0.00081508,0.02743800,0.00005175,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00018164,0.02227503,0.00008226,0.00000000,0.02060075,0.77634621,0.00000000,0.00000000,0.07737433,0.01712824,0.00000008,0.97784376,NA,179.97039295,0.00291961,NA,0.00140393,0.00000681,0.00243950,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00097373,0.06016901,0,0.00000000,0.00007932,0.09763630,0.00018164,-0.00000002,0.00300000
84,1,MS,3,blade,LeafElement1,0.00000000,0.00298516,0.00000000,0.79687286,2.95835410,2.07586206,0.66859093,0.01753081,0.05122564,NA,0.00278412,0.00000000,0.00002586,0.00000000,NA,0.00000000,0.00000000,0.00000159,0.06751427,0.16483695,0.00068401,0.00000000,0.17069042,0.70975312,0.00000000,0.00000000,28.79491037,0.01850392,0.00000434,1.00157853,0.00400000,99.97039295,0.33612885,NA,0.30146247,0.00036643,0.79687286,0.00023470,0.05000000,0.06175337,True,False,0.07708325,0.00516335,0.00000000,0.00516335,1.00000000,0.05101078,26.61144490,0,0.00000000,0.03509963,12.53672803,0.06751585,-0.00001481,0.00299981
84,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01806171,0.99510896,0.00000000,1.52645288,0.00010834,-0.00074540,NA,0.00000000,0.00000000,0.00000063,NA,NA,0.00000000,0.00000000,0.00000000,0.00284695,0.00000000,0.01500000,0.00000000,3.74295679,0.70940486,0.00000000,0.00000000,1.08698558,0.00000000,0.00000000,2.60500000,0.00467028,14.54288389,0.00824522,NA,0.01689356,0.00000000,0.01806171,0.00000693,0.00000000,NA,True,False,0.00747714,0.00012674,0.00000000,0.00012674,1.50000000,0.00000000,1.03347783,0,0.00000000,0.00000000,0.30769066,0.00284695,0.00000000,0.00099185
84,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.73832925,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001411,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
84,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.73832925,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00007055,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
85,1,MS,1,blade,LeafElement1,0.00000000,0.00185133,0.00000000,0.02648074,3.55043571,1.54561499,0.42895365,0.02000506,0.11775797,0.06134439,0.00170828,0.00000000,0.00002050,0.00000000,NA,0.00000000,0.00000000,0.00000290,0.04074826,0.11819907,0.00002963,0.00000000,0.00712314,0.93398075,0.00000000,0.00000000,17.93357579,0.01768508,0.00000345,0.40430708,0.00300000,260.06802660,0.41252298,NA,0.16218711,0.00022475,0.02648074,0.00019533,0.05000000,0.04750747,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.04430693,16.05676710,0,0.00000000,0.02191485,10.20758546,0.04075116,-0.00001274,0.00232481
85,1,MS,1,sheath,StemElement,0.00000000,0.00229953,0.00000000,0.06431881,1.19785686,0.71181710,0.51353937,0.00775908,0.04434938,0.02233410,0.00212184,0.00000000,0.00000855,0.00000000,NA,0.00000000,0.00000000,0.00000046,0.00602956,0.01300137,0.00004001,0.00000000,0.00954938,0.87544599,0.00000000,0.00000000,2.66789521,0.01597430,0.00000429,0.37423797,NA,260.06802660,0.15704883,NA,0.08084919,0.00027917,0.06431881,0.00026861,0.05000000,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.05631305,1.90013210,0,0.00000000,0.00420244,4.20387527,0.00603002,-0.00000212,0.00300000
85,1,MS,2,blade,LeafElement1,0.00000000,0.00229833,0.00000000,0.03956313,3.65027215,1.65429092,0.47079987,0.02430506,0.14061453,0.07233643,0.00212074,0.00000000,0.00002420,0.00000000,NA,0.00000000,0.00000000,0.00000408,0.05667606,0.13305243,0.00002844,0.00000000,0.00684962,0.94930212,0.00000000,0.00000000,24.92019755,0.01778972,0.00000429,0.40614528,0.00330000,180.06802660,0.49718765,NA,0.20968915,0.00027902,0.03956313,0.00024107,0.05000000,0.06200019,False,False,0.09200000,0.00483764,4889.19198098,0.00483764,1.00000000,0.05491515,22.69443846,0,0.00000000,0.02763012,12.05240081,0.05668014,-0.00001620,0.00255729
85,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,1.98493795,2.75511009,0.00000000,0.08784674,0.00568496,0.04921749,0.02646347,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000067,0.01124824,0.00000000,0.00006925,0.00000000,0.01650733,0.81089590,0.00000000,0.00000000,4.30406229,0.00000000,0.00000000,2.49400000,NA,180.06802660,0.18884340,NA,0.01844023,0.00000000,6.55281579,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.30093317,0,0.00000000,0.00000000,5.59422369,0.01124891,0.00000000,0.00300000
85,1,MS,2,sheath,StemElement,0.00000000,0.00004155,0.00000000,0.00243994,1.97559747,0.43274494,0.37846929,0.00013311,0.00079027,0.02742182,0.00003834,0.00000000,0.00000020,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.00017327,0.02129749,0.00009021,0.00000000,0.02126144,0.72711763,0.00000000,0.00000000,0.07727750,0.01645319,0.00000008,0.38265811,NA,180.06802660,0.00287243,NA,0.00139379,0.00000504,0.00243994,0.00000471,0.05000000,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00101208,0.06011936,0,0.00000000,0.00005976,0.09651720,0.00017327,-0.00000002,0.00300000
85,1,MS,3,blade,LeafElement1,0.00000000,0.00223564,0.00000000,0.79532639,2.83095636,1.48200090,0.62941415,0.01622029,0.04512592,NA,0.00206289,0.00000000,0.00002589,0.00000000,NA,0.00000000,0.00000000,0.00000140,0.06450368,0.15770963,0.00098267,0.00000000,0.23078006,0.66800203,0.00000000,0.00000000,28.80782934,0.01775631,0.00000417,0.40555842,0.00400000,100.06802660,0.33320230,NA,0.29951109,0.00027141,0.79532639,0.00023494,0.05000000,0.06177098,True,False,0.07714505,0.00516857,0.00000000,0.00516857,1.00000000,0.05307367,26.62542621,0,0.00000000,0.02644577,12.40497515,0.06450508,-0.00001481,0.00299978
