"t","hour","air_temperature","PARi","soil_temperature","DOY","humidity","ambient_CO2","Wind"
3523,7,12.3421200987373,379.134442091228,12.0728356979854,133,0.75,360,2.2
3524,8,13.6551900069888,647.45809579865,14.0765045172307,133,0.75,360,2.2
3525,9,14.8107959733763,881.660771446598,15.935644125848,133,0.75,360,2.2
3526,10,15.8282691350556,1076.75686458613,17.4538759615288,133,0.75,360,2.2
3527,11,16.7291003819103,1254.37121473803,18.8405111694669,133,0.75,360,2.2
3528,12,17.0215300829816,1310.45086117259,19.7282441621761,133,0.75,360,2.2
3529,13,17.5230487083146,1211.92429004708,19.6442788766148,133,0.75,360,2.2
3530,14,17.7830608980972,1175.92979479524,19.9532967620669,133,0.75,360,2.2
3531,15,17.7376294853786,979.379074648443,19.4921944624263,133,0.75,360,2.2
3532,16,17.4280325541344,736.467253549775,18.4959723653281,133,0.75,360,2.2
3533,17,16.734341430789,509.07909720002,17.3701334677535,133,0.75,360,2.2
3534,18,15.9538689171441,284.771691046926,16.0572913422031,133,0.75,360,2.2
3535,19,14.8750436471137,103.685211395067,14.6141684365883,133,0.75,360,2.2
3536,20,13.9463695992381,7.45562403195304,13.2629363589376,133,0.75,360,2.2
3537,21,13.1647696768472,0,12.4719971035849,133,0.75,360,2.2
3538,22,12.5485212531028,0,11.9445423185059,133,0.75,360,2.2
3539,23,12.0163108932025,0,11.498221422274,133,0.75,360,2.2
3540,24,11.6089488533638,0,10.9822592535333,133,0.75,360,2.2
3541,1,11.2870110957433,0,10.8114144199992,134,0.75,360,2.2
3542,2,10.8859665625791,0,10.5867809183278,134,0.75,360,2.2
3543,3,10.5378705392898,0,10.1893393080359,134,0.75,360,2.2
3544,4,10.1934078514448,0.138939126389806,9.8593045598009,134,0.75,360,2.2
3545,5,10.1825068878716,29.7011705762874,9.85433067394624,134,0.75,360,2.2
3546,6,11.089499977848,159.686320611927,10.6400624306271,134,0.75,360,2.2
3547,7,12.4679074729334,384.378955721436,12.1939039454971,134,0.75,360,2.2
3548,8,13.7722325679804,652.746400652346,14.1948896413871,134,0.75,360,2.2
3549,9,14.9253846251086,887.994385586872,16.0357136808694,134,0.75,360,2.2
3550,10,15.9397749295263,1081.5966904576,17.537631670524,134,0.75,360,2.2
3551,11,16.8410302607515,1260.31979339966,18.9195735551573,134,0.75,360,2.2
3552,12,17.1267626523599,1315.00154717618,19.7873564501498,134,0.75,360,2.2
3553,13,17.6292491058951,1216.55392962079,19.7012544484623,134,0.75,360,2.2
3554,14,17.8886208130444,1179.94725719197,20.0089646786289,134,0.75,360,2.2
3555,15,17.8472729759679,983.923725031623,19.5508863192564,134,0.75,360,2.2
3556,16,17.5369829730557,740.851342238515,18.5700463624891,134,0.75,360,2.2
3557,17,16.8417192571722,513.639157564057,17.4558476516752,134,0.75,360,2.2
3558,18,16.0699239816821,289.201761964098,16.1554673179567,134,0.75,360,2.2
3559,19,14.9920105788876,106.485816328796,14.7250096234927,134,0.75,360,2.2
3560,20,14.0477944236447,7.86443887503134,13.3640702721382,134,0.75,360,2.2
3561,21,13.2611471975177,0,12.5661534033961,134,0.75,360,2.2
3562,22,12.6374338356438,0,12.0345325267346,134,0.75,360,2.2
3563,23,12.1067765321644,0,11.5876359653143,134,0.75,360,2.2
3564,24,11.7001628525899,0,11.0702635102349,134,0.75,360,2.2
3565,1,11.3793556346841,0,10.8992934485351,135,0.75,360,2.2
3566,2,10.9741466127299,0,10.6725017912247,135,0.75,360,2.2
3567,3,10.6267603974813,0,10.2711064817336,135,0.75,360,2.2
3568,4,10.2812919620303,0.159295306187574,9.93923176206018,135,0.75,360,2.2
3569,5,10.2800632081284,30.585076439677,9.94463150690003,135,0.75,360,2.2
3570,6,11.2059217429198,162.921873343681,10.7504442802363,135,0.75,360,2.2
3571,7,12.5919619533025,389.57287307479,12.3136243375807,135,0.75,360,2.2
3572,8,13.8876453390002,657.933527149037,14.3111918613601,135,0.75,360,2.2
3573,9,15.0382538803825,894.266026479575,16.1331265766011,135,0.75,360,2.2
3574,10,16.0495294401316,1086.2987393884,17.6184186650392,135,0.75,360,2.2
3575,11,16.9510236375878,1266.11088351207,18.9951730795218,135,0.75,360,2.2
3576,12,17.2303737464017,1319.3955762701,19.8430196398752,135,0.75,360,2.2
3577,13,17.7336912014916,1221.10177365337,19.7552232597721,135,0.75,360,2.2
3578,14,17.992367426414,1183.77248114957,20.061576924153,135,0.75,360,2.2
3579,15,17.955142816339,988.353295552557,19.6070022553537,135,0.75,360,2.2
3580,16,17.6443784102088,745.170102863011,18.642168495367,135,0.75,360,2.2
3581,17,16.9478614010065,518.212606830208,17.5401645652414,135,0.75,360,2.2
3582,18,16.1846617301051,293.631056535634,16.2525645498826,135,0.75,360,2.2
3583,19,15.1076798107834,109.303710815944,14.8349530620456,135,0.75,360,2.2
3584,20,14.1477923688529,8.28588361239032,13.4644703971735,135,0.75,360,2.2
3585,21,13.3559952927824,0,12.6594851661725,135,0.75,360,2.2
3586,22,12.7248251991227,0,12.1235737551451,135,0.75,360,2.2
3587,23,12.1957111331374,0,11.6760637846128,135,0.75,360,2.2
3588,24,11.7896869823934,0,11.1572677306395,135,0.75,360,2.2
3589,1,11.4697911524718,0,10.9858804948531,136,0.75,360,2.2
3590,2,11.0603854073291,0,10.7567188907507,136,0.75,360,2.2
3591,3,10.7137451358494,0,10.351535448086,136,0.75,360,2.2
3592,4,10.3673601488401,0.180745493313172,10.0179167667379,136,0.75,360,2.2
3593,5,10.3761255661787,31.472937353843,10.0339701165895,136,0.75,360,2.2
3594,6,11.3207126763162,166.140238882402,10.8598257077051,136,0.75,360,2.2
3595,7,12.7141637848555,394.71279794149,12.4318925949007,136,0.75,360,2.2
3596,8,14.0013399503127,663.016929336703,14.4253068007461,136,0.75,360,2.2
3597,9,15.14932087798,900.475127698162,16.2278021973281,136,0.75,360,2.2
3598,10,16.1574551001735,1090.86150570316,17.6961793412857,136,0.75,360,2.2
3599,11,17.0589972482243,1271.74150287731,19.0672463822378,136,0.75,360,2.2
3600,12,17.3322997685268,1323.63188977838,19.8952012682502,136,0.75,360,2.2
3601,13,17.836304607641,1225.56800117945,19.8061673414331,136,0.75,360,2.2
3602,14,18.0942294084949,1187.40130251594,20.1111125664953,136,0.75,360,2.2
3603,15,18.0611663555708,992.665662828918,19.6605313058086,136,0.75,360,2.2
3604,16,17.7501602475237,749.422814895122,18.7123239693737,136,0.75,360,2.2
3605,17,17.0527274965841,522.801164286929,17.6230712000286,136,0.75,360,2.2
3606,18,16.2980223643394,298.058172545769,16.3485573386282,136,0.75,360,2.2
3607,19,15.2219796368223,112.137671274377,14.9439483630706,136,0.75,360,2.2
3608,20,14.2462944008768,8.72016494985664,13.5640873532663,136,0.75,360,2.2
3609,21,13.4492359752771,0,12.7519383039762,136,0.75,360,2.2
3610,22,12.8106216531539,0,12.2116056294555,136,0.75,360,2.2
3611,23,12.2830325295524,0,11.7634383502469,136,0.75,360,2.2
3612,24,11.8774267587222,0,11.2432005562731,136,0.75,360,2.2
3613,1,11.5582071466055,0,11.0710890338689,137,0.75,360,2.2
3614,2,11.1445733468176,0,10.8393361606728,137,0.75,360,2.2
3615,3,10.7987124982731,0,10.4305388604423,137,0.75,360,2.2
3616,4,10.451502874845,0.203320034986333,10.0952754143595,137,0.75,360,2.2
3617,5,10.4705885201531,32.3642315397163,10.1222643127235,137,0.75,360,2.2
3618,6,11.4337507871348,169.338807959845,10.9681093427532,137,0.75,360,2.2
3619,7,12.8343915053001,399.79529072743,12.5486029146657,137,0.75,360,2.2
3620,8,14.1132269868014,667.994056209042,14.5371288555834,137,0.75,360,2.2
3621,9,15.2585018471032,906.62114858917,16.3196594448937,137,0.75,360,2.2
3622,10,16.2634735517205,1095.28351016846,17.7708562197073,137,0.75,360,2.2
3623,11,17.1648669761086,1277.20866946826,19.1357302447811,137,0.75,360,2.2
3624,12,17.4324765811797,1327.70947082844,19.9438696641686,137,0.75,360,2.2
3625,13,17.9370182861741,1229.95282954237,19.8540696650745,137,0.75,360,2.2
3626,14,18.1941347697733,1190.82953252295,20.1575515421215,137,0.75,360,2.2
3627,15,18.1652702502108,996.85870075658,19.7114634296945,137,0.75,360,2.2
3628,16,17.8542694251423,753.608771568841,18.7804986181228,137,0.75,360,2.2
3629,17,17.1562770681855,527.406597522182,17.7045550497346,137,0.75,360,2.2
3630,18,16.4099455803404,302.481689310473,16.4434201120285,137,0.75,360,2.2
3631,19,15.3348375607337,114.986446803379,15.0519446442465,137,0.75,360,2.2
3632,20,14.3432307680227,9.16749086551416,13.6628711856183,137,0.75,360,2.2
3633,21,13.5407903528404,0,12.8434580600107,137,0.75,360,2.2
3634,22,12.8947486874357,0,12.2985669970485,137,0.75,360,2.2
3635,23,12.3686575423392,0,11.8496922230006,137,0.75,360,2.2
3636,24,11.9632864615321,0,11.3279896100036,137,0.75,360,2.2
3637,1,11.6444915748155,0,11.1548312765946,138,0.75,360,2.2
3638,2,11.2265993231703,0,10.9202561334137,138,0.75,360,2.2
3639,3,10.881548645161,0,10.5080280961256,138,0.75,360,2.2
3640,4,10.5336090554495,0.227049642682429,10.1712223060853,138,0.75,360,2.2
3641,5,10.5633450791467,33.2584258339623,10.2094306425035,138,0.75,360,2.2
3642,6,11.5449122489273,172.514925972172,11.0751962712524,138,0.75,360,2.2
3643,7,12.9525219450411,404.816868454204,12.6636479706292,138,0.75,360,2.2
3644,8,14.2232159879692,672.862351705465,14.6465511943524,138,0.75,360,2.2
3645,9,15.3657121073737,912.703574272212,16.4086167386989,138,0.75,360,2.2
3646,10,16.3675056456065,1099.56329999287,17.8423919449807,138,0.75,360,2.2
3647,11,17.2685478523309,1282.50940142865,19.2005615904261,138,0.75,360,2.2
3648,12,17.5308395058297,1331.62734435101,19.9889939485198,138,0.75,360,2.2
3649,13,18.0357605482161,1234.25651439421,19.8989141430667,138,0.75,360,2.2
3650,14,18.2920108609327,1194.05295778648,20.2008746561068,138,0.75,360,2.2
3651,15,18.267380464275,1000.93028050961,19.7597895100673,138,0.75,360,2.2
3652,16,17.9566464414185,757.727279880294,18.8466789034301,138,0.75,360,2.2
3653,17,17.2584695300801,532.03072242344,17.7846041101788,138,0.75,360,2.2
3654,18,16.5203705680926,306.900167677449,16.5371274251066,138,0.75,360,2.2
3655,19,15.4461802959562,117.848759183649,15.1588905301072,138,0.75,360,2.2
3656,20,14.4385310008896,9.62807060970396,13.7607713654099,138,0.75,360,2.2
3657,21,13.630578628513,0,12.9339890086202,138,0.75,360,2.2
3658,22,12.9771309717511,0,12.3843959269708,138,0.75,360,2.2
3659,23,12.452501979927,0,11.934757054365,138,0.75,360,2.2
3660,24,12.0471691347862,0,11.4115614960409,138,0.75,360,2.2
3661,1,11.728530855064,0,11.2370181701382,139,0.75,360,2.2
3662,2,11.3063507198966,0,10.9993799300529,139,0.75,360,2.2
3663,3,10.9621381534512,0,10.5839132564328,139,0.75,360,2.2
3664,4,10.6135660584919,0.251965392132478,10.24567080371,139,0.75,360,2.2
3665,5,10.65428670322,34.1549756889808,10.2953843906233,139,0.75,360,2.2
3666,6,11.6540713996994,175.665892979957,11.1809860352258,139,0.75,360,2.2
3667,7,13.0684302271801,409.774004759106,12.7769189130889,139,0.75,360,2.2
3668,8,14.3312154479383,677.619254711095,14.7534657579753,139,0.75,360,2.2
3669,9,15.4708660688331,918.721915639981,16.4945920157028,139,0.75,360,2.2
3670,10,16.4694714414313,1103.69944882688,17.9107292860151,139,0.75,360,2.2
3671,11,17.3699540556239,1287.64071707301,19.2616774842454,139,0.75,360,2.2
3672,12,17.6273233229711,1335.38457708022,20.0305440341888,139,0.75,360,2.2
3673,13,18.1324590541863,1238.47934969573,19.9406856285203,139,0.75,360,2.2
3674,14,18.3877843728538,1197.06734030637,20.2410635821355,139,0.75,360,2.2
3675,15,18.3674222692475,1004.87827054029,19.8055013539661,139,0.75,360,2.2
3676,16,18.0572313529179,761.777660587736,18.9108519153127,139,0.75,360,2.2
3677,17,17.3592641865257,536.675403177683,17.863206879302,139,0.75,360,2.2
3678,18,16.6292360116097,311.312150026135,16.6296539600732,139,0.75,360,2.2
3679,19,15.5559337656364,120.723302877302,15.2647341520417,139,0.75,360,2.2
3680,20,14.5321239123688,10.1021147050244,13.8577367898003,139,0.75,360,2.2
3681,21,13.7185201005377,0,13.0234750552903,139,0.75,360,2.2
3682,22,13.0576923559669,0,12.4690297099337,139,0.75,360,2.2
3683,23,12.5344806382436,0,12.0185635865381,139,0.75,360,2.2
3684,24,12.1289765864554,0,11.493841799937,139,0.75,360,2.2
3685,1,11.8102098655444,0,11.3175593977038,140,0.75,360,2.2
3686,2,11.3837134120403,0,11.0766072603262,140,0.75,360,2.2
3687,3,11.0403640166118,0,10.6581031666342,140,0.75,360,2.2
3688,4,10.6912597042441,0.278098723323144,10.3185330296631,140,0.75,360,2.2
3689,5,10.7433033033983,35.0533251729059,10.3800395792689,140,0.75,360,2.2
3690,6,11.7611007419108,178.788963708183,11.285376632848,140,0.75,360,2.2
3691,7,13.1819897675157,414.663129895124,12.8883053688871,140,0.75,360,2.2
3692,8,14.4371328154498,682.262199056774,14.857763259816,140,0.75,360,2.2
3693,9,15.5738772319425,924.675709358252,16.5775027304224,140,0.75,360,2.2
3694,10,16.5692902075609,1107.69055676298,17.9758111359525,140,0.75,360,2.2
3695,11,17.4689989123626,1292.59963488671,19.31901513311,140,0.75,360,2.2
3696,12,17.7218622721226,1338.98027755353,20.0684906260565,140,0.75,360,2.2
3697,13,18.2270408137984,1242.62166771643,19.9793699152869,140,0.75,360,2.2
3698,14,18.4813813366147,1199.86841746646,20.2781008625017,140,0.75,360,2.2
3699,15,18.4653202440812,1008.70053657909,19.8485916924124,140,0.75,360,2.2
3700,16,18.1559637744182,765.759248211556,18.9730053719902,140,0.75,360,2.2
3701,17,17.4586202317687,541.342552271401,17.9403523571665,140,0.75,360,2.2
3702,18,16.7364800889344,315.716160267704,16.7209745263272,140,0.75,360,2.2
3703,19,15.6640231026302,123.608745027873,15.3694231482943,140,0.75,360,2.2
3704,20,14.6239375976439,10.5898349463309,13.9537157819277,140,0.75,360,2.2
3705,21,13.8045331623599,0,13.1118594366476,140,0.75,360,2.2
3706,22,13.1363558700344,0,12.5524048583125,140,0.75,360,2.2
3707,23,12.6145073007161,0,12.1010416524248,140,0.75,360,2.2
3708,24,12.2086093885184,0,11.5747550885859,140,0.75,360,2.2
3709,1,11.8894119446818,0,11.3963633785916,141,0.75,360,2.2
3710,2,11.4585717661794,0,11.1518364226255,141,0.75,360,2.2
3711,3,11.1161076446406,0,10.730505375974,141,0.75,360,2.2
3712,4,10.7665742654118,0.305481440496729,10.3897198670087,141,0.75,360,2.2
3713,5,10.8302832416715,35.9529069696062,10.463308968119,141,0.75,360,2.2
3714,6,11.865870942475,181.881347546243,11.3882645184453,141,0.75,360,2.2
3715,7,13.2930722745435,419.480630730949,12.9976954414105,141,0.75,360,2.2
3716,8,14.5408744938644,686.788613519052,14.9593331856806,141,0.75,360,2.2
3717,9,15.6746581875829,930.564517865875,16.6572658549327,141,0.75,360,2.2
3718,10,16.6668804211267,1111.53525033558,18.0375805121677,141,0.75,360,2.2
3719,11,17.5655948965649,1297.38317352595,19.3725118856892,141,0.75,360,2.2
3720,12,17.8143900518279,1342.41359611177,20.1028052209994,141,0.75,360,2.2
3721,13,18.3194321860601,1246.68383903451,20.0149537379587,141,0.75,360,2.2
3722,14,18.5727271234905,1202.45190203456,20.3119699081088,141,0.75,360,2.2
3723,15,18.5609982751973,1012.39494163468,19.8890541804108,141,0.75,360,2.2
3724,16,18.2527828789089,769.671391034274,19.0331276198835,141,0.75,360,2.2
3725,17,17.5564967500443,546.034130490592,18.016030045956,141,0.75,360,2.2
3726,18,16.8420404721386,320.110703845063,16.8110640604552,141,0.75,360,2.2
3727,19,15.7703726495015,126.50372546031,15.4729046639641,141,0.75,360,2.2
3728,20,14.7138994341912,11.0914444007363,14.048656090909,141,0.75,360,2.2
3729,21,13.8885353026271,0,13.1990847204596,141,0.75,360,2.2
3730,22,13.2130437239891,0,12.6344571061471,141,0.75,360,2.2
3731,23,12.6924947382706,0,12.1821201756368,141,0.75,360,2.2
3732,24,12.2859668769612,0,11.6542249102236,141,0.75,360,2.2
3733,1,11.9660188911326,0,11.473337268198,142,0.75,360,2.2
3734,2,11.5308086404266,0,11.2249643039993,142,0.75,360,2.2
3735,3,11.189248864065,0,10.8010261576701,142,0.75,360,2.2
3736,4,10.8393924671347,0.334145712151182,10.4591409594456,142,0.75,360,2.2
3737,5,10.9151133309948,36.8531423786849,10.5451040543445,142,0.75,360,2.2
3738,6,11.9682508327598,184.940208547939,11.4895446024956,142,0.75,360,2.2
3739,7,13.4015477494559,424.222850750966,13.1049757105904,142,0.75,360,2.2
3740,8,14.6423458411618,691.195921820199,15.0580637938169,142,0.75,360,2.2
3741,9,15.7731206170553,936.387929374783,16.7337978788665,142,0.75,360,2.2
3742,10,16.7621597680264,1115.23218252107,18.095980556268,142,0.75,360,2.2
3743,11,17.6596536298909,1301.98835181776,19.422105232451,142,0.75,360,2.2
3744,12,17.9048398196555,1345.68372489911,20.1334601078897,142,0.75,360,2.2
3745,13,18.4095588792736,1250.66627253689,20.0474247718687,142,0.75,360,2.2
3746,14,18.6617464449538,1204.81348216247,20.3426549984696,142,0.75,360,2.2
3747,15,18.6543795564853,1015.95934599392,19.9268833969484,142,0.75,360,2.2
3748,16,18.3476273975915,773.513451100544,19.0912076336158,142,0.75,360,2.2
3749,17,17.6528527155762,550.752146920762,18.0902299499755,142,0.75,360,2.2
3750,18,16.9458543273234,324.494267732853,16.8998976262317,142,0.75,360,2.2
3751,19,15.8749059585234,129.406856680979,15.5751253510058,142,0.75,360,2.2
3752,20,14.8019360817791,11.6071574076106,14.1425048918399,142,0.75,360,2.2
3753,21,13.9704431051892,0,13.2850928056352,142,0.75,360,2.2
3754,22,13.2876773079507,0,12.7151214091415,142,0.75,360,2.2
3755,23,12.7683547093321,0,12.2617271704927,142,0.75,360,2.2
3756,24,12.3609471517776,0,11.7321737944282,142,0.75,360,2.2
3757,1,12.0399109637847,0,11.5483869580155,143,0.75,360,2.2
3758,2,11.6003053844287,0,11.2958863801525,143,0.75,360,2.2
3759,3,11.2596659179424,0,10.869570508914,143,0.75,360,2.2
3760,4,10.9095954869859,0.364124071040095,10.5267047113072,143,0.75,360,2.2
3761,5,10.9976788352882,37.7534413154794,10.6253350726088,143,0.75,360,2.2
3762,6,12.0681074085866,187.962665431483,11.5891102516281,143,0.75,360,2.2
3763,7,13.5072844861423,428.886090055261,13.2100312329025,143,0.75,360,2.2
3764,8,14.741451169941,695.481542628195,15.1538421149146,143,0.75,360,2.2
3765,9,15.8691752920801,942.145557869985,16.8070148094147,143,0.75,360,2.2
3766,10,16.8550451429232,1118.7800327378,18.1509545340934,143,0.75,360,2.2
3767,11,17.7510858816434,1306.41218875998,19.4677328056614,143,0.75,360,2.2
3768,12,17.9931441921986,1348.78989786309,20.1604283675954,143,0.75,360,2.2
3769,13,18.4973459510351,1254.5694154192,20.0767716330905,143,0.75,360,2.2
3770,14,18.7483633526745,1206.94882138597,20.3701412817063,143,0.75,360,2.2
3771,15,18.7453865893034,1019.39160722189,19.9620748449953,143,0.75,360,2.2
3772,16,18.4404356198794,777.28480421715,19.1472350160121,143,0.75,360,2.2
3773,17,17.7476469925765,555.498658946926,18.1629425756519,143,0.75,360,2.2
3774,18,17.047858314619,328.86532043745,16.987450414619,143,0.75,360,2.2
3775,19,15.9775457916772,132.316723877665,15.6760313682289,143,0.75,360,2.2
3776,20,14.8879734824687,12.1371895785809,14.2352087857951,143,0.75,360,2.2
3777,21,14.0501722490983,0,13.3698249222241,143,0.75,360,2.2
3778,22,13.3601771921233,0,12.7943319446641,143,0.75,360,2.2
3779,23,12.841997959825,0,12.3397897420182,143,0.75,360,2.2
3780,24,12.4334470769693,0,11.8085232521199,143,0.75,360,2.2
3781,1,12.1109668817578,0,11.6214170756324,144,0.75,360,2.2
3782,2,11.6669418393671,0,11.3644967154461,144,0.75,360,2.2
3783,3,11.3272354658595,0,10.9360421508708,144,0.75,360,2.2
3784,4,10.9770629549724,0.395449414172704,10.5923182875617,144,0.75,360,2.2
3785,5,11.0778634694367,38.6532023110618,10.7039109950677,144,0.75,360,2.2
3786,6,12.1653058302311,190.945791579496,11.6868532886238,144,0.75,360,2.2
3787,7,13.610149071189,433.466605359617,13.3127455413672,144,0.75,360,2.2
3788,8,14.8380937474202,699.642889556736,15.2465539521054,144,0.75,360,2.2
3789,9,15.9627320747978,947.837043109572,16.8768321713261,144,0.75,360,2.2
3790,10,16.9454526492463,1122.17750684608,18.2024458357166,144,0.75,360,2.2
3791,11,17.8398015687677,1310.6517035213,19.509332379385,144,0.75,360,2.2
3792,12,18.0792352450752,1351.73139075461,20.1836838729799,144,0.75,360,2.2
3793,13,18.5827178082351,1258.3937531858,20.1029838784383,144,0.75,360,2.2
3794,14,18.8325012385197,1208.85355862483,20.3944147745507,144,0.75,360,2.2
3795,15,18.833941182478,1022.68958016186,19.9946249515043,144,0.75,360,2.2
3796,16,18.5311453933979,780.984839953009,19.2011999980989,144,0.75,360,2.2
3797,17,17.8408383352462,560.275772253609,18.2341589315331,144,0.75,360,2.2
3798,18,17.1479885881847,333.222311996963,17.0736977437674,144,0.75,360,2.2
3799,19,16.0782141206531,135.231884919566,15.7755683812981,144,0.75,360,2.2
3800,20,14.9719368606133,12.6817577975317,14.326713799828,144,0.75,360,2.2
3801,21,14.1276375086089,0,13.4532216314172,144,0.75,360,2.2
3802,22,13.4304631267949,0,12.8720221117475,144,0.75,360,2.2
3803,23,12.9133342231723,0,12.4162340859457,144,0.75,360,2.2
3804,24,12.5033622805451,0,11.8831937755609,144,0.75,360,2.2
3805,1,12.1790638244026,0,11.6923309847335,145,0.75,360,2.2
3806,2,11.7305963379574,0,11.4306879628977,145,0.75,360,2.2
3807,3,11.3918325839331,0,11.0003435286796,145,0.75,360,2.2
3808,4,11.0416729535351,0.428155002813887,10.6558876138117,145,0.75,360,2.2
3809,5,11.1555493992899,39.5518125122383,10.7807395313694,145,0.75,360,2.2
3810,6,12.2597094224228,193.886615039009,11.7826639924151,145,0.75,360,2.2
3811,7,13.7100063838793,437.960609995515,13.413000645549,145,0.75,360,2.2
3812,8,14.9321757954369,703.677371165232,15.3360838809627,145,0.75,360,2.2
3813,9,16.0536999177684,953.462050624712,16.9431650069074,145,0.75,360,2.2
3814,10,17.0332975991908,1125.42333714817,18.2503979754431,145,0.75,360,2.2
3815,11,17.9257097558514,1314.70391544123,19.5468418694847,145,0.75,360,2.2
3816,12,18.163044512928,1354.50752112791,20.2032012889027,145,0.75,360,2.2
3817,13,18.6655982070583,1262.13980964973,20.1260520054673,145,0.75,360,2.2
3818,14,18.9140828345538,1210.52330818279,20.4154623623438,145,0.75,360,2.2
3819,15,18.9199644523041,1025.85111693529,20.024531067411,145,0.75,360,2.2
3820,16,18.6196941239842,784.612961639169,19.253093439105,145,0.75,360,2.2
3821,17,17.9323853877749,565.085640824842,18.3038705282888,145,0.75,360,2.2
3822,18,17.246180796209,337.563673981238,17.1586150590151,145,0.75,360,2.2
3823,19,16.1768321268498,138.1508703573,15.8736815627333,145,0.75,360,2.2
3824,20,15.0537507228587,13.2410802206047,14.4169653869708,145,0.75,360,2.2
3825,21,14.2027527531777,0,13.5352228255465,145,0.75,360,2.2
3826,22,13.498454042338,0,12.9481245310889,145,0.75,360,2.2
3827,23,12.9822722202963,0,12.4909854887145,145,0.75,360,2.2
3828,24,12.5705871545218,0,11.9561048383554,145,0.75,360,2.2
3829,1,12.2440774313018,0,11.7610307850993,146,0.75,360,2.2
3830,2,11.7911457044497,0,11.4943513641812,146,0.75,360,2.2
3831,3,11.4533307648097,0,11.062375811453,146,0.75,360,2.2
3832,4,11.1033020175485,0.462274462484166,10.7173173762947,146,0.75,360,2.2
3833,5,11.2306172416628,40.4486476815498,10.8557271286543,146,0.75,360,2.2
3834,6,12.3511796743453,196.782118521464,11.8764310980862,146,0.75,360,2.2
3835,7,13.8067195961932,442.364273910136,13.5106770315572,146,0.75,360,2.2
3836,8,15.0235984904479,707.582390958807,15.422315249502,146,0.75,360,2.2
3837,9,16.1419868639719,959.020271719654,17.0059278760232,146,0.75,360,2.2
3838,10,17.1184945137177,1128.5162823883,18.294754591811,146,0.75,360,2.2
3839,11,18.0087186551248,1318.56584403009,19.5801993336219,146,0.75,360,2.2
3840,12,18.2445029894246,1357.11764834059,20.2189560722187,146,0.75,360,2.2
3841,13,18.7459102529836,1265.80814693277,20.1459674524731,146,0.75,360,2.2
3842,14,18.9930302130383,1211.95365974758,20.4332717990362,146,0.75,360,2.2
3843,15,19.0033768225451,1028.87406694186,20.051791467634,146,0.75,360,2.2
3844,16,18.7060187756875,788.168586368812,19.302906826461,146,0.75,360,2.2
3845,17,18.0222466843405,569.930466944166,18.3720693787098,146,0.75,360,2.2
3846,18,17.3423700809094,341.887819491853,17.2421779328881,146,0.75,360,2.2
3847,19,16.2733202013749,141.072183422899,15.9703155919096,146,0.75,360,2.2
3848,20,15.1333388581431,13.8153762761986,14.5059084262348,146,0.75,360,2.2
3849,21,14.2754309474637,0,13.6157677280851,146,0.75,360,2.2
3850,22,13.5640680492094,0,13.0225710450493,146,0.75,360,2.2
3851,23,13.0487196596181,0,12.563968327471,146,0.75,360,2.2
3852,24,12.6350148549238,0,12.0271748954497,146,0.75,360,2.2
3853,1,12.3058818022692,0,11.8274173126068,147,0.75,360,2.2
3854,2,11.8484652546284,0,11.5553767496267,147,0.75,360,2.2
3855,3,11.5116019176654,0,11.1220388922772,147,0.75,360,2.2
3856,4,11.1618251343208,0.497841782959709,10.7765110218826,147,0.75,360,2.2
3857,5,11.3029460643349,41.3430721972715,10.9287789715556,147,0.75,360,2.2
3858,6,12.4395762396361,199.629239402709,11.9680417968727,147,0.75,360,2.2
3859,7,13.900150172808,446.673723666357,13.6056536620455,147,0.75,360,2.2
3860,8,15.1122619635289,711.355347388299,15.5051301781805,147,0.75,360,2.2
3861,9,16.227500046808,964.511423471724,17.0650348560963,147,0.75,360,2.2
3862,10,17.2009571225537,1131.45512775265,18.3354594475911,147,0.75,360,2.2
3863,11,18.0887356264608,1322.23450896905,19.6093429712562,147,0.75,360,2.2
3864,12,18.3235411272573,1359.56117355363,20.2309244717786,147,0.75,360,2.2
3865,13,18.8235764007844,1269.39936546542,20.1627225984922,147,0.75,360,2.2
3866,14,19.0692647864323,1213.14017839091,20.4478317071879,147,0.75,360,2.2
3867,15,19.0840980244326,1031.75627685942,20.0764053510742,147,0.75,360,2.2
3868,16,18.7900558707688,791.65114499725,19.3506322757991,147,0.75,360,2.2
3869,17,18.1103806491098,574.812501194631,18.4387479977087,147,0.75,360,2.2
3870,18,17.4364910785327,346.193143162123,17.3243620651002,147,0.75,360,2.2
3871,19,16.3675979450442,143.994300029814,16.0654146550572,147,0.75,360,2.2
3872,20,15.2106243376973,14.4048666649697,14.5934872226097,147,0.75,360,2.2
3873,21,14.3455841513283,0,13.694794893647,147,0.75,360,2.2
3874,22,13.62722243795,0,13.0952927176545,147,0.75,360,2.2
3875,23,13.1125832370583,0,12.6351060700683,147,0.75,360,2.2
3876,24,12.6965373017831,0,12.096321383132,147,0.75,360,2.2
3877,1,12.3643494973504,0,11.8913901392287,148,0.75,360,2.2
3878,2,11.9024287958123,0,11.6136525382208,148,0.75,360,2.2
3879,3,11.5665163682061,0,11.1792313882123,148,0.75,360,2.2
3880,4,11.217115743594,0.534891318272323,10.8333707580822,148,0.75,360,2.2
3881,5,11.3724133860508,42.2344390534133,10.9997989821986,148,0.75,360,2.2
3882,6,12.5247569363867,202.424869723006,12.0573817361616,148,0.75,360,2.2
