t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,mstruct,nitrates,proteins,rate_mstruct_death,rate_mstruct_growth,regul_transpiration,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
107,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,6.36732,NA,NA,NA,1.82846,NA,0.00000,15.58896,NA,NA,NA,NA,267393.61048,NA,NA,NA,NA,191.07484,NA,NA,NA,0.00000,3023.91855,NA,NA,NA
107,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684.30066,NA,NA,NA,NA,NA,NA,NA,NA,NA,5834.15962,NA,NA
107,1,MS,roots,0.42529,25.22964,8.65818,18.79638,1.63435,80.01610,0.17440,0.00930,NA,3.19867,5.04683,NA,NA,6.26441,11.01499,3.25155,NA,1.82635,NA,NA,672.64930,14.79619,126.14822,12.71243,NA,8.65818,9.26674,0.49684,59.20830,NA,0.00000,0.00000,0.73487,NA,NA,1252.56238,44.05994,14.50991
108,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,6.39479,NA,NA,NA,1.83172,NA,0.00000,15.65621,NA,NA,NA,NA,271209.13097,NA,NA,NA,NA,192.90466,NA,NA,NA,0.00000,3033.16031,NA,NA,NA
108,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691.33852,NA,NA,NA,NA,NA,NA,NA,NA,NA,5909.05973,NA,NA
108,1,MS,roots,0.42686,31.27611,10.27484,11.14918,0.96934,79.14939,0.25769,0.00928,NA,3.19575,4.97705,NA,NA,6.24234,11.05570,3.24944,NA,1.94940,NA,NA,672.92086,18.29595,156.38053,12.53665,NA,10.27484,9.20938,0.49671,58.84678,NA,0.00000,0.00000,0.43857,NA,NA,1247.08121,44.22278,14.41515
109,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,6.21239,NA,NA,NA,1.77841,NA,0.00000,15.20964,NA,NA,NA,NA,274901.22130,NA,NA,NA,NA,194.68002,NA,NA,NA,0.00000,3042.14039,NA,NA,NA
109,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698.04420,NA,NA,NA,NA,NA,NA,NA,NA,NA,5969.92608,NA,NA
109,1,MS,roots,0.42686,25.54435,9.78136,11.06639,0.96612,75.98511,0.19468,0.00928,NA,3.11066,4.87982,NA,NA,6.15984,11.05570,3.16291,NA,1.87209,NA,NA,672.42738,14.93409,127.72173,12.29173,NA,9.78136,9.17872,0.49671,58.40978,NA,0.00000,0.00000,0.43857,NA,NA,1283.43813,44.22278,14.15032
110,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.71997,NA,NA,NA,1.63516,NA,0.00000,14.00406,NA,NA,NA,NA,278288.91746,NA,NA,NA,NA,196.31379,NA,NA,NA,0.00000,3050.41004,NA,NA,NA
110,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.50421,NA,NA,NA,NA,NA,NA,NA,NA,NA,6016.48812,NA,NA
110,1,MS,roots,0.38261,28.52332,10.08862,11.30139,0.99837,69.96291,0.22480,0.00926,NA,2.87885,4.48519,NA,NA,5.72431,9.90963,2.92783,NA,1.75396,NA,NA,671.54717,16.65236,142.61658,11.29771,NA,10.08862,9.01483,0.49660,56.69262,NA,0.00000,0.00000,0.46145,NA,NA,1280.08793,39.63851,13.08835
111,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.53955,NA,NA,NA,1.57802,NA,0.00000,13.56236,NA,NA,NA,NA,281557.44248,NA,NA,NA,NA,197.89179,NA,NA,NA,0.00000,3058.41781,NA,NA,NA
111,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,708.47094,NA,NA,NA,NA,NA,NA,NA,NA,NA,6088.97445,NA,NA
111,1,MS,roots,0.38261,24.19216,9.23681,10.99788,0.98118,67.38431,0.17004,0.00926,NA,2.79858,4.40330,NA,NA,5.63089,9.90963,2.84620,NA,1.65615,NA,NA,670.69535,14.07416,120.96079,11.09144,NA,9.23681,8.85960,0.49660,55.17011,NA,0.00000,0.00000,0.46145,NA,NA,1314.15181,39.63851,12.83277
112,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.60743,NA,NA,NA,1.59565,NA,0.00000,13.72853,NA,NA,NA,NA,284855.59101,NA,NA,NA,NA,199.48502,NA,NA,NA,0.00000,3066.52641,NA,NA,NA
112,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.53736,NA,NA,NA,NA,NA,NA,NA,NA,NA,6121.88365,NA,NA
112,1,MS,roots,0.37579,27.11160,9.70126,6.34418,0.55039,66.48223,0.20068,0.00924,NA,2.82303,4.33655,NA,NA,5.64456,9.73287,2.87161,NA,1.69989,NA,NA,670.00974,15.75570,135.55800,10.92330,NA,9.70126,9.13353,0.49651,58.48902,NA,0.00000,0.00000,0.25108,NA,NA,1310.65373,38.93148,12.80414
113,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.47196,NA,NA,NA,1.56255,NA,0.00000,13.39686,NA,NA,NA,NA,288065.23211,NA,NA,NA,NA,201.04237,NA,NA,NA,0.00000,3074.44063,NA,NA,NA
113,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.37121,NA,NA,NA,NA,NA,NA,NA,NA,NA,6133.41131,NA,NA
113,1,MS,roots,0.37579,20.24912,8.57276,6.64437,0.56554,63.72320,0.12956,0.00924,NA,2.76884,4.22334,NA,NA,5.58243,9.73287,2.81648,NA,1.59064,NA,NA,668.88125,11.80880,101.24562,10.63814,NA,8.57276,9.38503,0.49651,61.25661,NA,0.00000,0.00000,0.25108,NA,NA,1339.81975,38.93148,12.57461
114,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.13856,NA,NA,NA,1.47572,NA,0.00000,12.58061,NA,NA,NA,NA,291072.97000,NA,NA,NA,NA,202.51214,NA,NA,NA,0.00000,3081.87479,NA,NA,NA
114,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.17224,NA,NA,NA,NA,NA,NA,NA,NA,NA,6113.92942,NA,NA
114,1,MS,roots,0.34512,21.11289,8.36683,5.45506,0.45427,59.17241,0.13285,0.00923,NA,2.62363,3.90081,NA,NA,5.28304,8.93872,2.66920,NA,1.48931,NA,NA,667.63136,12.38285,105.56445,9.82572,NA,8.36683,9.66065,0.49643,64.45004,NA,0.00000,0.00000,0.19593,NA,NA,1329.72827,35.75486,11.80749
115,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.63110,NA,NA,NA,1.33904,NA,0.00000,11.33821,NA,NA,NA,NA,293778.50714,NA,NA,NA,NA,203.84529,NA,NA,NA,0.00000,3088.57547,NA,NA,NA
115,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.14298,NA,NA,NA,NA,NA,NA,NA,NA,NA,6097.74535,NA,NA
115,1,MS,roots,0.34512,14.83287,6.95745,5.64370,0.46347,53.43694,0.07648,0.00923,NA,2.41436,3.56032,NA,NA,4.92384,8.93872,2.45629,NA,1.26544,NA,NA,666.22198,8.75880,74.16433,8.96806,NA,6.95745,9.85640,0.49643,66.67883,NA,0.00000,0.00000,0.19593,NA,NA,1349.43716,35.75486,10.89852
116,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.15540,NA,NA,NA,1.20904,NA,0.00000,10.17355,NA,NA,NA,NA,296202.56823,NA,NA,NA,NA,205.04980,NA,NA,NA,0.00000,3094.58918,NA,NA,NA
116,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.10650,NA,NA,NA,NA,NA,NA,NA,NA,NA,6067.80337,NA,NA
116,1,MS,roots,0.27891,15.54647,5.35014,3.04322,0.24413,48.01938,0.09627,0.00922,NA,2.21476,3.17839,NA,NA,4.52931,7.22369,2.25350,NA,1.25037,NA,NA,666.70527,9.23783,77.73236,8.00601,NA,8.27957,10.20055,0.49637,70.64275,NA,0.00000,0.00000,0.09972,NA,NA,1337.01812,28.89477,9.92245
117,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.75476,NA,NA,NA,1.09843,NA,0.00000,9.19268,NA,NA,NA,NA,298389.86314,NA,NA,NA,NA,206.14456,NA,NA,NA,0.00000,3100.02332,NA,NA,NA
117,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.38438,NA,NA,NA,NA,NA,NA,NA,NA,NA,6045.56978,NA,NA
117,1,MS,roots,0.27891,11.01670,5.06633,3.18152,0.25182,43.59036,0.06398,0.00922,NA,2.05029,2.90535,NA,NA,4.25177,7.22369,2.08615,NA,1.13137,NA,NA,666.26607,6.58192,55.08348,7.31827,NA,7.84037,10.52192,0.49637,73.85320,NA,0.00000,0.00000,0.09972,NA,NA,1349.96558,28.89477,9.20742
118,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,2.94203,NA,NA,NA,0.86458,NA,0.00000,7.20291,NA,NA,NA,NA,300102.09618,NA,NA,NA,NA,207.00686,NA,NA,NA,0.00000,3104.28217,NA,NA,NA
118,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.48383,NA,NA,NA,NA,NA,NA,NA,NA,NA,6019.07816,NA,NA
118,1,MS,roots,0.19708,11.07615,3.38970,1.88976,0.14766,35.66033,0.07623,0.00921,NA,1.70486,2.36438,NA,NA,3.60851,5.10440,1.73483,NA,1.00419,NA,NA,667.05670,6.64748,55.38073,5.95560,NA,9.22244,10.84718,0.49633,77.12271,NA,0.00000,0.00000,0.05672,NA,NA,1340.06704,20.41758,7.67775
119,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.00977,NA,NA,NA,0.88807,NA,0.00000,7.36874,NA,NA,NA,NA,301851.88724,NA,NA,NA,NA,207.89273,NA,NA,NA,0.00000,3108.63885,NA,NA,NA
119,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722.90709,NA,NA,NA,NA,NA,NA,NA,NA,NA,5998.31520,NA,NA
119,1,MS,roots,0.19708,8.31874,3.48063,1.96845,0.15257,35.65791,0.05842,0.00921,NA,1.73519,2.37482,NA,NA,3.67626,5.10440,1.76569,NA,1.03266,NA,NA,667.30410,5.01280,41.59369,5.98191,NA,9.46983,11.20792,0.49633,80.33413,NA,0.00000,0.00000,0.05672,NA,NA,1348.40998,20.41758,7.78627
120,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.92634,NA,NA,NA,1.16282,NA,0.00000,9.61276,NA,NA,NA,NA,304131.67246,NA,NA,NA,NA,209.05278,NA,NA,NA,0.00000,3114.32169,NA,NA,NA
120,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.39973,NA,NA,NA,NA,NA,NA,NA,NA,NA,5963.62005,NA,NA
120,1,MS,roots,0.26222,11.38033,1.77087,0.79189,0.06059,42.53362,0.10932,0.00920,NA,2.11795,2.80310,NA,NA,4.34231,6.79144,2.15543,NA,1.39598,NA,NA,669.81144,6.88321,56.90163,7.06070,NA,12.76389,11.79118,0.49627,85.61539,NA,0.00000,0.00000,0.02141,NA,NA,1328.74883,27.16577,9.26336
121,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.93174,NA,NA,NA,1.16814,NA,0.00000,9.62599,NA,NA,NA,NA,306411.45769,NA,NA,NA,NA,210.21834,NA,NA,NA,0.00000,3120.01208,NA,NA,NA
121,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720.42908,NA,NA,NA,NA,NA,NA,NA,NA,NA,5936.63173,NA,NA
121,1,MS,roots,0.26222,8.46083,2.05283,0.83911,0.06392,41.56651,0.09375,0.00920,NA,2.12119,2.74916,NA,NA,4.37377,6.79144,2.15873,NA,1.46154,NA,NA,671.84371,5.13374,42.30417,6.92483,NA,14.79616,12.43999,0.49627,90.72062,NA,0.00000,0.00000,0.02141,NA,NA,1335.32610,27.16577,9.24412
122,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.22868,NA,NA,NA,1.26059,NA,0.00000,10.35298,NA,NA,NA,NA,308860.20756,NA,NA,NA,NA,211.47602,NA,NA,NA,0.00000,3126.13239,NA,NA,NA
122,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.11443,NA,NA,NA,NA,NA,NA,NA,NA,NA,5897.73008,NA,NA
122,1,MS,roots,0.28063,11.48024,3.95178,1.57431,0.12012,42.99128,0.13925,0.00919,NA,2.23889,2.80929,NA,NA,4.56804,7.26824,2.27881,NA,1.57029,NA,NA,672.13032,6.98923,57.40118,7.07631,NA,15.92747,13.07194,0.49620,95.17794,NA,0.00000,0.00000,0.03829,NA,NA,1313.09139,29.07297,9.61623
123,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.78197,NA,NA,NA,1.13158,NA,0.00000,9.25932,NA,NA,NA,NA,311047.50248,NA,NA,NA,NA,212.60487,NA,NA,NA,0.00000,3131.60633,NA,NA,NA
123,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717.30523,NA,NA,NA,NA,NA,NA,NA,NA,NA,5869.47002,NA,NA
123,1,MS,roots,0.28063,8.22651,3.92860,1.63705,0.12556,38.67307,0.09870,0.00919,NA,2.05466,2.53631,NA,NA,4.24981,7.26824,2.09129,NA,1.43890,NA,NA,672.03688,5.02679,41.13254,6.38869,NA,15.83403,13.66384,0.49620,98.97055,NA,0.00000,0.00000,0.03829,NA,NA,1319.68244,29.07297,8.84078
124,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,3.82581,NA,NA,NA,1.14971,NA,0.00000,9.36665,NA,NA,NA,NA,313257.64239,NA,NA,NA,NA,213.75131,NA,NA,NA,0.00000,3137.14393,NA,NA,NA
124,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.89601,NA,NA,NA,NA,NA,NA,NA,NA,NA,5832.39432,NA,NA
124,1,MS,roots,0.25220,10.55663,2.88610,1.12313,0.08644,38.21421,0.14345,0.00918,NA,2.06841,2.47920,NA,NA,4.24768,6.53209,2.10555,NA,1.48697,NA,NA,673.10513,6.47885,52.78313,6.24483,NA,17.66444,14.28516,0.49614,103.11245,NA,0.00000,0.00000,0.02521,NA,NA,1299.97144,26.12837,8.79529
125,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.03377,NA,NA,NA,1.21853,NA,0.00000,9.87578,NA,NA,NA,NA,315584.78244,NA,NA,NA,NA,214.96580,NA,NA,NA,0.00000,3142.98195,NA,NA,NA
125,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.98856,NA,NA,NA,NA,NA,NA,NA,NA,NA,5802.82733,NA,NA
125,1,MS,roots,0.25220,7.93506,3.02614,1.16898,0.09059,38.96310,0.11258,0.00918,NA,2.15429,2.53553,NA,NA,4.41834,6.53209,2.19297,NA,1.56706,NA,NA,673.96228,4.89538,39.67528,6.38672,NA,18.52160,14.97011,0.49614,107.32181,NA,0.00000,0.00000,0.02521,NA,NA,1305.45158,26.12837,9.10817
126,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.25019,NA,NA,NA,1.29209,NA,0.00000,10.40563,NA,NA,NA,NA,318033.53231,NA,NA,NA,NA,216.25276,NA,NA,NA,0.00000,3149.13314,NA,NA,NA
126,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.05041,NA,NA,NA,NA,NA,NA,NA,NA,NA,5766.59663,NA,NA
126,1,MS,roots,0.27826,11.10434,7.05897,3.27631,0.25743,39.94433,0.13609,0.00916,NA,2.23668,2.56648,NA,NA,4.54125,7.20702,2.27716,NA,1.55520,NA,NA,670.31561,6.89424,55.52168,6.46468,NA,15.71924,15.47796,0.49607,109.43765,NA,0.00000,0.00000,0.06930,NA,NA,1282.63980,28.82809,9.34440
127,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.18153,NA,NA,NA,1.58686,NA,0.00000,12.68582,NA,NA,NA,NA,321013.00185,NA,NA,NA,NA,217.83266,NA,NA,NA,0.00000,3156.63032,NA,NA,NA
127,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718.47949,NA,NA,NA,NA,NA,NA,NA,NA,NA,5743.75087,NA,NA
127,1,MS,roots,0.27826,9.23184,6.10826,3.36182,0.26775,45.86931,0.09751,0.00916,NA,2.61719,2.95577,NA,NA,5.20510,7.20702,2.66456,NA,1.74564,NA,NA,668.19852,5.77400,46.15918,7.44526,NA,13.60215,16.09828,0.49607,112.29378,NA,0.00000,0.00000,0.06930,NA,NA,1287.77240,28.82809,10.77806
128,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.49163,NA,NA,NA,1.69526,NA,0.00000,13.44502,NA,NA,NA,NA,324164.26835,NA,NA,NA,NA,219.51926,NA,NA,NA,0.00000,3164.57508,NA,NA,NA
128,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,721.04456,NA,NA,NA,NA,NA,NA,NA,NA,NA,5718.56261,NA,NA
128,1,MS,roots,0.35612,14.49310,8.94203,11.58487,0.96099,48.30263,0.10290,0.00915,NA,2.73181,3.06286,NA,NA,5.35072,9.22353,2.78179,NA,1.56864,NA,NA,662.45175,9.13706,72.46549,7.71502,NA,8.94203,15.93066,0.49598,106.69186,NA,0.00000,0.00000,0.25135,NA,NA,1259.50190,36.89412,11.14539
129,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.81513,NA,NA,NA,1.80815,NA,0.00000,14.23704,NA,NA,NA,NA,327492.15606,NA,NA,NA,NA,221.31922,NA,NA,NA,0.00000,3172.98614,NA,NA,NA
129,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726.71149,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721.98999,NA,NA
129,1,MS,roots,0.35612,12.49001,6.82249,11.08073,0.94957,50.67191,0.06712,0.00915,NA,2.86177,3.23200,NA,NA,5.55951,9.22353,2.91412,NA,1.46460,NA,NA,660.33221,7.93136,62.45004,8.14105,NA,6.82249,15.74132,0.49598,102.04893,NA,0.00000,0.00000,0.25135,NA,NA,1269.61952,36.89412,11.65328
130,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,4.83219,NA,NA,NA,1.50796,NA,0.00000,11.83054,NA,NA,NA,NA,330251.15689,NA,NA,NA,NA,222.82316,NA,NA,NA,0.00000,3179.97616,NA,NA,NA
130,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.15696,NA,NA,NA,NA,NA,NA,NA,NA,NA,5728.37547,NA,NA
130,1,MS,roots,0.31011,16.17930,5.56169,4.56839,0.39321,42.85560,0.10815,0.00914,NA,2.44728,2.70528,NA,NA,4.78826,8.03195,2.49250,NA,1.36726,NA,NA,660.92527,10.31132,80.89649,6.81432,NA,8.36651,15.97081,0.49589,103.08405,NA,0.00000,0.00000,0.10259,NA,NA,1251.59491,32.12780,9.94082
131,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.03680,NA,NA,NA,1.57216,NA,0.00000,12.33147,NA,NA,NA,NA,333119.10028,NA,NA,NA,NA,224.39329,NA,NA,NA,0.00000,3187.26095,NA,NA,NA
131,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733.68913,NA,NA,NA,NA,NA,NA,NA,NA,NA,5754.80604,NA,NA
131,1,MS,roots,0.31011,14.24322,5.76683,4.61912,0.40087,43.62487,0.09751,0.00914,NA,2.52890,2.77889,NA,NA,4.96094,8.03195,2.57562,NA,1.43677,NA,NA,661.23386,9.07945,71.21612,6.99972,NA,8.67510,16.28175,0.49589,104.22870,NA,0.00000,0.00000,0.10259,NA,NA,1267.13152,32.12780,10.26873
132,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.65288,NA,NA,NA,1.76368,NA,0.00000,13.83981,NA,NA,NA,NA,336328.74138,NA,NA,NA,NA,226.15468,NA,NA,NA,0.00000,3195.43610,NA,NA,NA
132,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.36333,NA,NA,NA,NA,NA,NA,NA,NA,NA,5770.48459,NA,NA
132,1,MS,roots,0.36038,19.76076,8.27991,7.44590,0.65787,47.50485,0.13098,0.00912,NA,2.76909,2.99496,NA,NA,5.35183,9.33391,2.82085,NA,1.54041,NA,NA,659.73413,12.59109,98.80378,7.54397,NA,8.27991,16.35661,0.49578,102.84907,NA,0.00000,0.00000,0.16758,NA,NA,1249.16870,37.33565,11.11588
133,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.82686,NA,NA,NA,1.81822,NA,0.00000,14.26576,NA,NA,NA,NA,339626.88991,NA,NA,NA,NA,227.97010,NA,NA,NA,0.00000,3203.86267,NA,NA,NA
133,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739.05791,NA,NA,NA,NA,NA,NA,NA,NA,NA,5798.65137,NA,NA
133,1,MS,roots,0.36038,16.81122,7.49968,7.36617,0.66215,48.18778,0.09936,0.00912,NA,2.83863,3.07317,NA,NA,5.49809,9.33391,2.89169,NA,1.51743,NA,NA,658.95390,10.71324,84.05612,7.74097,NA,7.49968,16.46313,0.49578,101.74767,NA,0.00000,0.00000,0.16758,NA,NA,1268.90783,37.33565,11.40988
134,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,5.89672,NA,NA,NA,1.84040,NA,0.00000,14.43680,NA,NA,NA,NA,342954.77762,NA,NA,NA,NA,229.80754,NA,NA,NA,0.00000,3212.38989,NA,NA,NA
134,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.35762,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815.48680,NA,NA
134,1,MS,roots,0.37380,21.55192,8.28980,10.30849,0.95438,48.53038,0.14257,0.00910,NA,2.85381,3.06721,NA,NA,5.49022,9.68130,2.90778,NA,1.59098,NA,NA,658.60150,13.73718,107.75958,7.72597,NA,8.28980,16.23752,0.49568,97.43602,NA,0.00000,0.00000,0.24490,NA,NA,1253.11956,38.72522,11.41124
135,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,6.23791,NA,NA,NA,1.94697,NA,0.00000,15.27212,NA,NA,NA,NA,346463.28335,NA,NA,NA,NA,231.75158,NA,NA,NA,0.00000,3221.41041,NA,NA,NA
135,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745.89573,NA,NA,NA,NA,NA,NA,NA,NA,NA,5850.82807,NA,NA
135,1,MS,roots,0.37380,18.50849,7.89134,9.94069,0.94675,50.61523,0.11452,0.00910,NA,2.99252,3.24062,NA,NA,5.77367,9.68130,3.04911,NA,1.63944,NA,NA,658.20303,11.79782,92.54243,8.16277,NA,7.89134,16.10771,0.49568,93.95963,NA,0.00000,0.00000,0.24490,NA,NA,1275.42782,38.72522,12.00681
136,1,MS,grains,NA,NA,NA,NA,NA,NA,NA,NA,0.00000,NA,NA,0.00000,6.47494,NA,NA,NA,2.02335,NA,0.00000,15.85244,NA,NA,NA,NA,350093.92166,NA,NA,NA,NA,233.77018,NA,NA,NA,0.00000,3230.77341,NA,NA,NA
136,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.13358,NA,NA,NA,NA,NA,NA,NA,NA,NA,5861.44640,NA,NA
