aaaa,jj,mm,jjmm,heure,minute,PAR (µmol m-2 s-1),PAR_corrige,Rg Diffus  (W m-2),Rg Diffus  (µmol m-2 s-1),Rd:PAR,Temp air,Humidité relative,Vitesse vent (m s-1)
2009,11,6,11/06,14,0,1208,1208,239.05,482.881,0.399735927,19.72,53.73,1.56
2009,11,6,11/06,15,0,1233,1233,233.35,471.367,0.382292782,19.88,52.93,1.57
2009,11,6,11/06,16,0,813.4,813.4,181,365.62,0.449495943,19.91,53.28,1.82
2009,11,6,11/06,17,0,876,876,76.2,153.924,0.175712329,20.00,56.08,1.98
2009,11,6,11/06,18,0,530.5,530.5,71.3,144.026,0.271491046,19.20,55.08,2.11
2009,11,6,11/06,19,0,223.55,223.55,51.875,104.7875,0.468743011,17.26,64.90,1.15
2009,11,6,11/06,20,0,24.205,0,11.677,0,NA,14.55,75.15,1.41
2009,11,6,11/06,21,0,0.055,0,0.337,0,NA,13.44,79.40,1.34
2009,11,6,11/06,22,0,0.109,0,0.338,0,NA,12.62,82.75,1.06
2009,11,6,11/06,23,0,0.469,0,0.338,0,NA,11.74,88.05,0.65
2009,11,6,11/06,0,0,0.458,0,0.338,0,NA,10.95,92.05,0.08
2009,12,6,12/06,1,0,0.262,0,0.338,0,NA,10.73,94.70,0.00
2009,12,6,12/06,2,0,0.654,0,0.338,0,NA,9.74,97.00,0.00
2009,12,6,12/06,3,0,0.382,0,0.338,0,NA,8.84,97.50,0.00
2009,12,6,12/06,4,0,1.046,0,0.338,0,NA,8.53,97.95,0.00
2009,12,6,12/06,5,0,80.285,80.285,28.925,58.4285,0.727763592,10.07,97.90,0.00
2009,12,6,12/06,6,0,327.15,327.15,64.985,131.2697,0.401252331,14.52,86.60,0.00
2009,12,6,12/06,7,0,649.4,649.4,45.745,92.4049,0.142292732,17.01,71.08,0.00
2009,12,6,12/06,8,0,974,974,48.48,97.9296,0.100543737,17.17,66.60,1.06
2009,12,6,12/06,9,0,1194,1194,159.9,322.998,0.270517588,18.00,67.94,1.62
2009,12,6,12/06,10,0,1204.5,1204.5,288.95,583.679,0.484581984,18.03,72.10,2.17
2009,12,6,12/06,11,0,1293,1293,320.6,647.612,0.500860015,18.41,71.25,2.00
2009,12,6,12/06,12,0,1268.5,1268.5,447.35,903.647,0.712374458,19.18,69.85,2.01
2009,12,6,12/06,13,0,862,862,390.6,789.012,0.915327146,19.52,65.87,1.42
2009,12,6,12/06,14,0,1407,1407,251.25,507.525,0.360714286,20.96,65.26,1.15
2009,12,6,12/06,15,0,1479,1479,150.05,303.101,0.204936444,21.40,61.58,0.97
2009,12,6,12/06,16,0,1193.5,1193.5,49.22,99.4244,0.083304902,21.63,59.98,0.75
2009,12,6,12/06,17,0,880.5,880.5,41.425,83.6785,0.095035207,21.80,60.93,1.11
2009,12,6,12/06,18,0,553.7,553.7,47.96,96.8792,0.17496695,22.25,58.21,0.18
2009,12,6,12/06,19,0,237.6,237.6,47.135,95.2127,0.400726852,20.19,69.41,0.13
2009,12,6,12/06,20,0,24.765,0,12.036,0,NA,16.21,89.40,0.00
2009,12,6,12/06,21,0,0.48,0,0.337,0,NA,14.33,94.65,0.00
2009,12,6,12/06,22,0,0.088,0,0.337,0,NA,14.53,90.10,0.00
2009,12,6,12/06,23,0,0.425,0,0.338,0,NA,13.42,94.70,0.00
2009,12,6,12/06,0,0,0.262,0,0.338,0,NA,13.67,91.25,0.00
2009,13,6,13/06,1,0,0.349,0,0.338,0,NA,13.79,90.25,0.00
2009,13,6,13/06,2,0,0.273,0,0.338,0,NA,13.65,89.40,0.18
2009,13,6,13/06,3,0,0.218,0,0.338,0,NA,12.98,91.55,0.00
2009,13,6,13/06,4,0,1.112,0,0.351,0,NA,12.73,93.40,0.24
2009,13,6,13/06,5,0,86.915,86.915,28.035,56.6307,0.651564172,14.50,87.60,0.22
2009,13,6,13/06,6,0,335,335,46.6,94.132,0.280991045,16.41,82.90,1.31
2009,13,6,13/06,7,0,652.7,652.7,39.985,80.7697,0.123747051,18.49,76.85,1.64
2009,13,6,13/06,8,0,971,971,41.575,83.9815,0.086489701,20.17,71.20,2.53
2009,13,6,13/06,9,0,1258,1258,58.64,118.4528,0.094159618,21.79,67.18,2.96
2009,13,6,13/06,10,0,1390,1390,133.95,270.579,0.194661151,22.96,63.99,2.84
2009,13,6,13/06,11,0,1648,1648,78.8,159.176,0.096587379,24.18,55.31,2.39
2009,13,6,13/06,12,0,1502,1502,279.65,564.893,0.376093875,24.53,55.58,2.45
2009,13,6,13/06,13,0,1483,1483,390.4,788.608,0.531765341,25.57,52.71,1.98
2009,13,6,13/06,14,0,1613.5,1613.5,101.85,205.737,0.127509761,26.12,52.09,1.90
2009,13,6,13/06,15,0,1425.5,1425.5,87.95,177.659,0.124629253,26.50,51.85,1.92
2009,13,6,13/06,16,0,1160.5,1160.5,77.55,156.651,0.134985782,26.81,51.12,1.57
2009,13,6,13/06,17,0,851,851,71.85,145.137,0.170548766,26.49,54.07,1.39
2009,13,6,13/06,18,0,527.2,527.2,87.85,177.457,0.336602807,25.95,58.99,0.52
2009,13,6,13/06,19,0,280.3,280.3,84.15,169.983,0.606432394,25.00,63.67,0.00
2009,13,6,13/06,20,0,24.645,0,11.962,0,NA,23.02,67.46,0.37
2009,13,6,13/06,21,0,0.578,0,0.337,0,NA,19.22,88.00,0.00
2009,13,6,13/06,22,0,0.621,0,0.337,0,NA,17.78,93.15,0.00
2009,13,6,13/06,23,0,0,0,0.337,0,NA,17.07,94.10,0.00
2009,13,6,13/06,0,0,0.251,0,0.337,0,NA,17.01,94.25,0.00
2009,14,6,14/06,1,0,0.36,0,0.337,0,NA,15.78,95.75,0.00
2009,14,6,14/06,2,0,0.327,0,0.337,0,NA,15.54,96.95,0.00
2009,14,6,14/06,3,0,0.131,0,0.337,0,NA,15.14,97.05,0.00
2009,14,6,14/06,4,0,1.036,0,0.338,0,NA,14.25,97.50,0.00
2009,14,6,14/06,5,0,59.015,59.015,29.28,59.1456,1,16.48,95.45,1.22
2009,14,6,14/06,6,0,14.995,14.995,6.296,12.71792,0.848144048,17.00,95.90,2.31
2009,14,6,14/06,7,0,86.85,86.85,43.485,87.8397,1,17.41,95.35,0.70
2009,14,6,14/06,8,0,227.65,227.65,114.35,230.987,1,18.63,94.70,0.15
2009,14,6,14/06,9,0,447.6,447.6,226.6,457.732,1,20.24,91.50,0.46
2009,14,6,14/06,10,0,752.05,752.05,369.65,746.693,0.992876803,21.46,86.15,1.11
2009,14,6,14/06,11,0,509.4,509.4,251.15,507.323,0.995922654,22.13,81.65,1.69
2009,14,6,14/06,12,0,580.4,580.4,293.8,593.476,1,22.50,81.25,1.08
2009,14,6,14/06,13,0,236.15,236.15,120.95,244.319,1,22.36,84.05,0.85
2009,14,6,14/06,14,0,1022,1022,454.7,918.494,0.898722114,23.48,76.15,1.52
2009,14,6,14/06,15,0,827,827,393.95,795.779,0.962247884,23.69,71.20,0.87
2009,14,6,14/06,16,0,652.15,652.15,298.2,602.364,0.923658667,24.13,63.76,0.00
2009,14,6,14/06,17,0,580.4,580.4,249.3,503.586,0.867653343,24.17,63.84,0.00
2009,14,6,14/06,18,0,380.5,380.5,187.6,378.952,0.995931669,22.95,77.00,0.00
2009,14,6,14/06,19,0,95.6,95.6,48.625,98.2225,1,21.76,84.00,0.00
2009,14,6,14/06,20,0,12.034,0,4.865,0,NA,19.89,95.15,0.00
2009,14,6,14/06,21,0,0.295,0,0.337,0,NA,19.67,95.85,0.00
2009,14,6,14/06,22,0,0.403,0,0.337,0,NA,19.61,95.15,0.00
2009,14,6,14/06,23,0,0.077,0,0.337,0,NA,20.02,94.60,2.20
2009,14,6,14/06,0,0,0.066,0,0.337,0,NA,19.48,94.80,2.13
2009,15,6,15/06,1,0,0,0,0.337,0,NA,18.97,96.05,1.64
2009,15,6,15/06,2,0,0.011,0,0.337,0,NA,18.45,93.75,2.51
2009,15,6,15/06,3,0,0.023,0,0.356,0,NA,17.36,88.80,1.63
2009,15,6,15/06,4,0,0.175,0,0.337,0,NA,16.70,86.45,2.56
2009,15,6,15/06,5,0,15.54,15.54,6.815,13.7663,0.885862291,16.61,91.05,0.68
2009,15,6,15/06,6,0,129.95,129.95,67.58,136.5116,1,16.78,91.60,1.70
2009,15,6,15/06,7,0,329.1,329.1,163.4,330.068,1,17.65,85.65,2.94
2009,15,6,15/06,8,0,368.45,368.45,187.9,379.558,1,17.92,85.95,2.89
2009,15,6,15/06,9,0,510.9,510.9,254.1,513.282,1,18.42,82.55,3.20
2009,15,6,15/06,10,0,280.85,280.85,143.9,290.678,1,18.51,82.85,1.45
2009,15,6,15/06,11,0,295.7,295.7,152.75,308.555,1,18.40,85.75,0.98
2009,15,6,15/06,12,0,299.2,299.2,154.4,311.888,1,17.90,88.35,1.64
2009,15,6,15/06,13,0,102.2,102.2,52.775,106.6055,1,17.03,94.35,1.47
2009,15,6,15/06,14,0,301.6,301.6,157.25,317.645,1,17.62,91.70,2.00
2009,15,6,15/06,15,0,1057.5,1057.5,407.75,823.655,0.778869976,20.12,74.30,2.89
2009,15,6,15/06,16,0,637.4,637.4,221.7,447.834,0.702594917,20.61,69.27,3.08
2009,15,6,15/06,17,0,525.75,525.75,183.95,371.579,0.706759867,20.08,67.59,3.19
2009,15,6,15/06,18,0,262.35,262.35,125.05,252.601,0.962839718,19.08,77.50,2.91
2009,15,6,15/06,19,0,207.6,207.6,99.2,200.384,0.965240848,17.37,78.60,2.70
2009,15,6,15/06,20,0,24.465,0,11.961,0,NA,15.56,86.80,0.00
2009,15,6,15/06,21,0,0.109,0,0.337,0,NA,13.10,94.60,0.41
2009,15,6,15/06,22,0,0.033,0,0.338,0,NA,13.98,82.05,1.65
2009,15,6,15/06,23,0,0.044,0,0.338,0,NA,11.82,82.05,0.98
2009,15,6,15/06,0,0,0,0,0.338,0,NA,10.81,87.20,1.16
2009,16,6,16/06,1,0,0,0,0.338,0,NA,10.36,92.20,1.36
2009,16,6,16/06,2,0,0.175,0,0.338,0,NA,10.28,95.20,1.19
2009,16,6,16/06,3,0,0.796,0,0.34,0,NA,10.21,95.20,1.04
2009,16,6,16/06,4,0,0.469,0,0.338,0,NA,10.17,96.15,1.00
2009,16,6,16/06,5,0,34.05,34.05,16.485,33.2997,0.977964758,9.98,97.20,0.84
2009,16,6,16/06,6,0,293.7,293.7,76.485,154.4997,0.526045965,11.92,95.30,0.07
2009,16,6,16/06,7,0,633.1,633.1,64.865,131.0273,0.206961459,14.21,86.80,0.76
2009,16,6,16/06,8,0,922.5,922.5,83.7,169.074,0.183278049,16.00,80.00,0.51
2009,16,6,16/06,9,0,1193,1193,114,230.28,0.193025985,17.50,74.20,1.19
2009,16,6,16/06,10,0,1221.5,1221.5,243.95,492.779,0.403421203,18.43,66.24,1.26
2009,16,6,16/06,11,0,848,848,311.3,628.826,0.741540094,18.44,65.67,1.26
2009,16,6,16/06,12,0,1054.5,1054.5,356.45,720.029,0.682815552,19.82,60.81,1.31
2009,16,6,16/06,13,0,1329.5,1329.5,380.3,768.206,0.57781572,20.15,58.42,1.12
2009,16,6,16/06,14,0,1333,1333,325.35,657.207,0.493028507,20.66,58.17,1.56
2009,16,6,16/06,15,0,1438.5,1438.5,106.9,215.938,0.150113312,21.04,54.76,1.46
2009,16,6,16/06,16,0,1149,1149,86.25,174.225,0.151631854,21.07,54.26,1.25
2009,16,6,16/06,17,0,876.5,876.5,66.12,133.5624,0.152381517,20.85,55.41,0.92
2009,16,6,16/06,18,0,554,554,122.85,248.157,0.447936823,20.35,58.48,0.62
2009,16,6,16/06,19,0,240.95,240.95,90,181.8,0.754513385,19.16,66.38,0.00
2009,16,6,16/06,20,0,34.435,0,17.1,0,NA,17.25,73.65,0.00
2009,16,6,16/06,21,0,0,0,0.337,0,NA,16.18,77.65,0.00
2009,16,6,16/06,22,0,0.044,0,0.337,0,NA,15.27,81.50,0.00
2009,16,6,16/06,23,0,0.022,0,0.338,0,NA,13.87,86.80,0.00
2009,16,6,16/06,0,0,0.164,0,0.338,0,NA,12.97,89.00,0.00
2009,17,6,17/06,1,0,0.545,0,0.338,0,NA,12.88,87.55,0.00
2009,17,6,17/06,2,0,0.229,0,0.338,0,NA,12.57,89.35,0.00
2009,17,6,17/06,3,0,0.087,0,0.338,0,NA,11.98,91.90,0.00
2009,17,6,17/06,4,0,1.167,0,0.338,0,NA,11.79,93.25,0.00
2009,17,6,17/06,5,0,72.87,72.87,29.88,60.3576,0.828291478,12.68,91.65,0.06
2009,17,6,17/06,6,0,311.15,311.15,63.125,127.5125,0.409810381,14.46,87.15,0.26
2009,17,6,17/06,7,0,624,624,61.78,124.7956,0.199992949,16.71,80.70,0.87
2009,17,6,17/06,8,0,937,937,79,159.58,0.170309498,18.93,74.30,0.96
2009,17,6,17/06,9,0,1214,1214,93.85,189.577,0.156158979,21.60,67.07,0.25
2009,17,6,17/06,10,0,1461.5,1461.5,97.8,197.556,0.135173452,23.16,60.31,1.80
2009,17,6,17/06,11,0,1624,1624,112.1,226.442,0.139434729,24.66,49.52,1.96
2009,17,6,17/06,12,0,1666.5,1666.5,156,315.12,0.189090909,24.86,50.27,1.72
2009,17,6,17/06,13,0,1202,1202,306.6,619.332,0.515251248,26.08,51.56,2.41
2009,17,6,17/06,14,0,1612,1612,113.3,228.866,0.141976427,26.83,51.36,2.62
2009,17,6,17/06,15,0,1410.5,1410.5,109.4,220.988,0.15667352,27.18,51.18,2.26
2009,17,6,17/06,16,0,1155,1155,80.3,162.206,0.140438095,27.12,51.92,2.27
2009,17,6,17/06,17,0,853.5,853.5,89.1,179.982,0.21087522,26.92,52.96,1.62
2009,17,6,17/06,18,0,503,503,100,202,0.401590457,24.64,59.68,2.21
2009,17,6,17/06,19,0,146.8,146.8,61.795,124.8259,0.85031267,22.01,70.15,0.00
2009,17,6,17/06,20,0,23.82,0,11.42,0,NA,20.16,73.30,0.11
2009,17,6,17/06,21,0,0.284,0,0.337,0,NA,18.75,77.10,0.57
2009,17,6,17/06,22,0,0.142,0,0.337,0,NA,17.94,76.30,1.37
2009,17,6,17/06,23,0,0.163,0,0.337,0,NA,16.58,82.60,0.77
2009,17,6,17/06,0,0,0.218,0,0.337,0,NA,15.62,83.90,0.00
2009,18,6,18/06,1,0,0.175,0,0.337,0,NA,14.65,86.75,0.07
2009,18,6,18/06,2,0,0.273,0,0.338,0,NA,13.60,91.65,0.00
2009,18,6,18/06,3,0,0.349,0,0.338,0,NA,13.06,93.95,0.00
2009,18,6,18/06,4,0,1.439,0,0.345,0,NA,12.67,95.00,0.05
2009,18,6,18/06,5,0,68.565,68.565,28.055,56.6711,0.826531029,13.05,94.50,0.00
2009,18,6,18/06,6,0,317.9,317.9,57.11,115.3622,0.36288833,14.53,89.90,0.08
2009,18,6,18/06,7,0,655.95,655.95,54.35,109.787,0.167370989,16.82,81.95,0.88
2009,18,6,18/06,8,0,924.5,924.5,72.31,146.0662,0.157994808,18.36,76.50,1.16
2009,18,6,18/06,9,0,1196.5,1196.5,88.55,178.871,0.149495194,20.17,65.97,0.57
2009,18,6,18/06,10,0,1485,1485,55.77,112.6554,0.075862222,21.11,55.53,1.06
2009,18,6,18/06,11,0,1647,1647,55.97,113.0594,0.068645659,22.17,50.99,0.96
2009,18,6,18/06,12,0,1734,1734,53.38,107.8276,0.062184314,23.26,44.18,0.83
2009,18,6,18/06,13,0,1725.5,1725.5,52.06,105.1612,0.060945349,24.10,42.85,0.91
2009,18,6,18/06,14,0,1627.5,1627.5,51.33,103.6866,0.063709124,24.68,43.63,0.73
2009,18,6,18/06,15,0,1445,1445,63.715,128.7043,0.08906872,24.88,44.21,1.17
2009,18,6,18/06,16,0,1193.5,1193.5,45.64,92.1928,0.077245748,24.69,46.49,2.01
2009,18,6,18/06,17,0,897.5,897.5,42.44,85.7288,0.095519554,24.42,49.57,0.94
2009,18,6,18/06,18,0,567.8,567.8,51.375,103.7775,0.182771222,23.79,56.40,0.15
2009,18,6,18/06,19,0,90.85,90.85,45.27,91.4454,1,21.08,76.35,0.66
2009,18,6,18/06,20,0,22.24,0,10.309,0,NA,19.29,84.20,1.38
2009,18,6,18/06,21,0,0.098,0,0.337,0,NA,18.01,88.40,0.02
2009,18,6,18/06,22,0,0.294,0,0.337,0,NA,16.98,91.55,0.00
2009,18,6,18/06,23,0,0.48,0,0.337,0,NA,16.30,94.10,0.00
2009,18,6,18/06,0,0,0.24,0,0.337,0,NA,16.46,95.70,0.00
2009,19,6,19/06,1,0,0.109,0,0.337,0,NA,16.19,96.30,0.00
2009,19,6,19/06,2,0,0.425,0,0.337,0,NA,16.32,96.95,0.00
2009,19,6,19/06,3,0,0.403,0,0.337,0,NA,16.61,92.45,2.36
2009,19,6,19/06,4,0,0.545,0,0.337,0,NA,16.06,94.80,1.82
2009,19,6,19/06,5,0,29.43,29.43,13.755,27.7851,0.944108053,14.06,95.50,2.17
2009,19,6,19/06,6,0,115.25,115.25,57.175,115.4935,1,14.15,93.05,2.79
2009,19,6,19/06,7,0,360.7,360.7,158.9,320.978,0.889875243,14.89,86.30,3.11
2009,19,6,19/06,8,0,307.9,307.9,155.5,314.11,1,15.69,83.85,3.06
2009,19,6,19/06,9,0,455.4,455.4,229.1,462.782,1,14.00,80.45,4.05
2009,19,6,19/06,10,0,278.2,278.2,143.15,289.163,1,12.37,88.60,2.60
2009,19,6,19/06,11,0,595.15,595.15,304,614.08,1,13.63,85.15,1.93
2009,19,6,19/06,12,0,1230,1230,415,838.3,0.681544715,15.88,77.15,3.21
2009,19,6,19/06,13,0,1520.5,1520.5,147,296.94,0.195291023,17.52,66.42,2.96
2009,19,6,19/06,14,0,1545,1545,215.5,435.31,0.281754045,18.81,59.66,2.68
2009,19,6,19/06,15,0,1356.5,1356.5,195.4,394.708,0.290975304,18.89,57.82,2.34
2009,19,6,19/06,16,0,822.95,822.95,193.55,390.971,0.475084756,19.46,51.93,2.98
2009,19,6,19/06,17,0,801.4,801.4,153.1,309.262,0.385902171,18.64,54.03,2.33
2009,19,6,19/06,18,0,477.3,477.3,124.65,251.793,0.527536141,18.51,55.46,2.21
2009,19,6,19/06,19,0,120.4,120.4,61.43,124.0886,1,16.55,63.44,1.63
2009,19,6,19/06,20,0,20.66,0,9.565,0,NA,14.80,69.98,1.35
2009,19,6,19/06,21,0,0.251,0,0.337,0,NA,13.44,74.65,1.03
2009,19,6,19/06,22,0,0.229,0,0.338,0,NA,12.58,76.40,1.47
2009,19,6,19/06,23,0,0.077,0,0.338,0,NA,12.27,75.80,1.89
2009,19,6,19/06,0,0,0.12,0,0.338,0,NA,11.28,79.65,1.60
2009,20,6,20/06,1,0,0.218,0,0.338,0,NA,10.34,83.95,1.42
2009,20,6,20/06,2,0,0.24,0,0.338,0,NA,9.38,88.75,1.32
2009,20,6,20/06,3,0,0,0,0.338,0,NA,8.75,91.70,0.92
2009,20,6,20/06,4,0,0.818,0,0.338,0,NA,8.35,93.75,1.11
2009,20,6,20/06,5,0,60.345,60.345,28.775,58.1255,0.963219819,8.88,94.15,1.05
2009,20,6,20/06,6,0,288.3,288.3,71.165,143.7533,0.498624003,10.86,90.60,1.95
2009,20,6,20/06,7,0,567.9,567.9,129.45,261.489,0.460449023,13.01,82.30,2.70
2009,20,6,20/06,8,0,732.25,732.25,275.75,557.015,0.760689655,14.23,76.60,2.41
2009,20,6,20/06,9,0,1207.5,1207.5,171.3,346.026,0.286563975,15.38,70.05,2.61
2009,20,6,20/06,10,0,1404,1404,221.6,447.632,0.318826211,16.46,60.05,2.54
2009,20,6,20/06,11,0,1102.5,1102.5,298.9,603.778,0.547644444,16.83,58.62,2.40
2009,20,6,20/06,12,0,1227.5,1227.5,303.5,613.07,0.499446029,17.61,56.22,2.60
2009,20,6,20/06,13,0,1744,1744,294.35,594.587,0.340932913,18.50,53.10,2.72
2009,20,6,20/06,14,0,1073.5,1073.5,277.3,560.146,0.521794131,18.79,50.47,2.68
2009,20,6,20/06,15,0,763.5,763.5,358.7,724.574,0.949016372,18.36,52.46,3.42
2009,20,6,20/06,16,0,833.5,833.5,352.25,711.545,0.853683263,18.42,54.93,2.38
2009,20,6,20/06,17,0,472.45,472.45,180.8,365.216,0.773025717,18.08,57.23,1.89
2009,20,6,20/06,18,0,264.65,264.65,109.75,221.695,0.83769129,18.13,56.54,1.68
2009,20,6,20/06,19,0,186.6,186.6,71.665,144.7633,0.775794748,16.67,63.05,0.75
2009,20,6,20/06,20,0,26.93,0,13.206,0,NA,13.66,80.55,0.00
2009,20,6,20/06,21,0,0.218,0,0.337,0,NA,14.17,75.10,1.64
2009,20,6,20/06,22,0,0.077,0,0.338,0,NA,12.53,76.90,0.88
2009,20,6,20/06,23,0,0,0,0.338,0,NA,11.15,81.45,1.34
2009,20,6,20/06,0,0,0.316,0,0.338,0,NA,10.85,82.20,1.56
2009,21,6,21/06,1,0,0,0,0.338,0,NA,10.37,86.95,1.11
2009,21,6,21/06,2,0,0.316,0,0.338,0,NA,10.52,89.00,1.50
2009,21,6,21/06,3,0,0,0,0.338,0,NA,10.10,91.40,0.98
2009,21,6,21/06,4,0,1.221,0,0.338,0,NA,9.78,93.50,1.87
2009,21,6,21/06,5,0,61.505,61.505,29.39,59.3678,0.965251606,10.22,94.45,1.86
2009,21,6,21/06,6,0,159.6,159.6,80.4,162.408,1,11.53,91.95,1.41
2009,21,6,21/06,7,0,160.55,160.55,80.415,162.4383,1,13.17,85.35,1.86
2009,21,6,21/06,8,0,910,910,146.5,295.93,0.325197802,15.01,77.00,1.97
2009,21,6,21/06,9,0,1147,1147,238.35,481.467,0.419761988,15.51,74.55,1.85
2009,21,6,21/06,10,0,1075,1075,307.2,620.544,0.577250233,16.55,66.79,1.23
2009,21,6,21/06,11,0,806.5,806.5,321.5,649.43,0.805244885,17.60,60.00,1.69
2009,21,6,21/06,12,0,1504,1504,310.5,627.21,0.417027926,18.25,57.90,1.43
2009,21,6,21/06,13,0,1179.5,1179.5,329.8,666.196,0.564812209,19.22,53.63,1.94
2009,21,6,21/06,14,0,600.1,600.1,301.45,608.929,1,18.73,54.42,1.63
2009,21,6,21/06,15,0,866.5,866.5,319.55,645.491,0.744940565,19.52,51.73,1.42
2009,21,6,21/06,16,0,756.85,756.85,160.25,323.705,0.427700337,19.82,50.98,1.10
2009,21,6,21/06,17,0,993,993,156.75,316.635,0.318867069,19.70,52.07,1.11
2009,21,6,21/06,18,0,192.35,192.35,79.85,161.297,0.838559917,19.04,57.16,0.78
2009,21,6,21/06,19,0,185,185,61.97,125.1794,0.676645405,17.96,62.52,0.00
2009,21,6,21/06,20,0,30.565,0,14.73,0,NA,14.05,84.60,0.00
2009,21,6,21/06,21,0,0.621,0,0.337,0,NA,12.31,89.35,0.00
2009,21,6,21/06,22,0,0,0,0.338,0,NA,12.64,83.80,0.44
2009,21,6,21/06,23,0,0.186,0,0.338,0,NA,12.90,82.60,0.71
2009,21,6,21/06,0,0,0.251,0,0.338,0,NA,12.17,86.15,0.73
2009,22,6,22/06,1,0,0.327,0,0.338,0,NA,11.96,88.90,1.14
2009,22,6,22/06,2,0,0.055,0,0.338,0,NA,10.75,92.50,0.61
2009,22,6,22/06,3,0,0.284,0,0.338,0,NA,10.48,92.85,0.69
2009,22,6,22/06,4,0,0.818,0,0.338,0,NA,10.53,93.15,1.12
2009,22,6,22/06,5,0,58.32,58.32,27.555,55.6611,0.954408436,10.75,92.95,1.13
2009,22,6,22/06,6,0,156.7,156.7,75.195,151.8939,0.969329292,11.64,92.30,1.37
2009,22,6,22/06,7,0,636.6,636.6,66.01,133.3402,0.209456802,14.69,80.35,1.69
2009,22,6,22/06,8,0,968,968,66.695,134.7239,0.139177583,16.70,71.85,1.95
2009,22,6,22/06,9,0,1262,1262,78.5,158.57,0.125649762,18.33,63.73,2.19
2009,22,6,22/06,10,0,1484,1484,149,300.98,0.202816712,19.15,57.91,2.49
2009,22,6,22/06,11,0,1130,1130,269.2,543.784,0.481224779,19.56,57.83,2.52
2009,22,6,22/06,12,0,1914,1914,159.7,322.594,0.16854441,20.19,54.29,2.29
2009,22,6,22/06,13,0,1371.5,1371.5,251.1,507.222,0.369830113,20.47,51.04,2.47
2009,22,6,22/06,14,0,1080,1080,256.05,517.221,0.478908333,20.60,47.62,3.05
2009,22,6,22/06,15,0,1044,1044,209.9,423.998,0.406128352,20.72,45.98,3.26
2009,22,6,22/06,16,0,1237.5,1237.5,100.65,203.313,0.164293333,21.13,43.60,3.04
2009,22,6,22/06,17,0,810.35,810.35,98.6,199.172,0.245785155,20.66,42.36,2.81
2009,22,6,22/06,18,0,574.75,574.75,65.43,132.1686,0.229958417,19.90,43.17,3.36
2009,22,6,22/06,19,0,251.2,251.2,54.3,109.686,0.436648089,18.19,47.14,1.96
2009,22,6,22/06,20,0,31.785,0,14.87,0,NA,15.91,56.45,0.92
2009,22,6,22/06,21,0,0.055,0,0.337,0,NA,14.43,63.89,0.87
2009,22,6,22/06,22,0,0,0,0.337,0,NA,13.20,70.00,0.37
2009,22,6,22/06,23,0,0.109,0,0.338,0,NA,13.03,71.05,1.50
2009,22,6,22/06,0,0,0.055,0,0.338,0,NA,12.49,72.20,1.82
2009,23,6,23/06,1,0,0.044,0,0.338,0,NA,11.85,75.05,1.50
2009,23,6,23/06,2,0,0.066,0,0.338,0,NA,11.24,77.60,1.44
2009,23,6,23/06,3,0,0,0,0.338,0,NA,10.30,81.55,0.38
2009,23,6,23/06,4,0,0.741,0,0.338,0,NA,8.07,90.55,0.82
2009,23,6,23/06,5,0,70.815,70.815,27.88,56.3176,0.795277837,9.76,86.75,0.34
2009,23,6,23/06,6,0,325.65,325.65,55.915,112.9483,0.346839552,12.49,75.10,2.31
2009,23,6,23/06,7,0,647.35,647.35,55.14,111.3828,0.172059628,14.77,65.55,2.14
2009,23,6,23/06,8,0,976,976,55.735,112.5847,0.115353176,16.75,59.72,3.01
2009,23,6,23/06,9,0,1273.5,1273.5,66.11,133.5422,0.104862348,17.96,53.63,4.38
2009,23,6,23/06,10,0,1522,1522,58.85,118.877,0.078105782,19.56,47.77,3.81
2009,23,6,23/06,11,0,1687,1687,57.61,116.3722,0.068981743,20.52,45.11,4.27
2009,23,6,23/06,12,0,1724.5,1724.5,89.65,181.093,0.105011888,21.38,45.30,4.72
2009,23,6,23/06,13,0,1696,1696,93.4,188.668,0.111242925,22.09,42.75,4.75
2009,23,6,23/06,14,0,1623,1623,102.55,207.151,0.127634627,22.45,40.85,4.87
2009,23,6,23/06,15,0,1480,1480,75.1,151.702,0.102501351,22.71,38.03,4.35
2009,23,6,23/06,16,0,1227.5,1227.5,52.08,105.2016,0.085703951,22.63,38.53,4.93
2009,23,6,23/06,17,0,916,916,54.595,110.2819,0.120395087,22.32,38.85,4.13
2009,23,6,23/06,18,0,578.45,578.45,62.185,125.6137,0.217155675,21.47,41.13,4.05
2009,23,6,23/06,19,0,251.85,251.85,58.14,117.4428,0.466320429,19.95,47.27,2.93
2009,23,6,23/06,20,0,31.995,0,14.835,0,NA,17.76,55.33,2.00
2009,23,6,23/06,21,0,0.12,0,0.337,0,NA,16.39,60.47,1.46
2009,23,6,23/06,22,0,0.022,0,0.337,0,NA,15.17,65.85,0.85
2009,23,6,23/06,23,0,0.229,0,0.337,0,NA,14.51,69.06,0.87
2009,23,6,23/06,0,0,0.055,0,0.338,0,NA,13.69,73.45,0.75
2009,24,6,24/06,1,0,0.207,0,0.338,0,NA,13.07,78.00,0.95
2009,24,6,24/06,2,0,0.055,0,0.338,0,NA,13.00,79.10,1.71
2009,24,6,24/06,3,0,0,0,0.338,0,NA,13.05,79.35,2.07
2009,24,6,24/06,4,0,0.708,0,0.358,0,NA,12.72,82.20,1.69
